"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Liquidambar"	"Lythraceae"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
23884	41419	"Endinger Bruch"	54.245314	12.886618	1265	"AWI"	1265	12840	13255	13051	0	0	0	1	0	0	3	0	250	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	275.5	0	0	0	0	0	0	2	0	0	1	0	16	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	815	"AWI"	815	9916	10676	10297	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	399	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410.5	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1305	"AWI"	1305	13065	13621	13356	0	0	0	0	0	0	6	0	295	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	975	"AWI"	975	10952	11651	11301	0	0	0	1	0	0	3	0	203	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	151	0	0	111	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	970	"AWI"	970	10925	11613	11271	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258.5	0	0	0	0	1	0	0	0	0	1	0	18	0	0	0	0	2	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	905	"AWI"	905	10517	11274	10854	0	0	0	0	0	0	1	0	589	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	890	"AWI"	890	10448	11161	10757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	805	"AWI"	805	9809	10620	10236	0	0	0	0	0	0	1	0	271	0	0	0	0	0	0	0	496	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470.5	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	2	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1315	"AWI"	1315	13197	13657	13428	0	0	1	1	0	0	6	0	200	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	255	0	0	0	0	0	0	1	0	0	2	0	9	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1345	"AWI"	1345	13441	13817	13639	0	0	0	1	0	0	18	0	242	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	80.5	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	825	"AWI"	825	9995	10740	10358	0	0	0	0	0	0	3	0	354	0	0	0	0	0	0	0	385	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	266.5	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1340	"AWI"	1340	13407	13788	13609	0	0	0	0	0	0	6	0	413	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1.5	175	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	3	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1260	"AWI"	1260	12813	13220	13014	0	0	1	2	0	0	5	0	138	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	72.5	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	880	"AWI"	880	10389	11111	10691	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	1	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	650	"AWI"	650	8731	9845	9293	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	886	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260.5	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	1	0	30	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	945	"AWI"	945	10746	11475	11114	0	0	1	1	0	0	5	0	256	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.5	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1295	"AWI"	1295	13014	13534	13278	0	0	1	1	0	0	6	0	478	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	162	0	0	0	0	1	0	0	0	0	0	0	29	0	0	0	0	1	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1285	"AWI"	1285	12944	13480	13194	0	0	0	0	0	0	8	0	448	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	240	0	0	53	0	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1245	"AWI"	1245	12701	13132	12917	0	0	0	1	0	0	11	0	136	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	4.5	176	0	0	0	0	0	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1255	"AWI"	1255	12774	13182	12978	0	0	0	1	0	0	15	0	246	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	218	0	0	0	0	1	0	0	0	0	1	0	8	0	0	0	0	1	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	850	"AWI"	850	10260	10886	10510	0	0	0	1	0	0	1	0	709	0	0	0	0	0	0	0	94	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418.5	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	3	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	875	"AWI"	875	10365	11074	10663	0	0	0	0	0	0	2	0	668	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	393.5	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	840	"AWI"	840	10176	10818	10445	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	185	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688	0	0	0	0	0	0	3	0	0	0	0	12	0	0	0	0	0	0	0	9	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	870	"AWI"	870	10351	11028	10634	0	0	0	0	0	0	2	0	765	0	0	0	0	0	0	0	21	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	351.5	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	995	"AWI"	995	11156	11741	11418	0	0	0	2	0	0	6	0	296	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	180.5	0	0	0	0	1	0	0	0	0	0	0	24	0	0	0	0	1	0	0	1	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1325	"AWI"	1325	13274	13710	13509	0	0	0	0	0	0	8	0	329	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0.5	192.5	0	0	0	0	1	0	0	0	0	2	0	17	0	0	0	0	3	0	0	1	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	990	"AWI"	990	11109	11716	11386	0	0	0	0	0	0	5	0	390	0	0	0	0	0	0	0	1	0	24	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	292	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	1	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	915	"AWI"	915	10579	11320	10922	0	0	0	0	0	0	6	0	667	0	0	0	0	0	0	0	0	1	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314.5	0	0	0	0	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0	3	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	820	"AWI"	820	9958	10702	10327	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	701	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	386.5	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	1	2	0	5	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	810	"AWI"	810	9870	10651	10266	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	626	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	467	0	0	0	0	0	0	6	0	0	0	0	8	0	0	0	0	0	0	0	10	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	885	"AWI"	885	10424	11137	10725	0	0	1	0	0	0	2	0	798	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	308.5	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	3	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	790	"AWI"	790	9695	10539	10144	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	830	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	552	0	0	0	0	0	0	6	0	0	0	0	7	0	0	0	0	0	0	0	7	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	770	"AWI"	770	9540	10451	10029	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	696	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443.5	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	6	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	740	"AWI"	740	9328	10304	9851	0	0	0	0	0	0	2	0	149	0	0	0	0	0	0	0	700	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256.5	0	0	0	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	17	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	835	"AWI"	835	10114	10787	10417	0	0	0	0	0	0	2	0	454	0	0	0	0	0	0	0	159	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	331.5	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	3	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	220	"AWI"	220	6607	6949	6794	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	22	0	3	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	240	"AWI"	240	6770	7067	6922	0	0	45	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	190.5	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	11	0	4	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1480	"AWI"	1480	14393	15386	14945	0	0	1	2	0	0	10	0	25	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	15.5	59	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	860	"AWI"	860	10316	10938	10572	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	30	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	490.5	0	0	0	0	2	0	2	0	0	0	0	9	0	0	0	0	0	0	0	4	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	940	"AWI"	940	10723	11453	11081	0	0	0	1	0	0	2	0	467	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	395.5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	965	"AWI"	965	10893	11582	11238	0	0	0	0	0	0	3	0	271	0	0	0	0	0	0	0	1	0	16	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	144.5	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0	0	2	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	855	"AWI"	855	10288	10915	10542	0	0	1	0	0	0	0	0	638	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394.5	0	0	0	0	0	0	1	0	0	1	0	13	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	680	"AWI"	680	8927	10011	9478	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	677	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.5	0	0	0	0	0	0	15	0	0	0	0	6	0	0	0	0	0	1	0	36	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	670	"AWI"	670	8871	9946	9419	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1058	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	16	0	0	0	0	2	0	0	0	0	0	1	0	62	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	720	"AWI"	720	9195	10210	9733	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	1206	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370.5	0	0	0	0	0	0	13	0	0	0	0	8	0	1	0	0	0	0	0	53	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	760	"AWI"	760	9455	10400	9971	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	810	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	359	0	0	0	0	0	0	8	0	0	0	0	10	0	1	0	0	1	0	0	22	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	630	"AWI"	630	8607	9715	9169	0	0	9	0	0	1	2	0	0	0	0	0	0	0	0	0	1037	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	49	0	0	0	35	0	0	0	0	8	0	3	0	0	0	1	0	39	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	830	"AWI"	830	10039	10770	10388	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	553	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579	0	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	0	0	0	10	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	620	"AWI"	620	8554	9656	9107	0	0	6	1	0	0	2	0	0	0	0	0	0	0	0	0	903	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.5	0	0	0	0	0	0	18	0	0	0	0	7	0	0	0	0	0	4	0	33	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1330	"AWI"	1330	13303	13749	13548	0	0	0	1	0	0	6	0	266	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0.5	163	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	3	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1495	"AWI"	1495	14554	15482	15138	0	0	1	0	0	0	3	0	10	0	0	0	0	0	0	0	1	0	16	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	4.5	96.5	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	2	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1475	"AWI"	1475	14371	15294	14886	0	0	2	0	0	0	5	0	10	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	9	86.5	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	210	"AWI"	210	6551	6858	6726	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	282	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	140.5	0	0	0	0	1	0	78	0	0	0	0	0	0	1	0	0	0	19	0	7	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	1290	"AWI"	1290	12983	13501	13237	0	0	0	0	0	0	11	0	291	0	0	0	0	0	0	0	1	0	18	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	190.5	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	710	"AWI"	710	9125	10158	9663	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	744	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	283.5	0	0	0	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0	0	35	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	750	"AWI"	750	9379	10355	9911	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	999	1	15	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	17	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	800	"AWI"	800	9770	10593	10207	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	828	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442.5	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	3	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	930	"AWI"	930	10654	11416	11014	0	0	0	1	0	0	4	0	595	0	0	0	0	0	0	0	6	0	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	0	0	0	0	2	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	865	"AWI"	865	10334	10981	10602	0	0	0	1	0	0	2	0	1000	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	510	0	0	0	0	0	0	1	0	0	0	0	19	0	0	0	0	0	0	0	1	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	960	"AWI"	960	10855	11558	11209	0	0	0	0	0	0	7	0	582	0	0	0	0	0	0	0	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320.5	0	0	0	0	1	0	3	0	0	1	0	30	0	0	0	0	0	0	0	0	0
23884	41419	"Endinger Bruch"	54.245314	12.886618	550	"AWI"	550	8164	9230	8668	0	0	85	0	0	4	1	0	0	0	0	0	0	0	0	0	997	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	224.5	0	0	0	0	0	0	105	0	0	0	0	1	0	7	0	0	0	48	0	67	0
