"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Malvaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Tamarix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16135	24931	"Les Nans"	46.78972	5.97444	170	"AWI"	170	132	589	347	4.08921933085502	0.371747211895911	16.3568773234201	0	3.3457249070632	0	0.371747211895911	0	1.48698884758364	1.11524163568773	0	0.371747211895911	1.48698884758364	0	1.48698884758364	0	0.371747211895911	0.371747211895911	0	23.7918215613383	0	7.0631970260223	0	0	0	2.97397769516729	0	0	0	0.371747211895911	0	0	0	0.371747211895911	0	0	0	2.23048327137546	0.743494423791822	0.371747211895911	3.71747211895911	12.639405204461	0	0	0	0	8.92193308550186	0.743494423791822	0	0.743494423791822	2.23048327137546	0.743494423791822	0	0	0	0	0	0	0.371747211895911	0	0.371747211895911	0	0	0.371747211895911
16135	24931	"Les Nans"	46.78972	5.97444	180	"AWI"	180	155	605	366	1.75438596491228	0	25.4385964912281	0	0.292397660818713	0	0.292397660818713	0	0	0.87719298245614	0	0	0	0	0	0	0	0	0	27.4853801169591	0	11.9883040935673	0	0	0	5.26315789473684	0	0	0	0.292397660818713	0.292397660818713	0	0	0	0	0.292397660818713	0	2.04678362573099	0.584795321637427	0.87719298245614	2.33918128654971	3.80116959064327	0	0	0	0	8.7719298245614	4.3859649122807	0	0	0.87719298245614	1.16959064327485	0	0	0.584795321637427	0	0	0	0	0.292397660818713	0	0	0	0
16135	24931	"Les Nans"	46.78972	5.97444	190	"AWI"	190	176	617	388	1.51975683890578	0	41.9452887537994	0.303951367781155	1.21580547112462	0	0.303951367781155	0	0.911854103343465	1.21580547112462	0	0.303951367781155	0.60790273556231	0	0	0	0	0	0	22.4924012158055	0	9.11854103343465	0	0	0	1.51975683890578	0	0	0	0	0	0	0	0	0	0	0	2.12765957446809	1.21580547112462	0	1.82370820668693	4.55927051671733	0	0	0	0	4.55927051671733	1.82370820668693	0	0	0.60790273556231	0.911854103343465	0	0	0.60790273556231	0.303951367781155	0	0	0	0	0	0	0	0
16135	24931	"Les Nans"	46.78972	5.97444	200	"AWI"	200	192	628	408	0.795755968169761	0	16.4456233421751	0.26525198938992	0.795755968169761	0	0.26525198938992	0	1.59151193633952	0.26525198938992	0	0	0	0	0.530503978779841	0	0.26525198938992	0	0	18.0371352785146	0	19.3633952254642	0	0	0	2.12201591511936	0.26525198938992	0	0	0.26525198938992	0	0	0	0	0	0	0	2.91777188328912	1.85676392572944	0.26525198938992	2.12201591511936	3.97877984084881	15.3846153846154	0	0	0	8.22281167108753	1.59151193633952	0	0	0.795755968169761	0.795755968169761	0	0	0	0	0	0	0.26525198938992	0.26525198938992	0.26525198938992	0	0	0
16135	24931	"Les Nans"	46.78972	5.97444	210	"AWI"	210	205	646	429	0	0	23.4432234432234	0	1.83150183150183	0	0.366300366300366	0	1.46520146520147	1.83150183150183	0.732600732600733	0	0.732600732600733	0	0	0	0.732600732600733	0	0	31.5018315018315	0	6.59340659340659	0	0	0	0.732600732600733	0	0	0	0.732600732600733	0.366300366300366	0	0	0	0	0.366300366300366	0	1.83150183150183	0.732600732600733	0	1.0989010989011	7.69230769230769	0	0.366300366300366	0	0	8.79120879120879	5.49450549450549	0	0.366300366300366	1.0989010989011	0	0.366300366300366	0	0.366300366300366	0	0	0	0	0.366300366300366	0	0	0	0
16135	24931	"Les Nans"	46.78972	5.97444	230	"AWI"	230	226	693	470	1.9047619047619	0	35	0.476190476190476	0.476190476190476	0	0.476190476190476	0	0.714285714285714	0.238095238095238	0	0.238095238095238	0.476190476190476	0	0	0	0.714285714285714	0	0	20.7142857142857	0	18.0952380952381	0	0	0	1.42857142857143	0	0	0	0.476190476190476	0	0.714285714285714	0.476190476190476	0	0	0	0	0.714285714285714	0.952380952380952	0	1.66666666666667	4.04761904761905	0	0	0	0	5.23809523809524	3.0952380952381	0	0	0.952380952380952	0.238095238095238	0	0	0	0	0	0	0	0	0	0.238095238095238	0	0.238095238095238
16135	24931	"Les Nans"	46.78972	5.97444	240	"AWI"	240	258	704	488	0.743494423791822	0	18.2156133828996	0	0.371747211895911	0	0	0	1.85873605947955	1.48698884758364	0	0.371747211895911	1.11524163568773	1.11524163568773	1.11524163568773	0	0.371747211895911	0.743494423791822	0	22.6765799256506	0	8.17843866171004	0	0	0	3.3457249070632	0	0	0	1.11524163568773	0.371747211895911	0	0	0	0	0	0	2.60223048327138	0.371747211895911	0.371747211895911	3.71747211895911	7.0631970260223	0	0	0	0	16.3568773234201	4.46096654275093	0	0.743494423791822	0	0.371747211895911	0	0	0	0	0	0	0.371747211895911	0.371747211895911	0	0	0	0
16135	24931	"Les Nans"	46.78972	5.97444	260	"AWI"	260	298	729	527	0.305810397553517	0	20.7951070336391	0.305810397553517	2.14067278287462	0	0	0	3.05810397553517	1.52905198776758	0.305810397553517	0	0	0	0	0	1.22324159021407	0	0	27.82874617737	0.305810397553517	8.56269113149847	0	0	0	0.611620795107034	0	0.305810397553517	0	0.305810397553517	0.305810397553517	1.22324159021407	0	0	0	0	0	2.44648318042813	0.917431192660551	0	2.44648318042813	9.1743119266055	0	0	0	0.305810397553517	10.0917431192661	3.05810397553517	0	0.305810397553517	0.917431192660551	0.305810397553517	0.305810397553517	0	0	0	0	0.305810397553517	0	0	0	0	0.305810397553517	0
16135	24931	"Les Nans"	46.78972	5.97444	280	"AWI"	280	328	764	567	2.01005025125628	0	5.52763819095477	0	2.51256281407035	0	1.00502512562814	0	1.00502512562814	4.02010050251256	0	0	0.50251256281407	0	0	0	1.00502512562814	1.50753768844221	0	19.0954773869347	0	2.51256281407035	0	0	0	5.52763819095477	0	0	0	0.50251256281407	0	0	0	0.50251256281407	0	0	0	0.50251256281407	0	0	0	12.0603015075377	22.1105527638191	0.50251256281407	0	0	11.0552763819095	6.03015075376884	0	0.50251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16135	24931	"Les Nans"	46.78972	5.97444	290	"AWI"	290	345	785	586	0.829875518672199	0	7.88381742738589	0	0	0	1.2448132780083	0	4.149377593361	2.9045643153527	0	0	0	0	0	0	1.6597510373444	0	0	19.0871369294606	0	3.7344398340249	0	0	0	2.4896265560166	0	0	0	0.829875518672199	0	0	0	0	0	0	0.4149377593361	0	0	0.829875518672199	7.05394190871369	22.4066390041494	0	0.4149377593361	0	0	10.3734439834025	7.88381742738589	0	0.4149377593361	4.149377593361	0.4149377593361	0	0	0	0	0	0	0	0	0.4149377593361	0.4149377593361	0	0
