"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	102	"AWI"	102	9287	10635	10095	0	9.53947368421053	0	0.328947368421053	0.328947368421053	0	0	1.31578947368421	0	0	0	0	0	46.0526315789474	0.328947368421053	0	0	0	0.328947368421053	0	0	0	0	0	0	19.7368421052632	0	0	0	0	16.1184210526316	0	0	0	0	0	0	0	5.92105263157895	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	110	"AWI"	110	9446	10691	10193	0	0	0	4.8526863084922	0	0	0	0.519930675909879	0	0	0	0	0	43.8474870017331	1.55979202772964	0	0	0	0	0	0	0	0	0	0	17.6776429809359	0	0	0	0	22.5303292894281	0	0	0.173310225303293	0	0.866551126516464	0	0	7.79896013864818	0.173310225303293
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	120	"AWI"	120	9612	10780	10317	0	0	0	2.72189349112426	0	0.118343195266272	0	0.828402366863905	0.236686390532544	0	0	0	0	53.2544378698225	0.236686390532544	0	0	0	0	0	0	0	0	0	0	22.8402366863905	0	0	0	0	14.3195266272189	0	0	0	0	0.473372781065089	0.118343195266272	0	4.85207100591716	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	130	"AWI"	130	9794	10846	10436	0	0	0	4.00593471810089	0.148367952522255	0	0	1.48367952522255	0.890207715133531	0	0	0	0	47.1810089020772	1.03857566765579	0	0	0	0	0	0	0	0	0	0	24.4807121661721	0	0	0	0	14.8367952522255	0	0	0	0	2.07715133531157	0.148367952522255	0	3.70919881305638	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	140	"AWI"	140	10028	10924	10553	0	0	0	4.97512437810945	0	0	0	3.60696517412935	0	0	0	0	0	32.9601990049751	0.497512437810945	0	0	0	0	0	0	0.124378109452736	0	0	0	44.1542288557214	0	0	0	0	9.70149253731343	0.124378109452736	0	0.124378109452736	0	2.36318407960199	0	0	1.24378109452736	0.124378109452736
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	147	"AWI"	147	10183	10971	10631	0	0	0.0879507475813544	8.79507475813544	0	0	0	1.9349164467898	0.439753737906772	0.0879507475813544	0	0	0	24.1864555848725	0.967458223394899	0	0	0	0	0	0	0.175901495162709	0	0	0	46.7018469656992	0	0	0	0	12.3131046613896	0	0	0.0879507475813544	0	2.46262093227792	0.0879507475813544	0	1.31926121372032	0.351802990325418
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	153	"AWI"	153	10304	11020	10699	0	0	0	2.38095238095238	0	0.529100529100529	0	18.5185185185185	0	0	0	0	0	14.021164021164	4.23280423280423	0	0	0	0	0	0.264550264550265	0	0	0	0	52.9100529100529	0	0	0	0	0.529100529100529	0.264550264550265	0	0	0	5.02645502645503	0.264550264550265	0	0	1.05820105820106
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	160	"AWI"	160	10498	11055	10766	0	0	0.373134328358209	1.86567164179104	0	3.73134328358209	0	41.044776119403	0	0	0	0	0.373134328358209	4.47761194029851	10.4477611940298	0	0	0	0	0	0.373134328358209	0	0	0	0	29.8507462686567	0	0	0	0	0	0	0	1.11940298507463	0	5.22388059701492	0.373134328358209	0	0	0.746268656716418
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	170	"AWI"	170	10636	11161	10881	0	0	0	1.38888888888889	0	0.462962962962963	0	28.0092592592593	0	0	0	0	0	2.31481481481481	1.15740740740741	0	0	0	0	0	0	0	0	0	0	47.4537037037037	0	10.6481481481481	0	0	0	0	0	0	0	8.10185185185185	0.231481481481481	0	0	0.231481481481481
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	180	"AWI"	180	10703	11307	10994	0	0	0	1.35746606334842	0	0.226244343891403	0	41.8552036199095	0.678733031674208	0	0	0	0	0	2.03619909502262	0	0	0	0	0	0	0	0	0	0	44.1176470588235	0	0	0	0	0	0.226244343891403	0	0.226244343891403	0	8.5972850678733	0.452488687782805	0	0	0.226244343891403
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	190	"AWI"	190	10780	11449	11092	0	0	0	0.956937799043062	0	0.478468899521531	0	49.0430622009569	0	0	0	0	0	0	2.15311004784689	0	0	0	0	0	0	0	0	0	0	29.9043062200957	0	11.0047846889952	0	0	0.239234449760766	0.239234449760766	0	0	0	5.26315789473684	0.717703349282297	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	200	"AWI"	200	10843	11583	11192	0	0	0	0.592885375494071	0	1.77865612648221	0	54.3478260869565	0	0	0	0	0	0	2.37154150197628	0	0	0	0	0	0	0	0	0	0	27.0750988142292	0	8.10276679841897	0	0.197628458498024	0	0.395256916996047	0	0	0	4.34782608695652	0.395256916996047	0	0.197628458498024	0.197628458498024
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	210	"AWI"	210	10940	11681	11286	0	0	0	0.784313725490196	0	0.196078431372549	0	60	0	0	0	0	0	0	1.17647058823529	0	0	0	0	0	0.196078431372549	0	0	0	0	24.7058823529412	0	8.03921568627451	0	0	0.196078431372549	0	0	0	0	3.92156862745098	0.784313725490196	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	220	"AWI"	220	11023	11804	11381	0	0	0	0.444444444444444	0	0.444444444444444	0	62.6666666666667	0.888888888888889	0	0	0	0	0	3.55555555555556	0	0	0	0	0	0	0	0	0	0	27.5555555555556	0	0	0	0	0	0	0	0	0	3.11111111111111	0.444444444444444	0	0.888888888888889	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	230	"AWI"	230	11127	11904	11483	0	0	0	0	0	1.38888888888889	0	62.5	0	0	0	0	0	0	11.8055555555556	0	0	0	0	0	0	0	0	0	0	20.1388888888889	0	0	0	0	0	0.694444444444444	0	0	0	2.77777777777778	0.694444444444444	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	240	"AWI"	240	11240	12010	11579	0	0	0	1.27118644067797	0	2.54237288135593	0	65.6779661016949	0	0	0	0	0	0	5.93220338983051	0	0	0	0	0	0	0	0	0	0.423728813559322	21.1864406779661	0	0	0	0	0	0.423728813559322	0	0.423728813559322	0	0.847457627118644	1.27118644067797	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	250	"AWI"	250	11347	12125	11679	0	0	0.186219739292365	0.37243947858473	0	0.931098696461825	0	81.0055865921788	0	0	0	0	0	0	5.02793296089385	0	0	0	0	0	0	0	0	0.186219739292365	0.186219739292365	8.93854748603352	0	0	0	0	0	0	0	0.37243947858473	0	2.60707635009311	0.186219739292365	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	260	"AWI"	260	11443	12287	11808	0	0	0.303951367781155	1.51975683890578	0	1.51975683890578	0	63.8297872340426	0	0	0	0	0	0	14.8936170212766	0	0	0	0	0	0	0	0	0	0	12.1580547112462	0	0	0	0	0	0	0	0.60790273556231	0	4.86322188449848	0.303951367781155	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	270	"AWI"	270	11518	12535	11931	0	0	0	3.48432055749129	0	1.39372822299652	0	41.8118466898955	0	0	0	0	0	0	30.3135888501742	1.04529616724739	0	0	0	0	1.74216027874564	0	0	0	0	14.6341463414634	0.348432055749129	0	0	0	0	1.39372822299652	0	0.348432055749129	0	2.78745644599303	0.348432055749129	0	0	0.348432055749129
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	280	"AWI"	280	11620	12692	12068	0	0	0	2.5974025974026	0	2.5974025974026	0	37.6623376623377	0	0	0	0	0	0	36.3636363636364	0	0	0	0	0	0.649350649350649	0	0	0	0	16.2337662337662	0	0	0	0	0	1.2987012987013	0	0	0	1.94805194805195	0.649350649350649	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	290	"AWI"	290	11720	12857	12197	0	0.869565217391304	0	1.73913043478261	0	2.60869565217391	0	37.3913043478261	0	0	0	0	0	0	35.6521739130435	0	0	0	0	0	0	0	0	0	0	14.7826086956522	0.869565217391304	0	0	0	0	0	0	1.73913043478261	0	4.34782608695652	0	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	300	"AWI"	300	11811	13032	12335	0	0	0	2.11640211640212	0	5.82010582010582	0	34.9206349206349	0.529100529100529	0	0	0.529100529100529	0	0.529100529100529	27.5132275132275	0	0	0	0	0	1.05820105820106	0	0	0	0	19.5767195767196	0	0	0	0	0	1.58730158730159	0	0	0	2.64550264550265	1.58730158730159	0	0.529100529100529	1.05820105820106
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	310	"AWI"	310	11923	13195	12475	0	0	0	4.6242774566474	0	4.04624277456647	0	42.1965317919075	0.578034682080925	0	0	0.578034682080925	0	0	24.2774566473988	0	0	0	0	0	0.578034682080925	0	0	0	0	14.4508670520231	0	0	0	0	0	0.578034682080925	0	1.73410404624277	0	5.78034682080925	0.578034682080925	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	320	"AWI"	320	12005	13373	12608	0	0.632911392405063	0.632911392405063	0.632911392405063	0	4.43037974683544	0	44.9367088607595	0	0	0	0.632911392405063	0	0.632911392405063	27.2151898734177	0	0	0	0	0	0	0	0	0	0	15.8227848101266	0	0	0	0	0	0	0	0	0	3.16455696202532	1.26582278481013	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	330	"AWI"	330	12129	13482	12746	0	0	0	4.41988950276243	0	1.65745856353591	0	30.939226519337	0	0	0	0	0	0.552486187845304	32.5966850828729	0	0	0	0	0	2.20994475138122	0.552486187845304	0	0	0	16.0220994475138	1.10497237569061	0	0	0	1.10497237569061	1.10497237569061	0	0.552486187845304	0	4.41988950276243	1.10497237569061	0	1.10497237569061	0.552486187845304
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	340	"AWI"	340	12240	13635	12881	0	0	0	1.65289256198347	0	5.78512396694215	0	35.5371900826446	0	0	0	0	0	0	22.3140495867769	0	0	0	0	0	0.826446280991736	0	0	0	0	17.3553719008264	0	0	0	0	0.826446280991736	1.65289256198347	0	2.47933884297521	0	8.26446280991736	2.47933884297521	0	0	0.826446280991736
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	350	"AWI"	350	12344	13774	13012	0	0	1.52284263959391	1.01522842639594	0	2.03045685279188	0	27.9187817258883	0.50761421319797	0	0	0	0	0	40.6091370558376	0	0	0	0	0	1.01522842639594	0	0	0	0	17.7664974619289	0	0	0	0	0	1.01522842639594	0	1.01522842639594	0	5.58375634517767	0	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	360	"AWI"	360	12468	13889	13150	0	0	0	1.9672131147541	0	2.62295081967213	0	21.3114754098361	0.655737704918033	0	0	0	0	0.327868852459016	41.3114754098361	0	0	0	0	0	0.327868852459016	0.327868852459016	0	0	0	21.3114754098361	0	0	0	0	0	0.655737704918033	0	0.983606557377049	0	7.54098360655738	0.655737704918033	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	370	"AWI"	370	12560	14026	13284	0	0	0	0.557103064066852	0	4.45682451253482	0	34.8189415041783	0	0	0	0	0	0.278551532033426	38.9972144846797	0	0	0	0	0	0	0	0	0	0	13.3704735376045	0	0	0	0	0	0.557103064066852	0	0.278551532033426	0	5.57103064066852	1.1142061281337	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	380	"AWI"	380	12693	14149	13429	0	0	0.617283950617284	2.46913580246914	0	3.08641975308642	0	40.7407407407407	0	0	0	0	0	0	31.4814814814815	0	0	0	0	0	1.23456790123457	0	0	0	0	13.5802469135802	0	0	0	0	0	0.617283950617284	0	2.46913580246914	0	3.08641975308642	0.617283950617284	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	390	"AWI"	390	12819	14277	13567	0	0	0	1.57068062827225	0	2.09424083769634	0	75.9162303664921	0	0	0	0	0	0	4.71204188481675	0	0	0	0	0	0	0	0	0	0	9.42408376963351	0	0	0	0	0	0.523560209424084	0	1.04712041884817	0	2.09424083769634	2.09424083769634	0	0	0.523560209424084
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	400	"AWI"	400	12938	14394	13705	0	0	0	2.63157894736842	0	1.97368421052632	0	66.4473684210526	0	0	0	0	0	0	7.23684210526316	0	0	0	0	0	0	0	0	0	0	17.1052631578947	0	0	0	0	0	0	0	0	0	3.94736842105263	0.657894736842105	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	410	"AWI"	410	13088	14499	13841	0	0	0	2.7027027027027	0	0.900900900900901	0	72.0720720720721	0	0	0	0	0	0	4.95495495495495	0	0	0	0	0	0	0	0	0	0	15.7657657657658	0	0	0	0	0	0	0	0.45045045045045	0	2.7027027027027	0.45045045045045	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	420	"AWI"	420	13222	14637	13978	0	0	0	0.75187969924812	0	1.50375939849624	0	71.4285714285714	0.75187969924812	0	0	0	0	0	10.5263157894737	0	0	0	0	0	0	0	0	0	0	12.0300751879699	0	0	0	0	0	0	0	0	0	2.25563909774436	0	0	0	0.75187969924812
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	430	"AWI"	430	13388	14718	14122	0	0	0	0.4739336492891	0	2.3696682464455	0	71.0900473933649	0	0	0	0	0	0	9.95260663507109	0	0	0	0	0	0.947867298578199	0	0	0	0	12.3222748815166	0	0	0	0	0	0	0	0.947867298578199	0	1.4218009478673	0.4739336492891	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	440	"AWI"	440	13534	14832	14263	0	0	0.714285714285714	2.14285714285714	0	7.85714285714286	0	75	0	0	0	0	0	0	9.28571428571429	0	0	0	0	0	1.42857142857143	0	0	0	0	0.714285714285714	0	0	0	0	0	0	0	0	0	2.85714285714286	0	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	450	"AWI"	450	13699	14921	14405	0	0	0	2.77777777777778	0	9.02777777777778	0	62.5	0	0	0	0	0	0	10.4166666666667	0	0	0	0	0	0	0	0	0	0	0.694444444444444	0	0	0	0	0	2.08333333333333	0	5.55555555555556	0	4.16666666666667	2.77777777777778	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	460	"AWI"	460	13870	15000	14541	0	0	0	2.61437908496732	0	7.84313725490196	0	65.359477124183	0	0	0	0	0	0.65359477124183	10.4575163398693	0	0	0	0	0	1.30718954248366	0	0	0	0	0.65359477124183	0	0	0	0	0	2.61437908496732	0	1.96078431372549	0	3.92156862745098	2.61437908496732	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	470	"AWI"	470	14000	15107	14685	0	0	0	1.79640718562874	0	7.78443113772455	0	74.8502994011976	0	0	0	0	0	0	10.7784431137725	0	0	0	0	0	0.598802395209581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79640718562874	2.39520958083832	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	480	"AWI"	480	14187	15175	14820	0	0	0	2.45098039215686	0	2.45098039215686	0	71.078431372549	0	0	0	0.980392156862745	0	0	11.2745098039216	0	0	0	0	0	0.490196078431373	0	0	0	0	0	0	0	0	0	0	5.3921568627451	0	0.980392156862745	0	2.94117647058824	1.96078431372549	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	490	"AWI"	490	14337	15280	14959	0	0	0	1.98675496688742	0	6.62251655629139	0	76.158940397351	0	0	0	0	0	0	3.3112582781457	0	0	0	0	0	0	0	0	0	0	0.662251655629139	0	0	0	0	0	2.64900662251656	0	1.98675496688742	0	3.97350993377483	2.64900662251656	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	500	"AWI"	500	14479	15407	15088	0	0	0	3.10077519379845	0	6.2015503875969	0	58.9147286821705	0	0	0	1.55038759689922	0	0	20.1550387596899	0	0	0	0	0	0	0	0	0	0	0	0.775193798449612	0	0	0	0	0	0	0.775193798449612	0	6.2015503875969	2.32558139534884	0	0	0
23751	41102	"Vinderhoute-Kale"	51.07917	3.62278	504	"AWI"	504	14515	15518	15134	0	0	0	0	0	5.02793296089385	0	40.2234636871508	0	0	0	2.79329608938547	0	0.558659217877095	44.1340782122905	0	0	0	0	0	0	0	0	0	0	0.558659217877095	1.67597765363128	0	0	0	0	0	0	1.67597765363128	0	3.35195530726257	0	0	0	0
