"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26218	45722	"Reiersdalvann"	58.325934	7.784902	872	"AWI"	872	129	752	407	0	68	0	0	0	0	0	170	0	0	3	0	0	0	0	15	0	20	0	0	0	0	0	2	0	0	0	13	0	0	30	0	0	7	0	0	0	1	3	81	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	3	2	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	876	"AWI"	876	160	803	455	0	79	0	0	0	0	0	118	0	0	0	0	0	0	0	33	0	19	0	0	0	0	0	0	1	0	0	11	0	0	61	0	1	11	0	0	0	0	1	0	0	0	0	1	1	21	0	0	0	0	0	0	0	0	0	0	1	1	2	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	880	"AWI"	880	187	885	503	0	85	1	0	0	0	0	169	0	0	0	0	0	0	0	36	0	24	0	0	0	0	0	0	1	0	0	27	0	0	32	0	0	8	0	0	0	0	3	0	0	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	3	1	3	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	884	"AWI"	884	237	918	551	1	62	1	0	0	0	0	161	0	0	0	0	0	0	0	27	0	12	0	0	0	0	0	1	1	0	0	13	0	0	40	0	0	7	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	2	3	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	888	"AWI"	888	271	952	600	0	50	1	0	0	0	0	191	0	0	0	0	0	0	0	39	0	20	0	0	0	0	0	1	0	0	0	20	0	0	24	0	0	7	0	0	0	0	2	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	1	2	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	892	"AWI"	892	308	1002	649	0	115	0	0	0	0	0	237	1	0	0	0	0	0	0	29	0	12	0	0	0	0	1	1	0	0	0	10	0	0	33	0	0	10	0	0	0	0	2	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	2	2	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	896	"AWI"	896	356	1034	699	0	81	0	0	0	0	0	187	0	0	0	0	0	0	0	49	1	24	0	0	0	0	0	0	0	0	0	19	0	0	11	0	0	12	1	0	0	0	3	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	5	1	2	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	900	"AWI"	900	405	1079	748	0	60	0	0	0	0	0	232	0	0	0	0	0	0	0	33	0	14	0	0	0	0	2	3	0	0	0	8	0	0	5	0	0	11	0	0	0	0	3	0	0	0	0	1	2	29	0	0	0	0	0	0	0	0	1	0	3	1	3	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	904	"AWI"	904	449	1137	796	0	59	0	0	0	0	0	235	0	0	0	0	0	0	0	25	0	10	0	0	0	0	0	0	0	0	0	10	0	0	5	0	0	9	0	0	0	0	1	0	0	0	0	6	1	20	0	0	0	0	0	0	0	0	0	0	0	0	4	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	908	"AWI"	908	502	1165	845	1	50	0	0	0	0	0	226	0	0	0	0	0	0	0	26	0	16	0	0	0	0	0	0	1	0	0	7	0	0	18	0	0	8	1	0	0	1	2	0	0	0	0	3	0	13	0	0	1	0	0	0	0	0	0	0	0	1	3	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	912	"AWI"	912	548	1205	895	0	65	0	0	0	0	0	308	0	0	0	0	0	0	1	50	0	15	1	0	0	0	1	1	0	0	0	5	0	2	25	0	0	10	0	0	0	0	3	103	0	0	0	0	0	33	0	0	0	0	0	0	0	0	3	0	2	0	10	1
26218	45722	"Reiersdalvann"	58.325934	7.784902	916	"AWI"	916	607	1248	946	0	51	2	0	0	0	0	168	0	0	0	0	0	0	0	32	0	21	0	0	0	0	0	0	2	0	1	3	0	0	26	0	0	6	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	2	0	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	920	"AWI"	920	669	1281	1000	0	63	0	0	0	0	0	193	0	0	0	0	0	0	0	44	0	13	0	0	0	0	2	0	0	0	1	10	0	0	24	0	0	7	0	0	0	1	1	0	0	0	0	2	0	18	0	0	0	0	0	0	0	0	1	0	2	4	8	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	924	"AWI"	924	717	1328	1053	0	70	0	0	0	0	0	184	0	0	0	0	0	0	0	46	0	12	0	0	0	0	0	0	1	0	0	14	0	1	27	0	0	8	0	0	0	1	2	57	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1	0	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	928	"AWI"	928	804	1366	1102	1	73	0	0	0	0	0	211	0	0	0	0	0	0	0	78	0	20	0	0	0	0	3	1	1	0	0	12	0	0	25	0	0	5	0	0	0	0	5	76	0	0	0	0	0	29	0	0	0	8	0	0	0	0	0	0	3	1	5	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	932	"AWI"	932	879	1401	1151	0	63	0	0	0	0	0	162	0	0	0	0	0	0	0	39	0	15	0	0	0	0	1	1	1	0	0	7	0	0	7	0	0	2	0	0	0	2	1	67	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	0	2	2	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	936	"AWI"	936	939	1454	1202	0	63	0	0	0	0	0	304	0	0	0	0	0	0	0	67	0	18	0	0	0	0	1	0	2	0	0	9	0	0	8	0	0	3	0	0	0	2	2	0	0	0	0	4	0	36	0	0	0	0	0	0	0	0	2	0	1	2	5	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	940	"AWI"	940	1044	1490	1252	0	46	0	0	1	0	0	232	0	0	0	0	0	0	0	40	0	13	0	0	0	0	1	0	2	0	0	7	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	4	1	5	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	944	"AWI"	944	1142	1531	1302	0	56	0	0	0	0	0	208	0	0	0	0	0	0	0	76	0	14	0	0	0	0	1	1	1	0	0	12	0	0	23	0	0	3	0	0	0	0	2	0	0	0	0	1	0	28	0	0	0	0	0	0	0	0	0	0	2	2	4	1
26218	45722	"Reiersdalvann"	58.325934	7.784902	948	"AWI"	948	1203	1605	1364	0	88	0	0	0	0	0	176	0	0	0	0	0	0	0	47	0	12	0	0	0	0	2	1	2	0	0	4	0	0	13	0	0	1	0	0	0	2	1	0	0	0	0	2	0	30	0	0	0	0	0	0	0	0	0	0	2	1	5	1
26218	45722	"Reiersdalvann"	58.325934	7.784902	952	"AWI"	952	1294	1691	1476	0	91	1	0	0	0	0	215	0	0	0	0	0	0	0	40	0	11	0	0	0	0	1	1	1	0	0	7	0	0	18	0	0	6	0	0	10	0	3	0	0	0	0	0	0	28	0	0	1	0	0	0	0	0	0	0	3	1	2	3
26218	45722	"Reiersdalvann"	58.325934	7.784902	956	"AWI"	956	1344	1847	1595	0	95	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	7	0	0	0	0	3	3	3	0	0	3	0	0	7	0	0	1	0	0	0	2	1	0	0	0	0	2	0	58	0	0	0	0	0	0	0	0	0	0	1	4	9	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	960	"AWI"	960	1376	2055	1707	1	81	0	0	0	0	0	179	0	0	0	0	0	0	0	34	1	9	0	0	0	0	0	3	1	0	0	10	0	1	11	0	0	2	0	0	0	2	1	0	0	0	0	3	0	49	0	0	0	0	0	0	0	0	4	0	1	1	4	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	964	"AWI"	964	1606	2113	1831	1	96	0	0	0	0	0	229	0	0	0	0	0	0	0	38	0	15	0	0	0	0	1	1	5	0	0	4	0	2	22	0	0	3	0	0	0	0	1	0	0	0	0	2	1	52	0	0	0	0	0	0	0	0	0	0	0	1	10	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	968	"AWI"	968	1778	2215	1969	0	81	0	0	0	0	0	144	0	0	0	0	0	0	0	56	0	9	0	0	0	0	1	0	5	0	0	8	0	0	22	0	0	0	0	0	0	1	1	0	0	0	0	1	0	45	0	0	0	0	0	0	0	0	0	0	6	0	4	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	972	"AWI"	972	1887	2369	2097	0	89	0	0	0	0	0	152	0	0	0	0	0	0	0	36	0	10	0	0	0	0	2	0	2	0	0	6	0	1	21	0	0	0	0	0	0	1	0	0	0	0	0	1	0	30	0	0	0	0	0	0	0	0	0	0	1	2	4	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	976	"AWI"	976	1973	2447	2205	0	88	0	0	0	0	0	153	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	1	3	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	1	44	0	0	0	0	0	0	0	0	0	0	2	3	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	980	"AWI"	980	2026	2589	2310	0	91	2	0	0	0	0	183	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	63	0	0	0	0	0	0	0	0	2	0	2	4	6	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	984	"AWI"	984	2101	2745	2412	0	91	2	0	0	0	0	0	0	0	0	0	0	0	0	41	0	11	0	0	0	0	0	1	1	0	0	8	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	3	0	59	0	0	0	0	0	0	0	0	0	0	2	1	6	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	988	"AWI"	988	2258	2777	2530	1	97	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	10	0	0	0	0	0	0	2	0	1	6	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	2	1	57	0	0	0	0	0	0	0	0	0	0	2	3	3	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	992	"AWI"	992	2367	2835	2652	0	94	0	0	0	0	0	169	0	0	0	0	0	0	0	41	0	5	0	0	0	0	0	0	0	0	0	9	0	1	6	0	0	0	0	0	0	1	0	0	0	0	0	5	0	38	0	0	0	0	0	0	0	0	0	0	2	3	3	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	996	"AWI"	996	2469	2933	2756	0	86	0	0	0	0	0	202	0	0	0	0	0	0	0	43	0	0	0	0	0	0	1	2	2	0	0	10	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	5	0	43	0	0	0	0	0	0	0	0	3	0	4	1	10	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1000	"AWI"	1000	2559	3016	2844	0	116	0	0	0	0	0	165	0	0	0	0	0	0	0	55	0	9	0	0	0	0	1	0	3	0	0	19	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	58	0	0	0	0	0	0	0	0	4	0	8	2	7	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1004	"AWI"	1004	2605	3197	2918	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	6	0	0	0	0	3	1	2	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	61	0	0	0	0	0	0	0	0	3	0	1	0	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1008	"AWI"	1008	2672	3327	2990	0	105	0	0	0	0	0	140	0	0	0	0	0	0	0	39	0	4	0	0	0	0	1	0	2	0	0	13	0	0	5	0	0	1	0	0	0	1	0	0	0	0	0	1	1	87	0	0	0	0	0	0	0	0	9	0	3	4	3	1
26218	45722	"Reiersdalvann"	58.325934	7.784902	1012	"AWI"	1012	2744	3397	3064	0	122	0	0	0	0	0	127	0	0	0	0	0	0	0	56	0	12	0	0	0	0	0	2	1	0	0	4	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	3	0	71	0	0	1	0	0	0	0	0	1	0	4	2	3	1
26218	45722	"Reiersdalvann"	58.325934	7.784902	1016	"AWI"	1016	2796	3528	3130	1	139	0	0	0	0	0	175	0	0	0	0	0	0	0	54	0	8	0	0	0	0	0	1	2	0	0	12	0	1	10	0	0	1	0	0	0	1	0	0	0	0	0	7	0	101	0	0	0	0	0	0	0	0	4	0	6	7	6	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1020	"AWI"	1020	2881	3629	3208	0	96	0	0	0	0	0	154	0	0	0	0	0	0	0	42	0	6	0	0	0	0	0	0	5	0	0	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	66	0	0	0	0	0	0	0	0	0	0	7	3	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1024	"AWI"	1024	2960	3690	3301	0	126	0	0	0	0	0	176	0	0	0	0	0	0	0	64	0	8	0	0	0	0	0	0	3	0	0	12	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	3	1	83	0	0	1	0	0	0	0	0	2	0	14	6	4	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1028	"AWI"	1028	3009	3784	3391	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	61	1	8	0	0	0	0	3	0	7	0	0	6	0	0	5	0	0	1	0	0	0	1	1	0	0	0	0	5	0	91	0	0	0	0	0	0	0	0	6	0	11	5	7	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1032	"AWI"	1032	3101	3848	3470	0	164	1	0	0	0	0	177	0	0	0	0	0	0	0	67	0	6	0	0	0	0	0	1	8	0	0	6	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	4	0	104	0	0	0	0	0	0	0	0	2	0	11	11	4	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1036	"AWI"	1036	3191	3896	3545	0	158	0	0	0	0	0	165	0	0	0	0	0	0	0	56	0	0	0	0	1	0	1	0	2	0	0	12	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	5	0	94	0	0	3	0	0	0	0	0	2	0	14	10	4	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1040	"AWI"	1040	3252	3978	3625	0	90	0	0	0	0	0	141	0	0	0	0	0	0	0	38	0	5	0	0	0	0	0	1	5	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3	1	72	0	0	0	0	0	0	0	4	2	0	10	4	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1044	"AWI"	1044	3395	4021	3690	0	149	0	0	1	0	0	0	0	0	0	0	0	0	0	47	0	7	0	0	0	0	0	2	0	0	0	3	0	1	25	0	0	0	0	0	0	1	0	0	0	0	0	7	1	76	0	0	1	0	0	0	0	0	9	0	11	12	5	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1048	"AWI"	1048	3531	4072	3761	0	182	1	0	0	0	0	156	0	0	0	0	0	0	0	42	0	6	0	0	0	0	0	1	4	0	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8	0	68	0	0	0	0	0	0	0	0	1	0	10	10	5	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1052	"AWI"	1052	3618	4180	3840	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	46	1	3	0	0	0	0	0	1	7	0	0	4	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	3	0	90	0	0	0	0	0	0	0	0	1	0	10	8	3	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1056	"AWI"	1056	3792	4541	4079	0	114	1	0	0	0	0	0	0	0	0	0	0	0	0	51	0	5	0	0	0	0	0	1	10	1	0	5	0	1	11	0	0	0	0	0	0	1	0	0	0	0	0	6	0	59	0	0	0	0	0	0	0	0	0	0	12	6	2	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1060	"AWI"	1060	3844	5131	4295	0	98	0	0	0	0	0	167	0	0	0	0	0	0	0	52	0	8	0	0	0	0	0	0	8	0	0	6	0	0	3	0	0	0	0	2	0	1	0	80	0	0	0	4	0	56	0	0	0	0	0	0	0	0	1	0	12	7	1	1
26218	45722	"Reiersdalvann"	58.325934	7.784902	1064	"AWI"	1064	3932	5687	4524	0	160	0	0	0	0	0	170	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	5	0	0	12	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	90	0	0	0	0	0	0	0	0	2	0	27	9	6	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1068	"AWI"	1068	4137	5925	4905	0	154	0	0	0	0	0	184	0	0	0	0	0	0	0	49	0	12	0	0	0	0	0	3	9	0	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	71	0	0	1	0	0	0	0	5	2	0	23	6	4	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1072	"AWI"	1072	4256	6288	5244	0	143	0	0	0	0	0	135	0	0	0	0	0	0	0	44	0	5	0	0	0	0	0	0	7	0	0	10	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	3	0	69	0	0	0	0	0	0	0	0	0	0	12	12	4	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1076	"AWI"	1076	4440	6717	5561	0	124	1	0	0	0	0	171	0	0	0	0	0	0	0	60	0	6	0	0	0	0	0	1	10	0	0	6	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	6	0	60	0	0	0	0	0	0	0	0	0	0	24	13	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1080	"AWI"	1080	4731	6834	5903	0	185	0	0	1	0	0	194	0	0	0	0	0	0	0	96	0	16	0	0	0	0	0	1	19	0	0	9	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	4	0	103	0	0	0	0	0	0	0	0	2	0	20	14	2	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1084	"AWI"	1084	4911	7019	6251	0	160	0	0	0	0	0	234	0	0	0	0	0	0	0	74	0	8	0	0	0	0	0	1	8	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	15	0	71	0	0	0	0	0	0	0	0	0	0	33	23	2	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1088	"AWI"	1088	5316	7198	6550	0	106	0	0	0	0	0	180	0	0	0	0	0	0	0	80	0	0	0	0	0	0	1	0	5	0	0	14	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	9	0	43	0	0	0	0	0	0	0	0	2	0	21	22	2	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1092	"AWI"	1092	6074	7238	6813	0	127	0	0	0	0	0	174	0	0	0	0	0	0	0	83	0	7	0	0	0	0	0	1	8	0	0	8	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	6	0	50	0	0	0	0	0	0	0	0	0	0	25	18	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1096	"AWI"	1096	6759	7308	7084	0	82	0	0	0	0	0	202	0	0	0	0	0	0	0	101	0	10	0	0	0	0	0	0	7	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	0	37	0	0	0	0	0	0	0	0	0	0	17	17	1	1
26218	45722	"Reiersdalvann"	58.325934	7.784902	1100	"AWI"	1100	7025	7438	7288	0	151	0	0	0	0	0	192	0	0	0	0	0	0	0	99	0	14	0	0	0	0	0	1	6	0	0	23	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	35	2	26	0	0	0	0	0	0	0	0	2	0	15	16	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1104	"AWI"	1104	7113	7662	7394	0	201	0	0	0	0	0	182	0	0	0	0	0	0	0	151	0	2	0	0	0	0	0	1	4	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15	0	0	0	0	0	0	0	0	0	0	6	20	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1108	"AWI"	1108	7169	7957	7494	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	5	0	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	10	0	21	0	0	0	0	0	0	0	0	2	0	4	21	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1112	"AWI"	1112	7262	8110	7606	0	192	0	0	0	0	0	189	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	2	0	0	8	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	5	2	10	0	0	0	0	0	0	0	0	0	0	1	27	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1116	"AWI"	1116	7325	8219	7726	0	161	0	0	0	0	0	191	0	0	0	0	0	0	0	124	0	3	0	0	0	0	0	0	6	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	1	9	0	0	0	0	0	0	0	0	1	0	0	20	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1120	"AWI"	1120	7379	8384	7835	0	110	0	0	0	0	0	228	0	0	0	0	0	0	0	97	0	0	0	0	0	0	1	0	5	0	0	10	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	24	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1124	"AWI"	1124	7491	8476	7941	0	124	0	0	0	0	0	201	0	0	0	0	0	0	0	43	0	2	0	0	0	0	0	0	2	0	0	4	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	7	0	7	0	0	1	0	0	0	0	6	0	0	1	7	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1128	"AWI"	1128	7569	8565	8054	0	192	0	0	0	0	0	227	0	0	0	0	0	0	0	91	0	5	0	0	0	0	0	1	1	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	13	0	0	1	0	0	0	0	0	0	0	1	22	1	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	1132	"AWI"	1132	7631	8699	8161	0	105	0	0	0	0	0	211	0	0	0	0	0	0	0	106	0	3	0	0	0	0	0	0	1	0	0	6	0	0	3	0	0	0	0	0	0	0	0	114	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	1	2	14	2	0
