"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Olea"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Taxus"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
24032	41746	"Peña Negra"	40.33472	-5.79222	36	"AWI"	36	185	656	401	0	7	1	1	0	0	0	0	0	14	0	2	17	3	5	62	0	75	0	0	5	0	0	0	0	0	8	0	7	0	0	13	0	209	0	6	70	16	0	10	0	16	0	0	4	0	0	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	38	"AWI"	38	201	750	451	0	10	0	0	1	0	0	0	2	13	0	4	15	1	2	26	0	52	0	0	5	0	0	1	0	0	4	0	24	1	0	13	0	0	0	0	55	17	0	9	1	21	0	3	15	0	0	3	2	1
24032	41746	"Peña Negra"	40.33472	-5.79222	40	"AWI"	40	214	866	499	0	9	2	3	0	0	0	0	1	6	1	9	10	4	9	68	0	47	0	0	4	0	0	1	0	1	2	0	7	0	0	0	0	210	1	5	59	17	2	4	0	21	2	0	4	0	0	0	0	2
24032	41746	"Peña Negra"	40.33472	-5.79222	42	"AWI"	42	282	891	552	0	7	3	4	0	0	0	0	0	8	0	7	5	0	3	58	0	73	0	0	3	0	0	1	1	1	3	0	22	0	12	10	0	0	0	5	48	19	4	6	0	23	4	2	8	0	0	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	44	"AWI"	44	322	920	610	0	9	4	4	1	0	0	0	0	13	0	2	11	5	2	76	0	56	0	0	6	4	0	2	0	0	4	0	9	0	0	0	0	203	0	3	67	13	4	3	0	27	2	0	7	0	0	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	46	"AWI"	46	360	957	668	0	3	1	0	0	0	0	0	0	6	0	5	11	2	4	85	0	68	0	0	3	0	0	0	0	0	2	0	11	0	0	13	0	249	0	5	60	20	1	4	0	0	4	1	10	0	0	1	1	0
24032	41746	"Peña Negra"	40.33472	-5.79222	48	"AWI"	48	387	1014	723	0	3	2	2	0	0	0	0	1	8	0	7	15	5	8	90	31	60	0	0	2	0	1	3	0	0	7	0	6	0	0	0	0	216	0	9	73	7	2	5	0	23	2	0	7	1	0	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	50	"AWI"	50	413	1094	779	0	7	2	0	2	0	1	0	3	11	0	12	10	4	10	62	0	35	0	0	3	0	0	1	0	0	4	0	6	0	0	0	1	0	0	7	56	14	2	3	0	12	4	2	12	0	0	2	1	0
24032	41746	"Peña Negra"	40.33472	-5.79222	52	"AWI"	52	518	1108	826	1	9	2	1	0	1	0	0	3	6	1	8	17	5	8	41	0	29	0	0	5	0	0	1	0	0	5	0	3	0	0	0	0	250	0	6	53	14	1	4	0	9	2	0	4	0	0	3	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	54	"AWI"	54	617	1122	876	0	8	3	0	2	0	0	0	1	11	0	16	9	3	13	28	0	43	0	0	4	0	0	2	1	0	2	0	5	0	0	12	0	0	0	3	57	23	6	2	0	18	2	0	3	0	0	2	2	0
24032	41746	"Peña Negra"	40.33472	-5.79222	56	"AWI"	56	686	1146	926	1	8	2	1	0	0	0	0	3	9	0	6	10	3	12	28	0	43	0	0	2	0	1	1	1	1	3	0	2	0	0	6	0	284	0	4	69	11	2	4	0	0	4	0	0	0	0	0	0	1
24032	41746	"Peña Negra"	40.33472	-5.79222	58	"AWI"	58	738	1183	977	0	8	1	1	0	0	0	0	1	8	0	5	9	2	16	25	30	22	0	0	1	0	0	1	1	0	3	0	2	0	0	0	0	0	0	6	58	9	2	4	0	0	1	0	1	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	60	"AWI"	60	783	1242	1025	0	4	0	4	0	1	0	0	2	8	0	11	7	2	9	14	0	24	0	0	4	3	0	0	0	0	2	0	7	0	0	0	0	264	0	0	68	12	1	0	0	0	2	0	2	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	62	"AWI"	62	838	1259	1062	0	9	3	0	0	1	0	0	1	4	2	21	13	3	22	21	65	17	0	0	3	0	0	2	0	0	5	0	2	1	0	6	0	257	0	5	63	0	1	1	0	6	4	0	0	1	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	64	"AWI"	64	885	1283	1102	0	13	1	2	1	1	0	0	2	6	0	19	13	0	12	15	0	20	0	0	5	0	0	0	0	0	3	0	1	0	0	5	0	261	2	5	70	9	1	6	0	4	4	0	0	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	66	"AWI"	66	921	1313	1144	0	9	0	0	0	0	0	0	2	8	3	13	14	1	16	13	0	23	0	0	4	0	0	0	0	0	4	0	1	0	0	0	0	253	0	4	54	0	0	2	0	0	3	0	2	0	0	1	0	1
24032	41746	"Peña Negra"	40.33472	-5.79222	68	"AWI"	68	948	1354	1183	0	16	1	1	1	0	0	0	3	3	3	11	16	4	11	13	59	15	0	0	2	0	0	0	0	1	3	0	1	0	0	0	0	316	0	3	67	0	1	1	0	3	2	0	0	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	70	"AWI"	70	968	1408	1221	0	13	0	1	0	1	0	0	3	11	3	10	18	1	25	32	0	17	0	0	3	0	1	0	0	0	2	0	3	0	0	0	0	0	0	5	67	0	1	8	0	10	5	0	0	0	0	2	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	72	"AWI"	72	1043	1420	1254	0	10	1	2	0	0	0	0	1	8	1	3	16	2	31	19	0	14	0	0	5	0	0	1	0	0	5	0	1	0	0	10	0	280	0	3	63	0	0	3	0	3	4	0	1	0	1	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	74	"AWI"	74	1118	1435	1286	0	12	1	0	0	0	0	0	1	8	0	8	9	2	21	18	0	18	0	0	4	0	0	0	0	0	4	0	0	0	0	6	0	267	0	5	46	0	0	5	0	3	2	0	0	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	76	"AWI"	76	1182	1454	1317	0	5	0	1	0	1	0	37	3	6	1	10	10	2	18	27	0	21	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	51	0	0	5	0	6	2	0	0	0	0	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	78	"AWI"	78	1237	1478	1350	0	11	0	1	0	0	0	0	2	7	1	17	23	0	18	25	0	20	0	1	2	0	1	0	1	0	7	0	1	0	0	0	0	233	0	10	59	0	2	5	0	5	5	0	0	0	0	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	80	"AWI"	80	1272	1513	1385	0	12	0	1	1	1	0	0	2	2	0	18	18	2	51	30	0	20	1	0	1	0	0	0	0	0	6	0	0	0	0	0	0	238	0	5	65	0	0	2	0	0	3	0	0	0	0	2	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	82	"AWI"	82	1298	1529	1404	0	11	0	0	0	1	0	0	6	5	1	12	20	1	36	45	0	23	0	5	1	0	2	0	0	1	7	0	0	0	0	0	1	248	0	7	66	0	0	1	0	7	2	0	0	0	0	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	84	"AWI"	84	1315	1552	1422	0	18	0	1	0	1	0	0	10	3	0	17	13	0	37	34	0	17	0	1	2	0	0	1	0	1	9	0	0	0	0	0	1	203	0	5	59	0	0	0	0	0	4	0	0	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	86	"AWI"	86	1325	1577	1440	0	7	0	1	0	0	0	0	4	6	1	17	12	0	57	36	0	15	0	1	1	0	0	0	0	0	11	0	0	0	0	0	0	210	0	4	53	0	1	0	0	6	6	0	0	0	0	2	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	88	"AWI"	88	1334	1612	1458	0	11	0	2	0	0	0	0	5	2	0	19	27	1	34	44	0	19	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	34	0	0	1	0	5	0	0	0	0	1	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	90	"AWI"	90	1342	1649	1475	0	14	0	1	1	2	0	0	9	6	0	11	5	0	52	41	0	16	0	2	4	0	0	0	0	1	7	0	0	0	0	0	0	0	0	6	36	0	0	0	0	5	2	0	0	0	1	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	92	"AWI"	92	1386	1663	1502	0	11	0	0	2	0	0	0	4	5	0	16	20	1	38	65	0	22	0	0	2	0	2	1	0	0	2	0	1	0	0	0	0	0	0	7	41	0	0	2	0	0	0	0	0	0	1	1	0	1
24032	41746	"Peña Negra"	40.33472	-5.79222	94	"AWI"	94	1416	1677	1529	0	12	0	1	0	1	0	0	10	8	0	29	22	3	57	74	0	16	0	0	3	0	1	0	0	0	5	0	0	0	0	0	0	0	0	4	65	0	0	0	0	0	6	0	1	0	0	2	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	96	"AWI"	96	1435	1706	1556	0	8	0	0	0	0	0	0	4	5	1	14	20	0	69	63	0	12	0	0	3	0	0	0	0	0	5	0	0	0	0	14	0	0	0	5	65	0	2	0	0	0	5	0	0	0	1	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	98	"AWI"	98	1451	1769	1584	0	18	0	1	0	0	0	0	17	4	0	18	27	0	73	42	74	11	0	1	1	0	0	0	0	0	7	0	0	0	0	0	1	0	0	8	81	0	4	2	0	0	6	0	0	0	1	0	1	0
24032	41746	"Peña Negra"	40.33472	-5.79222	100	"AWI"	100	1466	1842	1613	0	8	1	2	0	0	0	32	3	2	0	14	23	0	80	70	0	9	0	0	2	0	3	0	0	0	8	0	0	0	0	0	0	0	0	4	65	0	2	0	0	0	2	0	0	0	1	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	102	"AWI"	102	1660	1985	1796	0	13	1	0	0	2	1	0	5	2	2	21	22	1	88	60	0	11	0	0	4	0	1	0	0	0	9	0	0	0	0	0	0	0	0	7	74	0	1	0	0	0	2	0	0	0	0	1	0	2
24032	41746	"Peña Negra"	40.33472	-5.79222	104	"AWI"	104	1826	2152	1981	0	10	0	2	0	0	0	0	3	2	1	30	17	0	124	96	0	9	0	0	1	0	5	0	0	0	8	0	0	0	0	0	0	0	1	12	59	0	1	0	0	0	3	0	1	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	106	"AWI"	106	1970	2335	2163	0	15	0	0	0	2	0	0	5	5	0	25	11	1	80	76	32	13	0	0	5	0	1	0	0	0	7	0	1	0	0	0	0	0	2	11	68	0	1	0	0	0	11	0	0	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	108	"AWI"	108	2110	2531	2343	0	22	0	2	0	0	0	0	9	0	0	16	7	0	142	70	0	9	0	0	2	0	7	0	1	0	4	0	0	0	0	0	0	0	0	8	50	0	3	0	0	4	4	0	0	0	0	2	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	110	"AWI"	110	2223	2743	2523	2	16	0	0	0	0	1	0	12	2	0	24	2	2	122	64	0	11	0	1	2	0	0	0	0	1	11	0	1	0	0	0	0	0	0	7	42	0	1	1	0	0	8	0	0	0	0	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	112	"AWI"	112	2392	2809	2622	0	10	1	0	0	0	0	0	19	3	0	16	7	1	98	97	33	7	0	1	5	2	1	2	1	0	7	0	0	0	0	0	0	0	0	10	46	0	0	0	0	4	7	0	2	0	1	3	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	114	"AWI"	114	2517	2898	2725	0	9	1	3	0	1	0	0	11	4	1	11	9	0	113	62	55	6	0	0	0	0	2	0	0	0	8	0	1	0	0	0	0	0	0	6	54	0	4	1	0	0	5	0	0	0	0	2	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	116	"AWI"	116	2628	2999	2825	0	4	1	1	0	1	0	0	14	3	0	6	5	0	105	57	0	0	0	3	3	0	0	0	0	0	4	0	0	0	0	0	2	169	0	6	48	0	0	0	0	6	5	0	0	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	118	"AWI"	118	2714	3118	2928	0	9	1	1	0	2	0	0	7	5	1	16	2	0	96	40	0	3	0	0	6	0	0	0	2	0	2	0	0	0	0	0	2	0	0	8	55	0	1	0	0	0	4	0	2	0	0	2	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	120	"AWI"	120	2772	3260	3027	0	5	1	0	0	0	0	0	10	7	0	12	1	0	95	42	0	4	0	0	2	0	6	0	0	0	2	0	0	0	0	0	0	0	0	5	56	0	0	0	0	0	10	0	0	0	2	2	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	122	"AWI"	122	2938	3320	3130	0	8	1	3	0	0	0	0	9	5	2	9	5	2	86	47	0	5	0	0	4	3	3	0	0	1	2	0	0	0	0	0	0	0	0	7	67	0	0	0	0	0	7	0	0	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	124	"AWI"	124	3037	3433	3235	0	6	2	1	1	0	0	0	10	1	3	11	6	0	65	53	0	4	0	0	1	0	6	1	0	1	1	0	1	0	0	0	0	0	0	3	66	0	1	0	0	0	7	0	0	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	126	"AWI"	126	3090	3590	3343	0	8	1	1	0	0	1	0	18	0	3	10	6	0	76	34	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	4	70	0	0	3	0	0	0	0	0	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	128	"AWI"	128	3123	3780	3446	0	9	4	0	1	0	0	0	4	12	2	16	8	0	54	50	0	5	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	5	69	0	1	2	0	0	0	0	0	1	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	130	"AWI"	130	3146	3985	3548	0	8	2	1	0	1	0	0	3	8	2	14	4	2	49	45	0	8	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3	63	0	1	4	0	0	0	0	0	0	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	132	"AWI"	132	3297	4009	3633	0	9	1	0	0	1	0	0	4	9	0	14	2	5	46	42	0	7	0	0	3	0	1	1	0	1	4	0	0	0	0	0	0	0	0	3	66	0	0	3	0	0	1	0	0	0	0	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	134	"AWI"	134	3435	4045	3722	0	8	0	0	0	0	0	0	3	12	1	11	0	7	46	38	0	12	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	3	70	0	1	2	0	0	1	0	0	1	0	0	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	136	"AWI"	136	3544	4085	3812	0	5	1	1	1	1	0	0	4	16	3	14	0	16	43	31	0	18	0	0	3	0	3	2	0	0	5	0	0	0	0	0	0	0	0	4	72	0	0	4	0	0	2	0	0	0	0	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	138	"AWI"	138	3620	4153	3902	0	7	2	0	1	2	0	0	3	21	1	15	0	9	56	29	0	14	0	0	5	3	2	1	0	0	3	0	0	0	0	0	0	0	0	4	74	0	1	4	0	0	0	0	0	0	0	1	0	0
24032	41746	"Peña Negra"	40.33472	-5.79222	140	"AWI"	140	3681	4258	3991	0	6	2	0	0	3	0	0	2	18	0	12	0	15	48	36	0	12	0	0	4	0	1	2	0	0	2	0	2	0	0	0	0	0	0	3	66	0	2	3	0	0	0	0	0	0	1	2	0	0
