"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"
3337	4330	"Lago Padule"	44.29861	10.21472	545	"AWI"	545	2513	3105	2847	9.35960591133005	1.97044334975369	8.86699507389163	0	0	0.985221674876847	0	2.95566502463054	0	0	0	0.985221674876847	0	0	0	11.3300492610837	0.492610837438424	1.97044334975369	1.97044334975369	0	31.5270935960591	0.985221674876847	0	0	0	0	0	0	0	0.492610837438424	0.492610837438424	0	4.92610837438424	0	0	20.1970443349754	0	0	0	0	0	0	0	0	0	0	0.492610837438424
3337	4330	"Lago Padule"	44.29861	10.21472	565	"AWI"	565	2869	3258	3034	17.3333333333333	0	6.66666666666667	0	0	1.33333333333333	1	2.33333333333333	1	0	0	2	1	0	0	10.6666666666667	0	3.33333333333333	2.33333333333333	0	16	1.33333333333333	0	0	0	0	3.33333333333333	0	0	0.666666666666667	1	0	8	0	0	18	1	0	0.333333333333333	0.666666666666667	0.666666666666667	0	0	0	0	0	0
3337	4330	"Lago Padule"	44.29861	10.21472	585	"AWI"	585	3020	3680	3277	34.5514950166113	0	5.3156146179402	0	0	1.66112956810631	0.996677740863787	1.32890365448505	0	0	0	0	0	0	0	9.63455149501661	0	0	0	0	33.2225913621262	0.332225913621262	0	0	0	0	0	0	0	0	0	0	0.996677740863787	0	0	11.6279069767442	0	0	0	0	0	0	0	0	0	0	0.332225913621262
3337	4330	"Lago Padule"	44.29861	10.21472	605	"AWI"	605	3156	4117	3537	44.4078947368421	0	3.28947368421053	0	0.328947368421053	0.328947368421053	0	1.64473684210526	0	0	0	0	0	0	0	5.59210526315789	0.328947368421053	0.657894736842105	0.657894736842105	0	24.3421052631579	0.328947368421053	0	0	0	0	0	0	0	0.328947368421053	0.328947368421053	0	2.96052631578947	0	0	11.5131578947368	0.657894736842105	0	0	0.328947368421053	1.31578947368421	0	0	0	0	0.328947368421053	0.328947368421053
3337	4330	"Lago Padule"	44.29861	10.21472	625	"AWI"	625	3331	4412	3797	44.5182724252492	1.32890365448505	3.32225913621263	0	0	0.996677740863787	0	0.664451827242525	0	0	0	0.332225913621262	0	0.332225913621262	0	9.96677740863787	0.332225913621262	0.332225913621262	0.332225913621262	0	25.5813953488372	0.332225913621262	0	0	0	0	0	0	0	0.332225913621262	0.332225913621262	0	1.99335548172757	0	0	8.30564784053156	0	0	0	0	0.664451827242525	0	0	0	0	0	0
3337	4330	"Lago Padule"	44.29861	10.21472	645	"AWI"	645	3524	4691	4064	37.3333333333333	0	10.3333333333333	0	0	0.666666666666667	0	0.666666666666667	0	0	0	0	0	0	0	6	0	0	1	0	21	0.666666666666667	0	0	0	0	0	0	0	0.666666666666667	0.666666666666667	0	2.33333333333333	0	0	17.6666666666667	0	0	0	0	0.666666666666667	0	0	0	0	0	0.333333333333333
3337	4330	"Lago Padule"	44.29861	10.21472	665	"AWI"	665	3734	4990	4344	37.7049180327869	0.655737704918033	4.59016393442623	0	0	1.31147540983607	0	0.655737704918033	0	0	0	0	0	0	0	6.55737704918033	0	0.655737704918033	1.31147540983607	0	20.983606557377	0.327868852459016	0	0	0	0	0	0	0	0	0.327868852459016	0	3.27868852459016	0	0	18.0327868852459	0.655737704918033	0	0	0.983606557377049	0.655737704918033	0	0	0	0	0.655737704918033	0.655737704918033
3337	4330	"Lago Padule"	44.29861	10.21472	685	"AWI"	685	3955	5271	4616	46.5798045602606	0	2.28013029315961	0.325732899022801	0.325732899022801	0.651465798045603	0	0	0	0	0	0	0.325732899022801	0.325732899022801	0	7.16612377850163	0	0	0.651465798045603	0	17.2638436482085	0.325732899022801	0	0	0	0	0	0	0	0.325732899022801	1.95439739413681	0	2.28013029315961	0	0	18.2410423452769	0	0	0	0	0.325732899022801	0	0	0	0	0.325732899022801	0.325732899022801
3337	4330	"Lago Padule"	44.29861	10.21472	705	"AWI"	705	4229	5527	4894	42.0731707317073	0.609756097560976	3.96341463414634	0	0	0.304878048780488	0	0.304878048780488	0	0	0	0	0	0	0	4.8780487804878	0	0	0.914634146341463	0	19.5121951219512	0.304878048780488	0	0	0	0	0	0	0	0.609756097560976	0.304878048780488	0	2.74390243902439	0	0	20.7317073170732	0	0	0	0.609756097560976	1.21951219512195	0	0	0	0	0.304878048780488	0.609756097560976
3337	4330	"Lago Padule"	44.29861	10.21472	725	"AWI"	725	4472	5758	5163	44.6254071661238	0	2.60586319218241	0	0.325732899022801	0.651465798045603	0	1.30293159609121	0	0	0	0.651465798045603	0	0	0	4.56026058631922	0	0	0.651465798045603	0	21.1726384364821	0.977198697068404	0.325732899022801	0	0	0	0	0	0	0.325732899022801	0.977198697068404	0	2.28013029315961	0	0	13.6807817589577	0	0	0.325732899022801	1.30293159609121	1.30293159609121	0	0	0	0	0	1.95439739413681
3337	4330	"Lago Padule"	44.29861	10.21472	745	"AWI"	745	4731	5968	5433	39.8026315789474	0	4.27631578947368	0	0.328947368421053	0	0	0.657894736842105	0	0	0	0	0	0	0	11.8421052631579	0	0	0	0	11.8421052631579	0.986842105263158	0	0	0	0	0	0.328947368421053	0	0.328947368421053	1.64473684210526	0	2.63157894736842	0	0	19.4078947368421	0	0	0.328947368421053	3.61842105263158	0.657894736842105	0	0	0	0	0.328947368421053	0.986842105263158
3337	4330	"Lago Padule"	44.29861	10.21472	765	"AWI"	765	5066	6166	5702	42.9032258064516	0.32258064516129	4.19354838709677	0	0.32258064516129	0.967741935483871	0	0	0	0	0	0.32258064516129	0	0	0	10.6451612903226	0	0	0.645161290322581	0	13.2258064516129	1.93548387096774	0	0	0	0	0.32258064516129	0	0	0.967741935483871	0.32258064516129	0	1.61290322580645	0	0	17.0967741935484	0	0	0	0.967741935483871	0.645161290322581	0	0	0	0	0.645161290322581	1.93548387096774
3337	4330	"Lago Padule"	44.29861	10.21472	785	"AWI"	785	5456	6327	5971	60.3225806451613	0	3.2258064516129	0	0	0.645161290322581	0	0	0	0	0	0.32258064516129	0	0	0	7.09677419354839	0	0	2.25806451612903	0	8.06451612903226	1.61290322580645	0	0	0	0	0	0	0	0	0	0	3.54838709677419	0	0	11.9354838709677	0	0	0	0.645161290322581	0	0	0	0	0	0.32258064516129	0
3337	4330	"Lago Padule"	44.29861	10.21472	805	"AWI"	805	5839	6483	6228	51	1.66666666666667	5	0	0.333333333333333	0	1	0.333333333333333	0	0	0	0.333333333333333	0	0	0	7.66666666666667	0	1	0.666666666666667	0	9.33333333333333	0.333333333333333	0	0	0	0	0	0	0	0	1	0	2.66666666666667	0	0	15.6666666666667	0	0	0	0.666666666666667	0	0	0	0	0	1	0.333333333333333
3337	4330	"Lago Padule"	44.29861	10.21472	825	"AWI"	825	6338	6736	6490	44.8877805486284	1.49625935162095	1.24688279301746	0	0	0	0	0	0	0	0	0.249376558603491	0	0	0	9.97506234413965	0	1.99501246882793	0	0	7.48129675810474	2.24438902743142	0	0	0	0	0	0	0	0.249376558603491	0.498753117206983	0	1.99501246882793	0	0	22.6932668329177	0	0	0	0	0.249376558603491	0	0	0	0	3.24189526184539	1.49625935162095
3337	4330	"Lago Padule"	44.29861	10.21472	835	"AWI"	835	6412	7066	6651	45.1612903225806	1.61290322580645	7.74193548387097	0	0	0	0	0	0	0	0	0.32258064516129	0	0	0	11.9354838709677	0	2.58064516129032	0.645161290322581	0	4.51612903225806	1.29032258064516	0	0	0.32258064516129	0	0.645161290322581	0	0	0.32258064516129	0.645161290322581	0	2.25806451612903	0	0	15.4838709677419	0	0	0	0	0	0	0	0	0	1.61290322580645	2.90322580645161
3337	4330	"Lago Padule"	44.29861	10.21472	845	"AWI"	845	6508	7358	6818	50.6666666666667	0.666666666666667	5.66666666666667	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	11.6666666666667	0	2	0.666666666666667	0	0.333333333333333	0.666666666666667	0	0	0	0	0.666666666666667	0	0	0	1	0	4.66666666666667	0	0	15.6666666666667	0	0	0	0	0	0	0	0.333333333333333	0	2.66666666666667	2.33333333333333
3337	4330	"Lago Padule"	44.29861	10.21472	855	"AWI"	855	6569	7640	6996	50.6666666666667	1.33333333333333	2.33333333333333	0	0	0	1.66666666666667	0.333333333333333	0	0	0	0	0	0	0	15.6666666666667	0	0.333333333333333	1.33333333333333	0	0	1.33333333333333	0	0	0	0	0	0	0	0.333333333333333	0.666666666666667	0	0.333333333333333	0	0	16.3333333333333	0	0	0	0	1	0	0	0	0	2.33333333333333	4
3337	4330	"Lago Padule"	44.29861	10.21472	865	"AWI"	865	6720	7783	7184	57.5250836120401	0.334448160535117	2.0066889632107	0	0	0	0	0.334448160535117	0	0	0	0	0	0	0	15.3846153846154	0	0.668896321070234	1.67224080267559	0	0	0	0	0	0.334448160535117	0	0	0	0	0	1.00334448160535	0	2.34113712374582	0	0	15.0501672240803	0	0	0	0	0.334448160535117	0.334448160535117	0	0	0	1.33779264214047	1.33779264214047
3337	4330	"Lago Padule"	44.29861	10.21472	875	"AWI"	875	6851	7967	7362	54.4585987261147	0.955414012738854	1.91082802547771	0	0	0	0	0.955414012738854	0	0	0	0	0	0	0	15.6050955414013	0	0.955414012738854	2.54777070063694	0	0	2.22929936305732	0	0	0	0	0	0	0	0	0.955414012738854	0	1.59235668789809	0	0	14.3312101910828	0	0	0	0	0	0	0	0	0	0.955414012738854	2.54777070063694
3337	4330	"Lago Padule"	44.29861	10.21472	885	"AWI"	885	6971	8141	7535	56.2091503267974	2.28758169934641	2.94117647058824	0	0	0.980392156862745	0	0	0	0	0	0	0	0	0	8.49673202614379	0	0.980392156862745	0.980392156862745	0	0	2.28758169934641	0	0	1.96078431372549	0	0	0	0	0	0.65359477124183	0	2.28758169934641	0	0	13.3986928104575	0	0	0	0	0.65359477124183	0	0	0	0	2.94117647058824	2.94117647058824
3337	4330	"Lago Padule"	44.29861	10.21472	895	"AWI"	895	7160	8286	7717	54.9668874172185	1.65562913907285	0	0	0	0	0.993377483443709	0	0	0	0	0.33112582781457	0	0	0	14.2384105960265	0	0.662251655629139	0.662251655629139	0	0	1.65562913907285	0	0	0.33112582781457	0	0	0	0	0	0.33112582781457	0	2.31788079470199	0	0	16.5562913907285	0	0	0	0	0.662251655629139	0	0	0	0	2.31788079470199	2.31788079470199
3337	4330	"Lago Padule"	44.29861	10.21472	905	"AWI"	905	7318	8447	7904	60.327868852459	1.31147540983607	2.29508196721311	0	0	0.327868852459016	0.983606557377049	0.327868852459016	0	0	0	0	0	0	0	12.1311475409836	0	0.655737704918033	0.983606557377049	0	0	0.655737704918033	0	0	0	0	0.327868852459016	0	0	0.327868852459016	0.655737704918033	0	0.655737704918033	0	0	13.1147540983607	0	0	0	0.327868852459016	0	0	0	0	0	3.60655737704918	0.983606557377049
3337	4330	"Lago Padule"	44.29861	10.21472	915	"AWI"	915	7498	8568	8099	62.4183006535948	0.980392156862745	3.26797385620915	0	0	0.326797385620915	0	0.326797385620915	0	0	0.326797385620915	0	0	0	0	12.7450980392157	0.65359477124183	2.61437908496732	1.30718954248366	0	0	1.96078431372549	0	0	0	0	0.326797385620915	0	0	0	0.326797385620915	0	0	0	0	8.49673202614379	0	0	0	0	0	0	0	0	0	2.94117647058824	0.980392156862745
3337	4330	"Lago Padule"	44.29861	10.21472	925	"AWI"	925	7733	8671	8276	71.0526315789474	2.30263157894737	0.328947368421053	0	0	0	0	0	0	0	0	0	0	0	0	10.5263157894737	0	0	0.328947368421053	0	0	0.657894736842105	0	0	0	0	0	0	0	0	0	0	0.657894736842105	0	0	7.56578947368421	0	0	0	0	0	0	0	0	0	2.63157894736842	3.94736842105263
3337	4330	"Lago Padule"	44.29861	10.21472	935	"AWI"	935	7965	8782	8456	67.948717948718	0	1.92307692307692	0	0	0	0.641025641025641	0.641025641025641	0	0	0	0	0	0	0	13.4615384615385	0	0	0.641025641025641	0	0	0.641025641025641	0	0	0	0	0	0	0	0	0.641025641025641	0	0.961538461538462	0	0	4.16666666666667	0	0	0	0	0	0	0	0	0	3.2051282051282	5.12820512820513
3337	4330	"Lago Padule"	44.29861	10.21472	945	"AWI"	945	8338	8860	8598	57.2327044025157	1.88679245283019	2.20125786163522	0	0	0	0	0	0	0	0	0	0	0	0	18.8679245283019	0.314465408805031	0.943396226415094	0.628930817610063	0	0	1.88679245283019	0	0	0	0	0.314465408805031	0	0	0	0	0	0.943396226415094	0	0	5.34591194968553	0.943396226415094	0	0	0	0	0	0	0	0	4.08805031446541	4.40251572327044
3337	4330	"Lago Padule"	44.29861	10.21472	955	"AWI"	955	8560	8960	8729	41.5384615384615	1.23076923076923	1.84615384615385	0	0	0	0	0	0	0	0	0	0	0	0	21.8461538461538	0	1.53846153846154	1.84615384615385	0	0	4.30769230769231	0	0	0	0	0.307692307692308	0	0	0	0.615384615384615	0	3.69230769230769	0	0	10.4615384615385	0	0	0	0.307692307692308	0.615384615384615	0	0	0	0	4	5.84615384615385
3337	4330	"Lago Padule"	44.29861	10.21472	965	"AWI"	965	8634	9150	8846	39.2282958199357	0.643086816720257	1.92926045016077	0	0.321543408360129	0.321543408360129	0	0.321543408360129	0	0	0	0.643086816720257	0	0	0	27.3311897106109	0	0.321543408360129	0.643086816720257	0	0	1.92926045016077	0	0	0	0	0	0	0	0.321543408360129	1.60771704180064	0	2.57234726688103	0	0	9.32475884244373	0	0	0	0	0.964630225080386	0	0	0	0.321543408360129	5.78778135048232	5.46623794212219
3337	4330	"Lago Padule"	44.29861	10.21472	975	"AWI"	975	8706	9260	8954	40.6349206349206	4.12698412698413	1.58730158730159	0	0	0.634920634920635	0	0	0	0	0	0	0	0	0	25.0793650793651	0.634920634920635	0.634920634920635	1.9047619047619	0	0	2.85714285714286	0	0	0	0	0	0	0	0.317460317460317	0.634920634920635	0	1.9047619047619	1.26984126984127	0	9.52380952380952	0	0	0	0	0	0	0	0	0	3.17460317460317	5.07936507936508
3337	4330	"Lago Padule"	44.29861	10.21472	985	"AWI"	985	8776	9392	9053	38.8704318936877	3.65448504983389	0.664451827242525	0	0.332225913621262	0	0	0	0	0	0	0	0	0	0	25.2491694352159	0.332225913621262	0	0.996677740863787	0	0	1.99335548172757	0	0	0	0	0	0	0	0	0.996677740863787	0	2.99003322259136	0	0	15.2823920265781	0	0	0	0.996677740863787	0	0	0	0	0	3.32225913621263	4.31893687707641
3337	4330	"Lago Padule"	44.29861	10.21472	995	"AWI"	995	8828	9533	9157	37.3376623376623	2.5974025974026	0	0	0.324675324675325	0	0	0.649350649350649	0	0	0	0	0	0	0	25.974025974026	0	0.649350649350649	0.649350649350649	0	0	5.51948051948052	0	0	0.649350649350649	0	0	0	0	1.62337662337662	1.2987012987013	0	2.27272727272727	0	0	10.7142857142857	0	0	0	1.62337662337662	0	0	0	0	0	4.22077922077922	3.8961038961039
3337	4330	"Lago Padule"	44.29861	10.21472	1005	"AWI"	1005	8924	9623	9257	27.3015873015873	0.952380952380952	0.634920634920635	0	0	0.317460317460317	0	0.634920634920635	0	0	0	0	0	0	0	38.0952380952381	0	1.26984126984127	1.26984126984127	0	0	5.71428571428571	0	0	0	0	0	0	0	0	0.952380952380952	0	7.93650793650794	0	0	7.93650793650794	0	0	0	1.9047619047619	0	0	0	0	0	2.53968253968254	2.53968253968254
3337	4330	"Lago Padule"	44.29861	10.21472	1015	"AWI"	1015	9016	9718	9358	39.202657807309	0.332225913621262	0.996677740863787	0	0.664451827242525	0.664451827242525	0	0.664451827242525	0	0	0	0	0	0	0	32.2259136212625	0	0	1.66112956810631	0	0	1.32890365448505	0	0	0	0	0	0	0	0	0	0	3.98671096345515	0	0	10.9634551495017	0	0	0	0.332225913621262	0	0	0	0	0	2.6578073089701	4.31893687707641
3337	4330	"Lago Padule"	44.29861	10.21472	1025	"AWI"	1025	9084	9815	9460	36.3333333333333	3	0	0	1	0	0	2	0	0	0	0.666666666666667	0	0	0	25.3333333333333	0	0	1.33333333333333	0	0	1.66666666666667	0	0	0	0	0	0	0.333333333333333	1	2	0	2.33333333333333	0	0	11.3333333333333	0	0	0	0.666666666666667	0	0	0	0	0	2.66666666666667	8.33333333333333
3337	4330	"Lago Padule"	44.29861	10.21472	1035	"AWI"	1035	9203	9888	9561	50.1672240802676	3.67892976588629	0.668896321070234	0	1.67224080267559	0.334448160535117	0	1.67224080267559	0	0	0	0	0	0	0	17.056856187291	0	0.334448160535117	0.668896321070234	0	0	0.668896321070234	0	0	0.334448160535117	0	0	0	0	0.668896321070234	1.33779264214047	0	3.01003344481605	1.00334448160535	0	7.69230769230769	0	0	0	0	0	0	0	0	0	2.34113712374582	6.68896321070234
3337	4330	"Lago Padule"	44.29861	10.21472	1045	"AWI"	1045	9305	9989	9660	51.6339869281046	1.63398692810458	0	0	0.326797385620915	0	0	0.326797385620915	0	0	0	0	0	0	0	23.202614379085	0	0	0.326797385620915	0	0	1.30718954248366	0	0	0	0	0	0	0	0.980392156862745	2.61437908496732	0	2.28758169934641	0	0	6.20915032679739	0	0	0	0.326797385620915	0	0	0	0	0	1.96078431372549	6.86274509803922
3337	4330	"Lago Padule"	44.29861	10.21472	1055	"AWI"	1055	9399	10054	9762	39.8692810457516	2.28758169934641	0.65359477124183	0	0.326797385620915	0.326797385620915	0	0.65359477124183	0	0	0	0	0	0	0	27.7777777777778	0.326797385620915	0.326797385620915	0.65359477124183	0	0	2.28758169934641	0	0	0	0	0	0	0	0.980392156862745	2.28758169934641	0	2.61437908496732	0	0	8.49673202614379	0	0	0	0	0	0	0	0	0	2.94117647058824	7.18954248366013
3337	4330	"Lago Padule"	44.29861	10.21472	1065	"AWI"	1065	9537	10115	9852	37.7622377622378	2.0979020979021	0	0	0.233100233100233	0	0	0.699300699300699	0	0	0	0	0	0	0	28.9044289044289	0	0	0.466200466200466	0	0	4.1958041958042	0	0	0	0	0	0	0	0.466200466200466	2.0979020979021	0	2.0979020979021	0	0	13.0536130536131	0	0	0	0.233100233100233	0	0	0	0	0.233100233100233	2.56410256410256	4.89510489510489
3337	4330	"Lago Padule"	44.29861	10.21472	1075	"AWI"	1075	9647	10182	9946	38.3863080684597	3.9119804400978	0.733496332518337	0.244498777506112	0	0	0	0.488997555012225	0	0	0	0	0	0	0	25.4278728606357	0	0	0	0	0	3.17848410757946	0	0	0	0	0	0	0	0.97799511002445	1.22249388753056	0	3.17848410757946	0	0	13.2029339853301	0	0	0	0.488997555012225	0.244498777506112	0	0	0	0	2.44498777506112	5.8679706601467
3337	4330	"Lago Padule"	44.29861	10.21472	1085	"AWI"	1085	9767	10228	10029	34.3980343980344	3.43980343980344	0.737100737100737	0	0	0.982800982800983	0	0	0	0	0	0.982800982800983	0	0	0	34.8894348894349	0	0.245700245700246	0	0	0	2.21130221130221	0	0	0.245700245700246	0	0	0	0	0	2.21130221130221	0	1.96560196560197	0.245700245700246	0	8.84520884520884	0	0	0	0	0.491400491400491	0	0	0	0	2.45700245700246	5.65110565110565
3337	4330	"Lago Padule"	44.29861	10.21472	1095	"AWI"	1095	9855	10315	10110	32.4120603015075	5.0251256281407	1.00502512562814	0	0	0	0	0.50251256281407	0	0	0	0.251256281407035	0	0	0	39.6984924623116	0	0.251256281407035	0.251256281407035	0	0	2.01005025125628	0	0	0	0	0	0	0	0.251256281407035	1.25628140703518	0	1.75879396984925	0	0	6.28140703517588	0	0	0.251256281407035	0.753768844221105	0.251256281407035	0	0	0	0	4.52261306532663	3.26633165829146
3337	4330	"Lago Padule"	44.29861	10.21472	1105	"AWI"	1105	9930	10407	10184	52.8678304239402	0.997506234413965	0.249376558603491	0	0	0.249376558603491	0.748129675810474	0.997506234413965	0	0	0	0	0	0	0	15.71072319202	0	0.249376558603491	0.249376558603491	0	0	3.74064837905237	0	0	0	0	0	0	0	0.249376558603491	4.73815461346633	0	1.49625935162095	0	0	9.22693266832918	0	0	0	0	0.249376558603491	0	0	0	0	1.99501246882793	5.98503740648379
3337	4330	"Lago Padule"	44.29861	10.21472	1115	"AWI"	1115	10030	10459	10256	37.8787878787879	2.52525252525253	0.252525252525253	0	0	0.757575757575758	1.76767676767677	1.01010101010101	0	0	0	0.252525252525253	0	0	0	22.7272727272727	0	0	0.252525252525253	0	0	7.32323232323232	0	0	0.252525252525253	0	0	0	0	0	2.77777777777778	0	2.02020202020202	0	0	10.3535353535354	0	0	0	0.252525252525253	0	0	0	0	0	3.53535353535354	6.06060606060606
