"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Laurus"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15895	24463	"Lastioulles"	45.38611	2.63611	60	"AWI"	60	2513	3718	3118	70	0	54	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	40	0	1	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	65	"AWI"	65	2676	3897	3287	75	0	51	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	36	2	0	0	0	0	79	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	29	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	1	0
15895	24463	"Lastioulles"	45.38611	2.63611	70	"AWI"	70	2837	4074	3460	40	0	54	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	34	2	0	0	0	0	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	29	0	0	3	0	1	0	1	1	0	0	0	0	2	1	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	75	"AWI"	75	3007	4241	3631	39	0	71	0	0	0	2	0	64	0	0	0	0	0	0	0	0	0	0	0	51	2	0	0	0	0	100	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	36	0	1	1	0	0	0	4	0	0	0	0	0	2	3	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	80	"AWI"	80	3162	4415	3803	49	0	42	0	0	0	2	0	65	0	0	0	0	0	0	0	0	0	0	0	34	1	0	0	0	0	100	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	85	"AWI"	85	3333	4596	3975	47	0	85	1	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	55	3	0	0	0	0	100	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	22	0	1	0	0	29	0	0	1	0	0	0	9	0	0	0	0	0	8	1	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	90	"AWI"	90	3501	4771	4151	28	1	53	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	95	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	0	2	1	0	0	0	3	0	0	0	0	0	3	1	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	95	"AWI"	95	3671	4936	4318	39	1	48	0	1	1	0	0	150	0	0	0	0	0	0	0	0	0	0	0	21	2	0	0	0	0	67	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	55	1	0	3	0	0	0	1	0	0	0	0	0	6	1	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	100	"AWI"	100	3838	5118	4490	50	0	11	0	0	1	1	0	31	0	0	0	0	0	0	0	0	0	0	0	36	15	0	0	0	0	128	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	2	0	0	0	0	0	13	2	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	105	"AWI"	105	4001	5276	4666	23	0	16	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	58	30	0	0	0	0	56	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	82	0	1	0	0	0	0	1	0	0	0	0	0	22	3	0	0	1
15895	24463	"Lastioulles"	45.38611	2.63611	110	"AWI"	110	4160	5450	4831	19	1	28	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	71	16	0	0	0	0	32	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	85	0	3	0	0	0	0	2	0	0	0	0	0	20	10	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	115	"AWI"	115	4334	5617	5000	25	1	17	0	2	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	85	13	0	0	0	0	21	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	3	0	0	0	0	0	29	2	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	120	"AWI"	120	4511	5778	5174	24	2	17	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	69	36	0	3	0	0	14	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	102	0	0	0	0	0	1	4	0	0	1	0	0	23	4	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	125	"AWI"	125	4691	5946	5347	9	0	27	0	0	1	1	0	10	0	0	0	0	0	0	0	0	0	0	0	87	10	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	96	0	1	0	0	0	0	0	0	0	1	0	0	30	12	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	130	"AWI"	130	4853	6113	5518	10	0	6	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	41	3	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	42	0	1	0	0	0	0	3	0	0	1	0	0	11	5	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	135	"AWI"	135	5035	6275	5687	3	1	9	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	46	2	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	17	0	0	0	0	68	0	2	0	0	0	2	1	0	0	0	0	0	26	11	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	140	"AWI"	140	5200	6425	5853	3	0	5	0	0	0	1	0	125	0	0	0	0	0	0	0	0	0	0	0	75	8	0	0	0	0	2	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	90	0	0	3	0	0	0	2	0	0	0	0	0	42	3	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	145	"AWI"	145	5360	6631	6027	2	3	10	0	1	0	3	0	103	0	0	0	0	0	0	0	0	1	0	0	76	6	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	101	0	2	3	0	0	0	1	0	0	2	0	0	38	5	0	1	0
15895	24463	"Lastioulles"	45.38611	2.63611	150	"AWI"	150	5521	6832	6200	1	1	6	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	71	8	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	132	0	0	0	0	0	0	1	1	0	1	0	0	32	9	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	155	"AWI"	155	5675	7030	6367	1	0	10	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	101	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	150	0	0	1	0	0	0	0	0	0	1	0	0	33	14	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	160	"AWI"	160	5829	7247	6541	0	2	8	0	0	0	1	0	37	0	0	0	0	0	0	0	0	0	0	0	86	8	0	0	0	0	1	8	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	130	1	0	0	0	0	0	0	0	0	2	0	0	36	20	0	0	1
15895	24463	"Lastioulles"	45.38611	2.63611	165	"AWI"	165	5982	7446	6713	0	2	5	1	1	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	60	10	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	31	0	0	0	0	120	0	0	0	0	0	1	0	0	0	0	0	0	48	16	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	170	"AWI"	170	6133	7642	6882	1	1	6	0	1	0	1	0	55	0	0	0	0	0	0	0	0	0	0	0	67	4	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	120	0	1	0	0	0	3	1	1	0	2	0	0	27	14	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	172	"AWI"	172	6209	7721	6951	0	1	2	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	53	25	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	148	0	2	0	0	0	0	0	0	0	2	0	0	23	16	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	180	"AWI"	180	6442	8056	7223	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	24	110	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	1	0	55	0	0	0	0	0	0	2	0	0	1	0	0	6	5	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	185	"AWI"	185	6601	8259	7392	0	0	6	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	29	222	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	3	0	0	14	10	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	190	"AWI"	190	6736	8441	7563	0	1	1	0	0	1	0	0	24	0	0	0	0	0	0	0	0	0	0	0	87	24	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	141	0	0	0	0	0	0	1	1	0	1	0	0	45	16	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	195	"AWI"	195	6892	8634	7734	1	2	2	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	80	7	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	0	0	0	0	1	0	0	141	0	0	2	0	0	2	1	0	0	2	0	0	31	14	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	200	"AWI"	200	7043	8813	7905	0	0	5	0	0	0	1	0	46	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	123	0	0	1	0	0	0	1	0	0	1	0	0	29	15	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	205	"AWI"	205	7188	9027	8077	0	1	6	0	0	1	1	0	40	0	0	0	0	0	0	0	0	0	0	0	65	10	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	6	0	0	0	0	0	2	0	0	120	0	0	0	0	0	0	1	0	0	2	0	0	32	13	0	1	0
15895	24463	"Lastioulles"	45.38611	2.63611	210	"AWI"	210	7342	9206	8255	0	0	1	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	37	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	47	0	0	1	0	0	0	1	0	0	0	0	0	12	6	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	215	"AWI"	215	7500	9406	8425	0	4	1	0	0	1	0	0	59	0	0	0	0	0	0	0	0	0	0	0	111	27	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	83	0	0	23	0	0	1	2	0	0	0	0	0	21	7	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	220	"AWI"	220	7657	9597	8597	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	190	20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	6	1	0	56	0	0	37	0	0	0	0	1	0	0	0	0	20	4	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	225	"AWI"	225	7811	9788	8766	0	0	0	0	0	1	0	0	48	0	0	0	0	0	0	0	0	0	0	0	160	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	47	0	5	23	0	0	0	0	0	0	0	0	0	25	11	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	230	"AWI"	230	7965	9980	8940	1	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	140	59	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	36	0	0	14	0	0	0	0	0	0	0	0	0	6	5	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	235	"AWI"	235	8114	10168	9111	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	200	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	92	0	0	0	0	1	2	0	2	0	0	0	0	1	13	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	240	"AWI"	240	8262	10353	9283	0	1	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	108	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	41	0	0	0	0	0	4	1	0	0	0	0	0	3	9	0	1	0
15895	24463	"Lastioulles"	45.38611	2.63611	245	"AWI"	245	8420	10557	9453	0	1	1	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	170	12	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	100	1	0	0	0	0	0	0	0	0	0	0	0	6	13	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	250	"AWI"	250	8570	10752	9620	0	1	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	0	0	190	10	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	70	0	0	6	0	0	0	1	0	0	0	0	0	3	9	0	1	0
15895	24463	"Lastioulles"	45.38611	2.63611	255	"AWI"	255	8735	10956	9792	0	1	0	1	1	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	172	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	4	1	0	108	0	1	5	0	0	0	4	0	0	0	0	0	4	5	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	260	"AWI"	260	8882	11131	9966	0	0	0	1	1	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	200	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4	0	0	104	1	0	3	0	0	2	2	1	0	0	0	0	0	16	0	3	0
15895	24463	"Lastioulles"	45.38611	2.63611	265	"AWI"	265	9042	11320	10136	0	1	0	0	0	0	2	0	35	0	0	0	0	0	0	0	0	0	0	0	180	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	130	0	0	1	0	0	1	0	0	0	0	0	0	0	10	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	270	"AWI"	270	9202	11498	10306	0	1	0	0	1	1	0	0	39	0	0	0	0	0	0	0	0	0	0	1	230	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	2	1	0	157	0	0	3	0	0	2	0	0	0	0	0	0	0	11	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	275	"AWI"	275	9358	11703	10481	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	205	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	76	0	0	0	0	0	1	1	0	0	0	0	0	0	6	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	280	"AWI"	280	9507	11901	10654	0	1	1	0	0	2	0	0	25	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	97	1	0	0	0	0	8	1	0	0	0	0	0	0	12	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	285	"AWI"	285	9661	12086	10827	0	0	0	0	0	1	1	0	31	0	0	0	0	0	0	0	0	0	0	0	200	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	77	0	0	0	0	0	4	0	0	0	0	0	0	0	9	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	290	"AWI"	290	9816	12279	10999	0	0	0	0	0	1	0	0	45	0	0	0	0	0	0	0	0	0	0	0	228	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	85	0	0	0	0	1	3	2	0	0	0	0	0	0	22	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	295	"AWI"	295	9968	12454	11173	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	94	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	300	"AWI"	300	10120	12649	11348	0	0	0	0	2	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	62	0	0	0	0	0	2	4	0	0	0	0	0	0	9	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	301	"AWI"	301	10152	12685	11381	0	0	0	5	3	0	0	0	7	0	0	0	0	0	5	0	1	0	0	3	0	31	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	1	0	3	0	0	1	5	0	0	0	0	2	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	302.5	"AWI"	302.5	10191.5	12759.5	11431	0	0	0	5	3	0	41	0	6	0	0	0	0	0	4	0	2	1	0	4	0	12	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	303.5	"AWI"	303.5	10222.5	12801	11463	0	0	1	1	8	0	73	0	9	0	0	0	0	0	0	0	5	0	0	4	0	24	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	305	"AWI"	305	10272	12860	11511	0	0	0	2	1	0	71	0	1	0	0	0	0	0	0	0	0	0	0	1	1	20	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	52	0	0	0	0	0	0	0	0	3	1	4	0	0	8	5	1	0	0	0	2	0	0	1	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	306	"AWI"	306	10314	12889	11552	0	0	1	2	6	0	67	0	27	0	0	0	0	0	2	0	2	0	0	4	0	18	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	101	0	0	1	85	0	0	0	0	2	1	13	0	0	3	11	0	0	1	0	5	0	0	1	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	307.5	"AWI"	307.5	10360.5	12954.5	11604.5	0	0	0	0	11	0	37	0	80	0	0	0	0	0	2	0	1	0	0	2	0	20	3	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	85	0	0	0	0	0	1	0	0	3	0	4	0	0	1	9	3	0	0	0	3	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	308.5	"AWI"	308.5	10391	12989.5	11640.5	0	0	0	1	4	0	15	0	38	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	3	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
15895	24463	"Lastioulles"	45.38611	2.63611	310	"AWI"	310	10433	13032	11694	0	0	0	4	5	0	93	0	17	0	0	0	0	0	0	0	3	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	1	0	11	0	0	4	3	3	0	0	0	3	0	0	0	0	0	0
