"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Aristolochiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16475	25767	"Franz Senn-Hütte"	47.08333	11.16667	2.5	"AWI"	2.5	-55	208.5	58.5	0	0	9.49292452830189	0	0	0.412735849056604	0	0	0.17688679245283	0	0	1.3561320754717	0	0.471698113207547	0	0	0	0	0.707547169811321	0.0589622641509434	0	0	1.12028301886792	0	34.7877358490566	0	0	0.943396226415094	0	0.530660377358491	0.0589622641509434	0	0	0.17688679245283	3.36084905660377	0	0.17688679245283	0	0	0	0.17688679245283	0	22.0518867924528	0	18.3962264150943	0	0.117924528301887	0	0	0.117924528301887	0	0	0	0.17688679245283	1.59198113207547	0.235849056603774	0	0	0	0	0.0589622641509434	0.117924528301887	0.294811320754717	0	0	0.17688679245283	2.65330188679245	0	0
16475	25767	"Franz Senn-Hütte"	47.08333	11.16667	5	"AWI"	5	-33	404	127	0.242718446601942	0	10.4854368932039	0	0	0.58252427184466	0	0	0.339805825242718	0	0	0.728155339805825	0	0.145631067961165	0	0	0	0	0	0	0.0485436893203883	0.0485436893203883	1.11650485436893	0.0485436893203883	40.5825242718447	0	0	0.970873786407767	0	0.631067961165048	0	0.145631067961165	0	0	3.25242718446602	0	0.0970873786407767	0	0	0	0.436893203883495	3.98058252427184	15.6796116504854	0	16.0679611650485	0	0.0970873786407767	0	0	0.485436893203883	0	0.0485436893203883	0	0.0970873786407767	1.99029126213592	0	0	0	0	0.145631067961165	0	0.0485436893203883	0.29126213592233	0	0	0	1.06796116504854	0	0.0970873786407767
16475	25767	"Franz Senn-Hütte"	47.08333	11.16667	7.5	"AWI"	7.5	-17	606	194.5	0	0	11.2560054907344	0.274536719286205	0	0.823610157858614	0	0	0.411805078929307	0	0	3.63761153054221	0	0	0	0	0	0	0.411805078929307	0.0686341798215511	0	0	2.9512697323267	0	28.2772820864791	0	0	0.960878517501716	0	1.02951269732327	0	0	0	0.137268359643102	5.76527110501029	0.137268359643102	0	0	0	0	0.411805078929307	3.84351407000686	10.2951269732327	0	20.2470830473576	0	0.274536719286205	0	0	1.09814687714482	0	0	0	0.205902539464653	2.05902539464653	0.343170899107756	0	0	0	0	0	0	0.549073438572409	0	0	0.137268359643102	4.39258750857927	0	0
16475	25767	"Franz Senn-Hütte"	47.08333	11.16667	10	"AWI"	10	-3	808	262	0.0720980533525595	0	16.0057678442682	0.288392213410238	0	0.288392213410238	0	0	0.937274693583273	0	0	5.98413842826244	0	0.0720980533525595	0	0	0	0	0.937274693583273	0	0	0	2.23503965392934	0	20.4758471521269	0	0	0.504686373467916	0	1.00937274693583	0	0	0	0.144196106705119	5.91204037490988	0	0.216294160057678	0	0	0	0.360490266762797	4.75847152126893	12.4729632299928	0	17.015140591204	0	0.0720980533525595	0	0	1.00937274693583	0	0.144196106705119	0	0.216294160057678	2.09084354722422	0.360490266762797	0	0	0	0	0.0720980533525595	0	0.288392213410238	0	0	0	5.98413842826244	0.0720980533525595	0
16475	25767	"Franz Senn-Hütte"	47.08333	11.16667	15	"AWI"	15	20	1211	398	0.636492220650636	0.0707213578500707	11.3154172560113	0.0707213578500707	0	0.707213578500707	0	0	0.565770862800566	0	0	2.47524752475248	0	0	0	0	0	0	0.636492220650636	0	0	0	2.61669024045262	0	15.9123055162659	0	0	0.565770862800566	0	2.54596888260255	0	0.0707213578500707	0	0.0707213578500707	3.46534653465347	0	0.565770862800566	0	0	0	0.707213578500707	13.9321074964639	19.0947666195191	0	16.7609618104668	0	0.0707213578500707	0	0	0.919377652050919	0	0.0707213578500707	0	0.282885431400283	1.2022630834512	0.707213578500707	0	0	0	0	0	0	0.565770862800566	0.0707213578500707	0	0.0707213578500707	3.18246110325318	0	0.0707213578500707
16475	25767	"Franz Senn-Hütte"	47.08333	11.16667	20	"AWI"	20	37	1617	533	0.909090909090909	0	25.6565656565657	0.101010101010101	0	0.404040404040404	0	0	0.909090909090909	0	0	4.84848484848485	0	0	0	0	0	0	0.505050505050505	0.101010101010101	0	0	2.32323232323232	0	9.6969696969697	0	0	0.606060606060606	0	1.91919191919192	0.202020202020202	0.101010101010101	0	0.202020202020202	5.25252525252525	0	0.101010101010101	0	0	0	0.808080808080808	9.5959595959596	7.47474747474747	0	18.1818181818182	0	0.202020202020202	0	0	0.606060606060606	0	0	0	0.202020202020202	1.31313131313131	0.303030303030303	0	0	0	0	0	0.101010101010101	0.404040404040404	0	0	0.202020202020202	6.76767676767677	0	0
16475	25767	"Franz Senn-Hütte"	47.08333	11.16667	25	"AWI"	25	107	1898	680	0.143884892086331	0.0719424460431655	26.9064748201439	0.0719424460431655	0	0.359712230215827	0	0	1.22302158273381	0	0	4.89208633093525	0	0.0719424460431655	0	0	0	0	0.503597122302158	0	0	0	2.30215827338129	0	11.8705035971223	0	0	0.575539568345324	0	2.94964028776978	0.143884892086331	0	0	0.143884892086331	4.53237410071942	0	0.215827338129496	0	0	0	0.575539568345324	7.98561151079137	8.99280575539568	0	17.6978417266187	0	0.143884892086331	0	0	1.51079136690647	0	0.143884892086331	0	0.0719424460431655	0.935251798561151	0.863309352517986	0	0.0719424460431655	0	0	0	0	0.431654676258993	0.0719424460431655	0	0.143884892086331	3.38129496402878	0	0
16475	25767	"Franz Senn-Hütte"	47.08333	11.16667	30	"AWI"	30	198	2000	867	0.390625	0	28.90625	0.09765625	0	0.390625	0	0	0.48828125	0	0	5.17578125	0	0	0	0	0	0	0.1953125	0	0	0	3.02734375	0	9.9609375	0	0	0.78125	0	1.7578125	0.09765625	0	0	0.09765625	5.37109375	0	0.09765625	0	0	0	1.7578125	8.59375	6.8359375	0	18.1640625	0	0	0	0	1.46484375	0	0	0	0	1.5625	0.09765625	0	0	0	0	0.09765625	0	0.390625	0	0	0.09765625	4.1015625	0	0
16475	25767	"Franz Senn-Hütte"	47.08333	11.16667	35	"AWI"	35	265	2129	1046	0.36036036036036	0	34.5945945945946	0	0	0	0	0	0.630630630630631	0	0	3.42342342342342	0	0	0	0	0	0	0	0	0	0	2.61261261261261	0	11.7117117117117	0	0	0.720720720720721	0	2.52252252252252	0	0	0	0	2.61261261261261	0	0.18018018018018	0	0	0	2.7027027027027	8.1981981981982	9.00900900900901	0	15.1351351351351	0	0	0	0	0.720720720720721	0	0.0900900900900901	0	0.0900900900900901	0.540540540540541	0.18018018018018	0	0	0	0	0	0	0.45045045045045	0.0900900900900901	0	0.45045045045045	2.88288288288288	0	0.0900900900900901
16475	25767	"Franz Senn-Hütte"	47.08333	11.16667	40	"AWI"	40	318	2284	1212	0.960878517501716	0	22.3061084420041	0.411805078929307	0	0.274536719286205	0	0	0.343170899107756	0	0	1.99039121482498	0	0	0	0	0	0	0.0686341798215511	0	0	0	0.549073438572409	0	18.8743994509266	0	0	1.30404941660947	0	1.57858613589568	0	0.137268359643102	0	0	3.29444063143445	0	0	0	0	0	0.480439258750858	11.1873713109128	12.0109814687714	0	20.2470830473576	0	0.137268359643102	0	0	0.549073438572409	0	0	0	0.205902539464653	0.823610157858614	0	0	0	0	0	0	0.0686341798215511	0.0686341798215511	0	0	0.205902539464653	1.92175703500343	0	0
