"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Nyssa"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14634	22953	"Ispani 2"	41.860556	41.79985	10	"AWI"	10	-131	39	-39	0.4742145820984	0	58.8026081802015	1.3040901007706	0	0.4742145820984	0	0	0	0	0	0	0	0	0.1185536455246	0.2371072910492	0	0	0	3.2009484291642	0	0	0	0	0	6.28334321280379	0	0.1185536455246	0	0	0.1185536455246	0.1185536455246	0.1185536455246	0	0	0	0	0	0	10.077059869591	1.8375815056313	12.3295791345584	0	0.592768227622999	0	0	0	0	0.1185536455246	2.0154119739182	0	0	0.2371072910492	0	0.1185536455246	0	0	0	0.1185536455246	0	1.185536455246	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	20	"AWI"	20	-115	97	-17	0.436173306193661	0	71.1253271299796	0.814190171561501	0	1.628380343123	0	0	0	0.0581564408258215	0	0	0	0	0	0.290782204129107	0	0	0	3.14044780459436	0.174469322477464	0.0581564408258215	0	0	0	6.33905205001454	0	0.465251526606572	0.0581564408258215	0	0	0.0581564408258215	0	0	0	0	0	0	0	5.93195696423379	0.78511195114859	5.67025298051759	0	0.232625763303286	0	0	0.174469322477464	0	0.0581564408258215	1.74469322477464	0	0	0	0	0	0	0	0	0.0581564408258215	0	0.697877289909858	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	31	"AWI"	31	-103	167	8	0.560968408621199	0	73.5163861824624	1.29908473575435	0	0.767640980218482	0	0	0	0	0	0	0	0	0	0.0590493061706525	0	0	0	2.00767640980218	0.118098612341305	0	0.0590493061706525	0	0	5.13728963684677	0	0.23619722468261	0	0	0	0.0590493061706525	0.0590493061706525	0	0	0	0	0	0	7.26306465899026	1.2400354295837	4.13345143194567	0	0	0	0	0	0	0.0590493061706525	2.3619722468261	0	0	0	0	0	0	0	0	0	0	0.94478889873044	0.0590493061706525	0	0.0590493061706525
14634	22953	"Ispani 2"	41.860556	41.79985	40	"AWI"	40	-82	182	33	0.0321130378933847	0	73.0892742453436	0.449582530507386	0	0.706486833654464	0	0	0	0	0	0	0	0	0	0.0642260757867694	0	0	0	2.95439948619139	0.128452151573539	0.0642260757867694	0	0	0	8.6062941554271	0	1.54142581888247	0	0	0	0	0.0642260757867694	0	0	0	0	0	0	7.70712909441233	0.995504174694926	0	0	0	0	0	0	0	0.0642260757867694	2.3121387283237	0	0	0.0642260757867694	0	0	0	0	0	0	0	1.15606936416185	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	51	"AWI"	51	-64	214	62	0.124766063630692	0	72.9881472239551	0.49906425452277	0	0.374298190892077	0	0	0	0.249532127261385	0	0	0	0	0	0.249532127261385	0	0	0	4.61634435433562	0	0	0	0	0	14.7223955084217	0	0.374298190892077	0	0	0	0.374298190892077	0	0	0	0	0	0	0	0	0.810979413599501	0	0	0.249532127261385	0	0	0	0	0.124766063630692	2.86961946350593	0	0	0.249532127261385	0	0	0	0	0	0	0	1.12289457267623	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	60	"AWI"	60	-52	257	83	0	0	69.7425610163825	0.334336342360415	0	0.334336342360415	0	0	0	0	0	0	0	0	0	0.133734536944166	0.0668672684720829	0	0	3.47709796054831	0.133734536944166	0.0668672684720829	0	0	0	10.0969575392845	0	0.267469073888332	0	0	0.133734536944166	0.267469073888332	0.0668672684720829	0	0	0	0	0	0	8.29154129053828	0	2.24005349381478	0	0	0	0	0	0	0	3.07589434971581	0	0	0.0668672684720829	0	0.0668672684720829	0	0	0.0668672684720829	0	0	1.06987629555333	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	73	"AWI"	73	-18	279	116	0.0826446280991736	0	77.3553719008264	0	0	0.0826446280991736	0	0	0	0.0826446280991736	0	0	0	0	0	0.247933884297521	0	0	0	3.88429752066116	0.165289256198347	0	0	0	0	6.94214876033058	0	0.578512396694215	0	0	0.0826446280991736	0.247933884297521	0.247933884297521	0	0	0	0	0	0	5.78512396694215	0.0826446280991736	0	0	0	0	0	0	0	0	2.97520661157025	0	0	0.0826446280991736	0	0.0826446280991736	0	0	0	0	0	0.991735537190083	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	80	"AWI"	80	-7	294	134	0.066511473229132	0	75.1579647489192	0.532091785833056	0	0.598603259062188	0	0	0	0.066511473229132	0	0	0	0	0	0.066511473229132	0	0	0	3.99068839374792	0	0.066511473229132	0	0	0	6.8506817426006	0	1.33022946458264	0	0	0.133022946458264	0.133022946458264	0	0	0	0	0	0	0	5.05487196541403	0.266045892916528	1.62953109411373	0	0.066511473229132	0	0	0	0	0.066511473229132	2.79348187562355	0	0	0	0	0.066511473229132	0	0	0.066511473229132	0.066511473229132	0.066511473229132	0.864649151978716	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	90	"AWI"	90	8	330	159	0	0	64.856429463171	0.374531835205993	0	0.31210986267166	0	0	0	0	0	0	0	0	0	0.124843945068664	0	0	0	3.99500624219725	0.0624219725343321	0	0	0	0	11.2359550561798	0	0.873907615480649	0	0	0	0.0624219725343321	0.0624219725343321	0	0	0	0	0	0	10.4244694132335	0.280898876404494	3.02746566791511	0	0	0	0	0	0	0	2.93383270911361	0	0	0.0624219725343321	0	0.0624219725343321	0	0	0	0	0	1.24843945068664	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	98	"AWI"	98	38	343	181	0.0838926174496644	0	69.4630872483222	0.419463087248322	0	0.587248322147651	0	0	0	0	0	0	0	0	0	0.167785234899329	0	0	0	3.52348993288591	0	0	0	0	0	8.38926174496644	0	0.75503355704698	0.0838926174496644	0	0	0.167785234899329	0	0	0	0	0	0	0	12.6677852348993	0.167785234899329	0	0	0.0838926174496644	0	0	0	0	0.0838926174496644	2.18120805369128	0	0	0	0	0	0	0	0	0	0	1.1744966442953	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	110	"AWI"	110	67	368	213	0	0	63.6820465966195	0.456829602558246	0	0.639561443581544	0	0	0	0.0913659205116492	0	0	0	0	0	0.182731841023298	0	0	0	3.83736866148926	0.365463682046597	0	0	0	0	7.94883508451348	0	1.18775696665144	0.0913659205116492	0	0.0913659205116492	0.274097761534947	0.0913659205116492	0.0913659205116492	0	0	0	0	0	12.243033348561	0.182731841023298	2.7866605756053	0	0	0	0	0.0913659205116492	0	0.0913659205116492	4.56829602558246	0	0	0.0913659205116492	0	0	0	0	0	0	0	0.913659205116491	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	122	"AWI"	122	92	397	245	0	0	72.8327645051195	0.136518771331058	0	0.477815699658703	0	0	0	0	0	0	0	0	0	0.068259385665529	0	0	0	2.1160409556314	0	0	0	0	0	7.64505119453925	0	1.29692832764505	0	0	0.068259385665529	0	0	0	0	0	0	0	0	10.9897610921502	0.341296928327645	0	0	0.068259385665529	0	0	0	0	0.068259385665529	2.38907849829352	0	0	0.136518771331058	0	0	0	0	0	0.068259385665529	0	1.29692832764505	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	130	"AWI"	130	121	409	264	0	0	73.8229755178908	0.470809792843691	0	0.847457627118644	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10734463276836	0	0.0941619585687382	0	0	0	11.5819209039548	0	2.63653483992467	0	0	0	0.0941619585687382	0.0941619585687382	0	0	0	0	0	0	0	0.659133709981168	0	0	0.0941619585687382	0	0	0	0	0.659133709981168	4.23728813559322	0	0	0	0	0.0941619585687382	0	0	0.0941619585687382	0	0	1.41242937853107	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	140	"AWI"	140	142	424	293	0.035498757543486	0	70.0745473908413	0.283990060347888	0	0.425985090521832	0	0	0	0	0.070997515086972	0	0	0	0	0.070997515086972	0	0	0	3.62087326943557	0.070997515086972	0	0	0	0	8.51970181043663	0	1.06496272630458	0	0	0	0.070997515086972	0	0	0	0	0	0	0	9.65566205182819	0.851970181043664	0	0	0.141995030173944	0	0	0	0	0.425985090521832	3.19488817891374	0	0	0	0	0.141995030173944	0	0	0.070997515086972	0	0	1.20695775647852	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	149	"AWI"	149	158	444	317	0	0	66.2937062937063	0.372960372960373	0	0.372960372960373	0	0	0	0	0	0	0	0	0	0.27972027972028	0	0	0	4.84848484848485	0.186480186480186	0.0932400932400932	0	0	0	8.95104895104895	0	1.3986013986014	0	0	0.0932400932400932	0	0	0	0	0	0	0	0	8.76456876456876	0.27972027972028	2.47086247086247	0	0	0	0	0	0	0.745920745920746	3.26340326340326	0	0	0.0932400932400932	0	0.0932400932400932	0	0	0	0	0	1.30536130536131	0.0932400932400932	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	160	"AWI"	160	207	456	346	0	0	78.4957627118644	0.635593220338983	0	0.211864406779661	0	0	0	0.105932203389831	0	0	0	0	0	0.211864406779661	0	0	0	4.55508474576271	0	0	0	0	0	11.864406779661	0	0.423728813559322	0	0	0	0.105932203389831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80084745762712	0	0	0	0	0.105932203389831	0	0	0	0	0	1.48305084745763	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	171	"AWI"	171	241	468	384	0.0943396226415094	0	75.7547169811321	0.188679245283019	0	0.188679245283019	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45283018867925	0	0.0943396226415094	0	0	0	15.5660377358491	0	0	0	0	0	0.566037735849057	0	0	0	0	0	0	0	0	0.943396226415094	0	0	0	0	0	0	0	0.283018867924528	2.73584905660377	0	0	0	0	0	0	0	0	0	0	1.13207547169811	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	180	"AWI"	180	263	488	413	0.150225338007011	0	78.2173259889835	0.300450676014021	0	0.701051577366049	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40360540811217	0	0	0	0	0	12.3184777165749	0	0.100150225338007	0	0	0	0.600901352028042	0.100150225338007	0	0	0	0	0	0	0	0.300450676014021	0	0	0	0	0	0	0	0.100150225338007	3.40510766149224	0	0	0.100150225338007	0	0	0	0	0	0	0	1.20180270405608	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	190	"AWI"	190	313	500	442	0	0	71.8003565062389	0.427807486631016	0	0.570409982174688	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5650623885918	0	0	0	0	0	7.98573975044563	0	0.926916221033868	0	0	0	0	0	0	0	0	0	0	0	6.63101604278075	0.285204991087344	2.74509803921569	0	0.142602495543672	0	0	0	0	0.142602495543672	3.85026737967914	0	0	0	0	0	0	0	0.071301247771836	0	0	0.855614973262032	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	198	"AWI"	198	335	524	463	0	0	65.0054965188714	0.659582264565775	0	0.586295346280689	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20337119824111	0	0	0	0	0	8.35470868449982	0	0.732869182850861	0	0	0	0	0.146573836570172	0	0	0	0	0.0732869182850861	0	9.23415170392085	0.732869182850861	3.04140710883107	0	0	0	0	0	0	0.293147673140344	4.69036277024551	0	0	0	0	0	0	0	0	0	0	1.24587761084646	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	210	"AWI"	210	349	595	485	0	0	75.9897465109655	0.284819139846198	0	0.284819139846198	0	0	0	0.0569638279692395	0	0	0	0	0	0.113927655938479	0	0	0	3.64568499003133	0.113927655938479	0	0	0	0	8.03189974366277	0	0.455710623753916	0	0	0	0	0.0569638279692395	0	0	0	0	0	0	5.52549131301623	0.313301053830817	0	0	0.0569638279692395	0	0	0	0	0.455710623753916	3.87354030190829	0	0	0	0	0	0	0	0	0.0569638279692395	0	0.683565935630874	0	0	0
14634	22953	"Ispani 2"	41.860556	41.79985	221	"AWI"	221	370	624	511	0	0	74.7940691927512	0.395387149917628	0	0.593080724876441	0	0.197693574958814	0	0	0	0	0	0	0	0.0658978583196046	0	0	0	3.75617792421746	0	0	0	0	0	8.43492586490939	0	1.18616144975288	0	0	0.0658978583196046	0.0658978583196046	0.197693574958814	0	0	0	0	0	0	5.79901153212521	0.362438220757825	0	0	0.131795716639209	0	0	0	0	0.461285008237232	2.57001647446458	0	0	0.131795716639209	0	0	0	0	0	0	0	0.724876441515651	0	0.0658978583196046	0
