"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13430	20131	"Mekelermeer"	52.770122	6.62688	260	"AWI"	260	5367	8697	7132	0	31.1538461538462	0	0	0	0	0	18.8461538461538	0	0	0	0	0	20.7692307692308	0	0	0	0	0	0.769230769230769	0	0	0	0	0	0	0	0	10	0	0	0	0	0	14.6153846153846	0	0	0	1.15384615384615	0	0	0	1.15384615384615	1.53846153846154	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	262	"AWI"	262	5416	8764	7194	0	33.8345864661654	0	0	0	0	0	11.6541353383459	0	0	0	0	0	21.0526315789474	1.8796992481203	0	0	0	0	3.38345864661654	0	0	0	0	0	0	0	0	13.5338345864662	0	0	0	0	0	11.2781954887218	0	0	0	0.37593984962406	0	0	0	1.12781954887218	1.8796992481203	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	264	"AWI"	264	5486	8815	7260	0	28.3950617283951	0.411522633744856	0	0	0	0	16.0493827160494	0	0	0	0	0	24.6913580246914	0.823045267489712	0	0	0	0	1.64609053497942	0	0	0	0	0	0	0	0	9.87654320987654	0	0	0	0	0	11.1111111111111	0	0	0	0	1.23456790123457	0	0	1.64609053497942	4.11522633744856	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	266	"AWI"	266	5556	8854	7325	0	33.3333333333333	0	0.378787878787879	0	0	0	15.530303030303	0	0	0	0	0	20.8333333333333	1.51515151515152	0	0	0	0	0.757575757575758	0	0	0	0	0	0	0	0	13.6363636363636	0	0	0	0	0	10.9848484848485	0	0	0	0.378787878787879	0	0	0	0.378787878787879	2.27272727272727	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	268	"AWI"	268	5640	8903	7393	0	31.4393939393939	0.757575757575758	0	0	0.378787878787879	0	12.8787878787879	0	0	0	0	0	20.4545454545455	2.27272727272727	0	0	0	0	0.757575757575758	0	0	0	0	0	0	0	0	11.3636363636364	0	0	0	0	0	14.3939393939394	0.378787878787879	0	0	0.757575757575758	0	0	0.378787878787879	1.51515151515152	2.27272727272727	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	270	"AWI"	270	5697	8944	7457	0	27.843137254902	0	0.392156862745098	0	0	0	17.6470588235294	0	0	0	0	0	22.7450980392157	3.52941176470588	0	0	0	0	1.17647058823529	0	0	0	0	0	0	0	0	14.9019607843137	0	0	0	0	0	5.09803921568627	0	0	0	0	0.392156862745098	0	0	1.56862745098039	4.70588235294118	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	272	"AWI"	272	5761	9004	7522	0	28.996282527881	0.371747211895911	0.371747211895911	0	0	0	14.8698884758364	0	0	0	0	0	21.5613382899628	4.46096654275093	0	0	0	0	2.23048327137546	0	0	0	0	0	0	0	0	13.3828996282528	0	0	0	0	0	9.66542750929368	0	0	0	1.48698884758364	0	0	0	0.371747211895911	2.23048327137546	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	274	"AWI"	274	5805	9042	7596	0	33.59375	0.78125	0	0	0	0	15.625	0	0	0	0	0	24.609375	1.5625	0	0	0	0	0.78125	0	0	0	0	0	0	0	0	10.546875	0	0	0	0	0	7.421875	0.390625	0	0	0	0	0	0	0.390625	4.296875	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	276	"AWI"	276	5844	9126	7663	0	33.5820895522388	0.373134328358209	0	0	0	0	16.044776119403	0	0	0.373134328358209	0	0	17.5373134328358	1.49253731343284	0	0	0	0	1.11940298507463	0	0	0	0	0.373134328358209	0	0	0	5.97014925373134	0	0	0	0	0	17.5373134328358	0	0	0	0.373134328358209	0.373134328358209	0	0	1.11940298507463	3.73134328358209	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	278	"AWI"	278	5935	9180	7728	0	27.9527559055118	0.78740157480315	0	0	0	0	22.0472440944882	0	0	0	0	0	24.0157480314961	2.36220472440945	0	0	0	0	1.18110236220472	0	0	0	0	0	0	0	0	6.69291338582677	0	0	0	0	0	12.992125984252	0	0	0	0.393700787401575	0	0	0	1.18110236220472	0.393700787401575	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	280	"AWI"	280	6021	9220	7786	0	34.469696969697	0	0	0	0	0	17.4242424242424	0	0	0	0	0	18.1818181818182	1.89393939393939	0	0	0	0	1.51515151515152	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0.378787878787879	13.2575757575758	0	0	0	0.378787878787879	0	0	0	1.51515151515152	2.65151515151515	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	282	"AWI"	282	6120	9262	7848	0	28.6274509803922	0.784313725490196	0	0	0	0	18.4313725490196	0	0	0	0	0	17.6470588235294	1.56862745098039	0	0	0	0	0.784313725490196	0	0	0	0	0	0	0	0	10.1960784313725	0	0	0	0	0.392156862745098	15.2941176470588	0	0	0	1.17647058823529	0	0	0	1.96078431372549	3.13725490196078	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	284	"AWI"	284	6198	9294	7918	0	27.3764258555133	0	0	0	0	0	14.828897338403	0	0	0	0	0	25.4752851711027	1.14068441064639	0	0	0	0	0.380228136882129	0	0	0	0	0	0	0	0	9.50570342205323	0	0	0	0	0	13.3079847908745	0	0	0	1.90114068441065	0	0	0.380228136882129	0.760456273764259	4.94296577946768	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	286	"AWI"	286	6262	9338	7983	0	22.4489795918367	0	0	0	0	0	18.7755102040816	0	0	0	0	0	23.6734693877551	2.85714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0204081632653	0	0	0	0	0	12.6530612244898	0	0	0	1.22448979591837	0	0	0	2.44897959183673	4.89795918367347	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	288	"AWI"	288	6314	9393	8048	0	30.7407407407407	0	0.37037037037037	0	0	0	13.7037037037037	0	0	0	0	0	23.3333333333333	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5925925925926	0	0	0	0	0	12.2222222222222	0	0	0	1.48148148148148	0	0	0	2.96296296296296	1.48148148148148	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	290	"AWI"	290	6373	9460	8104	0	26.4591439688716	0.389105058365759	0.778210116731518	0	0	0	16.7315175097276	0	0	0	0	0	27.6264591439689	0.778210116731518	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6147859922179	0	0	0	0	0	11.6731517509728	0	0	0	2.33463035019455	0	0	0	0.778210116731518	5.83657587548638	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	292	"AWI"	292	6467	9515	8169	0	23.015873015873	0.396825396825397	0.396825396825397	0	0	0	19.4444444444444	0	0	0	0	0	29.7619047619048	0.396825396825397	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95238095238095	0	0	0	0	0	12.6984126984127	0	0	0	1.58730158730159	0	0	0	1.19047619047619	5.15873015873016	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	294	"AWI"	294	6540	9553	8235	0	32.962962962963	0	0.37037037037037	0	0	0	18.5185185185185	0	0	0	0	0	23.3333333333333	1.11111111111111	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	6.66666666666667	0	0	0	0	0	11.1111111111111	0	0	0	1.11111111111111	0	0	0	0.37037037037037	3.33333333333333	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	296	"AWI"	296	6631	9597	8303	0	29.7491039426523	0.3584229390681	0	0	0	0	18.9964157706093	0	0	0	0	0	27.9569892473118	1.0752688172043	0	0	0	0	0.3584229390681	0	0	0	0	0	0	0	0	6.81003584229391	0	0	0	0	0	9.31899641577061	0.3584229390681	0	0	2.8673835125448	0	0	0	0.3584229390681	1.7921146953405	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	298	"AWI"	298	6710	9648	8366	0	29.520295202952	0	0	0	0	0	16.6051660516605	0	0	0	0	0	22.8782287822878	0.738007380073801	0	0	0	0	1.1070110701107	0	0	0	0	0	0	0	0	11.8081180811808	0	0	0	0	0	11.8081180811808	0	0	0	0.3690036900369	0	0	0	0.3690036900369	4.7970479704797	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	300	"AWI"	300	6768	9710	8434	0	27.6923076923077	0.769230769230769	0	0	0	0	20.3846153846154	0	0	0	0	0	20.7692307692308	0.384615384615385	0	0	0	0	0.384615384615385	0	0	0	0	0	0	0	0	6.15384615384615	0	0	0	0	0	16.9230769230769	0	0	0	1.92307692307692	0	0	0.384615384615385	1.53846153846154	2.69230769230769	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	302	"AWI"	302	6828	9765	8506	0	35.0180505415162	0.36101083032491	0	0	0	0	13.7184115523466	0	0	0	0	0	20.9386281588448	0.36101083032491	0	0	0	0	0.72202166064982	0	0	0	0	0	0	0	0	6.49819494584837	0	0	0	0	0	13.7184115523466	0	0	0	2.16606498194946	0	0	0	0.36101083032491	6.13718411552347	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	304	"AWI"	304	6888	9820	8572	0	33.695652173913	0.36231884057971	0.36231884057971	0	0	0	17.7536231884058	0	0	0.36231884057971	0	0	17.7536231884058	1.08695652173913	0	0	0	0	0.36231884057971	0	0	0	0	0	0	0	0	7.97101449275362	0	0	0	0	0	13.4057971014493	0	0	0	1.81159420289855	0	0	0	1.44927536231884	3.6231884057971	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	306	"AWI"	306	6981	9880	8640	0	35.6643356643357	0	0	0	0	0	17.8321678321678	0	0	0.34965034965035	0	0	19.5804195804196	2.0979020979021	0	0	0	0	0.34965034965035	0	0	0	0	0	0	0	0	5.59440559440559	0	0	0	0	0	10.4895104895105	0	0	0	2.0979020979021	0.699300699300699	0	0	1.04895104895105	4.1958041958042	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	308	"AWI"	308	7117	9919	8703	0	32.5	0.357142857142857	0	0	0	0	20.7142857142857	0	0	0	0	0	16.4285714285714	1.07142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92857142857143	0	0	0	0	0	8.21428571428571	0	0	0	2.5	0	0.357142857142857	0	1.42857142857143	7.5	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	310	"AWI"	310	7209	9945	8774	0	24.3542435424354	0	0	0	0	0	15.8671586715867	0	0	0	0	0	26.1992619926199	0.3690036900369	0	0	0	0	0	0	0.3690036900369	0	0	0	0	0	0	9.96309963099631	0	0	0	0	0	15.8671586715867	0.3690036900369	0	0	1.8450184501845	0	0	0	1.4760147601476	3.3210332103321	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	312	"AWI"	312	7289	9981	8839	0	29.4326241134752	0	0	0	0	0	17.0212765957447	0	0	0	0	0	23.4042553191489	1.06382978723404	0	0	0	0	0	0	0	0	0	0	0	0	0	8.15602836879433	0	0	0	0	0	13.1205673758865	0	0	0	1.06382978723404	0	0	0	1.06382978723404	5.67375886524823	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	314	"AWI"	314	7348	10018	8912	0	32.8621908127208	0.706713780918728	0	0	0	0	16.9611307420495	0	0.353356890459364	0	0	0	24.0282685512367	1.06007067137809	0	0	0	0	0.353356890459364	0	0	0	0	0	0	0	0	2.82685512367491	0	0	0	0	0	13.4275618374558	0	0	0	1.41342756183746	0	0	0	1.41342756183746	4.59363957597173	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	316	"AWI"	316	7420	10062	8987	0	25.8064516129032	0	0.3584229390681	0	0	0	22.2222222222222	0	0	0	0	0	26.5232974910394	3.2258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	8.24372759856631	0	0	0	0	0	7.88530465949821	0	0	0	0.3584229390681	0	0	0.3584229390681	0.716845878136201	4.3010752688172	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	318	"AWI"	318	7478	10120	9056	0	27.7777777777778	0.37037037037037	0	0.37037037037037	0	0	13.7037037037037	0	0	0	0	0	25.1851851851852	0.740740740740741	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5555555555556	0	0	0	0	0	10.3703703703704	0	0	0	0.37037037037037	0	0	0	0.740740740740741	4.81481481481481	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	320	"AWI"	320	7551	10169	9118	0	30.5970149253731	0	0	0	0	0	14.1791044776119	0	0	0	0	0	23.134328358209	1.11940298507463	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9402985074627	0	0	0	0	0	11.5671641791045	0	0	0	0.373134328358209	0	0	0	1.11940298507463	5.97014925373134	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	322	"AWI"	322	7644	10215	9175	0	27.112676056338	0	0	0	0	0	19.7183098591549	0	0	0	0	0	24.6478873239437	0.704225352112676	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3802816901408	0	0	0	0	0	7.74647887323944	0	0	0	1.40845070422535	0	0	0	1.40845070422535	3.87323943661972	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	324	"AWI"	324	7734	10253	9233	0	28.3636363636364	0	0.363636363636364	0.363636363636364	0	0	23.6363636363636	0	0	0	0	0	23.6363636363636	0.727272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	8.36363636363636	0	0	0	0	0	10.1818181818182	0	0	0	0	0	0	0	0.363636363636364	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	326	"AWI"	326	7831	10289	9289	0	24.7311827956989	0	0	0	0	0	19.3548387096774	0	0	0	0	0	31.1827956989247	0.3584229390681	0	0	0	0	0	0	0	0	0	0	0	0	0	9.31899641577061	0	0	0	0	0	8.96057347670251	0	0	0	0.716845878136201	0	0	0	0.716845878136201	4.6594982078853	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	328	"AWI"	328	7902	10336	9350	0	24.0282685512367	0	0	0	0	0	18.7279151943463	0	0.353356890459364	0	0	0	28.2685512367491	1.41342756183746	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1943462897526	0	0	0	0	0	8.12720848056537	0	0	0	0	0	0	0	0	3.886925795053	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	330	"AWI"	330	7969	10381	9418	0	17.3758865248227	0	0	0	0	0	14.1843971631206	0	0	0	0	0	37.2340425531915	0.354609929078014	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0496453900709	0	0	0	0	0	2.4822695035461	0	0	0	0	0	0	0	0	5.31914893617021	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	332	"AWI"	332	8032	10439	9481	0	23.7931034482759	0	0	0	0	0	17.5862068965517	0	0.344827586206897	0	0	0	27.5862068965517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.7586206896552	0	0	0	0	0	4.13793103448276	0	0	0	0.689655172413793	0	0	0	0.344827586206897	2.75862068965517	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	334	"AWI"	334	8118	10491	9542	0	24.3636363636364	0	0	0	0	0	19.2727272727273	0	0	0	0	0	32.3636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0	0	0	6.90909090909091	0	0	0	0.363636363636364	0	0	0.363636363636364	0.363636363636364	6.90909090909091	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	336	"AWI"	336	8244	10516	9600	0	21.7857142857143	0	0	0	0	0	21.7857142857143	0	0	0	0	0	27.5	0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3571428571429	0	0	0	0	0	4.28571428571429	0	0	0	0	0	0	0	0.714285714285714	2.85714285714286	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	338	"AWI"	338	8339	10547	9657	0	29.3706293706294	0	0.34965034965035	0	0	0	17.8321678321678	0	0	0.34965034965035	0	0	25.8741258741259	0.34965034965035	0	0	0	0	0.699300699300699	0	0	0	0	0	0	0	0	10.1398601398601	0	0	0	0	0	9.44055944055944	0	0	0	0	0	0	0	0.34965034965035	5.24475524475525	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	340	"AWI"	340	8444	10583	9720	0	27.0175438596491	0	0	0	0	0	23.859649122807	0	0	0	0	0	28.7719298245614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42105263157895	0	0	0	0	0.350877192982456	5.6140350877193	0.701754385964912	0	0	0	0	0	0	1.05263157894737	4.21052631578947	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	342	"AWI"	342	8552	10629	9784	0	29.6028880866426	0	0	0	0	0	25.2707581227437	0	0	0	0	0	27.4368231046931	0.72202166064982	0	0	0	0	0	0	0	0	0	0	0	0	0	6.85920577617329	0	0	0	0	0	4.33212996389892	0	0	0	0	0	0	0	0	5.77617328519856	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	344	"AWI"	344	8635	10674	9848	0	26.2237762237762	0	0	0	0	0	17.1328671328671	0	0	0	0	0	32.8671328671329	1.3986013986014	0	0	0	0	0.699300699300699	0	0	0	0	0	0	0	0	9.79020979020979	0	0	0	0	0.34965034965035	6.29370629370629	0.34965034965035	0	0	0	0	0	0	0.34965034965035	4.54545454545455	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	346	"AWI"	346	8684	10724	9918	0	20.7885304659498	0	0	0	0	0	25.4480286738351	0	0	0	0	0	24.0143369175627	0.716845878136201	0	0	0	0	0	0	0	0	0	0.3584229390681	0	0	0	11.8279569892473	0	0	0	0	0	12.1863799283154	0	0	0	0	0	0	0	0.716845878136201	3.9426523297491	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	348	"AWI"	348	8744	10771	9983	0	11.4186851211073	0	0	0.346020761245675	0	0	14.878892733564	0	0	0	0	0	31.4878892733564	0.69204152249135	0	0	0	0	0	0	0	0	0	0	0	0	0	34.6020761245675	0	0	0	0	0	3.80622837370242	0	0	0	0	0	0	0	0.346020761245675	2.42214532871972	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	350	"AWI"	350	8892	10800	10036	0	7.19424460431655	0	0	0	0	0	13.3093525179856	0	0	0	0	0	28.0575539568345	0.359712230215827	0	0	0	0	0	0	0	0	0	0	0	0	0	38.1294964028777	0	0	0	0	0	4.31654676258993	0.359712230215827	0	0	0	0	0	0	0	8.27338129496403	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	352	"AWI"	352	8997	10832	10089	0	5.55555555555556	0	0	0	0	0	15.2777777777778	0	0	0	0	0	27.0833333333333	0.694444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	44.0972222222222	0	0	0	0	0	5.20833333333333	0	0	0	0.347222222222222	0	0	0	0	1.73611111111111	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	354	"AWI"	354	9125	10862	10147	0	5.79710144927536	0	0	0	0	0	21.7391304347826	0	0	0	0	0	36.9565217391304	0.36231884057971	0	0	0	0	0	0	0	0	0	0	0	0	0	26.4492753623188	0	0	0	0	0	6.15942028985507	0.36231884057971	0	0	0.72463768115942	0	0	0	0	1.44927536231884	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	356	"AWI"	356	9236	10890	10207	0	0	0.355871886120996	0	0	0.355871886120996	0	18.5053380782918	0	0	0	0	0	38.7900355871886	0.711743772241993	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4519572953737	0	0	0	0	0	4.98220640569395	0	0	0	0	0	0	0	0	2.84697508896797	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	358	"AWI"	358	9316	10928	10272	0	1.05263157894737	0	0	0	0	0	20.3508771929825	0	0	0	0	0	37.5438596491228	0.350877192982456	0	0	0	0	0	0	0	0	0	0	0	0	0	29.4736842105263	0	0	0	0	0	5.6140350877193	0	0	0	0.701754385964912	0	0	0	0.350877192982456	4.56140350877193	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	360	"AWI"	360	9404	10971	10332	0	0	0.348432055749129	0.348432055749129	0	0	0	16.7247386759582	0	0	0	0	0	35.5400696864112	0.348432055749129	0	0	0	0	0	0	0	0	0	0	0	0	0	37.9790940766551	0	0	0	0	0	5.22648083623693	0	0	0	0.348432055749129	0.348432055749129	0	0	0	2.78745644599303	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	362	"AWI"	362	9486	11017	10390	0	0.346020761245675	0	0	0	0.346020761245675	0	16.9550173010381	0	0	0	0	0	25.2595155709343	0.346020761245675	0	0	0	0	0	0	0	0	0	0	0	0	0	53.2871972318339	0	0	0	0	0	2.42214532871972	0	0	0	0	0	0	0	0	1.03806228373702	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	364	"AWI"	364	9666	11036	10445	0	0	0	0	0	0.343642611683849	0	16.8384879725086	0	0	0	0	0	32.9896907216495	0.343642611683849	0	0	0	0	0	0	0	0	0	0	0	0	0	44.3298969072165	0	0	0	0	0	2.40549828178694	0.343642611683849	0	0	0	0	0	0	0	2.40549828178694	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	366	"AWI"	366	9845	11057	10502	0	0	0	0.341296928327645	0	0.341296928327645	0	14.6757679180887	0	0.341296928327645	0	0	0	32.0819112627986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.3686006825939	0	0	0	0	0	4.77815699658703	0	0	0	0.68259385665529	0	0	0	0	2.38907849829352	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	368	"AWI"	368	10011	11082	10557	0	0	0.34965034965035	0	0	0	0	14.6853146853147	0	0	0	0	0	29.7202797202797	0.34965034965035	0	0	0	0	0	0	0	0	0	0	0	0	0	50.3496503496504	0	0	0	0	0	2.44755244755245	0	0	0	0	0	0	0	0	2.0979020979021	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	370	"AWI"	370	10151	11115	10615	0	2.07612456747405	0	0	0	0	0	18.6851211072664	0	0	0	0	0	26.643598615917	0.346020761245675	0	0	0	0	0	0	0	0	0	0	0	0	0	48.7889273356401	0	0	0	0	0	2.07612456747405	0	0	0	0	0	0	0	0	1.3840830449827	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	372	"AWI"	372	10256	11152	10674	0	0	0	0	0	0	0	27.6223776223776	0	0.34965034965035	0	0	0	14.3356643356643	0.34965034965035	0	0	0	0	0	0	0	0	0	0	0	0	0	53.1468531468531	0	0	0	0	0	1.3986013986014	0	0	0	0	1.04895104895105	0	0	0	1.74825174825175	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	374	"AWI"	374	10320	11219	10737	0	0	0	0.732600732600733	0	0	0	86.8131868131868	0	0	0	0	0	0.732600732600733	0.732600732600733	0	0	0	0	0	0	0	0	0	0	0	0	0	9.89010989010989	0	0	0	0	0	0	0	0	0	0	1.0989010989011	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	378	"AWI"	378	10453	11439	10909	0	0	0	0.78740157480315	0	1.96850393700787	0	64.5669291338583	0	0	0	0	0	1.18110236220472	9.05511811023622	0	0	0	0	0	0	0	0.78740157480315	0	0	0	0	0	18.503937007874	0	0	0	0	0	0.393700787401575	0	0	0	1.18110236220472	1.5748031496063	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	379	"AWI"	379	10496	11506	10962	0	0.371747211895911	0	0	0	1.11524163568773	0	46.4684014869888	0	0	0	0	0	0	8.92193308550186	0	14.1263940520446	0	0	0	0	0	0.743494423791822	0	0	0	0	0	25.6505576208178	0	0	0	0	0	0	0	0	0	1.48698884758364	1.11524163568773	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	380	"AWI"	380	10527	11585	11012	0	0	0	0.354609929078014	0	3.19148936170213	0	36.1702127659575	0	0	0	0.354609929078014	0	1.41843971631206	8.51063829787234	0	21.2765957446809	0	0	0	0	0	1.06382978723404	0	0	0	0	0	23.4042553191489	0	0	0	0	0	0	0	0	0	0	3.19148936170213	0	0.709219858156028	0	0	0.354609929078014	0
13430	20131	"Mekelermeer"	52.770122	6.62688	381	"AWI"	381	10552	11679	11061	0	0	0	0	0	2.22222222222222	0	34.8148148148148	0	0	0	0	0	3.33333333333333	11.4814814814815	0	17.4074074074074	0	0	0	0	0	1.11111111111111	0	0	0	0	0	27.4074074074074	0	0	0	0	0	0	0.37037037037037	0	0	1.48148148148148	0.37037037037037	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	382	"AWI"	382	10575	11775	11107	0	0	0	0	0	4.70588235294118	0	34.9019607843137	0	0	0	0	0	2.74509803921569	14.9019607843137	0	15.6862745098039	0	0	0	0	0	0.392156862745098	0	0	0	0	0	25.4901960784314	0	0	0	0	0	0	0	0	0	0	0.784313725490196	0	0.392156862745098	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	383	"AWI"	383	10590	11879	11150	0	0.355871886120996	0	0	0	3.20284697508897	0	40.9252669039146	0	0	0	0	0	1.42348754448399	10.6761565836299	0	15.6583629893238	0	0	0	0	0	0.355871886120996	0	0	0	0	0	24.1992882562278	0	0	0	0	0	0	0	0	0	0.711743772241993	2.49110320284698	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	384	"AWI"	384	10607	11992	11191	0	0	0.348432055749129	0	0	5.22648083623693	0	37.6306620209059	0	0	0	0	0	2.78745644599303	14.2857142857143	0	12.8919860627178	0	0	0	0	0	0	0	0	0	0	0	20.9059233449477	0	0	0	0	0	0	0.348432055749129	0	0	1.74216027874564	3.48432055749129	0	0.348432055749129	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	385	"AWI"	385	10626	12105	11230	0	0	0	0	0	5.33807829181495	0	36.2989323843416	0	0	0	0	0	4.27046263345196	9.9644128113879	0	18.8612099644128	0	0	0	0	0	0	0	0	0	0	0	22.0640569395018	0	0	0	0	0	0	0.355871886120996	0	0	1.42348754448399	1.06761565836299	0	0.355871886120996	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	386	"AWI"	386	10640	12227	11272	0	0	0	0	0	2.19298245614035	0	45.6140350877193	0	0	0	0.43859649122807	0	2.19298245614035	23.6842105263158	0	0	0	0	0	0	0	2.19298245614035	0	0	0	0	0	18.859649122807	0	0	0	0	0	0	0	0	0	1.75438596491228	2.63157894736842	0	0.43859649122807	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	387	"AWI"	387	10652	12347	11312	0	0	0.347222222222222	0	0	2.77777777777778	0	28.8194444444444	0	0	0	0	0	2.08333333333333	11.4583333333333	0	20.1388888888889	0	0	0	0	0	0.347222222222222	0	0	0	0	0	31.9444444444444	0	0	0	0	0	0	0	0	0	0.347222222222222	1.73611111111111	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	388	"AWI"	388	10663	12469	11350	0	0	0	0	0	4.1958041958042	0	34.965034965035	0	0	0	0	0.34965034965035	2.44755244755245	13.2867132867133	0	15.7342657342657	0	0	0	0	0	0.34965034965035	0	0	0	0	0	23.0769230769231	0	0	0	0	0	0	0.34965034965035	0	0	1.3986013986014	3.4965034965035	0	0.34965034965035	0	0	0	0
