"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Olea"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
16167	25400	"Lake of Annecy"	45.85667	6.17222	45	"AWI"	45	-59	280	74	0.315457413249211	0	20.1892744479495	0.630914826498423	0.630914826498423	0	0.315457413249211	0	6.94006309148265	0	0	1.26182965299685	5.36277602523659	0	10.410094637224	0.315457413249211	0.630914826498423	0.630914826498423	0.315457413249211	0.315457413249211	3.78548895899054	0	2.20820189274448	0.630914826498423	0	8.51735015772871	0.315457413249211	0.630914826498423	0	3.47003154574132	0.630914826498423	0.630914826498423	1.26182965299685	3.78548895899054	8.51735015772871	0.315457413249211	0	10.410094637224	0.946372239747634	0	0.630914826498423	2.20820189274448	0.315457413249211	0	0	0.630914826498423	0.630914826498423	1.26182965299685	0
16167	25400	"Lake of Annecy"	45.85667	6.17222	48	"AWI"	48	-55	297	84	0	0	9.09090909090909	0	1.34680134680135	0	0.336700336700337	0	2.69360269360269	0	0.336700336700337	0.673400673400673	14.8148148148148	0	5.05050505050505	0	1.34680134680135	0	0	0.673400673400673	2.35690235690236	0	2.69360269360269	0.673400673400673	0.336700336700337	8.75420875420875	3.03030303030303	0	0	2.02020202020202	0	0	2.69360269360269	3.03030303030303	16.4983164983165	0.336700336700337	0	10.1010101010101	0.336700336700337	0	0.673400673400673	4.04040404040404	2.02020202020202	0	0	0	1.68350168350168	2.35690235690236	0
16167	25400	"Lake of Annecy"	45.85667	6.17222	70	"AWI"	70	-7	400	159	0	0.304878048780488	17.0731707317073	0	0	0	0	0	1.82926829268293	0	0	0.914634146341463	12.8048780487805	0	11.5853658536585	0	1.82926829268293	0.609756097560976	0	0	1.21951219512195	0.304878048780488	1.82926829268293	0	0	6.09756097560976	3.04878048780488	0	0	0.609756097560976	0	0	0.609756097560976	3.04878048780488	8.23170731707317	0	0	21.9512195121951	1.82926829268293	0	0.609756097560976	0	0	0	0	0.609756097560976	0	3.04878048780488	0
16167	25400	"Lake of Annecy"	45.85667	6.17222	97	"AWI"	97	53	517	249	0	0	4.76190476190476	0	0.680272108843537	0	0	0	2.38095238095238	0	0	1.02040816326531	1.70068027210884	0	6.12244897959184	0.340136054421769	0	0	0	0	1.70068027210884	0	2.04081632653061	0	0	13.9455782312925	14.2857142857143	0	0	0	0.340136054421769	1.02040816326531	4.08163265306122	2.38095238095238	22.4489795918367	0	0.680272108843537	9.52380952380952	0	0	0	2.38095238095238	2.04081632653061	0	0	0	1.36054421768707	4.76190476190476	0
16167	25400	"Lake of Annecy"	45.85667	6.17222	122	"AWI"	122	116	609	331	0.65359477124183	0	4.90196078431373	0.326797385620915	1.30718954248366	0	0.65359477124183	0	1.63398692810458	0	0.65359477124183	0	2.61437908496732	0	7.84313725490196	0.326797385620915	0.65359477124183	0	0	0	0.326797385620915	0.326797385620915	0.326797385620915	0	0	13.3986928104575	13.3986928104575	0.326797385620915	0	0.65359477124183	0.326797385620915	1.63398692810458	4.90196078431373	2.28758169934641	17.9738562091503	0.326797385620915	0	8.16993464052288	1.30718954248366	0	0.65359477124183	1.30718954248366	2.28758169934641	0	0	0.326797385620915	0	8.16993464052288	0
16167	25400	"Lake of Annecy"	45.85667	6.17222	145	"AWI"	145	170	697	410	0.694444444444444	0	2.43055555555556	0	0.694444444444444	0	0	0	0.694444444444444	0	0	0	0.347222222222222	0	9.375	0	0.694444444444444	0	0	0	1.04166666666667	0	0	0	0	47.2222222222222	1.04166666666667	0	0	0	0	2.08333333333333	14.5833333333333	1.04166666666667	7.29166666666667	0	0	0.347222222222222	1.38888888888889	0	0.347222222222222	0.347222222222222	0	0	0	0.347222222222222	0.347222222222222	7.63888888888889	0
16167	25400	"Lake of Annecy"	45.85667	6.17222	170	"AWI"	170	232	787	497	0	0	9.61538461538462	0.641025641025641	0.32051282051282	0	0	0	2.24358974358974	0	0	0.641025641025641	0	0	32.3717948717949	0	0.641025641025641	0	0	0.32051282051282	1.28205128205128	0	1.6025641025641	0	0	24.3589743589744	1.28205128205128	0	0	0.641025641025641	0.32051282051282	0.961538461538462	3.2051282051282	1.28205128205128	8.33333333333333	0	0	1.92307692307692	0.32051282051282	0	0	1.6025641025641	0	0	0	0	0	6.08974358974359	0
16167	25400	"Lake of Annecy"	45.85667	6.17222	195	"AWI"	195	311	866	583	0.297619047619048	0	7.73809523809524	0	0	0	0	0	2.67857142857143	0	0.297619047619048	0.297619047619048	0	0	22.6190476190476	0	1.78571428571429	0	0	0	0.595238095238095	0	6.25	0	0	29.4642857142857	0	0	0	0	0	2.08333333333333	4.76190476190476	1.48809523809524	7.44047619047619	0	0	5.65476190476191	0.595238095238095	0	0.297619047619048	1.78571428571429	0	0	0	0.297619047619048	0	3.57142857142857	0
16167	25400	"Lake of Annecy"	45.85667	6.17222	220	"AWI"	220	388	944	665	0.298507462686567	0	7.76119402985075	0.298507462686567	1.19402985074627	0	0	0	7.16417910447761	0	0	0	0	0.298507462686567	37.0149253731343	0	2.98507462686567	0	0	0.895522388059702	0.895522388059702	0	1.49253731343284	0.597014925373134	0	15.8208955223881	0.298507462686567	0.298507462686567	0	0	0	0.597014925373134	8.35820895522388	0.597014925373134	6.26865671641791	0	0	3.28358208955224	0	0	0.895522388059702	0	0	0	0	0	0.597014925373134	2.08955223880597	0
16167	25400	"Lake of Annecy"	45.85667	6.17222	245	"AWI"	245	467	1018	749	0	0.346020761245675	8.30449826989619	0.346020761245675	0.69204152249135	0	0.69204152249135	0	3.80622837370242	0	0	0	0.346020761245675	0	44.636678200692	0	1.03806228373702	0.346020761245675	0	0.69204152249135	1.3840830449827	0	2.7681660899654	0	0	17.9930795847751	1.03806228373702	0	0	0	0	0	5.5363321799308	2.42214532871972	0	0	0	1.3840830449827	0.346020761245675	0	0.69204152249135	1.3840830449827	0	0	0	0	0	3.80622837370242	0
