"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
16173	25003	"Tourbière de Mur de Sologne"	47.41167	1.60889	10	"AWI"	10	2144	2985	2666	0.136986301369863	0	15.2054794520548	0	0	0.273972602739726	0	0	9.31506849315068	0	0	0	0	0	0	0	0	3.15068493150685	0	12.0547945205479	0	0	0	0	6.98630136986301	0.136986301369863	0	0	0.136986301369863	0	0	0	0	0	0.273972602739726	0	0	0	1.0958904109589	0	0	0	31.5068493150685	0	0	0	17.3972602739726	0	0	0	0.547945205479452	0	0.821917808219178	0	0	0	0	0.684931506849315	0.273972602739726	0	0
16173	25003	"Tourbière de Mur de Sologne"	47.41167	1.60889	15	"AWI"	15	2436	3037	2740	0	0	15.1315789473684	0	0	0.219298245614035	0	0	15.7894736842105	0	0	0	0	0	0	0	0	8.7719298245614	0	4.16666666666667	0	0	0	0	6.57894736842105	0.43859649122807	0	0	0.219298245614035	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8859649122807	0	0	0	27.1929824561404	0	0	0	0.219298245614035	0.219298245614035	2.63157894736842	0	0	0	0	1.31578947368421	0.219298245614035	0	0
16173	25003	"Tourbière de Mur de Sologne"	47.41167	1.60889	20	"AWI"	20	2682	3104	2824	0.190114068441065	0	17.1102661596958	0.380228136882129	0	0	0	0	16.5399239543726	0	0	0	0	0	0	0	0	6.4638783269962	0	10.0760456273764	0	0	0	0	4.94296577946768	0.570342205323194	0	0	0	0	0	0	0	0	0	0	0	0.190114068441065	0.380228136882129	0	0	0	7.60456273764259	0	0	0.570342205323194	29.8479087452471	0	0	0	0	0	1.71102661596958	0	0	0	0	1.52091254752852	1.71102661596958	0.190114068441065	0
16173	25003	"Tourbière de Mur de Sologne"	47.41167	1.60889	25	"AWI"	25	2851	3191	2969	0	0	18.4381778741866	0	0.216919739696312	0	0	0	8.24295010845987	0	0	0	0	0	0	0	0	10.412147505423	0	10.6290672451193	0	0	0	0	4.55531453362256	0.216919739696312	0	0	0.216919739696312	0	0	0	0	0	0	0	0.216919739696312	0	0.867678958785249	0	0	0	13.0151843817787	0	0	0	29.7180043383948	0.216919739696312	0.216919739696312	0	0	0.216919739696312	0.650759219088937	0	0	0.650759219088937	0	0	1.30151843817787	0	0
16173	25003	"Tourbière de Mur de Sologne"	47.41167	1.60889	30	"AWI"	30	2976	3292	3133	0.194174757281553	0	16.3106796116505	0	0	0	0.58252427184466	0	12.621359223301	0	0	0	0	0	0	0	0	8.7378640776699	0	10.0970873786408	0	0	0	0	1.94174757281553	0.776699029126214	0	0	0.194174757281553	0	0	0.194174757281553	0	0	0	0	0	0	0.58252427184466	0	0	0	11.6504854368932	0	0.194174757281553	0	33.7864077669903	0.194174757281553	0.388349514563107	0	0	0	0	0	0	0	0	0.776699029126214	0.776699029126214	0	0
16173	25003	"Tourbière de Mur de Sologne"	47.41167	1.60889	35	"AWI"	35	3077	3440	3296	0	0	20.2312138728324	0	0	0	0.289017341040462	0	18.2080924855491	0	0	0	0	0	0	0	0	11.271676300578	0	17.3410404624277	0	0	0	0	2.60115606936416	0.867052023121387	0	0	0	0	0	0	0	0	0	0	0	0	1.15606936416185	0	0	0	5.20231213872832	0	0	0	20.8092485549133	0	0	0	0	0	0	0	0	0	0	0.578034682080925	1.44508670520231	0	0
16173	25003	"Tourbière de Mur de Sologne"	47.41167	1.60889	40	"AWI"	40	3156	3632	3455	0	0	26.1133603238866	0	0	0.404858299595142	0.202429149797571	0	8.09716599190283	0	0	0	0	0	0	0	0	18.6234817813765	0	8.90688259109312	0	0	0	0	2.02429149797571	1.417004048583	0	0	0	0	0	0	0	0	0	0	0.202429149797571	0	0.404858299595142	0	0	0	4.04858299595142	0	0	0.404858299595142	26.9230769230769	0.202429149797571	0	0	0	0	0	0	0	0	0	0.607287449392713	1.21457489878543	0.202429149797571	0
16173	25003	"Tourbière de Mur de Sologne"	47.41167	1.60889	42	"AWI"	42	3192	3717	3518	0	0.139470013947001	22.0362622036262	0	0.278940027894003	0.418410041841004	0	0	12.1338912133891	0	0	0	0	0	0	0	0	16.7364016736402	0	9.20502092050209	0	0	0	0	1.39470013947001	0.418410041841004	0	0	0.139470013947001	0	0	0	0	0	0	0	0	0	0.139470013947001	0	0	0	5.43933054393306	0	0	0.139470013947001	28.0334728033473	0	0	0	0	0	0	0	0	0	0	1.39470013947001	1.81311018131102	0	0.139470013947001
16173	25003	"Tourbière de Mur de Sologne"	47.41167	1.60889	45	"AWI"	45	3247	3762	3557	0	0	13.8235294117647	0	0	0	0	0	36.1764705882353	0	0	0	0	0	0	0	0	9.11764705882353	0	20.5882352941176	0	0	0	0	0.588235294117647	0.882352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0.588235294117647	0	0.588235294117647	0	1.17647058823529	0	0	0	15.2941176470588	0	0	0	0	0	0	0	0	0	0	0.882352941176471	0.294117647058824	0	0
16173	25003	"Tourbière de Mur de Sologne"	47.41167	1.60889	55	"AWI"	55	3352	3997	3680	0	0	14.4171779141104	0	0	0	0	0	21.1656441717791	0	0	0	0	0	0	0	0	13.1901840490798	0	19.0184049079755	0	0	0	0	0.613496932515337	0.613496932515337	0	0	0	0	0	0	0	0	0	0	0.306748466257669	0.306748466257669	0	0	0	0	6.13496932515337	0	0	0	23.3128834355828	0	0	0	0	0	0.306748466257669	0	0	0	0	0.306748466257669	0.306748466257669	0	0
