"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	100	"AWI"	100	179	1721	773	0	0	1.82370820668693	0	0	0	0.303951367781155	0	0.60790273556231	1.21580547112462	0.60790273556231	0	12.7659574468085	0	0	1.51975683890578	0	0	0	6.99088145896657	0	5.47112462006079	0	0	0	0	0	3.64741641337386	0.303951367781155	0	4.25531914893617	6.0790273556231	0	0	0	1.21580547112462	4.55927051671733	0	22.7963525835866	0	0	14.2857142857143	0.911854103343465	0	0	0	0.303951367781155	3.03951367781155	0	0	0	0	0	0	0	7.29483282674772	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	110	"AWI"	110	211	1812	867	1.20481927710843	0	4.01606425702811	0	0	0	0.401606425702811	0	0.803212851405622	0.803212851405622	0.803212851405622	0	9.23694779116466	0	0	1.60642570281124	0	0	0	12.0481927710843	0	0	0	0	0	0	0	8.83534136546185	0.803212851405622	0	12.85140562249	2.00803212851406	0	0	0	0.401606425702811	0.803212851405622	0	11.6465863453815	0	0	20.8835341365462	0	0.401606425702811	0	0	0	2.81124497991968	0.803212851405622	0	0	0	0	0	0	6.82730923694779	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	115	"AWI"	115	228	1860	914	1.73913043478261	0	6.08695652173913	0	0.434782608695652	0	0	0	4.34782608695652	0.869565217391304	1.30434782608696	0	6.52173913043478	0	0	1.30434782608696	0	0	0	13.4782608695652	0	0.869565217391304	0	0	0	0	0	9.1304347826087	0.869565217391304	0	7.39130434782609	1.30434782608696	0	0	0	0.434782608695652	0.869565217391304	0	12.6086956521739	0	0.869565217391304	15.2173913043478	0.434782608695652	0	0	0	0	2.17391304347826	1.73913043478261	0	0	0	0	0	0	10	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	120	"AWI"	120	245	1916	957	1.00334448160535	0.334448160535117	7.35785953177258	0	0	0	0.668896321070234	0	2.67558528428094	0.334448160535117	1.00334448160535	0	5.68561872909699	0	0	1.67224080267559	0	0	0	13.7123745819398	0	1.00334448160535	0.668896321070234	0	0	0	0	9.03010033444816	0	0	6.68896321070234	1.00334448160535	0	0.334448160535117	0	0.334448160535117	3.67892976588629	0	13.7123745819398	0	0	22.0735785953177	0	1.00334448160535	0	0	0	2.0066889632107	0.668896321070234	0	0	0	0	0	0	3.34448160535117	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	125	"AWI"	125	260	1971	1001	0	0	9.12052117263844	0.651465798045603	0	0	0.651465798045603	0	3.58306188925081	0.325732899022801	0	0	5.21172638436482	0	0	1.62866449511401	0	0	0	16.2866449511401	0	1.30293159609121	0	0	0	0	0	8.46905537459283	0	0	3.90879478827362	1.30293159609121	0.325732899022801	0	0	1.62866449511401	4.88599348534202	0	12.3778501628664	0	0	21.8241042345277	0	0.325732899022801	0	0	0	1.30293159609121	1.62866449511401	0	0	0	0	0	0	3.25732899022801	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	130	"AWI"	130	279	2028	1045	0.3584229390681	0	7.52688172043011	0	0.3584229390681	0	0.716845878136201	0	1.0752688172043	0.3584229390681	0.716845878136201	0	12.1863799283154	0	0	2.1505376344086	0	0	0	18.2795698924731	0	0.3584229390681	0	0	0	0	0.3584229390681	8.24372759856631	1.4336917562724	0	5.01792114695341	1.4336917562724	0	0	0	0.716845878136201	1.4336917562724	0	8.96057347670251	0	0	17.2043010752688	0	0	0	0	0	1.0752688172043	2.5089605734767	0	0	0	0	0	0	7.16845878136201	0	0.3584229390681
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	135	"AWI"	135	291	2099	1089	0.335570469798658	0.671140939597315	11.744966442953	0	0	0	0	0	4.69798657718121	0.335570469798658	1.00671140939597	0	5.03355704697987	0	0	1.00671140939597	0	0	0	18.4563758389262	0	1.00671140939597	0	0	0	0	0	7.71812080536913	0	0	5.03355704697987	1.00671140939597	1.00671140939597	0	0	0	4.69798657718121	0	5.70469798657718	0	0	21.8120805369128	0	0.335570469798658	0	0	0.335570469798658	2.3489932885906	0.671140939597315	0	0	0	0	0	0.335570469798658	4.69798657718121	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	140	"AWI"	140	307	2163	1135	1.11111111111111	0	6.2962962962963	0	0.740740740740741	0	0.740740740740741	0	2.96296296296296	0	0	0	4.44444444444444	0	0	0.37037037037037	0	0	0	16.2962962962963	0	2.22222222222222	0	0	0	0	0	6.66666666666667	0.37037037037037	0	5.18518518518519	2.22222222222222	0.37037037037037	0	0	2.22222222222222	5.55555555555556	0	12.2222222222222	0	0	22.962962962963	0	0	0	0	0.37037037037037	1.48148148148148	0.740740740740741	0	0	0	0	0	0	4.44444444444444	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	145	"AWI"	145	321	2244	1176	0	0	12.093023255814	0	0.465116279069767	0	0.465116279069767	0	3.25581395348837	0.465116279069767	1.3953488372093	0	0	0	0	4.65116279069767	0	0	0	8.83720930232558	0	0.930232558139535	0	0	0	0	0	2.32558139534884	0.465116279069767	0	0.930232558139535	3.72093023255814	0	0	0	0	0.465116279069767	0	17.6744186046512	0	0	20.4651162790698	0	0.930232558139535	0	0	0	2.32558139534884	0.930232558139535	0	0	0	0.465116279069767	0	0	16.7441860465116	0	0
3373	4373	"Saint Julien de Ratz"	45.34833	5.65528	155	"AWI"	155	455	2282	1258	2.38907849829352	0	5.46075085324232	0	0	0	0.341296928327645	0	2.38907849829352	0.341296928327645	0.68259385665529	0	5.80204778156997	0	0	1.36518771331058	0	0	0	11.9453924914676	0	1.36518771331058	0	0	0	0	0	9.21501706484642	0	0	3.7542662116041	1.70648464163823	0	0.68259385665529	0	2.04778156996587	7.16723549488055	0	20.4778156996587	0	0	15.358361774744	0.68259385665529	0.341296928327645	0	0	0	1.70648464163823	1.36518771331058	0	0	0	0	0	0	3.41296928327645	0	0
