"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15921	24520	"Cherine"	46.79222	1.1775	5	"AWI"	5	-115	68	-20	0	0	1.16279069767442	0.290697674418605	0	0	0.290697674418605	0	0	0.872093023255814	0	0.290697674418605	0.872093023255814	0	0	0	0	0	0	2.61627906976744	0	1.16279069767442	0	0	0	0.290697674418605	0.290697674418605	0.290697674418605	18.8953488372093	0	0	0	0	0.290697674418605	1.45348837209302	0	0	0.581395348837209	0.290697674418605	0.581395348837209	0	33.4302325581395	2.61627906976744	0	0	33.4302325581395
15921	24520	"Cherine"	46.79222	1.1775	10	"AWI"	10	-86	108	14	0	0.374531835205993	0.749063670411985	0	0	0	0	0	0	0.749063670411985	0	0	2.62172284644195	0	0	0	0	0	0.374531835205993	1.12359550561798	0	1.12359550561798	0	0	0	0	2.24719101123596	0.749063670411985	34.4569288389513	0	0	1.87265917602996	0	0	0.374531835205993	0	0	1.49812734082397	0	0.374531835205993	0	17.9775280898876	3.74531835205993	0	0	29.5880149812734
15921	24520	"Cherine"	46.79222	1.1775	15	"AWI"	15	-59	148	49	0	0	0.431034482758621	0.862068965517241	0	0	0.431034482758621	0	0	1.29310344827586	0	0.431034482758621	0	0	0	0.431034482758621	2.1551724137931	0	1.29310344827586	0.431034482758621	0	0.862068965517241	0	0	0.431034482758621	0	0.431034482758621	0.862068965517241	42.2413793103448	0	0.431034482758621	4.31034482758621	0	0.862068965517241	2.1551724137931	0	0	0.862068965517241	0	0	2.1551724137931	13.3620689655172	5.17241379310345	0	0	18.1034482758621
15921	24520	"Cherine"	46.79222	1.1775	20	"AWI"	20	-28	182	84	0	0.469483568075117	0.469483568075117	0.469483568075117	0	0	0.469483568075117	0	0	2.8169014084507	0	0.469483568075117	0	0	0.469483568075117	0	1.40845070422535	0	1.40845070422535	0.938967136150235	0	0	0	0	0.938967136150235	0	0.469483568075117	0.938967136150235	39.4366197183099	0	0.938967136150235	18.3098591549296	0	0.938967136150235	0.938967136150235	0	0	0.938967136150235	0	0	1.87793427230047	15.0234741784038	6.57276995305164	0	0	3.28638497652582
15921	24520	"Cherine"	46.79222	1.1775	25	"AWI"	25	1	212	120	0	0	1.30718954248366	0	0	0	0	0	0.65359477124183	5.88235294117647	0	1.30718954248366	0	0	0	0	1.30718954248366	0	1.30718954248366	0	0	1.96078431372549	0.65359477124183	0.65359477124183	0.65359477124183	0	0.65359477124183	1.96078431372549	38.562091503268	0	1.30718954248366	19.6078431372549	0	1.30718954248366	0	0	0	0.65359477124183	0	2.61437908496732	1.30718954248366	9.15032679738562	5.22875816993464	0.65359477124183	0	1.30718954248366
15921	24520	"Cherine"	46.79222	1.1775	35	"AWI"	35	63	267	198	0.48661800486618	0.24330900243309	0.24330900243309	0.72992700729927	0	0	0.48661800486618	0	0.24330900243309	0.72992700729927	0	0.24330900243309	0.48661800486618	0.24330900243309	0	0	0	0	3.16301703163017	0.72992700729927	0	0	0	0	0	0.24330900243309	0.72992700729927	1.21654501216545	16.0583941605839	0	0.24330900243309	0.24330900243309	0.24330900243309	0.48661800486618	0.48661800486618	0	0	1.70316301703163	0	0.24330900243309	0.48661800486618	19.4647201946472	3.40632603406326	0	0	46.7153284671533
15921	24520	"Cherine"	46.79222	1.1775	45	"AWI"	45	131	350	266	0.27027027027027	0.27027027027027	0	0.27027027027027	0.540540540540541	0	0	0	0.540540540540541	0.810810810810811	0	0.27027027027027	0.27027027027027	0	0.27027027027027	0	0	0	1.89189189189189	0.810810810810811	0	0	0	0	0	0	1.35135135135135	0.540540540540541	15.1351351351351	0	0.540540540540541	0.27027027027027	0.540540540540541	0.27027027027027	0.810810810810811	0	0	0.27027027027027	0	0.27027027027027	1.89189189189189	18.6486486486486	2.7027027027027	0	0	50.5405405405405
15921	24520	"Cherine"	46.79222	1.1775	60	"AWI"	60	255	458	376	0.45045045045045	0.45045045045045	0.900900900900901	0	0.45045045045045	0	0.45045045045045	0	0.45045045045045	6.75675675675676	0	0.900900900900901	0	0	0	0	0	0	1.35135135135135	0.45045045045045	0	2.25225225225225	0.45045045045045	0	0.900900900900901	0	0.45045045045045	0.900900900900901	48.1981981981982	0	0.900900900900901	4.05405405405405	0	0.45045045045045	0.900900900900901	0	0	1.35135135135135	0	1.8018018018018	0.45045045045045	15.7657657657658	5.40540540540541	0	0	3.15315315315315
15921	24520	"Cherine"	46.79222	1.1775	70	"AWI"	70	325	563	452	0	0.3690036900369	0.3690036900369	0.3690036900369	1.1070110701107	0	0.3690036900369	0	0.3690036900369	12.9151291512915	0	0.738007380073801	0	0	0	0	0.738007380073801	0	0.738007380073801	0.738007380073801	0	1.4760147601476	0.3690036900369	0	0.3690036900369	0	0	1.8450184501845	46.1254612546125	0	0	5.90405904059041	0	0.3690036900369	1.4760147601476	0	0	1.1070110701107	0	0.3690036900369	1.1070110701107	8.85608856088561	7.38007380073801	0	0	4.4280442804428
15921	24520	"Cherine"	46.79222	1.1775	75	"AWI"	75	361	616	493	0.381679389312977	0.763358778625954	0.763358778625954	0	1.14503816793893	0	0.381679389312977	0	0.381679389312977	9.9236641221374	0	1.14503816793893	0.381679389312977	0	0.381679389312977	0	0	0	1.90839694656489	1.14503816793893	1.14503816793893	1.52671755725191	0	0	0.381679389312977	0.381679389312977	1.14503816793893	0.381679389312977	31.6793893129771	0	1.90839694656489	3.43511450381679	0.381679389312977	1.52671755725191	1.52671755725191	0	0	1.52671755725191	0	3.05343511450382	1.90839694656489	22.9007633587786	4.9618320610687	0	0	1.52671755725191
