"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15992	24671	"Petit Rocher"	46.66306	-1.91556	33	"AWI"	33	5421	6226	5848	0	0	2.1505376344086	55.1075268817204	0.268817204301075	0.268817204301075	1.61290322580645	0	3.2258064516129	1.61290322580645	0	0.268817204301075	0	0	0	0	0	0	0	0	0	6.98924731182796	0	2.41935483870968	0	0	0	0	0	0	0.268817204301075	0	0	0	0	0	0.268817204301075	0.268817204301075	0.268817204301075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.505376344086	0.268817204301075	0.268817204301075	0	0	0.537634408602151	0	0	0	0	0.268817204301075	0.537634408602151	0	0	0.537634408602151	0.537634408602151	0.268817204301075	0	0.268817204301075
15992	24671	"Petit Rocher"	46.66306	-1.91556	36	"AWI"	36	5464	6240	5873	0	0	2.8328611898017	66.8555240793201	0.141643059490085	0.141643059490085	0.56657223796034	0.141643059490085	4.39093484419263	0.28328611898017	0	0.56657223796034	0	0	0.424929178470255	0	0.28328611898017	0	0	0	0	2.97450424929179	0.141643059490085	2.54957507082153	0	0	0	0	0	0	0	0	0.141643059490085	0	0	0	0	0	0.708215297450425	0	0	0	0	0	0	0.141643059490085	0	0	0	0.424929178470255	0	0	0	0	0	14.5892351274788	0	0.141643059490085	0	0	0.141643059490085	0	0	0	0	0	0.141643059490085	0	0	0.84985835694051	0.141643059490085	0	0.141643059490085	0.141643059490085
15992	24671	"Petit Rocher"	46.66306	-1.91556	39	"AWI"	39	5496	6261	5898	0	0	1.80878552971576	47.2868217054264	0.775193798449612	0	0.516795865633075	0	13.4366925064599	0.258397932816538	0	1.55038759689922	0	0.258397932816538	0	0	3.10077519379845	0	0.258397932816538	0	0	4.1343669250646	0	3.35917312661499	0.258397932816538	0	0	0	0	0.258397932816538	0.258397932816538	0	0	0	0	0	0	0	0.775193798449612	0	0	0	0.258397932816538	0	0	0	0	0	0	0.516795865633075	0	0	0	0	0	19.1214470284238	0.258397932816538	0.258397932816538	0	0	0.258397932816538	0	0	0	0	0	0	0	0	0.516795865633075	0.258397932816538	0.258397932816538	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	42	"AWI"	42	5530	6282	5924	0	0	0.874125874125874	55.9440559440559	0.174825174825175	0.174825174825175	1.22377622377622	0	4.89510489510489	0.34965034965035	0	1.04895104895105	0	0.174825174825175	0	0	0.34965034965035	0	0	0	0	4.72027972027972	0	4.89510489510489	0	0	0	0	0	0	0.174825174825175	0	0	0	0	0	0	0	0.174825174825175	0	0	0	0	0	0.174825174825175	0	0	0	0	0.34965034965035	0	0	0	0	0	21.1538461538462	0.34965034965035	0.174825174825175	0	0	0.174825174825175	0	0.174825174825175	0	0	0	0.174825174825175	0	0	0.699300699300699	0.174825174825175	1.04895104895105	0	0.174825174825175
15992	24671	"Petit Rocher"	46.66306	-1.91556	45	"AWI"	45	5560	6312	5950	0.192307692307692	0.192307692307692	2.11538461538462	56.5384615384615	0.192307692307692	0.192307692307692	0.192307692307692	0	1.53846153846154	0.769230769230769	0	0.192307692307692	0.192307692307692	0.192307692307692	0	0	0	0	0	0	0	5.57692307692308	0.192307692307692	2.69230769230769	0	0	0	0	0	0	0.192307692307692	0.192307692307692	0	0	0.192307692307692	0	0	0	0.576923076923077	0.192307692307692	0	0	0	0	0	0	0	0	0	0.384615384615385	0	0	0	0	0	24.6153846153846	0.769230769230769	0.192307692307692	0	0	0.192307692307692	0	0.192307692307692	0	0	0	0	0	0	0.192307692307692	0.384615384615385	0.576923076923077	0	0.192307692307692
15992	24671	"Petit Rocher"	46.66306	-1.91556	48	"AWI"	48	5578	6342	5976	0	0.171232876712329	2.56849315068493	57.7054794520548	0.171232876712329	0.342465753424658	2.56849315068493	0	0	0.513698630136986	0	0.342465753424658	0	0	0	0	0.513698630136986	0.171232876712329	0	0	0	4.28082191780822	0	4.79452054794521	0.171232876712329	0	0	0	0	0	0.856164383561644	0	0.171232876712329	0	0	0	0	0	0.856164383561644	0	0	0	0	0	0	0.171232876712329	0	0	0	0	0	0	0	0	0	21.0616438356164	0.342465753424658	0.171232876712329	0	0	0.342465753424658	0	0.171232876712329	0	0	0	0	0	0.171232876712329	1.02739726027397	0.342465753424658	0	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	51	"AWI"	51	5618	6358	6003	0	0.23696682464455	2.8436018957346	59.0047393364929	0.23696682464455	0	0.23696682464455	0	1.18483412322275	0.23696682464455	0	0.23696682464455	0	0	0	0	0.710900473933649	0	0	0	0	5.45023696682464	0	2.3696682464455	0	0	0	0	0	0	0.23696682464455	0	0	0	0	0	0	0	0.710900473933649	0.23696682464455	0	0	0	0	0	0.23696682464455	0	0	0	0.4739336492891	0	0	0	0	0	23.2227488151659	0.23696682464455	0	0	0	0	0	0.23696682464455	0	0	0	0.23696682464455	0	0	0.710900473933649	0.23696682464455	0.23696682464455	0	0.23696682464455
15992	24671	"Petit Rocher"	46.66306	-1.91556	54	"AWI"	54	5653	6376	6027	0	0.185873605947955	2.23048327137546	50.1858736059479	0.371747211895911	0.185873605947955	0.557620817843866	0	3.71747211895911	0.371747211895911	0	0.371747211895911	0	0	0.185873605947955	0	0	0	0	0	0	2.78810408921933	0	5.76208178438662	0	0.185873605947955	0	0	0	0.371747211895911	0.557620817843866	0	0	0	0	0	0	0	0.185873605947955	0	0.185873605947955	0	0	0	0	0	0	0	0	0	0	0	0	0.371747211895911	0	26.9516728624535	1.30111524163569	0	0	0	0.185873605947955	0	0.371747211895911	0	0	0	0.185873605947955	0	0	1.48698884758364	0.185873605947955	0.557620817843866	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	57	"AWI"	57	5684	6396	6053	0	0	2.59365994236311	37.463976945245	1.15273775216138	0	0.864553314121038	0	0	0.576368876080692	0	0.288184438040346	0	0	0	0	2.01729106628242	0	0	0	0	4.32276657060519	0	7.20461095100865	0	0	0	0	0	0	0.864553314121038	0	0	0	0	0	0	0.288184438040346	0.288184438040346	0.288184438040346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.8876080691643	0.864553314121038	0.288184438040346	0	0	0	0	0.288184438040346	0	0	0	0	0	0	1.44092219020173	0.864553314121038	0.864553314121038	0	0.288184438040346
15992	24671	"Petit Rocher"	46.66306	-1.91556	60	"AWI"	60	5709	6421	6079	0	0	3.11804008908686	51.6703786191537	0.22271714922049	0	0.66815144766147	0.22271714922049	0	0	0	0.22271714922049	0	0	0.22271714922049	0	0	0	0	0	0	3.11804008908686	0	8.9086859688196	0	0	0	0	0	0	0.66815144766147	0	0.22271714922049	0	0.22271714922049	0	0	0	1.11358574610245	0	0	0	0	0	0.22271714922049	0	0	0	0	0	0	0	0	0	0	27.3942093541203	0.44543429844098	0	0	0	0	0	0.22271714922049	0	0	0	0	0	0	0.66815144766147	0.22271714922049	0	0	0.22271714922049
15992	24671	"Petit Rocher"	46.66306	-1.91556	63	"AWI"	63	5734	6444	6105	0	0	2.35602094240838	42.4083769633508	0.785340314136126	0	0.523560209424084	0	1.57068062827225	1.57068062827225	0	0.523560209424084	0	0	0	0	0	0	0	0	0	14.6596858638743	0	7.32984293193717	0	0	0.261780104712042	0	0	0	0	0	0	0	0	0	0	0	0.261780104712042	0	0	0.261780104712042	0	0	0	0.523560209424084	0	0	0	0	0	0	0	0.523560209424084	0	24.0837696335079	0	0	0	0	0	0	0.261780104712042	0	0	0	0	0	0	1.57068062827225	0	0.261780104712042	0	0.261780104712042
15992	24671	"Petit Rocher"	46.66306	-1.91556	66	"AWI"	66	5768	6466	6129	0	0.131926121372032	1.71503957783641	44.4591029023747	0.79155672823219	0	0.527704485488127	0	2.11081794195251	0.395778364116095	0	0.131926121372032	0	0.131926121372032	0	0	0	0	0	0	0.131926121372032	4.74934036939314	0	3.03430079155673	0	0	0	0	0	0	1.31926121372032	0	0	0	0	0	0	0	0.263852242744063	0.131926121372032	0	0	0.131926121372032	0	0.131926121372032	0.131926121372032	0	8.17941952506596	0	0	0	0	0	0	0	28.2321899736148	0.923482849604222	0	0	0	0.263852242744063	0	0.131926121372032	0	0	0	0	0	0	0.923482849604222	0.263852242744063	0.659630606860158	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	69	"AWI"	69	5806	6482	6154	0	0.231481481481481	2.5462962962963	45.1388888888889	0.231481481481481	0	0.462962962962963	0	2.77777777777778	1.15740740740741	0	0.231481481481481	0	0	0	0	0	0	0	0	0	6.48148148148148	0	2.5462962962963	0	0	0	0	0	0	0.694444444444444	0	0	0	0	0	0	0	0.231481481481481	0	0	0	0	0	0	0.231481481481481	0	0	0	0	0	0	0	0	0	33.1018518518519	0.231481481481481	0.231481481481481	0	0	0.462962962962963	0	0.231481481481481	0	0	0	0	0	0	1.15740740740741	0.694444444444444	0.694444444444444	0.231481481481481	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	72	"AWI"	72	5846	6501	6177	0	0.296296296296296	2.81481481481481	49.9259259259259	0.148148148148148	0.148148148148148	0.296296296296296	0	0	0.444444444444444	0	0.296296296296296	0	0	0	0	0	0	0	0	0	4.88888888888889	0	5.18518518518519	0	0.148148148148148	0	0	0	0	0.888888888888889	0	0.148148148148148	0	0.148148148148148	0	0	0	0.148148148148148	0	0	0	0	0	0.148148148148148	0	0	0	0	0.296296296296296	0	0	0	0	0	31.2592592592593	0.296296296296296	0	0	0	0.148148148148148	0	0.444444444444444	0	0	0	0.148148148148148	0	0	0.740740740740741	0.444444444444444	0.148148148148148	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	75	"AWI"	75	5881	6524	6202	0	0	1.04529616724739	34.8432055749129	1.04529616724739	0	0	0	0	0.348432055749129	0	1.39372822299652	0	0	0.348432055749129	0	0	0	0	0	0	2.78745644599303	0	11.4982578397213	0	0	0	0	0	0	1.04529616724739	0	0	0	0	0	0	0	0	0	0.696864111498258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.7212543554007	0	0.348432055749129	0	0	0	0	0.696864111498258	0	0	0	0.348432055749129	0	0	3.13588850174216	0	0.696864111498258	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	78	"AWI"	78	5904	6549	6226	0	0.119617224880383	2.7511961722488	38.6363636363636	0.239234449760766	0.119617224880383	0.358851674641148	0	0	0.956937799043062	0	2.99043062200957	0	0	0.119617224880383	0	0.598086124401914	0	0	0	0	4.42583732057416	0	5.86124401913876	0.119617224880383	0	0	0	0	0	0.598086124401914	0	0.119617224880383	0	0	0	0	0	0.239234449760766	0	0	0	0	0	0	0.119617224880383	0	0	0	0	0	0	0	0	0	38.6363636363636	1.07655502392344	0	0	0	0.239234449760766	0	0.119617224880383	0	0	0	0.119617224880383	0	0	0.717703349282297	0.358851674641148	0.358851674641148	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	81	"AWI"	81	5933	6574	6251	0	0	0.754716981132076	32.8301886792453	0.377358490566038	0	0.377358490566038	0	4.52830188679245	1.13207547169811	0	1.13207547169811	0	0	0	0	0	0	0	0	0	3.77358490566038	0	8.67924528301887	0	0	0	0	0	0	1.50943396226415	0	0	0	0	0	0	0	1.13207547169811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.2452830188679	0.377358490566038	0	0	0	0.377358490566038	0	1.50943396226415	0	0	0	0	0	0	1.88679245283019	0	0.377358490566038	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	84	"AWI"	84	5984	6590	6271	0	0.353982300884956	3.00884955752212	36.1061946902655	0.353982300884956	0.176991150442478	1.41592920353982	0	0	0.530973451327434	0	0.530973451327434	0	0	0.176991150442478	0	0	0	0	0	0	5.84070796460177	0.176991150442478	8.31858407079646	0.176991150442478	0.176991150442478	0	0	0	0.176991150442478	0.707964601769911	0	0.176991150442478	0	0	0.353982300884956	0	0	0.707964601769911	0	0.353982300884956	0	0	0	0	0	0	0	0	0.353982300884956	0	0	0	0	0	37.1681415929204	0.353982300884956	0	0	0	0.176991150442478	0	0.176991150442478	0	0	0	0.176991150442478	0	0.176991150442478	0.884955752212389	0.353982300884956	0	0.176991150442478	0.176991150442478
15992	24671	"Petit Rocher"	46.66306	-1.91556	87	"AWI"	87	6038	6602	6293	0	0	8.5427135678392	34.9246231155779	0.251256281407035	0.753768844221105	0.753768844221105	0	0	3.76884422110553	0	1.25628140703518	0	0	0.251256281407035	0	0	0	0	0	0	8.29145728643216	0	4.2713567839196	0	0	0	0	0	0	0.753768844221105	0	0	0	0	0	0	0	0.50251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.1608040201005	0.251256281407035	0.251256281407035	0	0	0	0	0.50251256281407	0	0	0	0.251256281407035	0	0	1.25628140703518	0.50251256281407	0.50251256281407	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	90	"AWI"	90	6086	6621	6314	0	0.382043935052531	3.34288443170965	32.0916905444126	0.286532951289398	0.0955109837631328	0.668576886341929	0	2.00573065902579	0.859598853868195	0	0.668576886341929	0	0	0.0955109837631328	0	0.191021967526266	0	0	0	0	6.49474689589303	0.0955109837631328	4.29799426934097	0.0955109837631328	0.0955109837631328	0	0	0	0.0955109837631328	0.477554918815664	0	0.0955109837631328	0	0	0	0	0.0955109837631328	0.668576886341929	0	0.0955109837631328	0	0	0	0	0.0955109837631328	0	4.87106017191977	0	0.191021967526266	0	0	0	0	0.0955109837631328	37.8223495702006	0.859598853868195	0	0	0	0.0955109837631328	0	0.382043935052531	0	0	0	0.0955109837631328	0.191021967526266	0	0.955109837631328	0.573065902578797	0.191021967526266	0	0.286532951289398
15992	24671	"Petit Rocher"	46.66306	-1.91556	93	"AWI"	93	6123	6642	6338	0	0.24330900243309	5.10948905109489	25.7907542579075	0.24330900243309	0.97323600973236	0.24330900243309	0	0	0.24330900243309	0	0.97323600973236	0	0.24330900243309	0.48661800486618	0	0	0	0	0	0	7.78588807785888	0	4.13625304136253	0	0.48661800486618	0	0	0	0.24330900243309	0.72992700729927	0	0	0	0	0	0	0	0.24330900243309	0	0	0	0	0.24330900243309	0	0	0	0	0	0.97323600973236	14.5985401459854	0	0	0	0	32.1167883211679	0	0	0	0	0.24330900243309	0	0.72992700729927	0	0	0	0	0	0	1.94647201946472	0.48661800486618	0.48661800486618	0	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	96	"AWI"	96	6151	6667	6360	0	0.145348837209302	2.47093023255814	31.1046511627907	0.436046511627907	0.436046511627907	0.581395348837209	0	2.76162790697674	0.726744186046512	0	0.726744186046512	0	0	0	0	0	0	0	0	0	7.99418604651163	0	3.92441860465116	0	0.290697674418605	0	0	0	0.145348837209302	1.59883720930233	0	0.145348837209302	0	0	0.145348837209302	0	0	0.290697674418605	0.145348837209302	0	0	0	0	0.145348837209302	0	0	1.88953488372093	0	0.290697674418605	0	0	0	0	0.145348837209302	38.5174418604651	0.726744186046512	0.145348837209302	0	0	0.145348837209302	0	1.01744186046512	0	0	0	0.145348837209302	0	0	1.59883720930233	0.436046511627907	0.436046511627907	0.145348837209302	0.145348837209302
15992	24671	"Petit Rocher"	46.66306	-1.91556	99	"AWI"	99	6238	6686	6417	0	0.493827160493827	2.71604938271605	23.2098765432099	0.246913580246914	0.246913580246914	0.493827160493827	0	3.45679012345679	1.48148148148148	0.246913580246914	0.246913580246914	0	0	0.246913580246914	0	0.493827160493827	0	0	0	0	9.87654320987654	0	1.72839506172839	0.246913580246914	0.246913580246914	0	0	0	0	1.72839506172839	0	0	0	0	0	0	0	0.246913580246914	0.246913580246914	0	0	0	0.246913580246914	0	0	0	3.95061728395062	0	0.493827160493827	0	0	0	0	0	42.7160493827161	0.246913580246914	0.246913580246914	0	0	0.246913580246914	0	1.48148148148148	0	0	0	0.246913580246914	0	0	1.23456790123457	0.246913580246914	0.246913580246914	0.246913580246914	0.246913580246914
15992	24671	"Petit Rocher"	46.66306	-1.91556	102	"AWI"	102	6302	6711	6478	0	0.236406619385343	3.7037037037037	23.3254531126872	0.315208825847124	0.157604412923562	1.02442868400315	0	4.01891252955083	1.02442868400315	0	0.236406619385343	0.0788022064617809	0.0788022064617809	0.0788022064617809	0	0	0	0	0	0	5.98896769109535	0	2.20646178092987	0	0.157604412923562	0	0	0	0.236406619385343	1.10323089046493	0	0	0	0	0	0	0	0.315208825847124	0	0	0	0	0	0.0788022064617809	0	0	1.41843971631206	0	0.157604412923562	0	0	0	0	0	49.9605988967691	1.41843971631206	0.157604412923562	0.0788022064617809	0	0.0788022064617809	0.236406619385343	0.551615445232467	0	0	0	0.157604412923562	0	0.0788022064617809	0.86682427107959	0.236406619385343	0.157604412923562	0.0788022064617809	0
15992	24671	"Petit Rocher"	46.66306	-1.91556	105	"AWI"	105	6355	6743	6541	0	0.261096605744125	4.43864229765013	23.7597911227154	0.522193211488251	0.261096605744125	0.783289817232376	0	2.87206266318538	2.088772845953	0.261096605744125	0.783289817232376	0	0	0.261096605744125	0	0.522193211488251	0	0	0	0.261096605744125	11.4882506527415	0	2.61096605744125	0	0	0	0	0	0.261096605744125	1.30548302872063	0	0	0	0	0	0	0	0.261096605744125	0	0.261096605744125	0	0	0	0.261096605744125	0	0	0	0	0	0	0	0	0	0	41.77545691906	0.522193211488251	0.522193211488251	0	0	0.522193211488251	0	0.261096605744125	0	0	0.261096605744125	0	0	0	0.783289817232376	0.783289817232376	0.783289817232376	0	0.261096605744125
15992	24671	"Petit Rocher"	46.66306	-1.91556	108	"AWI"	108	6391	6779	6604	0	0.173310225303293	7.2790294627383	22.0103986135182	0.346620450606586	0.173310225303293	1.38648180242634	0	1.38648180242634	1.38648180242634	0.173310225303293	0.173310225303293	0	0	0	0	0.346620450606586	0	0	0	0.173310225303293	12.4783362218371	0	2.59965337954939	0	0.346620450606586	0	0	0	0	1.90641247833622	0	0	0	0	0	0	0.173310225303293	0.173310225303293	0	0	0	0	0	0	0.173310225303293	0	0	0	0.346620450606586	0	0	0.173310225303293	0	0.173310225303293	40.0346620450607	1.21317157712305	0.173310225303293	0.173310225303293	1.21317157712305	0.173310225303293	0	0.173310225303293	0	0	0	0.173310225303293	0	0	2.4263431542461	0.519930675909879	0	0	0.173310225303293
