"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15977	24641	"Ecours"	46.61222	-1.84278	320	"AWI"	320	5465	5789	5632	0	10	208	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	18	0	8	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	15	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	325	"AWI"	325	5499	5866	5673	0	6	178	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	14	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	13	0	0	0	0	68	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	330	"AWI"	330	5523	5948	5713	0	8	116	0	1	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	26	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	25	0	0	0	0	76	0	0	0	0	0	0	0	0	0	1	0	0	4	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	335	"AWI"	335	5534	6028	5754	0	11	107	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	0	2	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	46	0	0	18	0	0	0	0	89	0	2	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	340	"AWI"	340	5541	6109	5795	0	7	170	2	1	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	6	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	345	"AWI"	345	5551	6197	5836	0	6	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	7	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	350	"AWI"	350	5559	6282	5875	0	5	126	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	44	0	0	8	0	0	0	0	92	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	355	"AWI"	355	5567	6370	5915	0	10	98	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	72	0	0	10	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	360	"AWI"	360	5574	6459	5958	0	6	114	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	56	0	0	11	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	365	"AWI"	365	5584	6545	5999	0	9	137	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	22	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	34	0	0	13	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	370	"AWI"	370	5592	6636	6041	0	6	136	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	18	0	0	0	0	67	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	375	"AWI"	375	5599	6723	6083	0	4	225	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	8	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	380	"AWI"	380	5606	6813	6125	0	10	116	0	2	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	18	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	0	0	14	0	0	0	0	122	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	385	"AWI"	385	5611	6900	6166	0	8	100	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	86	0	0	9	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	390	"AWI"	390	5663	6944	6212	0	2	102	0	1	1	1	0	3	0	1	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	56	0	3	16	0	0	0	0	102	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0
15977	24641	"Ecours"	46.61222	-1.84278	395	"AWI"	395	5741	6956	6262	0	15	98	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	39	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	100	0	0	0	0	0	0	2	0	0	0	0	0	1	5	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	400	"AWI"	400	5820	6971	6310	0	14	110	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	56	0	8	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	12	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	405	"AWI"	405	5894	6986	6358	1	6	82	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12	0	42	2	0	1	0	0	0	0	0	1	7	0	0	1	1	0	0	0	12	0	0	11	0	0	0	0	67	0	0	0	0	0	0	2	0	0	0	0	1	3	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	410	"AWI"	410	5966	6998	6411	0	5	56	2	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	8	0	29	2	0	1	1	1	0	0	0	1	5	0	0	0	0	0	0	1	20	0	0	34	0	0	0	0	74	0	1	0	0	0	0	1	0	0	1	0	0	4	5	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	415	"AWI"	415	6029	7014	6462	0	3	112	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	23	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	20	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	419	"AWI"	419	6078	7025	6504	0	9	81	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	46	0	4	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	9	0	0	16	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	422	"AWI"	422	6113	7035	6536	0	13	76	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	44	0	5	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	7	0	0	25	0	0	0	0	105	0	0	0	0	0	0	1	0	0	1	0	0	4	1	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	425	"AWI"	425	6152	7046	6566	0	4	60	1	0	1	1	0	0	0	3	0	0	2	0	0	0	0	0	0	39	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	13	0	0	22	0	0	0	0	132	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	430	"AWI"	430	6213	7070	6620	1	8	60	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	65	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	11	0	0	0	0	150	0	1	0	0	0	0	1	0	0	0	0	0	4	3	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	435	"AWI"	435	6265	7090	6672	0	10	34	2	2	0	1	0	4	0	0	0	1	1	0	0	0	0	0	0	42	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	22	0	0	0	0	168	0	0	0	0	0	2	0	0	0	0	0	1	3	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	440	"AWI"	440	6315	7116	6724	1	7	49	2	1	2	0	0	1	1	3	0	0	1	0	0	0	0	0	0	28	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	16	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	445	"AWI"	445	6361	7146	6777	0	12	54	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	142	0	0	0	0	0	0	1	0	0	0	0	0	2	5	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	450	"AWI"	450	6395	7175	6832	0	12	35	2	1	2	1	0	2	1	1	0	0	1	0	0	0	0	0	0	50	0	1	2	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	18	0	0	23	0	0	0	0	141	0	2	0	0	0	0	0	0	0	0	0	0	2	4	1	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	455	"AWI"	455	6433	7212	6884	0	6	29	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	26	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	8	0	2	25	0	0	0	0	154	0	0	0	0	0	0	0	0	0	1	0	0	2	5	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	460	"AWI"	460	6467	7267	6937	0	14	40	2	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	83	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	3	11	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	465	"AWI"	465	6505	7318	6983	0	5	48	0	1	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	100	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	13	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	470	"AWI"	470	6537	7327	7002	0	11	50	2	0	3	0	0	1	0	1	0	0	1	0	0	0	0	0	0	120	0	1	3	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	8	0	3	20	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	475	"AWI"	475	6571	7340	7022	0	16	93	4	1	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	46	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	36	0	0	0	0	38	0	22	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	480	"AWI"	480	6590	7354	7043	0	16	64	2	1	7	0	0	0	0	2	1	0	1	0	0	0	0	0	0	67	0	2	6	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	16	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	485	"AWI"	485	6625	7367	7062	0	12	55	2	2	3	0	0	2	0	1	0	1	3	0	0	0	0	0	1	52	0	6	15	0	1	3	0	0	0	0	2	1	0	0	1	0	0	0	1	2	0	0	21	0	0	0	0	100	0	1	0	0	1	0	0	0	0	0	0	1	2	3	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	490	"AWI"	490	6647	7384	7082	0	10	18	5	1	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	49	0	7	39	0	0	2	0	0	0	0	3	3	0	0	1	0	0	0	4	4	0	0	24	0	0	0	0	96	0	2	0	0	0	0	0	0	0	1	0	1	2	3	0	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	495	"AWI"	495	6671	7399	7102	0	13	26	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	94	0	7	6	0	1	1	1	1	0	0	1	2	0	0	1	0	0	0	2	8	0	0	27	0	0	0	0	78	0	1	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	500	"AWI"	500	6700	7416	7122	0	16	42	7	2	2	0	0	3	0	0	0	0	1	0	0	0	0	0	0	100	0	8	5	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	80	0	1	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	505	"AWI"	505	6725	7436	7142	0	7	43	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	73	0	4	14	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	3	0	0	9	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	510	"AWI"	510	6748	7459	7162	0	6	49	3	0	3	0	0	4	0	3	0	0	1	0	0	0	0	0	0	33	0	2	1	0	1	0	3	0	1	0	0	28	0	0	0	1	0	0	0	2	0	2	40	0	0	0	0	109	1	1	0	0	0	0	0	0	0	2	1	2	5	2	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	515	"AWI"	515	6767	7483	7183	0	9	62	4	0	4	0	0	3	0	1	0	0	0	0	0	0	0	0	0	88	0	0	1	0	0	1	2	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	24	0	0	0	0	88	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	520	"AWI"	520	6777	7510	7202	0	11	68	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	20	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	525	"AWI"	525	6794	7541	7222	1	13	43	3	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	67	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	4	0	0	23	0	0	0	0	128	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	530	"AWI"	530	6804	7576	7240	0	6	56	3	2	5	0	0	2	0	1	0	0	1	0	0	0	0	0	0	63	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	5	17	0	1	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	535	"AWI"	535	6818	7609	7259	2	10	40	2	1	2	0	0	3	0	2	0	0	0	0	0	0	0	0	0	71	0	6	0	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	1	5	0	0	19	0	0	0	0	139	1	1	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	2
15977	24641	"Ecours"	46.61222	-1.84278	540	"AWI"	540	6831	7647	7277	0	14	57	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	15	0	0	0	0	143	0	0	0	0	0	0	0	0	0	3	0	0	4	1	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	545	"AWI"	545	6863	7661	7295	0	11	42	4	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	74	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	8	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	550	"AWI"	550	6893	7667	7313	0	10	47	25	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	95	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	14	0	0	0	0	68	0	3	0	0	0	0	1	0	0	0	0	0	4	6	0	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	555	"AWI"	555	6929	7675	7332	0	11	48	5	2	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	100	0	2	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	80	0	1	0	0	1	0	2	0	0	0	0	0	16	5	0	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	560	"AWI"	560	6960	7681	7352	0	15	62	9	1	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	100	0	3	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	15	0	0	0	0	70	0	0	0	0	0	2	1	0	0	1	0	1	5	3	0	0	0	2
15977	24641	"Ecours"	46.61222	-1.84278	565	"AWI"	565	6993	7686	7371	0	12	38	3	1	3	0	0	6	1	0	0	1	0	0	0	0	0	0	0	113	1	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	27	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	570	"AWI"	570	7019	7696	7391	1	18	58	2	2	4	0	0	5	0	1	0	0	0	0	0	0	0	0	0	112	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	22	0	0	0	0	61	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	575	"AWI"	575	7044	7705	7408	0	18	55	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	108	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	27	0	0	0	0	70	0	0	0	0	0	0	0	0	0	1	0	0	6	7	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	580	"AWI"	580	7073	7715	7429	1	15	47	2	0	3	0	0	2	0	2	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	33	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	2	4	3	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	585	"AWI"	585	7106	7730	7449	0	13	38	3	0	3	0	0	3	0	1	0	0	0	0	0	0	0	0	0	81	0	5	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	3	0	2	28	0	0	0	0	111	0	1	0	0	0	6	1	0	0	1	0	2	5	8	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	590	"AWI"	590	7128	7741	7469	0	9	34	5	2	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	67	1	3	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	8	0	4	60	0	1	0	0	94	2	0	0	0	1	0	1	0	0	1	0	0	7	4	0	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	595	"AWI"	595	7151	7752	7489	0	9	36	2	2	2	1	0	5	0	3	0	0	1	0	0	0	0	0	1	70	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	14	0	3	22	0	0	0	0	115	1	0	3	0	0	0	1	0	0	2	1	0	5	3	1	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	600	"AWI"	600	7167	7766	7512	0	4	40	2	2	2	1	0	2	0	2	0	0	1	0	0	0	0	0	0	71	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	10	0	3	34	0	0	0	0	102	0	3	0	0	1	0	0	0	0	0	0	0	6	4	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	605	"AWI"	605	7181	7786	7532	0	10	40	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	56	0	2	1	0	0	0	3	0	1	0	0	6	0	0	0	0	0	0	1	5	0	3	45	0	0	0	0	122	0	2	0	0	0	3	0	0	0	1	0	0	2	3	0	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	610	"AWI"	610	7198	7805	7552	0	11	52	5	2	3	0	0	2	0	0	0	0	2	0	0	0	0	0	0	74	0	2	2	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	2	0	4	13	0	0	0	0	116	0	1	0	0	0	0	0	0	0	1	0	0	3	4	0	0	0	2
15977	24641	"Ecours"	46.61222	-1.84278	614	"AWI"	614	7210	7819	7567	0	8	46	3	2	2	2	0	3	0	0	0	1	1	0	0	0	0	0	0	80	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	3	17	0	0	0	0	120	0	1	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	620	"AWI"	620	7231	7846	7588	0	3	37	3	0	1	1	0	2	0	2	0	0	1	0	0	0	0	0	1	90	0	2	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	23	0	0	0	0	120	0	0	0	0	0	0	1	0	0	0	0	0	3	6	0	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	625	"AWI"	625	7256	7850	7601	0	20	44	4	0	2	0	0	4	0	0	0	0	1	0	0	0	0	0	0	85	0	3	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	1	2	0	2	30	0	0	0	0	91	0	0	1	0	1	0	0	0	0	0	0	0	4	4	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	630	"AWI"	630	7280	7855	7612	1	18	58	3	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	96	0	8	1	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	42	0	0	0	0	60	0	0	0	0	0	0	0	0	0	1	0	0	4	3	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	635	"AWI"	635	7307	7859	7623	0	17	50	1	1	3	0	0	4	0	3	0	0	0	0	0	0	0	0	0	102	0	5	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	27	0	0	0	0	68	0	1	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	640	"AWI"	640	7331	7866	7636	1	16	30	2	0	1	1	0	6	0	1	0	0	1	0	0	0	0	0	0	90	0	4	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	40	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	1	8	5	0	0	0	2
15977	24641	"Ecours"	46.61222	-1.84278	645	"AWI"	645	7352	7873	7648	0	13	48	0	1	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	98	0	4	0	0	0	0	1	0	0	0	0	5	0	0	0	1	0	0	0	2	0	0	31	0	2	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	650	"AWI"	650	7375	7879	7660	0	18	58	1	1	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	98	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	52	0	0	0	0	61	0	2	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	655	"AWI"	655	7395	7888	7673	1	10	60	0	11	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	77	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	16	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	660	"AWI"	660	7413	7897	7685	0	11	42	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	97	0	2	1	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	60	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	665	"AWI"	665	7432	7912	7698	0	3	42	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	94	0	2	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	8	0	0	6	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	1
15977	24641	"Ecours"	46.61222	-1.84278	670	"AWI"	670	7443	7922	7711	0	3	31	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	60	0	1	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	8	0	0	11	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	675	"AWI"	675	7451	7935	7723	0	6	38	0	2	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	2	6	0	0	0	0	88	0	0	0	0	0	0	0	0	0	1	0	0	32	9	0	0	0	2
15977	24641	"Ecours"	46.61222	-1.84278	680	"AWI"	680	7461	7951	7735	0	8	46	0	2	1	1	0	4	0	2	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	1	0	0	16	7	1	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	685	"AWI"	685	7469	7970	7747	0	3	30	1	3	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	63	0	2	1	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	5	0	3	8	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0
