"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
14630	22942	"Woryty"	53.7525	20.206322	170	"AWI"	170	2029	2605	2269	0	0.433839479392625	43.1670281995662	0.216919739696312	0	0	0	0.433839479392625	0	0	0	0	0	0	0	0	0	0	0	9.76138828633406	0	0	0	0	0	0	0.433839479392625	0	3.03687635574837	0	0	0.216919739696312	0	0	0	0	0	20.824295010846	0	0.433839479392625	0	0	0	0	0.650759219088937	0	0	19.0889370932755	0	0	0	0	0	0	0	0.216919739696312	0	0	0	0	0	0	0	1.08459869848156	0	0
14630	22942	"Woryty"	53.7525	20.206322	180	"AWI"	180	2181	2721	2400	0.246913580246914	0.246913580246914	55.0617283950617	0.246913580246914	0	0	0	1.72839506172839	0	0	0	0	0	0.246913580246914	0	0	0	0	0	9.87654320987654	0	0	0	0	0	0	0.246913580246914	0	1.97530864197531	0	0	0	0	0	0	0	0	6.91358024691358	0	1.72839506172839	0	0	0	0	0	0	0	16.7901234567901	0	0	0	0	0	0	0	0	0.246913580246914	0	0	0	0	0	2.71604938271605	1.72839506172839	0	0
14630	22942	"Woryty"	53.7525	20.206322	200	"AWI"	200	2272	3309	2659	0.206185567010309	0	58.9690721649485	0.412371134020619	0	0.206185567010309	0	4.32989690721649	0	0	0	0	0.206185567010309	0	0	0	0	0	0	6.18556701030928	0	0	0	0	0	0	0.618556701030928	0	3.29896907216495	0	0	0.206185567010309	0	0	0	0	0	4.32989690721649	0	0.618556701030928	0	0	0	0	1.23711340206186	0	0	15.0515463917526	0	0	0	0	0	0	0	0	0	0	0	0.618556701030928	0	0	2.47422680412371	1.03092783505155	0	0
14630	22942	"Woryty"	53.7525	20.206322	220	"AWI"	220	2484	3597	2958	0	0.17921146953405	41.2186379928315	0.537634408602151	0	0	0	4.6594982078853	0	0	0	0	0	0	0	0	0	0	0	16.4874551971326	0	0	0	0	0	0	0.537634408602151	0	2.8673835125448	0	0	0	0	0	0	0	0	12.0071684587814	0	1.0752688172043	0	0	0	0	0.896057347670251	0	0	14.6953405017921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32974910394265	2.5089605734767	0	0
14630	22942	"Woryty"	53.7525	20.206322	230	"AWI"	230	2536	3782	3109	0	0.18796992481203	40.4135338345865	0.37593984962406	0	0	0	3.57142857142857	0	0	0	0	0	0	0	0	0	0	0	11.6541353383459	0	0.18796992481203	0	0	0	0	0.56390977443609	0.37593984962406	3.7593984962406	0	0	0.18796992481203	0	0	0	0	0	10.3383458646617	0	0.75187969924812	0	0	0	0	1.31578947368421	0	0	19.7368421052632	0	0	0	0	0	0	0	0.18796992481203	0	0	0	0	0	0.18796992481203	3.94736842105263	2.25563909774436	0	0
14630	22942	"Woryty"	53.7525	20.206322	240	"AWI"	240	2667	3934	3261	0	0.214132762312634	47.1092077087794	0	0	0	0	0.856531049250535	0	0	0	0	0	0	0	0	0	0	0	11.9914346895075	0	0	0	0	0	0	0.642398286937901	0	2.99785867237687	0	0	0	0	0	0	0	0	6.42398286937901	0	1.07066381156317	0	0	0	0	0.428265524625268	0	0	20.7708779443255	0	0.428265524625268	0	0	0	0	0	0	0	0	0	0	0	0.214132762312634	5.13918629550321	1.71306209850107	0	0
14630	22942	"Woryty"	53.7525	20.206322	250	"AWI"	250	2848	4017	3433	0.165562913907285	0	51.3245033112583	0.165562913907285	0	0	0	1.98675496688742	0	0	0	0	0	0.165562913907285	0	0	0	0	0	14.4039735099338	0	0	0	0	0	0	0.827814569536424	0.165562913907285	4.13907284768212	0	0	0	0	0	0	0	0	5.62913907284768	0	0.827814569536424	0	0	0	0	1.32450331125828	0	0	17.7152317880795	0	0	0	0	0	0	0	0.165562913907285	0	0	0	0	0	0	0	0.993377483443709	0	0
14630	22942	"Woryty"	53.7525	20.206322	260	"AWI"	260	2965	4146	3605	0	0.30441400304414	47.6407914764079	0	0	0	0	1.67427701674277	0	0	0	0	0	0.60882800608828	0	0	0	0	0	14.0030441400304	0	0	0	0	0.15220700152207	0	0.15220700152207	0.30441400304414	5.32724505327245	0.15220700152207	0	0.15220700152207	0	0	0	0	0	4.5662100456621	0	1.67427701674277	0	0	0	0	0.76103500761035	0	0.15220700152207	18.1126331811263	0	0.30441400304414	0.15220700152207	0	0	0	0	0	0	0	0	0.30441400304414	0	0	2.28310502283105	1.21765601217656	0	0
14630	22942	"Woryty"	53.7525	20.206322	270	"AWI"	270	3072	4317	3769	0	0.785854616895874	42.4361493123772	0	0	0	0	0.982318271119843	0	0	0	0	0	0	0	0	0	0	0	15.3241650294695	0	0	0	0	0	0	0.392927308447937	0.392927308447937	5.10805500982318	0	0	0	0	0	0	0	0	4.71512770137525	0	1.37524557956778	0	0	0	0	0.392927308447937	0	0	18.860510805501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48330058939096	2.55402750491159	0	0.196463654223969
14630	22942	"Woryty"	53.7525	20.206322	280	"AWI"	280	3353	4360	3899	0	0.145985401459854	33.4306569343066	0	0	0	0	0.437956204379562	0	0	0	0	0	0.145985401459854	0	0	0	0	0	36.0583941605839	0	0	0	0	0	0	0.72992700729927	0.145985401459854	6.13138686131387	0	0	0	0	0	0	0	0	2.33576642335766	0	0.583941605839416	0	0	0	0	0.583941605839416	0	0	18.2481751824818	0	0	0	0	0	0	0	0	0.145985401459854	0	0	0	0	0	0	0.875912408759124	0	0
14630	22942	"Woryty"	53.7525	20.206322	300	"AWI"	300	3715	4556	4166	0	0.409276944065484	35.6070941336971	0.272851296043656	0	0	0	0.954979536152797	0	0	0	0	0	0	0	0	0	0	0	35.8799454297408	0	0	0	0	0	0	0.545702592087312	0.272851296043656	4.63847203274215	0	0	0	0	0	0	0	0	1.77353342428377	0	0.954979536152797	0	0	0	0	0	0	0	15.5525238744884	0	0	0	0	0	0	0	0	0.272851296043656	0	0	0	0	0	0	2.86493860845839	0	0
14630	22942	"Woryty"	53.7525	20.206322	320	"AWI"	320	4177	4822	4461	0	0.377358490566038	36.9811320754717	0	0	0	0	1.0062893081761	0	0	0	0	0	0	0	0	0	0	0	24.4025157232704	0	0	0	0	0	0	0.125786163522013	0.251572327044025	6.79245283018868	0	0	0	0	0	0	0	0	0.754716981132076	0	0.880503144654088	0	0	0	0	0	0	0	16.4779874213836	0	0	0	0	0	0	0	0	0.125786163522013	0	0	0	0	0.125786163522013	5.66037735849057	6.0377358490566	0	0
14630	22942	"Woryty"	53.7525	20.206322	340	"AWI"	340	4363	5323	4761	0	0.264550264550265	37.8306878306878	0	0	0	0	0.396825396825397	0	0	0	0	0	0	0	0	0	0	0	31.8783068783069	0	0	0	0	0	0	0.132275132275132	0	4.62962962962963	0	0	0	0	0	0	0	0	0.529100529100529	0	0.132275132275132	0	0	0	0	0	0	0	17.989417989418	0	0.132275132275132	0	0	0	0	0	0	0.132275132275132	0	0	0	0	0	4.76190476190476	1.19047619047619	0	0
14630	22942	"Woryty"	53.7525	20.206322	360	"AWI"	360	4549	5585	5105	0	0.369913686806412	32.1824907521578	0.123304562268804	0	0	0	0.493218249075216	0	0	0	0	0	0	0	0	0	0	0	29.5930949445129	0	0	0	0	0	0	0.123304562268804	0	7.27496917385943	0	0	0	0	0	0	0	0	0.246609124537608	0	0.123304562268804	0	0	0	0	0	0	0	17.5092478421702	0	0.123304562268804	0	0	0	0	0	0	0.123304562268804	0	0	0	0	0.246609124537608	5.54870530209618	5.91861898890259	0	0
14630	22942	"Woryty"	53.7525	20.206322	370	"AWI"	370	4604	5821	5264	0	0.606060606060606	37.5757575757576	0.808080808080808	0	0.202020202020202	0	0	0	0	0	0	0.202020202020202	0	0	0	0	0	0	19.3939393939394	0	0	0	0	0	0	0.202020202020202	0	5.05050505050505	0	0	0.202020202020202	0	0	0	0	0	0.404040404040404	0	0.404040404040404	0	0	0	0	0	0	0	18.989898989899	0	0	0	0	0	0	0	0.606060606060606	0	0	0.202020202020202	0.202020202020202	0	0	6.06060606060606	8.88888888888889	0	0
14630	22942	"Woryty"	53.7525	20.206322	380	"AWI"	380	4935	5890	5407	0	0.285714285714286	37.8571428571429	0	0	0	0	0.571428571428571	0	0.142857142857143	0	0	0	0	0	0	0	0	0	24.8571428571429	0	0	0	0	0	0	0.285714285714286	0.285714285714286	6.71428571428571	0	0	0	0	0	0	0	0	0.714285714285714	0	0.571428571428571	0	0	0	0	0.857142857142857	0	0	14.7142857142857	0	0.142857142857143	0	0	0	0	0	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0.285714285714286	0	6	5.28571428571429	0	0
14630	22942	"Woryty"	53.7525	20.206322	390	"AWI"	390	5237	5954	5553	0	0.240673886883273	42.1179302045728	0.120336943441637	0	0	0	0.240673886883273	0	0	0	0	0.120336943441637	0	0	0	0	0	0	24.5487364620939	0	0	0	0	0	0	0	0.120336943441637	5.65583634175692	0	0	0	0	0	0	0	0	0.240673886883273	0	0.601684717208183	0	0	0	0	0	0	0	14.6811070998797	0	0.120336943441637	0	0	0	0	0	0	0	0	0	0.36101083032491	0	0.120336943441637	7.5812274368231	3.12876052948255	0	0
14630	22942	"Woryty"	53.7525	20.206322	405	"AWI"	405	5555	6138	5805	0	0.67842605156038	30.6648575305292	0.271370420624152	0	0	0	0.67842605156038	0	0	0	0	0	0	0	0	0	0	0	33.1071913161465	0	0	0	0	0	0	0	0.407055630936228	4.88466757123474	0	0	0	0	0	0	0	0	0.135685210312076	0	0	0	0	0	0	0	0	0	16.9606512890095	0	0	0	0	0	0	0	0	0.135685210312076	0	0	0.135685210312076	0	0	7.73405698778833	4.20624151967436	0	0
14630	22942	"Woryty"	53.7525	20.206322	410	"AWI"	410	5783	6259	5985	0	0.132802124833997	37.1845949535193	0	0	0.132802124833997	0	0.265604249667995	0	0	0	0	0	0	0	0	0	0	0	22.3107569721116	0	0	0	0	0	0	0	0	5.1792828685259	0	0	0	0	0	0	0	0	0.132802124833997	0	0.265604249667995	0	0	0	0	0.664010624169987	0	0	15.1394422310757	0	0.132802124833997	0	0	0	0	0	0	0.132802124833997	0	0	0.132802124833997	0.132802124833997	0	10.6241699867198	7.30411686586985	0	0.132802124833997
14630	22942	"Woryty"	53.7525	20.206322	430	"AWI"	430	6413	6931	6724	0	0.443786982248521	38.3136094674556	0.29585798816568	0	0	0	0.887573964497041	0	0	0	0	0	0	0	0	0	0	0	20.8579881656805	0	0	0	0	0	0	0	0	4.58579881656805	0	0	0	0	0	0	0	0	0	0	0.591715976331361	0	0	0	0	0	0	0	11.9822485207101	0	0.14792899408284	0	0	0	0	0	0.29585798816568	0.14792899408284	0	0	0	0	0	10.3550295857988	11.094674556213	0	0
14630	22942	"Woryty"	53.7525	20.206322	450	"AWI"	450	6814	7323	7098	0	0.557103064066852	36.3509749303621	0	0	0	0	0.278551532033426	0	0	0	0	0	0	0	0	0	0	0	16.7130919220056	0	0	0	0	0	0	0	0.557103064066852	5.2924791086351	0	0	0	0	0	0	0	0	0	0	0.139275766016713	0	0	0	0	0.417827298050139	0	0	12.8133704735376	0	0	0	0	0	0	0	0	0.278551532033426	0	0.139275766016713	0	0	0	13.6490250696379	12.8133704735376	0	0
14630	22942	"Woryty"	53.7525	20.206322	470	"AWI"	470	7055	7468	7277	0	0.309119010819165	31.839258114374	0	0	0	0	0.309119010819165	0	0	0	0	0	0	0	0	0	0	0	15.919629057187	0	0	0	0	0	0	0	0.463678516228748	6.64605873261206	0	0	0	0	0	0	0	0	0	0	0.154559505409583	0	0	0	0	1.54559505409583	0	0	14.8377125193199	0	0	0	0	0	0	0	0	0	0	0.309119010819165	0	0	0	10.8191653786708	16.6924265842349	0	0.154559505409583
14630	22942	"Woryty"	53.7525	20.206322	480	"AWI"	480	7222	7591	7405	0	0.315457413249211	39.2744479495268	0	0	0	0	0.157728706624606	0	0	0	0	0	0	0	0	0	0	0	25.7097791798107	0	0	0	0	0	0	0	0	6.78233438485804	0	0	0	0	0	0	0	0	0	0	0.315457413249211	0	0	0	0	0.946372239747634	0	0	8.67507886435331	0	0	0	0	0	0	0	0	0.157728706624606	0	0	0.157728706624606	0	0.315457413249211	0	17.192429022082	0	0
14630	22942	"Woryty"	53.7525	20.206322	500	"AWI"	500	7345	8239	7648	0	0.4739336492891	40.9162717219589	0	0	0	0	0.789889415481832	0	0	0	0	0	0	0	0	0	0	0	32.2274881516588	0	0	0	0	0	0	0	0.157977883096367	6.95102685624013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10900473933649	0	0	0	0	0	0	0	0	0.157977883096367	0	0	0	0	0.157977883096367	0	11.0584518167457	0	0
14630	22942	"Woryty"	53.7525	20.206322	520	"AWI"	520	7518	8582	7942	0	0	44.8154657293497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6045694200351	0	0	0	0	0	0	0	0.527240773286467	5.97539543057996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.20562390158172	0	0	0	0	0	0	0	0	0.175746924428822	0	0	0	0	0.175746924428822	0	16.5202108963093	0	0
14630	22942	"Woryty"	53.7525	20.206322	540	"AWI"	540	7637	8950	8238	0	0	42.0588235294118	0	0	0.294117647058824	0	1.47058823529412	0	0	0	0	0.294117647058824	0	0	0	0	0	0	26.7647058823529	0	0	0	0	0	0	0	0.294117647058824	4.11764705882353	0	0	0	0	0	0	0	0	0	0	1.17647058823529	0	0	0	0	0	0	0	6.76470588235294	0	0	0	0	0	0	0	0	0.294117647058824	0	0	0.294117647058824	0	0	0	16.1764705882353	0	0
14630	22942	"Woryty"	53.7525	20.206322	565	"AWI"	565	8065	9131	8644	0	0	51.8604651162791	0.232558139534884	0	0	0	1.3953488372093	0	0	0	0	0	0	0	0	0	0	0	25.3488372093023	0	0	0	0	0	0	0	0	3.48837209302326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.74418604651163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9302325581395	0	0
14630	22942	"Woryty"	53.7525	20.206322	580	"AWI"	580	8375	9278	8861	0	0	51.2720156555773	0	0	0	0	0.978473581213307	0	0	0	0	0	0	0	0	0	0	0	22.3091976516634	0	0	0	0	0	0	0	0	1.95694716242661	0	0	0	0	0	0	0	0	0	0	0.391389432485323	0	0	0	0	0	0	0	6.0665362035225	0	0	0	0	0	0	0	0	0.195694716242661	0	0	0.195694716242661	0	0.782778864970646	6.26223091976517	9.58904109589041	0	0
14630	22942	"Woryty"	53.7525	20.206322	590	"AWI"	590	8635	9336	8994	0	0	52.5842696629213	0.449438202247191	0	0	0	0.674157303370786	0	0	0	0	0	0	0	0	0	0	0	20.4494382022472	0	0	0	0	0	0	0	0	2.24719101123596	0	0	0	0	0	0	0	0	0	0	0.224719101123596	0	0	0	0	0	0	0	6.96629213483146	0	0	0	0	0	0	0	0	0.224719101123596	0	0	0	0	0	5.84269662921348	10.3370786516854	0	0
14630	22942	"Woryty"	53.7525	20.206322	610	"AWI"	610	8915	9562	9263	0	0	44.9304174950298	0	0	0	0	1.19284294234592	0	0	0	0	0	0	0	0	0	0	0	39.9602385685885	0	0	0	0	0	0	0	0.397614314115308	1.39165009940358	0	0	0.198807157057654	0	0	0	0	0	0	0	0.596421471172962	0	0	0	0	0	0	0	3.97614314115308	0	0	0	0	0	0	0	0	0.198807157057654	0	0	0	0	0.397614314115308	0	6.75944333996024	0	0
14630	22942	"Woryty"	53.7525	20.206322	620	"AWI"	620	9049	9677	9382	0	0	34.6987951807229	0	0	0	0	1.44578313253012	0	0	0	0	0	0	0	0	0	0	0	48.6746987951807	0	0	0	0	0	0	0	0	2.40963855421687	0	0	0	0	0	0	0	0	0	0	0.240963855421687	0	0	0	0	0.481927710843374	0	0	5.06024096385542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.98795180722892	0	0
14630	22942	"Woryty"	53.7525	20.206322	640	"AWI"	640	9148	10185	9596	0	0	19.7492163009404	0	0	0	0	0.940438871473354	0	0	0	0	0	0	0	0	0	0	0	62.3824451410658	0	0	0	0	0	0	0	0	0.626959247648903	0	0	0.940438871473354	0	0	0	0	0	0	0	0.313479623824451	0	0	0	0	0	0	0	5.32915360501567	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313479623824451	0	9.09090909090909	0	0.313479623824451
14630	22942	"Woryty"	53.7525	20.206322	650	"AWI"	650	9242	10289	9696	0	0	11.6363636363636	0	0	0	0	2.90909090909091	0	0	0	0	0	0	0	0	0	0	0	68.3636363636364	0	0	0	0	0	0	0	0	0.363636363636364	0	0	1.81818181818182	0	0	0	0	0	0	0	0	0	0	0	0	3.27272727272727	0	0	1.81818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363636363636364	0	9.45454545454546	0	0
14630	22942	"Woryty"	53.7525	20.206322	660	"AWI"	660	9300	10442	9797	0	0	1.41843971631206	0	0	0	0	2.83687943262411	0	0	0	0	0	0	0	0	0	0	0	79.0780141843972	0	0	0	0	0	0	0	0	1.06382978723404	0	0	2.12765957446809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709219858156028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7659574468085	0	0
14630	22942	"Woryty"	53.7525	20.206322	680	"AWI"	680	9428	10748	9994	0	0	0	0	0	0	0	2.60416666666667	0	0	0	0	0	0	0	0	0	1.04166666666667	0	73.9583333333333	0	0	0	0	0	0	0	0.520833333333333	0	0	0	2.08333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0
14630	22942	"Woryty"	53.7525	20.206322	695	"AWI"	695	9524	10920	10141	0	0	0.32258064516129	0.161290322580645	0	0	0	1.12903225806452	0	0	0	0	0	0	0	0	0	0	0	13.2258064516129	0	0	0	0	0	0	0	0	0	0	0.161290322580645	0.483870967741935	0	0	0	0	0	0	0	0	73.7096774193548	0	0	0	6.93548387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87096774193548	0	0
14630	22942	"Woryty"	53.7525	20.206322	720	"AWI"	720	9717	11211	10401	0	0	1.06382978723404	1.06382978723404	0	0	0	5.31914893617021	0	0	0	0	0	0	0	0	0	0	0	36.1702127659575	0	0	0	0	0	0	0	0	2.12765957446809	0	0	0	0	0	0	0	0	0	0	1.06382978723404	0	0	0	0	38.2978723404255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8936170212766	0	0
14630	22942	"Woryty"	53.7525	20.206322	740	"AWI"	740	9858	11443	10619	0	0	0	1.33333333333333	0	0	0	5.33333333333333	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	10.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	46.6666666666667	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	9.33333333333333	0	0
14630	22942	"Woryty"	53.7525	20.206322	760	"AWI"	760	10041	11589	10820	0	0	0	10.5263157894737	0	0	0	15.7894736842105	0	0	0	0	0	0	0	0	0	0	0	10.5263157894737	0	0	0	0	0	0	0	0	0	0	0	21.0526315789474	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	26.3157894736842	0	0
14630	22942	"Woryty"	53.7525	20.206322	785	"AWI"	785	10268	11835	11084	0	0	0	3.03030303030303	36.3636363636364	0	0	27.2727272727273	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0	0	0	0	0	6.06060606060606	0	9.09090909090909	0	9.09090909090909	0	0
