"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Populus"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14485	22683	"Laghi dell'Orgials"	44.23333	7.13333	0	"AWI"	0	-141	37	-53	1.02249488752556	0.0681663258350375	0	0	0	0.954328561690525	0	1.56782549420586	0	0	0	0.0681663258350375	0	0.27266530334015	0	0	0.886162235855487	0	11.5882753919564	0	0	0.27266530334015	0	0.81799591002045	0	0.0681663258350375	0	0	0	0.204498977505113	0.136332651670075	0.204498977505113	0.0681663258350375	0.81799591002045	0	0	1.0906612133606	0	0	0.0681663258350375	1.29516019086571	73.0743012951602	0	0	0	0	0	1.43149284253579	2.1813224267212	0.681663258350375	0	0.0681663258350375	0	0	0	0.5453306066803	0	0	0	0	0.0681663258350375	0	0.408997955010225	0.0681663258350375
14485	22683	"Laghi dell'Orgials"	44.23333	7.13333	15	"AWI"	15	-25	1081	394	6.18892508143322	0	0	0.651465798045603	0	1.30293159609121	0	1.30293159609121	0	0	0.325732899022801	0.325732899022801	0	0.325732899022801	0	0	1.30293159609121	0	21.4983713355049	0	0	0.651465798045603	0	0.325732899022801	0	0	0	0	0	0	0	0	0	0	0	0	0.651465798045603	0	0	0.325732899022801	3.58306188925081	51.7915309446254	0	0	0	0	0	0	0.977198697068404	2.93159609120521	0	0	0	0	0.977198697068404	2.93159609120521	0	0	0	0	0	0	0.977198697068404	0.651465798045603
14485	22683	"Laghi dell'Orgials"	44.23333	7.13333	27	"AWI"	27	136	1404	840	3.8659793814433	0	0	0	0	0.77319587628866	0	0.257731958762887	0	0	0	0	0	0.257731958762887	0	0	1.03092783505155	0	34.5360824742268	0	0	0.257731958762887	0	0.515463917525773	0	0	0	0	0	0	0	0	0	0	0	0	0.257731958762887	0	0	0	0.77319587628866	52.0618556701031	0	0	0	0	0	1.03092783505155	0.77319587628866	1.03092783505155	0	0	0.257731958762887	0	0	2.31958762886598	0	0	0	0	0	0	0	0
14485	22683	"Laghi dell'Orgials"	44.23333	7.13333	43	"AWI"	43	680	1719	1335	3.06122448979592	0	0	0	0	1.02040816326531	0	0	0	0	3.06122448979592	0	0	0	0	0	1.02040816326531	0	39.7959183673469	0	0	0	0	1.02040816326531	0	0	1.02040816326531	0	0	0	0	0	2.04081632653061	1.02040816326531	0	0	0	0	0	0	3.06122448979592	21.4285714285714	0	0	0	0	0	2.04081632653061	1.02040816326531	5.10204081632653	0	0	0	0	0	14.2857142857143	0	0	0	0	0	0	0	0
14485	22683	"Laghi dell'Orgials"	44.23333	7.13333	59	"AWI"	59	1652	1936	1783	8.75763747454175	0	1.83299389002037	0	0	0.203665987780041	0	0.610997963340122	0	0	0.814663951120163	0.203665987780041	0	0.203665987780041	0	0.203665987780041	1.42566191446029	0	22.6069246435845	0	0	0.203665987780041	0	1.42566191446029	0	0	1.0183299389002	0	0.203665987780041	0	0	0	0.203665987780041	0.203665987780041	0	0	0.203665987780041	0	0	0	2.03665987780041	38.9002036659878	0	0	0	0	0	1.62932790224033	0.407331975560081	2.85132382892057	0	0	0	0	0	12.6272912423625	0.203665987780041	0	0	0.407331975560081	0.203665987780041	0.407331975560081	0	0
14485	22683	"Laghi dell'Orgials"	44.23333	7.13333	69	"AWI"	69	1818	2816	2141	16.1290322580645	0.230414746543779	0	0	0	0.921658986175115	0	0.460829493087558	0	0.691244239631336	0.460829493087558	0	0	0	0	0.460829493087558	0.460829493087558	0	26.036866359447	0	0	0	0	0	0	0	0	0	0	0.230414746543779	0	0	0	0	0	0	0.230414746543779	0	0	0	2.30414746543779	42.8571428571429	0	0	0	0	0	1.38248847926267	0.460829493087558	5.76036866359447	0	0	0.460829493087558	0	0	0.230414746543779	0	0	0	0.230414746543779	0	0	0	0
14485	22683	"Laghi dell'Orgials"	44.23333	7.13333	93	"AWI"	93	2282	4332	3143	14.0202702702703	0	1.52027027027027	0.168918918918919	0	0.675675675675676	0	0.506756756756757	0	1.18243243243243	0	0	0	0	0	0.506756756756757	2.36486486486486	0	23.3108108108108	0	0	0	0	0.675675675675676	0	0	0.337837837837838	0	0	0	0	0.337837837837838	0.168918918918919	0	0	0	0	0	0.337837837837838	0.168918918918919	1.52027027027027	36.4864864864865	0	0	0	0	0	1.18243243243243	0.844594594594595	4.72972972972973	0	0	0	0	0	7.77027027027027	0	0	0	0.844594594594595	0.168918918918919	0.168918918918919	0	0
14485	22683	"Laghi dell'Orgials"	44.23333	7.13333	97	"AWI"	97	2452	4452	3330	10.5263157894737	0	3.50877192982456	0	4.48343079922027	0.194931773879142	0	0.584795321637427	0	2.92397660818713	0.194931773879142	0	0	0	0	0.389863547758285	1.94931773879142	0	25.3411306042885	0	0	0.584795321637427	0	0.974658869395711	0	0.194931773879142	0.779727095516569	0.389863547758285	0	0	0	0.194931773879142	0.194931773879142	0	0	0	0	0	0.779727095516569	0.389863547758285	1.364522417154	28.0701754385965	0	0	0	0	0	0.194931773879142	0.194931773879142	4.28849902534113	0	0	0.194931773879142	0	0.389863547758285	10.3313840155945	0	0	0	0.389863547758285	0	0	0	0
14485	22683	"Laghi dell'Orgials"	44.23333	7.13333	107	"AWI"	107	2815	4827	3810	14.5228215767635	0	2.4896265560166	0.622406639004149	3.7344398340249	0.622406639004149	0	0.829875518672199	0	0.622406639004149	0.20746887966805	0.20746887966805	0	0	0	0	2.9045643153527	0.4149377593361	21.7842323651452	0	0	0.4149377593361	0	0.622406639004149	0	0	1.2448132780083	0	0	0	0	0.20746887966805	0.4149377593361	0.20746887966805	0	0	0	0	0.622406639004149	0	1.6597510373444	29.8755186721992	0	0	0	0	0	1.86721991701245	0.20746887966805	3.7344398340249	0	0	0.20746887966805	0	0	9.33609958506224	0	0	0	0	0	0.20746887966805	0	0.20746887966805
14485	22683	"Laghi dell'Orgials"	44.23333	7.13333	119	"AWI"	119	3343	5141	4433	15.8730158730159	0.396825396825397	0	0.396825396825397	0	0.595238095238095	0	0.595238095238095	0	0	0.396825396825397	0	0	0	0	0.198412698412698	3.37301587301587	0	20.0396825396825	0	0	0.198412698412698	0	1.19047619047619	0	0	0.595238095238095	0.396825396825397	0	0	0	0	0	0	0	0	0	0	0.793650793650794	0.198412698412698	0.396825396825397	38.8888888888889	0	0	0	0	0	2.18253968253968	0.198412698412698	5.55555555555556	0	0	0.198412698412698	0	0	6.54761904761905	0	0	0	0.198412698412698	0.198412698412698	0.396825396825397	0	0
