"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	50	"AWI"	50	378	1282	796	1.02459016393443	0	6.76229508196721	3.27868852459016	0.409836065573771	0	7.37704918032787	0	0.819672131147541	0	0	0	0	0	0	0	0	0	58.1967213114754	0	0	0	0.409836065573771	0.204918032786885	0	0	0	0	0	0	0	0	0	2.45901639344262	13.3196721311475	0	0	0	0	4.0983606557377	0	0	0	0.409836065573771	0.409836065573771	0	0	0.204918032786885	0.614754098360656	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	55	"AWI"	55	470	1341	887	1.84615384615385	0.307692307692308	7.07692307692308	0.615384615384615	0.615384615384615	0	9.53846153846154	0	1.84615384615385	0	0	0	0	0	0	0	0	0	45.5384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23076923076923	24.3076923076923	0	0	0	0	4.92307692307692	0	0	0	0	0.923076923076923	0	0	0.615384615384615	0.615384615384615	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	60	"AWI"	60	522	1431	976	2.07667731629393	0	8.78594249201278	2.23642172523962	0.638977635782748	0	8.94568690095847	0	1.59744408945687	0	0	0.319488817891374	0	0	0	0	0	0.798722044728434	38.9776357827476	0	0	0.159744408945687	0.319488817891374	0	0	0	0	0	0	0	0	0	0	2.71565495207668	26.6773162939297	0	0	0	0	4.31309904153355	0	0	0	0	0.479233226837061	0	0	0.319488817891374	0.319488817891374	0.319488817891374	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	65	"AWI"	65	624	1504	1061	1.57894736842105	0	8.94736842105263	2.63157894736842	1.05263157894737	0	10.7894736842105	0	1.57894736842105	0	0	0.263157894736842	0	0	0	0	0	0.526315789473684	32.6315789473684	0	0	0	0.263157894736842	0	0	0	0	0	0	0	0	0	0.263157894736842	3.42105263157895	25	2.63157894736842	0	0	0	3.94736842105263	0	0	0	1.05263157894737	0	0	0	0	2.10526315789474	1.31578947368421	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	70	"AWI"	70	693	1587	1143	3.7037037037037	0	8.06100217864924	3.05010893246187	0.65359477124183	0	9.15032679738562	0	1.96078431372549	0	0	0.217864923747277	0	0	0	0	0	0.435729847494553	31.5904139433551	0	0	1.08932461873638	0	0.217864923747277	0.435729847494553	0	0	0	0	0	0	0	0.217864923747277	1.96078431372549	28.9760348583878	0	0	0	0	6.10021786492375	0	0	0	0	0.65359477124183	0	0	0.217864923747277	0.435729847494553	0.871459694989107	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	75	"AWI"	75	795	1640	1232	0	3.80710659898477	15.4822335025381	1.52284263959391	1.26903553299492	0	8.12182741116751	0	1.26903553299492	0	0	0	0	0	0	0	0	0	17.5126903553299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5989847715736	39.0862944162437	0	0	0	0	3.80710659898477	0	0	0	0	0.50761421319797	0	0	0.253807106598985	0.50761421319797	0.253807106598985	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	80	"AWI"	80	864	1718	1318	6.66666666666667	0.21505376344086	15.9139784946237	1.72043010752688	0.43010752688172	0	8.38709677419355	0	1.93548387096774	0	0	0	0	0	0	0	0	0.21505376344086	20.4301075268817	0	0	0.21505376344086	0.43010752688172	0	0	0	0	0	0	0	0	0	0.43010752688172	2.58064516129032	36.989247311828	0	0	0	0	2.58064516129032	0	0	0	0.21505376344086	0.43010752688172	0	0	0.21505376344086	0	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	85	"AWI"	85	1007	1781	1404	5.31107738998482	0	18.8163884673748	2.88315629742033	0.455235204855842	0	6.67678300455235	0	2.12443095599393	0	0	0	0	0	0	0	0	0	20.1820940819423	0	0	1.36570561456753	0	0	0	0	0	0	0	0	0	0	0.151745068285281	1.66919575113809	33.9908952959029	0	0	0	0	5.91805766312595	0	0	0	0	0.303490136570561	0	0	0	0.151745068285281	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	90	"AWI"	90	1103	1871	1493	2.55474452554745	0	22.992700729927	1.82481751824817	1.45985401459854	0	12.4087591240876	0	2.18978102189781	0	0	0	0	0	0	0	0	1.09489051094891	17.1532846715328	0	0	1.09489051094891	0.72992700729927	0	0	0	0	0	0	0	0	0	0	3.64963503649635	25.5474452554745	0	0	0	0	4.74452554744525	0	0	0	0	1.45985401459854	0	0	0	0.72992700729927	0.364963503649635	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	95	"AWI"	95	1254	1924	1573	5.26315789473684	0	19.2982456140351	3.50877192982456	0.350877192982456	0	12.6315789473684	0	2.10526315789474	0	0	0	0	0	0	0	0	0	21.7543859649123	0	0	0	0.350877192982456	0	0.701754385964912	0	0	0	0	0	0	0	0	1.05263157894737	31.2280701754386	0	0	0	0	0.350877192982456	0	0	0	0	0.701754385964912	0	0	0	0.350877192982456	0.350877192982456	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	100	"AWI"	100	1351	2018	1657	2.44498777506112	0	28.8508557457213	0.733496332518337	0	0	11.9804400977995	0	2.44498777506112	0	0	0	0	0	0	0	0	0.488997555012225	13.4474327628362	0	0	0.488997555012225	0	0	0	0	0	0	0	0	0	0	0.244498777506112	4.64547677261614	29.3398533007335	0	0	0	0	1.71149144254279	0	0	0	0	1.46699266503667	0	0	0	0.97799511002445	0.733496332518337	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	105	"AWI"	105	1564	2115	1772	3.23809523809524	0	35.0476190476191	0.19047619047619	0.571428571428571	0	8.57142857142857	0	1.9047619047619	0	0	0	0	0	0	0	0	0.761904761904762	6.85714285714286	0	0	0.571428571428571	0	0.19047619047619	0	0	0	0	0	0	0	0	1.14285714285714	4.19047619047619	32.3809523809524	0	0	0	0	1.33333333333333	0	0	0	0	1.33333333333333	0	0	0	1.14285714285714	0.571428571428571	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	110	"AWI"	110	1639	2302	1886	1.57894736842105	0.131578947368421	45.6578947368421	0.394736842105263	0.263157894736842	0	6.44736842105263	0	1.05263157894737	0	0	0	0	0	0	0	0	0.526315789473684	5.78947368421053	0	0	0.657894736842105	0	0.131578947368421	0	0	0	0	0	0	0	0	0.263157894736842	2.89473684210526	31.0526315789474	0	0	0	0	1.18421052631579	0	0	0	0	0.921052631578947	0.131578947368421	0	0	0.657894736842105	0.263157894736842	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	115	"AWI"	115	1767	2537	2093	4.16	0	39.36	0.48	0.8	0	5.92	0	1.92	0	0	0	0	0	0	0.16	0	1.44	4.16	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	5.6	32.32	0	0	0	0	1.92	0	0	0	0	0.96	0	0	0	0.48	0.16	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	120	"AWI"	120	1840	2974	2292	1.05820105820106	0	41.5343915343915	1.05820105820106	0	0	8.2010582010582	0	2.38095238095238	0	0	0	0	0	0	0	0	0.529100529100529	11.3756613756614	0	0	0.264550264550265	0.529100529100529	0	0	0	0	0	0	0	0	0	0	3.43915343915344	24.3386243386243	0	0	0	0	1.58730158730159	0	0	0.264550264550265	0	1.85185185185185	0	0	0	1.58730158730159	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	125	"AWI"	125	2009	3102	2506	1.71073094867807	0	45.1010886469673	0.15552099533437	0.15552099533437	0	4.6656298600311	0	2.64385692068429	0	0	0.15552099533437	0	0	0	0	0	1.08864696734059	5.59875583203732	0	0	0.933125972006221	0	0	0	0	0	0	0	0	0	0	0	6.37636080870918	23.4836702954899	1.39968895800933	0	0	0	3.57698289269051	0	0	0.622083981337481	0	0.46656298600311	0	0	0	0.777604976671851	1.08864696734059	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	130	"AWI"	130	2103	3333	2715	3.61663652802893	0.180831826401447	40.6871609403255	1.08499095840868	0	0	7.59493670886076	0	0.723327305605787	0	0	0.54249547920434	0	0	0	0	0	0.723327305605787	6.50994575045208	0	0	0	0.361663652802893	0	0.180831826401447	0	0	0	0	0	0	0	0	5.4249547920434	22.6039783001808	0	0	0	0.180831826401447	1.80831826401447	0	0	3.97830018083183	0	1.80831826401447	0	0	0	1.08499095840868	0.904159132007233	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	135	"AWI"	135	2364	3427	2949	3.07262569832402	0.279329608938547	32.9608938547486	2.23463687150838	0.279329608938547	0	7.12290502793296	0	2.37430167597765	0	1.39664804469274	0	0	0	0	0	0	0.279329608938547	16.0614525139665	0	0	0.279329608938547	0	0.279329608938547	0	0	0	0	0	0	0	0	0.418994413407821	4.05027932960894	19.9720670391061	0	0	0	0.418994413407821	5.16759776536313	0	0	0	0.279329608938547	0.837988826815642	0	0.139664804469274	0.139664804469274	1.11731843575419	0.837988826815642	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	140	"AWI"	140	2523	3599	3184	1.70648464163823	0	34.1296928327645	0.455062571103527	0.568828213879408	0	9.44254835039818	0	0.113765642775882	0	0	0	0	0	0.113765642775882	0	0	0.113765642775882	20.2502844141069	0	0	0	0	0.341296928327645	0	0	0.113765642775882	0	0	0	0	0	0.113765642775882	3.41296928327645	19.3401592718999	0	0	0	0	8.30489192263936	0	0	0.568828213879408	0	0.455062571103527	0	0	0	0.455062571103527	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	145	"AWI"	145	3011	3678	3372	4.43213296398892	0	25.3462603878116	0.692520775623269	0.554016620498615	0	10.803324099723	0	0.138504155124654	0	0	0.138504155124654	0	0	0	0	0	0.138504155124654	18.4210526315789	0	0	0	0.138504155124654	1.24653739612188	0	0	0	0	0	0	0	0.138504155124654	0	4.57063711911357	25.0692520775623	0	0	0	0	7.06371191135734	0	0	0.692520775623269	0.277008310249307	0.138504155124654	0	0	0	0	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	150	"AWI"	150	3366	3799	3569	3.20987654320988	0.123456790123457	12.3456790123457	4.81481481481481	0.493827160493827	0	13.9506172839506	0	0.740740740740741	0	0	0.37037037037037	0	0	0	0.123456790123457	0	0.37037037037037	21.2345679012346	0	0	0.617283950617284	0.493827160493827	1.35802469135802	0	0	0	0	0	0.123456790123457	0	0	0.740740740740741	3.7037037037037	15.679012345679	0	0	0	0	16.1728395061728	0	0	0.123456790123457	0.246913580246914	1.11111111111111	0	0	0	1.48148148148148	0.37037037037037	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	155	"AWI"	155	3536	4045	3770	1.2847965738758	0	30.1927194860814	1.07066381156317	0	0	9.63597430406852	0	0	0	0	1.07066381156317	0	0	0	0	0	0.856531049250535	17.7730192719486	0	0	0.428265524625268	0	1.07066381156317	0	0	0	0	0	0	0	0	0	4.49678800856531	23.7687366167024	0	0	0	0	3.85438972162741	0	0	0.428265524625268	0	0.428265524625268	0	0	0	3.64025695931478	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	160	"AWI"	160	3598	4456	3961	2.21169036334913	0.4739336492891	30.6477093206951	1.10584518167457	0.315955766192733	0	11.5323854660348	0	0.157977883096367	0	0	0.315955766192733	0	0	0	0	0	0.4739336492891	19.2733017377567	0	0	0.947867298578199	0	0.947867298578199	0	0.157977883096367	0	0	0	0	0.157977883096367	0	0.789889415481832	5.84518167456556	16.9036334913112	0	0	0	0	5.52922590837283	0	0	0.157977883096367	0.157977883096367	0.4739336492891	0	0	0	1.4218009478673	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	165	"AWI"	165	3811	4545	4166	2.46734397677794	0.145137880986938	41.3642960812772	0	0.58055152394775	0	4.78955007256894	0	0.870827285921626	0	0.435413642960813	0.290275761973875	0	0	0	0	0	0.435413642960813	12.0464441219158	0	0	0.435413642960813	0	0.870827285921626	0	0	0	0	0	0	0	0	0.145137880986938	5.22496371552975	20.0290275761974	0	0	0	0	3.4833091436865	0	0	0.290275761973875	0	0.290275761973875	0	0	0	5.51523947750363	0.290275761973875	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	170	"AWI"	170	3926	4721	4372	0.87527352297593	0.656455142231947	43.1072210065646	0.656455142231947	0.218818380743982	0.218818380743982	3.50109409190372	0	1.53172866520788	0	0	0	0	0	0	0	0	1.96936542669584	11.1597374179431	0	0	0.218818380743982	0	1.96936542669584	0	0	0	0	0	0	0	0	0.218818380743982	7.43982494529541	17.0678336980306	0	0	0	0	5.47045951859956	0	0	0	0	0.218818380743982	0	0	0	2.84463894967177	0.656455142231947	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	175	"AWI"	175	4408	4806	4622	1.54142581888247	0.481695568400771	36.9942196531792	0.385356454720617	0.0963391136801541	0	5.00963391136801	0	1.15606936416185	0	0	0	0	0	0	0	0	0.578034682080925	8.95953757225434	0	0	1.44508670520231	0.289017341040462	0.867052023121387	0	0	0	0	0	0	0	0	0.385356454720617	9.44123314065511	21.0982658959538	0	0	0	0	5.8766859344894	0	0	0	0	0.0963391136801541	0	0	0.192678227360308	4.04624277456647	1.0597302504817	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	180	"AWI"	180	4563	5251	4885	0.656455142231947	0	40.1531728665208	0.328227571115974	0.218818380743982	0	6.2363238512035	0	1.2035010940919	0	0	0.547045951859956	0	0	0	0	0	0.765864332603939	10.7221006564551	0	0	0	0	0.87527352297593	0	0	0	0	0	0	0	0	0	9.08096280087527	19.3654266958425	0	0	0	0	3.93873085339168	0	0	0	0	0.437636761487965	0	0	0	4.70459518599562	0.765864332603939	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	185	"AWI"	185	4926	5415	5199	0.155763239875389	0	34.5794392523364	0.623052959501558	0.155763239875389	0	6.54205607476635	0	2.18068535825545	0	0	0.311526479750779	0	0	0	0	0	2.02492211838006	10.2803738317757	0	0	0	0.155763239875389	0.467289719626168	0	0	0	0	0	0	0	0	0	11.214953271028	26.791277258567	0	0	0	0	0.467289719626168	0	0	0	0	0.311526479750779	0	0	0.155763239875389	3.42679127725857	0.155763239875389	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	190	"AWI"	190	5089	5884	5497	0	0	37.3974208675264	0.117233294255569	0.234466588511137	0	6.44783118405627	0	2.2274325908558	0	0	0	0	0	0	0	0	2.11019929660023	21.8053927315358	0	0	0	0	1.75849941383353	0	0	0	0	0	0	0	0	0	4.68933177022274	12.3094958968347	0	0	0	0	4.33763188745604	0	0	0	0	0.234466588511137	0	0	0	4.45486518171161	1.8757327080891	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	195	"AWI"	195	5343	6400	5893	0.119189511323004	0	30.3933253873659	1.66865315852205	0.715137067938021	0	8.70083432657926	0	1.90703218116806	0	0	0.119189511323004	0	0	0	0	0	1.31108462455304	14.3027413587604	0	0	0.119189511323004	0	1.19189511323004	0	0	0	0	0	0	0	0	0	13.3492252681764	16.4481525625745	0	0	0	0	4.41001191895113	0	0	0.119189511323004	0	0.595947556615018	0	0	0.357568533969011	2.14541120381406	2.02622169249106	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	200	"AWI"	200	5465	7123	6291	0.107181136120043	0	27.2240085744909	0.321543408360129	0.214362272240086	0	6.21650589496249	0	2.35798499464094	0	0	1.07181136120043	0	0	0	0	0	2.57234726688103	10.5037513397642	0	0	0	0.107181136120043	4.07288317256163	0.214362272240086	0	0	0	0	0	0	0	0	4.82315112540193	26.6881028938907	0	0	0	0	2.89389067524116	0	0	0.214362272240086	0	0.107181136120043	0	0	0.107181136120043	7.82422293676313	2.35798499464094	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	205	"AWI"	205	6071	7258	6705	0	0.282885431400283	35.9264497878359	0.707213578500707	0.565770862800566	0	5.7991513437058	0	2.26308345120226	0	0	1.41442715700141	0	0	0	0	0	2.68741159830269	15.7001414427157	0	0	0	0	1.6973125884017	0	0	0	0	0	0	0	0	0	1.98019801980198	16.8316831683168	0	0	0	0	3.81895332390382	0	0	0.424328147100424	0	0.424328147100424	0	0	0.424328147100424	8.06223479490806	0.99009900990099	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	210	"AWI"	210	6413	7503	7155	0	0	35.4838709677419	0	0	0	1.0752688172043	0	1.61290322580645	0	0	0	0	0	0	0	0	3.2258064516129	19.3548387096774	0	0	0	0.537634408602151	0.537634408602151	0	0	0	0	0	0	0	0	0	0	5.91397849462366	0	0	0	0	9.13978494623656	0	0	0	0	0	0	0	0	22.5806451612903	0	0.537634408602151
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	215	"AWI"	215	7213	7636	7459	0	0	13.302752293578	0	0	0	2.29357798165138	0	3.21100917431193	0	0	0.458715596330275	0	0	0	0	0	1.37614678899083	29.3577981651376	0	0	0.458715596330275	0	2.29357798165138	0	0	0.458715596330275	0	0	0	0	0	0	3.21100917431193	38.5321100917431	0	0	0	0	4.58715596330275	0	0	0	0	0.458715596330275	0	0	0	0	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	220	"AWI"	220	7407	8396	7760	1.12359550561798	0	3.37078651685393	0	0	0	0	0	8.98876404494382	0	0	0	0	0	0	0	0	1.12359550561798	28.0898876404494	0	0	0	0	1.12359550561798	0	0	0	0	0	0	0	0	0	3.37078651685393	40.4494382022472	0	0	0	0	3.37078651685393	0	0	0	0	5.61797752808989	0	0	0	2.24719101123596	1.12359550561798	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	225	"AWI"	225	7565	8843	8027	0	0	5.12820512820513	0	0	0	2.56410256410256	0	0	0	0	0	0	0	0	0	0	0	17.9487179487179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69230769230769	66.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	230	"AWI"	230	7641	9528	8263	0	0	1.57894736842105	0	0	0	0	0	3.15789473684211	0	0	0	0	0	0	0	0	0	29.4736842105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	57.8947368421053	0	0	0	0	0.526315789473684	0	0	0	0	0	0	0	0	2.63157894736842	0	0
3452	4469	"Svatoborice-Mistrín"	48.943358	17.068908	235	"AWI"	235	7798	9850	8532	0	0	0.656455142231947	0.109409190371991	0	0	0.656455142231947	0	3.82932166301969	0	0	0.328227571115974	0	0	0.109409190371991	0	0	0.984682713347921	28.1181619256017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64113785557987	63.5667396061269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
