"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Oleaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Saxifragaceae"	"Tilia"	"Ulmus"	"Urticaceae"
15679	24034	"Iosipovo"	51.19892	28.02352	10	"AWI"	10	65	1405	502	0	3.1496062992126	0.78740157480315	0.78740157480315	0.78740157480315	1.5748031496063	0.78740157480315	1.5748031496063	0	2.36220472440945	1.5748031496063	1.5748031496063	1.5748031496063	0	0	0	0.78740157480315	0.78740157480315	0	1.5748031496063	0.78740157480315	70.0787401574803	0.78740157480315	1.5748031496063	0	1.5748031496063	0.78740157480315	0.78740157480315	0.78740157480315	0	1.5748031496063	0.78740157480315	0.78740157480315
15679	24034	"Iosipovo"	51.19892	28.02352	23	"AWI"	23	550	2278	1252	0	3.8135593220339	1.69491525423729	1.27118644067797	0	0	7.6271186440678	0	0	2.54237288135593	0.847457627118644	2.11864406779661	0.423728813559322	0	1.27118644067797	0	0	0	0	2.54237288135593	0	65.2542372881356	0	1.69491525423729	0	2.11864406779661	1.27118644067797	0	1.27118644067797	0.423728813559322	2.11864406779661	1.27118644067797	0.423728813559322
15679	24034	"Iosipovo"	51.19892	28.02352	35	"AWI"	35	1054	3027	1950	0.869565217391304	2.60869565217391	0.869565217391304	0	0	0	6.95652173913043	0	0	2.60869565217391	0.869565217391304	1.73913043478261	4.34782608695652	0	0	0.869565217391304	0	0.869565217391304	0	2.60869565217391	0	69.5652173913043	0	1.73913043478261	0	1.73913043478261	0	0	0	0	1.73913043478261	0	0
15679	24034	"Iosipovo"	51.19892	28.02352	45	"AWI"	45	1560	3556	2517	0.851063829787234	2.5531914893617	0.851063829787234	0	0.851063829787234	0.851063829787234	4.25531914893617	0	0	2.5531914893617	0.851063829787234	1.27659574468085	2.12765957446809	0	1.70212765957447	0.851063829787234	0	0.851063829787234	0	2.97872340425532	0.851063829787234	70.6382978723404	0	2.12765957446809	0.851063829787234	0.851063829787234	0	0	0	0	1.27659574468085	0	0
15679	24034	"Iosipovo"	51.19892	28.02352	55	"AWI"	55	2098	4069	3104	0	4.5643153526971	0	0.829875518672199	0	0.829875518672199	4.5643153526971	1.6597510373444	0.829875518672199	2.9045643153527	0	1.6597510373444	0.829875518672199	0.829875518672199	1.2448132780083	1.6597510373444	0.4149377593361	1.6597510373444	0.4149377593361	4.5643153526971	0	66.804979253112	0	1.2448132780083	0	0.4149377593361	0	1.2448132780083	0.829875518672199	0	0	0	0
15679	24034	"Iosipovo"	51.19892	28.02352	65	"AWI"	65	2683	4579	3669	0	6.75105485232067	0	1.26582278481013	1.68776371308017	1.26582278481013	6.75105485232067	0	1.68776371308017	2.10970464135021	0.421940928270042	2.10970464135021	1.26582278481013	0	1.26582278481013	0	0.421940928270042	0	0	4.21940928270042	0.843881856540084	59.0717299578059	0	1.68776371308017	0.843881856540084	3.37552742616034	0	0	0	0	1.68776371308017	1.26582278481013	0
15679	24034	"Iosipovo"	51.19892	28.02352	75	"AWI"	75	3327	4989	4267	0.862068965517241	6.46551724137931	0	0.862068965517241	0	0	6.46551724137931	0	0	2.58620689655172	0.431034482758621	1.29310344827586	1.72413793103448	0.431034482758621	0	0	0	0.862068965517241	0.862068965517241	1.29310344827586	0	65.948275862069	0	2.58620689655172	0	3.44827586206897	1.29310344827586	0.862068965517241	0.862068965517241	0	0.862068965517241	0	0
15679	24034	"Iosipovo"	51.19892	28.02352	85	"AWI"	85	4032	5333	4845	0	6.43776824034335	0	0	0	0	6.86695278969957	1.28755364806867	0.858369098712446	2.14592274678112	0	1.71673819742489	0.858369098712446	0	0	0	0	2.14592274678112	0	0.858369098712446	1.28755364806867	63.519313304721	0.858369098712446	2.14592274678112	0	3.00429184549356	0	1.71673819742489	0.858369098712446	0	2.14592274678112	0.858369098712446	0.429184549356223
15679	24034	"Iosipovo"	51.19892	28.02352	95	"AWI"	95	4988	5623	5370	0.416666666666667	7.08333333333333	0	0	1.25	0.833333333333333	7.91666666666667	0	0.416666666666667	2.91666666666667	0	2.5	0.833333333333333	1.25	0	0	0	0	1.25	0	0	65.4166666666667	0	2.08333333333333	0	0	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	1.25	1.25	0
15679	24034	"Iosipovo"	51.19892	28.02352	105	"AWI"	105	5723	7487	6514	0	6.35593220338983	0	0	0.847457627118644	0	6.35593220338983	0	0	1.69491525423729	1.27118644067797	0.847457627118644	0.847457627118644	0.847457627118644	0.847457627118644	0	0	0.847457627118644	0	1.27118644067797	2.11864406779661	66.1016949152542	0	3.38983050847458	0	1.27118644067797	0	2.11864406779661	1.27118644067797	0	1.27118644067797	0	0.423728813559322
