"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Lentibulariaceae"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phrymaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
11577	17334	"Glendalough Valley"	53.00528	-6.356412	0	"AWI"	0	-136	23	-48	3.5778175313059	0	0.178890876565295	0	0	0	0	13.4168157423971	0	0.178890876565295	0	0	0	0.35778175313059	0	10.3756708407871	0	0.35778175313059	0.536672629695885	2.86225402504472	0	0	0	0	0	0.894454382826476	0	0.715563506261181	0	0	0	0.536672629695885	3.04114490161002	0	0	0	0.178890876565295	0	0	0	0	0	0	0	0	1.25223613595707	20.5724508050089	0	0	32.737030411449	0.178890876565295	0.178890876565295	3.5778175313059	0.178890876565295	0	0.35778175313059	0.715563506261181	1.78890876565295	0	0	0.178890876565295	0.536672629695885	0	0	0.536672629695885	0	0	0
11577	17334	"Glendalough Valley"	53.00528	-6.356412	8	"AWI"	8	-101	127	1	3.16622691292876	0.263852242744063	0	0	0	0	0	6.59630606860158	0	0	0	0	0	0	0	10.2902374670185	0	0	0.263852242744063	15.0395778364116	0	0	0	0	0	0.263852242744063	0	0.263852242744063	0	0.263852242744063	0	0.527704485488127	2.37467018469657	0	0	0	0	0	0	0	0	0	0	0	0	0.263852242744063	12.664907651715	0	0	38.2585751978892	0	0	5.27704485488127	0.527704485488127	0	0	0	0.527704485488127	0	0	0.263852242744063	0.527704485488127	0	0	0.79155672823219	1.31926121372032	0.263852242744063	0
11577	17334	"Glendalough Valley"	53.00528	-6.356412	16	"AWI"	16	-81	272	46	8.15217391304348	0	0	0	0	0	0	8.42391304347826	0	0	0	0	0	0	0	19.0217391304348	0	0	0	4.6195652173913	0	0	0	0	0	0	0	0.271739130434783	0	0	0	0.271739130434783	5.97826086956522	0.271739130434783	0	0	0	0	0	0	0	0.543478260869565	0	0	0	0	3.53260869565217	0	0	37.7717391304348	0.271739130434783	0	6.52173913043478	0.543478260869565	0	1.08695652173913	0	0.815217391304348	0	0	0	0.815217391304348	0	0	1.08695652173913	0	0	0
11577	17334	"Glendalough Valley"	53.00528	-6.356412	24	"AWI"	24	-65	428	92	9.57746478873239	0	0	0	0.563380281690141	0	0	13.2394366197183	0	0.28169014084507	0	0	0	0	0	20.8450704225352	0	0	0	5.07042253521127	0	0	0	0	0	0	0	1.12676056338028	0	0	0	0.845070422535211	2.8169014084507	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40845070422535	0	0	25.0704225352113	0	0	12.3943661971831	0.28169014084507	0	0.845070422535211	0	2.53521126760563	0	0	0.28169014084507	1.12676056338028	0	0	1.12676056338028	0.563380281690141	0	0
11577	17334	"Glendalough Valley"	53.00528	-6.356412	32	"AWI"	32	-25	480	156	7.94117647058823	0	0	0	0	0	0	11.7647058823529	0	0.294117647058824	0	0	0	0	0	22.3529411764706	0	0	0	9.11764705882353	0	0	0	0	0	0	0	1.17647058823529	0	0	0	0.294117647058824	4.11764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05882352941176	0	0	29.1176470588235	0	0	7.94117647058823	0.294117647058824	0	0.294117647058824	0	1.47058823529412	0	0	0.294117647058824	0.588235294117647	0	0	0.588235294117647	0.294117647058824	0	0
11577	17334	"Glendalough Valley"	53.00528	-6.356412	40	"AWI"	40	-3	555	219	6.34920634920635	0.264550264550265	0.264550264550265	0	0	0	0	10.3174603174603	0.264550264550265	0	0	0	0	0	0	17.4603174603175	0	0	0	5.02645502645503	0	0	0	0	0	0.264550264550265	0	0.793650793650794	0	0	0	1.32275132275132	3.96825396825397	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11640211640212	0	0	35.978835978836	0.264550264550265	0	8.2010582010582	1.05820105820106	0	0.264550264550265	1.32275132275132	1.58730158730159	0	0	0.264550264550265	0.529100529100529	0	0	1.85185185185185	0.264550264550265	0	0
11577	17334	"Glendalough Valley"	53.00528	-6.356412	48	"AWI"	48	11	649	277	11.142061281337	0	0	0.557103064066852	0	0	0	9.74930362116992	0	0.278551532033426	0	0	0	0	0	18.941504178273	0	0	0	6.12813370473538	0	0	0	0	0	0	0	0.835654596100279	0	0	0	0.835654596100279	4.73537604456824	0	0	0	0	0.278551532033426	0	0	0	0	0	0	0	0	3.62116991643454	0	0	28.9693593314763	0	0	7.24233983286908	1.39275766016713	0	0.557103064066852	0	1.94986072423398	0	0.278551532033426	0.278551532033426	1.39275766016713	0	0	0.557103064066852	0.278551532033426	0	0
11577	17334	"Glendalough Valley"	53.00528	-6.356412	56	"AWI"	56	75	708	339	8.14606741573034	0.280898876404494	0.280898876404494	0	0	0	0	9.55056179775281	0	0	0	0	0	0	0	20.2247191011236	0	0	0	4.7752808988764	0	0	0	0	0	0	0	0.561797752808989	0	0	0	0.561797752808989	4.21348314606742	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37078651685393	0	0	34.2696629213483	0.280898876404494	0	8.14606741573034	1.12359550561798	0	0	0	1.40449438202247	0	0	0	1.12359550561798	0	0	1.12359550561798	0.280898876404494	0.280898876404494	0
11577	17334	"Glendalough Valley"	53.00528	-6.356412	64	"AWI"	64	119	776	409	9.57446808510638	0	1.41843971631206	0.709219858156028	0	0	0	12.7659574468085	0	0.354609929078014	0	0	0	0	0	17.0212765957447	0	0	0	9.21985815602837	0	0	0	0	0	0	0	2.12765957446809	0	0	0	1.06382978723404	4.25531914893617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.758865248227	0	0	9.57446808510638	0.709219858156028	0	0.709219858156028	0	3.90070921985816	0	0	0	1.06382978723404	0	0	0.709219858156028	0	1.06382978723404	0
11577	17334	"Glendalough Valley"	53.00528	-6.356412	72	"AWI"	72	142	878	476	9.11602209944751	0.276243093922652	0	0	0.276243093922652	0	0	17.9558011049724	0	0.276243093922652	0	0	0	0	0	18.7845303867403	0	0	0	4.14364640883978	0	0	0	0	0	0	0	0.828729281767956	0	0	0	0.828729281767956	1.65745856353591	0	0	0	0	0	0	0	0	0	0.276243093922652	0	0	0	1.93370165745856	0	0	24.585635359116	0.276243093922652	0	11.3259668508287	0.552486187845304	0	0	1.10497237569061	2.48618784530387	0	0	0.276243093922652	1.65745856353591	0	0	0.552486187845304	0.828729281767956	0	0
