"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Hypericaceae"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	45	"AWI"	45	918	1206	1031	0.195503421309873	0.0977517106549365	0	12.1212121212121	0	0	0	0.977517106549365	0	0	19.6480938416422	0	0	0	0.195503421309873	0	0	0	0	1.17302052785924	0	0.879765395894428	0	0	0	0	3.51906158357771	0	0.391006842619746	0	0	0.0977517106549365	0	0	0	0	0	0	0	1.46627565982405	0.195503421309873	41.7399804496579	0	0	0	0	0.0977517106549365	0	15.9335288367546	0	0	0	0	0	0.391006842619746	0	0	0	0	0	0	0	0	0	0.684261974584555	0.195503421309873	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	55	"AWI"	55	1061	1752	1310	0.0946073793755913	0	0	17.4077578051088	0	0.378429517502365	0	0.283822138126774	0	0.0946073793755913	23.4626300851466	0	0	0	0.0946073793755913	0	0	0	0	4.25733207190161	0	4.44654683065279	0	0	0	0	3.02743614001892	0	0.378429517502365	0	0	0.189214758751183	0	0	0	0	0	0	0	4.44654683065279	0.283822138126774	17.4077578051088	0	0	0	0	0	0	23.2734153263955	0	0	0	0	0	0.189214758751183	0	0	0	0	0	0	0	0	0	0.283822138126774	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	57	"AWI"	57	1072	1907	1360	0.361881785283474	0.120627261761158	0	16.2846803377563	0.120627261761158	0.120627261761158	0	0.241254523522316	0	0	24.0048250904704	0	0	0	0.241254523522316	0	0	0	0	3.49819059107358	0	2.89505428226779	0	0	0	0	3.7394451145959	0	0.241254523522316	0	0	0.120627261761158	0	0	0.120627261761158	0	0	0	0	3.37756332931242	0.120627261761158	23.4016887816647	0	0	0	0	0.241254523522316	0	19.6622436670688	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120627261761158	0	0.844390832328106	0.120627261761158	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	60	"AWI"	60	1147	2016	1450	0.188146754468485	0	0	18.0620884289746	0.0940733772342427	0.376293508936971	0	1.9755409219191	0	0	24.3650047036689	0	0	0	0.282220131702728	0	0	0	0	6.86735653809972	0	2.44590780809031	0	0	0	0	6.11476952022578	0	0.282220131702728	0	0	0.376293508936971	0	0	0	0	0	0	0	3.85700846660395	0.282220131702728	13.7347130761994	0	0	0	0	0.0940733772342427	0	19.755409219191	0	0	0	0.188146754468485	0	0.188146754468485	0	0	0	0	0	0	0	0	0	0.376293508936971	0.0940733772342427	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	65	"AWI"	65	1232	2121	1627	0.292682926829268	0	0	21.1707317073171	0	0.0975609756097561	0	0.780487804878049	0	0	26.4390243902439	0	0	0	0.0975609756097561	0	0	0	0	4.39024390243902	0	1.17073170731707	0	0	0	0	3.70731707317073	0	0.292682926829268	0	0	0.195121951219512	0	0	0	0	0	0	0	3.21951219512195	0.292682926829268	20.2926829268293	0	0	0	0	0	0	16.9756097560976	0	0	0	0.195121951219512	0	0	0	0	0	0	0	0	0	0.0975609756097561	0	0.292682926829268	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	70	"AWI"	70	1300	2278	1782	0.325732899022801	0	0	23.4527687296417	0	0	0	1.1400651465798	0	0	26.7100977198697	0	0	0	0.488599348534202	0	0	0	0	4.72312703583062	0	1.1400651465798	0	0	0	0	2.11726384364821	0	0.325732899022801	0	0.325732899022801	0	0	0	0	0	0	0	0	5.37459283387622	0	17.5895765472313	0	0	0	0	0	0	15.9609120521173	0	0	0	0	0	0.162866449511401	0	0	0	0	0	0	0	0	0	0.162866449511401	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	75	"AWI"	75	1486	2335	1947	0.19047619047619	0	0	19.6190476190476	0.19047619047619	0	0	1.71428571428571	0	0	17.7142857142857	0	0	0	0.19047619047619	0	0	0	0	3.80952380952381	0	2.28571428571429	0	0	0	0	3.42857142857143	0	0.380952380952381	0	0	0.19047619047619	0	0	0	0	0	0	0	3.80952380952381	0	23.6190476190476	0	0	0	0	0	0	22.2857142857143	0	0	0	0.19047619047619	0	0.19047619047619	0	0	0	0	0	0	0	0	0	0.19047619047619	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	80	"AWI"	80	1572	2453	2120	0.189035916824197	0	0	18.9035916824197	0.189035916824197	0.189035916824197	0	1.51228733459357	0	0	17.0132325141777	0	0.189035916824197	0	0	0	0	0	0	2.45746691871456	0	0.945179584120983	0	0	0	0	2.07939508506616	0	0.378071833648393	0	0	0	0	0	0	0	0	0	0	1.51228733459357	0.189035916824197	41.0207939508507	0	0	0	0	0	0	12.2873345935728	0	0	0	0	0	0.378071833648393	0	0	0	0	0	0	0	0	0	0.378071833648393	0.189035916824197	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	82	"AWI"	82	1647	2512	2176	0	0	0	8.75122910521141	0.196656833824975	0.0983284169124877	0	0.196656833824975	0	0	32.4483775811209	0	0	0	0	0	0	0	0	1.5732546705998	0	0.786627335299902	0	0	0	0	2.16322517207473	0	0.0983284169124877	0	0	0	0	0	0	0	0	0	0	1.5732546705998	0.0983284169124877	46.5093411996067	0	0	0	0	0	0	4.71976401179941	0	0	0	0.0983284169124877	0	0.294985250737463	0	0	0	0	0	0	0	0	0	0.294985250737463	0.0983284169124877	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	85	"AWI"	85	1844	2542	2243	0.0929368029739777	0	0	17.9368029739777	0	0.278810408921933	0	0.929368029739777	0	0	32.9925650557621	0	0	0	0.0929368029739777	0	0	0	0	3.3457249070632	0	5.48327137546468	0	0	0	0	2.13754646840149	0	0.557620817843866	0	0.0929368029739777	0.0929368029739777	0	0	0	0	0	0	0	1.30111524163569	0	25.6505576208178	0	0	0	0	0	0	8.17843866171004	0	0	0	0.0929368029739777	0	0.185873605947955	0	0	0	0	0	0	0	0.0929368029739777	0	0.464684014869888	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	88	"AWI"	88	2030	2575	2315	0	0	0	16.4579606440072	0.178890876565295	0	0	2.14669051878354	0	0	15.3846153846154	0	0	0	0	0	0	0	0	3.7567084078712	0	4.47227191413238	0	0	0	0	3.39892665474061	0	0.178890876565295	0	0	0.35778175313059	0	0	0	0	0	0	0	1.07334525939177	0.178890876565295	37.2093023255814	0	0	0	0	0	0	14.4901610017889	0	0	0	0.178890876565295	0	0.178890876565295	0	0	0	0	0	0	0	0	0	0.178890876565295	0.178890876565295	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	90	"AWI"	90	2130	2606	2366	0.177935943060498	0	0	21.8861209964413	0.889679715302491	0.177935943060498	0	2.31316725978648	0	0	15.6583629893238	0	0.177935943060498	0	0.177935943060498	0	0	0	0	3.91459074733096	0	3.91459074733096	0	0	0	0	4.98220640569395	0	0.889679715302491	0	0	0.355871886120996	0	0	0	0	0	0	0	1.60142348754448	0	25.0889679715303	0	0	0	0	0.177935943060498	0	15.4804270462633	0.177935943060498	0	0	0	0	0.355871886120996	0	0	0	0	0	0	0	0.177935943060498	0	1.06761565836299	0.177935943060498	0.177935943060498	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	95	"AWI"	95	2332	2693	2476	0.292112950340798	0	0	11.6845180136319	0	0	0	0.68159688412853	0	0	9.83446932814021	0	0.0973709834469328	0	0.292112950340798	0	0	0	0	2.43427458617332	0	1.26582278481013	0	0	0	0	1.07108081791626	0	0.584225900681597	0	0	0.194741966893866	0	0	0	0	0	0.0973709834469328	0	0.778967867575463	0.0973709834469328	62.1226874391431	0	0	0	0	0	0	8.17916260954236	0	0	0	0	0	0.0973709834469328	0	0	0	0	0	0	0	0	0	0.194741966893866	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	103	"AWI"	103	2414	2894	2628	0.182149362477231	0	0	20.4007285974499	0.182149362477231	0	0	2.00364298724954	0	0	26.775956284153	0	0	0	0	0	0	0	0	3.09653916211293	0	2.36794171220401	0	0	0	0	7.28597449908925	0	0.728597449908925	0	0	0.182149362477231	0	0	0	0	0	0	0	1.09289617486339	0.182149362477231	26.0473588342441	0	0	0	0	0.364298724954463	0	8.01457194899818	0.182149362477231	0	0	0	0	0.364298724954463	0	0	0	0	0	0	0	0	0	0.364298724954463	0.182149362477231	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	105	"AWI"	105	2434	2955	2658	0.140449438202247	0.140449438202247	0	15.8707865168539	0.421348314606742	0.280898876404494	0	1.82584269662921	0	0	15.8707865168539	0	0	0	0.140449438202247	0	0	0	0	4.21348314606742	0	3.79213483146067	0	0	0	0	4.63483146067416	0	0.421348314606742	0	0	0	0	0	0	0	0	0	0	1.26404494382022	0.140449438202247	35.9550561797753	0	0	0	0	0	0	13.4831460674157	0	0	0	0.140449438202247	0	0.280898876404494	0	0	0	0	0	0	0	0	0	0.421348314606742	0.561797752808989	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	107	"AWI"	107	2468	2971	2689	0.36231884057971	0.181159420289855	0	11.231884057971	0.36231884057971	0.181159420289855	0	0.72463768115942	0	0	9.05797101449275	0	0	0	0	0	0	0	0	3.07971014492754	0	6.52173913043478	0	0	0	0	7.42753623188406	0	1.26811594202899	0	0	0.181159420289855	0	0	0	0	0	0	0	0.905797101449275	0.36231884057971	44.5652173913043	0	0	0	0	0	0	12.5	0	0	0	0.181159420289855	0	0	0	0	0	0	0	0	0	0.181159420289855	0	0.72463768115942	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	110	"AWI"	110	2495	3006	2737	0.267737617135207	0	0	13.520749665328	0	0	0	0.535475234270415	0	0	11.1111111111111	0	0	0	0	0	0	0	0	2.14190093708166	0	0.535475234270415	0	0	0	0	1.60642570281124	0	0.267737617135207	0	0	0	0	0	0	0	0	0	0	1.60642570281124	0	60.3748326639893	0	0	0	0	0.133868808567604	0	7.49665327978581	0.133868808567604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267737617135207	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	111	"AWI"	111	2504	3024	2753	0.19588638589618	0	0	10.4799216454456	0.19588638589618	0.0979431929480901	0	0	0	0	12.1449559255632	0	0	0	0	0	0	0	0	1.86092066601371	0	1.56709108716944	0	0	0	0	1.66503428011753	0	0.39177277179236	0	0	0	0	0	0	0	0	0	0	0.881488736532811	0.0979431929480901	61.7042115572968	0	0	0	0	0.0979431929480901	0	8.03134182174339	0	0	0	0	0	0.0979431929480901	0	0	0	0	0	0	0	0.0979431929480901	0	0.29382957884427	0.0979431929480901	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	115	"AWI"	115	2529	3104	2818	0.185185185185185	0	0	13.0555555555556	0.0925925925925926	0.185185185185185	0	1.2037037037037	0	0	7.59259259259259	0	0.648148148148148	0	0.185185185185185	0	0	0	0	2.96296296296296	0	4.35185185185185	0	0	0	0	1.75925925925926	0	0.462962962962963	0	0.555555555555556	0.0925925925925926	0	0	0	0	0	0	0	1.85185185185185	0	57.2222222222222	0	0	0	0	0	0	6.57407407407407	0	0	0	0.0925925925925926	0	0.277777777777778	0.0925925925925926	0	0	0	0	0	0	0.0925925925925926	0	0.185185185185185	0.277777777777778	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	120	"AWI"	120	2623	3156	2889	0.60790273556231	0	0	11.3981762917933	0	0	0	1.97568389057751	0	0	6.23100303951368	0	0	0	0.151975683890578	0	0	0	0	6.53495440729483	0	4.7112462006079	0	0	0	0	5.47112462006079	0	0.455927051671732	0	0	0	0	0	0	0	0	0	0	1.21580547112462	0.759878419452888	49.8480243161094	0	0	0	0	0.151975683890578	0	8.66261398176292	0	0	0	0	0	0.759878419452888	0	0	0	0	0	0	0	0	0	0.759878419452888	0.303951367781155	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	125	"AWI"	125	2674	3215	2963	0.486381322957198	0	0	16.6342412451362	0	0.0972762645914397	0	0.486381322957198	0	0	11.8677042801556	0	0	0	0	0	0	0	0	4.08560311284047	0	2.23735408560311	0	0	0	0	3.11284046692607	0	0.291828793774319	0	0	0.291828793774319	0	0	0	0	0	0	0	1.4591439688716	0.389105058365759	51.0700389105058	0	0	0	0	0	0	6.1284046692607	0	0	0	0.194552529182879	0	0.486381322957198	0	0	0	0	0	0	0	0.0972762645914397	0	0.583657587548638	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	130	"AWI"	130	2765	3270	3032	0.182149362477231	0.182149362477231	0	21.6757741347905	0	0.364298724954463	0	1.45719489981785	0	0	12.3861566484517	0	0	0	0.546448087431694	0	0	0	0	6.19307832422587	0	4.55373406193078	0	0	0	0	3.27868852459016	0	1.27504553734062	0	0	0	0	0	0	0	0	0	0	1.82149362477231	0	32.2404371584699	0	0	0	0	0	0	12.3861566484517	0	0	0	0	0	0.182149362477231	0	0	0	0	0	0	0	0.546448087431694	0	0.728597449908925	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	133	"AWI"	133	2829	3291	3074	0.143266475644699	0	0	16.3323782234957	0.143266475644699	0.286532951289398	0	2.72206303724928	0	0	18.4813753581662	0	0	0	0	0	0	0	0	5.73065902578797	0	11.4613180515759	0	0	0	0	3.58166189111748	0	1.28939828080229	0	0.143266475644699	0	0	0	0	0	0	0	0.429799426934097	1.00286532951289	0.573065902578797	22.3495702005731	0	0	0	0	0	0	13.323782234957	0.143266475644699	0	0	0.143266475644699	0	0	0	0	0	0	0	0	0	0.143266475644699	0	1.00286532951289	0.573065902578797	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	135	"AWI"	135	2859	3304	3105	0.116959064327485	0	0	16.374269005848	0.350877192982456	0.116959064327485	0	1.87134502923977	0	0	30.0584795321637	0	0	0	0	0	0	0	0	6.19883040935673	0	6.66666666666667	0	0	0	0	1.98830409356725	0	0.701754385964912	0	0.116959064327485	0.701754385964912	0	0	0	0	0	0	0	0.467836257309942	0.350877192982456	15.672514619883	0	0	0	0	0	0	17.5438596491228	0	0	0	0	0	0.350877192982456	0	0	0	0	0	0	0	0	0	0.350877192982456	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	137	"AWI"	137	2889	3326	3138	0.220994475138122	0	0	15.4696132596685	0.110497237569061	0.220994475138122	0	2.09944751381215	0	0	17.3480662983425	0	0	0	0	0	0	0	0	10.939226519337	0	10.0552486187845	0	0	0	0	4.41988950276243	0	0.883977900552486	0	0.220994475138122	0.110497237569061	0.110497237569061	0	0	0	0	0	0	0.662983425414365	0.220994475138122	17.5690607734807	0	0	0	0	0.110497237569061	0	17.6795580110497	0	0	0	0	0	0.110497237569061	0	0	0	0	0	0	0.110497237569061	0.110497237569061	0	0.773480662983425	0.441988950276243	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	140	"AWI"	140	2953	3366	3187	0.194552529182879	0	0	19.5525291828794	0.0972762645914397	0.194552529182879	0	0.680933852140078	0	0	17.4124513618677	0	0.0972762645914397	0	0	0	0	0	0	10.2140077821012	0	1.75097276264591	0	0	0	0	1.4591439688716	0	0.583657587548638	0	0	0.291828793774319	0	0	0	0	0	0	0	0.972762645914397	0.291828793774319	32.5875486381323	0	0	0	0	0	0	11.8677042801556	0	0	0	0	0	0.389105058365759	0	0	0	0	0	0	0	0.0972762645914397	0	1.26459143968872	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	145	"AWI"	145	3114	3423	3283	0.19782393669634	0.0989119683481701	0	17.0128585558853	0	0.19782393669634	0	0.791295746785361	0	0	20.1780415430267	0	0	0	0.0989119683481701	0	0	0	0	7.41839762611276	0	0.989119683481701	0	0	0	0	1.28585558852621	0	0.29673590504451	0	0	0.19782393669634	0	0	0	0	0	0	0	0.989119683481701	0.29673590504451	35.5093966369931	0	0	0	0	0	0	12.4629080118694	0	0	0	0	0	0.39564787339268	0	0	0	0	0	0	0	0	0	1.58259149357072	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	155	"AWI"	155	3295	3798	3525	0.294117647058824	0.0980392156862745	0	14.6078431372549	0.0980392156862745	0	0	0.588235294117647	0	0	18.5294117647059	0	0	0	0	0	0	0	0	9.6078431372549	0	1.37254901960784	0	0	0	0	2.05882352941176	0	0.490196078431373	0	0	0.490196078431373	0	0	0	0	0	0	0	0.980392156862745	0.392156862745098	37.4509803921569	0	0	0	0	0.0980392156862745	0	11.5686274509804	0.0980392156862745	0	0	0	0	0	0	0	0	0	0	0	0	0.0980392156862745	0	0.980392156862745	0.0980392156862745	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	160	"AWI"	160	3349	4134	3671	0.099009900990099	0	0	14.5544554455446	0	0.099009900990099	0	0.198019801980198	0	0	14.8514851485149	0	0	0	0	0	0	0	0	7.82178217821782	0	0.792079207920792	0	0	0	0	0.891089108910891	0	0.792079207920792	0	0	0	0	0	0	0	0	0	0	0.891089108910891	0	50.4950495049505	0	0	0	0	0	0	7.52475247524752	0	0	0	0	0	0.099009900990099	0	0	0	0	0	0	0	0.099009900990099	0	0.792079207920792	0	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	165	"AWI"	165	3454	4365	3824	0	0.0980392156862745	0	10.5882352941176	0.0980392156862745	0	0	0.686274509803922	0	0	11.7647058823529	0	0	0	0	0	0	0	0	9.70588235294118	0	1.37254901960784	0	0	0	0	0.588235294117647	0	0.490196078431373	0	0	0.196078431372549	0	0	0	0	0	0	0	0.196078431372549	0.392156862745098	53.8235294117647	0	0	0	0	0	0.0980392156862745	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0.0980392156862745	0	0	0	1.37254901960784	0.0980392156862745	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	170	"AWI"	170	3531	4494	3994	0.195503421309873	0	0	13.0009775171065	0	0.195503421309873	0.0977517106549365	0.195503421309873	0	0	14.2717497556207	0	0.0977517106549365	0	0	0	0	0	0	9.09090909090909	0	2.34604105571848	0	0	0	0	0.879765395894428	0	0.782013685239492	0	0	0.0977517106549365	0	0	0	0	0	0	0	0.293255131964809	0.586510263929619	44.4770283479961	0	0	0	0	0	0	12.316715542522	0	0	0	0	0	0.0977517106549365	0	0	0	0	0	0	0	0	0	0.879765395894428	0.0977517106549365	0	0
14488	22689	"Schwanengrabenrinne"	52.52444	13.05639	175	"AWI"	175	3644	4674	4143	0	0	0	14.7894221351616	0	0.0979431929480901	0	0.0979431929480901	0	0	15.7688540646425	0	0	0	0.0979431929480901	0	0	0	0	7.63956904995103	0	1.76297747306562	0	0	0	0	0.881488736532811	0	1.07737512242899	0	0	0	0	0	0	0	0	0	0	0.29382957884427	0.29382957884427	41.2340842311459	0	0	0	0	0	0	14.0058765915769	0	0	0	0	0	0.29382957884427	0	0	0	0	0	0.0979431929480901	0.0979431929480901	0	0	1.17531831537708	0.29382957884427	0	0
