"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Iridaceae"	"Lamiaceae"	"Liliaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"
10489	19784	"Bialowieza Forest"	52.738736	23.89801	0	"AWI"	0	-134	27	-49	0	3.24909747292419	0.36101083032491	0	0	0.72202166064982	0	0.36101083032491	10.1083032490975	0	0	0.36101083032491	1.44404332129964	2.34657039711191	0	0	0	0	0	0	0	0	0	0	0	0	11.5523465703971	14.8014440433213	31.4079422382672	0	6.31768953068592	0	0.541516245487365	0	14.2599277978339	0.902527075812274	0	0.180505415162455	0	0.36101083032491	0	0	0	0	0.180505415162455	0.180505415162455	0.36101083032491
10489	19784	"Bialowieza Forest"	52.738736	23.89801	2.2	"AWI"	2.2	-104.8	63	-19.4	0	4.85436893203883	0.485436893203883	0	0	0.485436893203883	0	0.161812297734628	15.5339805825243	0	0	0.161812297734628	1.45631067961165	20.873786407767	0	0	0	0	0	0	0	0	0	0	0.323624595469256	0	4.69255663430421	6.63430420711974	24.5954692556634	0	8.89967637540453	0	1.61812297734628	0	8.41423948220065	0.161812297734628	0	0	0	0.323624595469256	0	0	0	0	0	0	0.323624595469256
10489	19784	"Bialowieza Forest"	52.738736	23.89801	4.4	"AWI"	4.4	-85.2	114.8	9.2	0	5.54621848739496	0.504201680672269	0	0	0.168067226890756	0	0	13.4453781512605	0	0	0	0	18.1512605042017	0	0	0	0	0	0.168067226890756	0.168067226890756	0	0	0	0	0	3.02521008403361	10.4201680672269	19.1596638655462	0	5.54621848739496	0	9.41176470588235	0	13.9495798319328	0	0	0	0	0	0	0	0	0	0	0	0.336134453781513
10489	19784	"Bialowieza Forest"	52.738736	23.89801	6.6	"AWI"	6.6	-73	179.6	36.8	0	7.11743772241993	0.177935943060498	0	0	0.355871886120996	0	4.62633451957295	17.4377224199288	0	0	0	0.533807829181495	6.04982206405694	0	0	0	0	0	0.889679715302491	0.177935943060498	0	0	0	0.355871886120996	0.177935943060498	3.55871886120996	9.6085409252669	30.2491103202847	0	10.6761565836299	0	0.355871886120996	0	4.98220640569395	0.355871886120996	0.711743772241993	0	0	0.355871886120996	0	0	0	0	0.355871886120996	0	0.889679715302491
10489	19784	"Bialowieza Forest"	52.738736	23.89801	9	"AWI"	9	-43	214	70	0	6.3716814159292	0.176991150442478	0	0	0.530973451327434	0	0.884955752212389	18.4070796460177	0	0	0	1.23893805309735	5.66371681415929	0.176991150442478	0	0	0	0	0.176991150442478	0.353982300884956	0	0	0	0.176991150442478	0.176991150442478	2.83185840707965	9.38053097345133	29.5575221238938	0	15.5752212389381	0	0.707964601769911	0	5.84070796460177	0	0	0	0	0.530973451327434	0	0	0	0.176991150442478	0.884955752212389	0.176991150442478	0
10489	19784	"Bialowieza Forest"	52.738736	23.89801	11.5	"AWI"	11.5	-17.5	235	109	0	4.98220640569395	0.355871886120996	0	0	0.711743772241993	0	0.533807829181495	17.6156583629893	0	0.177935943060498	0	0.177935943060498	8.00711743772242	0.355871886120996	0	0	0	0	0	0.177935943060498	0	0	0	0.177935943060498	0.177935943060498	5.33807829181495	9.6085409252669	29.0035587188612	0	16.3701067615658	0	0.711743772241993	0	4.62633451957295	0	0	0	0	0.177935943060498	0	0	0	0	0.533807829181495	0.177935943060498	0
10489	19784	"Bialowieza Forest"	52.738736	23.89801	13.5	"AWI"	13.5	-3	260.5	138.5	0	6.32478632478632	0.341880341880342	0	0	1.02564102564103	0	0.170940170940171	18.974358974359	0	0	0.170940170940171	0.854700854700855	6.66666666666667	0.341880341880342	0	0	0	0	0.341880341880342	0.341880341880342	0	0	0	0	0.341880341880342	3.76068376068376	9.74358974358974	26.1538461538462	0	17.2649572649573	0	0.341880341880342	0	4.78632478632479	0.341880341880342	0.683760683760684	0	0	0.512820512820513	0	0	0.170940170940171	0	0	0.341880341880342	0
10489	19784	"Bialowieza Forest"	52.738736	23.89801	16	"AWI"	16	32	294	178	0	5.19480519480519	0.185528756957328	0.185528756957328	0	0.185528756957328	0	0	20.9647495361781	0	0	0	0.927643784786642	7.42115027829314	0	0	0	0.185528756957328	0	0.371057513914657	0.371057513914657	0	0	0	0	0	3.8961038961039	9.46196660482375	27.8293135435993	0	13.9146567717996	0	0	0	4.82374768089054	0.185528756957328	0	0	1.48423005565863	1.2987012987013	0	0	0	0	0.556586270871985	0.185528756957328	0.371057513914657
10489	19784	"Bialowieza Forest"	52.738736	23.89801	18.3	"AWI"	18.3	65.6	324.4	216.8	0	4.74516695957821	0.351493848857645	0.175746924428822	0	0.351493848857645	0	0	21.2653778558875	0	0	0	0.70298769771529	22.4956063268893	0.175746924428822	0	0	0	0	0.351493848857645	0.175746924428822	0	0	0	0	0.175746924428822	4.04217926186292	4.74516695957821	29.1739894551845	0	5.09666080843585	0	0.175746924428822	0	3.51493848857645	0.175746924428822	0	0	0.70298769771529	0	0	0	0	0	0.878734622144113	0	0.527240773286467
10489	19784	"Bialowieza Forest"	52.738736	23.89801	20.5	"AWI"	20.5	88	371.5	251	0	9.61538461538462	0	0	0	0.192307692307692	0	0	20	0	0	0	1.73076923076923	5.96153846153846	1.34615384615385	0	0	0.192307692307692	0	0	0	0	0	0	0	0	2.88461538461538	7.30769230769231	38.2692307692308	0	5	0	0.192307692307692	0	4.03846153846154	0	0.576923076923077	0	0	0.576923076923077	0	0	0	0	0.769230769230769	0.961538461538462	0.384615384615385
