"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
14604	22894	"Steregoiu"	47.807814	23.540158	22	"AWI"	22	179	860	468	0	0.136986301369863	2.19178082191781	0	0.136986301369863	0	0.684931506849315	0	3.56164383561644	0	0	0	0	0	0	0	0.958904109589041	1.0958904109589	0	0	0	0	77.5342465753425	0	0	0	0	0	0	0	0	4.65753424657534	0.547945205479452	0.684931506849315	0	0	0	0	6.98630136986301	0	0	0	0.136986301369863	0	0	0	0	0	0	0.273972602739726	0.410958904109589	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	24.5	"AWI"	24.5	237.5	905.5	555	0	0.186915887850467	2.80373831775701	0	0	0	1.49532710280374	0	2.61682242990654	0	0	0	0	0	0.186915887850467	0	0.934579439252336	5.04672897196262	0	0	0.186915887850467	0	73.6448598130841	0.186915887850467	0	0	0	0	0	0	0	5.04672897196262	0.934579439252336	0.560747663551402	0	0	0	0	5.04672897196262	0	0	0	0.186915887850467	0	0.186915887850467	0	0	0	0	0.186915887850467	0.560747663551402	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	26.5	"AWI"	26.5	267.5	952	623	0	0.452488687782805	3.77073906485671	0.150829562594268	1.65912518853695	0	1.65912518853695	0	2.11161387631976	0	0	0	0	0	0.150829562594268	0	0.301659125188537	0.603318250377074	0	0	0	0	80.8446455505279	0	0	0	0	0	0	0	0	3.01659125188537	0.301659125188537	0.301659125188537	0	0	0	0	1.20663650075415	0	0	2.56410256410256	0.150829562594268	0	0	0	0	0	0.150829562594268	0	0.603318250377074	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	29	"AWI"	29	305	1047	705	0	0.276625172890733	3.45781466113416	0.276625172890733	1.6597510373444	0	1.38312586445367	0	1.6597510373444	0	0	0	0	0	0	0	1.38312586445367	0.4149377593361	0	0	0	0	76.0719225449516	0	0	0	0	0	0	0	0	4.42600276625173	1.38312586445367	0.553250345781466	0	0	0	0	2.76625172890733	0	0	3.7344398340249	0	0	0	0	0	0	0	0	0.553250345781466	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	31	"AWI"	31	410	1091	762	0	0.4149377593361	4.35684647302905	0	4.35684647302905	0	0.4149377593361	0	2.69709543568465	0.20746887966805	0	0	0.20746887966805	0	0.20746887966805	0	2.28215767634855	2.4896265560166	0	0	0	0	68.2572614107884	0	0	0	0	0	0	0	0	6.01659751037344	1.45228215767635	0.20746887966805	0	0	0	0	3.7344398340249	0	0	0	0	0	0.4149377593361	0	0	0	0	0.20746887966805	2.0746887966805	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	33.5	"AWI"	33.5	557	1119	834	0	0	5.46139359698682	0.188323917137476	0.188323917137476	0	1.12994350282486	0	5.83804143126177	0	0	0	0	0	0	0	0.188323917137476	1.88323917137476	0	0	0	0	68.7382297551789	0.188323917137476	0	0	0	0	0	0	0	5.83804143126177	0.941619585687382	0.753295668549906	0	0	0	0	8.09792843691149	0	0	0	0	0	0	0	0	0	0	0	0.564971751412429	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	36	"AWI"	36	678	1154	914	0	0	6.83760683760684	0	0.341880341880342	0	0.854700854700855	0	2.05128205128205	0	0	0	0	0	0	0	1.1965811965812	7.17948717948718	0	0	0	0	70.5982905982906	0	0	0	0	0	0	0	0	4.61538461538462	0.341880341880342	0.512820512820513	0	0	0	0	4.61538461538462	0	0	0	0	0	0.170940170940171	0	0	0	0	0.170940170940171	0.512820512820513	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	38	"AWI"	38	746	1194	982	0	0	2.35081374321881	0.180831826401447	0.361663652802893	0	1.08499095840868	0	1.26582278481013	0	0	0	0	0	0	0	2.53164556962025	11.9349005424955	0	0	0	0	69.0777576853526	0	0	0	0	0	0	0	0	5.06329113924051	0.723327305605787	0.361663652802893	0	0	0	0	3.79746835443038	0	0	0	0	0	0	0	0	0	0.180831826401447	0	1.08499095840868	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	40	"AWI"	40	822	1248	1051	0	0	4.62519936204147	0	0.159489633173844	0	0.797448165869218	0	3.34928229665072	0	0	0	0	0	0	0	1.27591706539075	1.91387559808612	0	0	0	0	72.7272727272727	0.318979266347687	0	0	0	0	0	0	0	5.42264752791069	1.27591706539075	0.797448165869218	0	0	0	0	5.42264752791069	0	0	0	0	0	0	0	0	0	0	0.159489633173844	1.75438596491228	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	42.5	"AWI"	42.5	965.5	1332.5	1157.5	0	0	5.77689243027888	0	0.199203187250996	0	0.597609561752988	0	3.58565737051793	0	0	0	0	0	0	0	1.39442231075697	3.58565737051793	0	0	0	0	64.1434262948207	0	0	0	0	0	0	0	0	7.96812749003984	0.99601593625498	1.59362549800797	0	0	0	0	7.17131474103586	0	0	0	0.796812749003984	0	0	0	0	0	0.199203187250996	0	1.99203187250996	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	45	"AWI"	45	1019	1505	1267	0	0	4.63121783876501	0	0	0	0	0	2.22984562607204	0	0	0	0	0	0	0	1.37221269296741	4.97427101200686	0	0	0	0	67.7530017152659	0	0	0	0	0	0	0	0	6.00343053173242	2.05831903945112	1.20068610634648	0	0	0	0	7.03259005145798	0	0	0	1.54373927958834	0	0	0	0	0	0	0.171526586620926	1.02915951972556	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	47	"AWI"	47	1052	1684	1346	0	0	6.81818181818182	0	0.206611570247934	0	0.413223140495868	0	2.68595041322314	0	0	0	0.206611570247934	0	0	0	1.65289256198347	3.09917355371901	0	0	0	0	67.3553719008264	0.206611570247934	0	0	0	0	0	0	0	5.37190082644628	0.413223140495868	1.2396694214876	0	0	0	0	6.61157024793388	0	0.206611570247934	0	1.65289256198347	0	0.206611570247934	0	0	0	0	0	1.65289256198347	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	49.5	"AWI"	49.5	1104.5	1893	1444.5	0	0	3.69649805447471	0.194552529182879	0	0	0.778210116731518	0	2.14007782101167	0	0	0	0	0	0	0	1.16731517509728	2.33463035019455	0	0	0	0.194552529182879	76.8482490272374	0	0	0	0	0	0	0	0	4.08560311284047	0.583657587548638	0.389105058365759	0	0	0	0	6.42023346303502	0	0	0	0.194552529182879	0	0.194552529182879	0	0	0	0	0.583657587548638	0.194552529182879	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	51.5	"AWI"	51.5	1222	1942.5	1528.5	0.210084033613445	0	3.99159663865546	0.210084033613445	0.210084033613445	0	1.89075630252101	0	3.99159663865546	0	0	0	0	0	0	0	2.73109243697479	2.10084033613445	0	0	0	0	71.8487394957983	0	0	0	0	0	0	0	0	5.46218487394958	0.840336134453782	0.420168067226891	0	0	0	0	4.41176470588235	0	0	0	0.420168067226891	0	0	0	0	0	0	0	1.26050420168067	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	53.5	"AWI"	53.5	1323	1983	1617	0	0.198412698412698	2.38095238095238	0	0.198412698412698	0	3.96825396825397	0	0.595238095238095	0	0	0	0	0	0	0	2.18253968253968	0.198412698412698	0	0	0	0	76.984126984127	0.198412698412698	0	0	0.198412698412698	0	0	0	0	3.76984126984127	2.77777777777778	0.793650793650794	0	0	0	0	4.96031746031746	0	0	0	0	0	0	0	0	0	0	0.198412698412698	0.396825396825397	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	55.5	"AWI"	55.5	1398	2036.5	1710.5	0	0.205761316872428	2.88065843621399	0.205761316872428	0.411522633744856	0	0.617283950617284	0	2.46913580246914	0	0	0	0.205761316872428	0	0	0	2.05761316872428	0	0	0	0	0	76.1316872427983	0	0	0	0	0	0	0	0	5.76131687242798	1.23456790123457	1.23456790123457	0	0	0	0	4.73251028806584	0	0	0	0.411522633744856	0	0	0	0	0	0	0.205761316872428	1.23456790123457	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	58.5	"AWI"	58.5	1480.5	2166.5	1844	0.210970464135021	0	5.06329113924051	0.210970464135021	0.210970464135021	0	1.47679324894515	0	2.53164556962025	0	0	0	0	0	0	0	1.68776371308017	1.68776371308017	0	0	0	0	74.6835443037975	0.210970464135021	0	0	0	0	0	0	0	5.27426160337553	0.632911392405063	0.632911392405063	0	0	0	0	3.58649789029536	0	0	0	0.632911392405063	0	0	0	0	0	0	0.210970464135021	0.843881856540084	0.210970464135021	0
14604	22894	"Steregoiu"	47.807814	23.540158	60.5	"AWI"	60.5	1596.5	2228.5	1914.5	0	0.631578947368421	5.89473684210526	0.421052631578947	0.210526315789474	0	0.210526315789474	0	2.52631578947368	0	0	0	0	0	0	0	1.05263157894737	1.26315789473684	0	0	0	0	65.8947368421053	0.210526315789474	0	0	0	0	0	0	0	8.63157894736842	1.26315789473684	0.210526315789474	0	0	0	0	8	0	0	0	0.631578947368421	0	0	0	0	0	0	0.210526315789474	2.73684210526316	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	62.5	"AWI"	62.5	1720.5	2263	1986.5	0	0	4.29447852760736	0	0	0	1.22699386503067	0	2.24948875255624	0	0	0	0	0	0	0	1.22699386503067	0.81799591002045	0	0	0	0	73.6196319018405	0.204498977505113	0	0	0	0	0	0	0	4.08997955010225	1.43149284253579	0.81799591002045	0	0	0	0	6.95296523517382	0	0	0	0.408997955010225	0	0.204498977505113	0	0	0	0	0.204498977505113	2.24948875255624	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	65	"AWI"	65	1822	2337	2076	0	0	7.39219712525667	0.205338809034908	0	0	0.616016427104723	0	2.6694045174538	0	0	0	0	0	0	0	2.6694045174538	4.31211498973306	0	0	0	0	58.1108829568789	0.616016427104723	0	0	0	0	0	0	0	10.0616016427105	1.84804928131417	0.82135523613963	0	0	0	0	7.80287474332649	0	0	0	0.410677618069815	0.205338809034908	0	0	0	0	0	0	2.25872689938398	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	67.5	"AWI"	67.5	1879.5	2482	2162	0.177304964539007	0.177304964539007	4.78723404255319	0	0	0	0	0	1.41843971631206	0	0	0	0	0	0	0	2.4822695035461	3.19148936170213	0	0	0	0	70.9219858156028	0.354609929078014	0	0	0	0	0	0	0	5.85106382978723	1.41843971631206	0.531914893617021	0	0	0	0	7.26950354609929	0	0	0	0	0	0	0	0	0	0.177304964539007	0.177304964539007	0.886524822695036	0.177304964539007	0
14604	22894	"Steregoiu"	47.807814	23.540158	69.5	"AWI"	69.5	1915.5	2595.5	2224.5	0.211416490486258	0	4.22832980972516	0	0	0	0.845665961945032	0	1.69133192389006	0	0	0	0	0	0	0	0.634249471458774	6.553911205074	0	0	0	0	69.5560253699789	0	0	0	0	0	0	0	0	5.70824524312896	1.05708245243129	0.422832980972516	0	0	0	0	7.18816067653277	0	0	0	0.422832980972516	0	0	0	0	0	0	0.211416490486258	1.26849894291755	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	72	"AWI"	72	1980	2657	2300	0	0	3.16831683168317	0.198019801980198	0	0	0.594059405940594	0	1.38613861386139	0	0	0	0	0	0	0	0.99009900990099	7.52475247524752	0	0	0	0	68.9108910891089	0.198019801980198	0	0	0	0	0	0	0	6.93069306930693	1.38613861386139	0.198019801980198	0	0	0	0	6.93069306930693	0	0	0	0.198019801980198	0.198019801980198	0.198019801980198	0	0	0	0	0	0.99009900990099	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	74	"AWI"	74	2021	2728	2358	0.204081632653061	0	9.38775510204082	0	0.408163265306122	0	0.204081632653061	0	3.46938775510204	0	0	0	0	0	0	0	5.71428571428571	5.10204081632653	0	0	0	0.204081632653061	44.8979591836735	0.204081632653061	0	0	0	0	0	0	0	12.8571428571429	3.87755102040816	2.04081632653061	0	0	0	0	7.34693877551021	0	0	0	0	0	0	0	0	0	0	0.408163265306122	3.6734693877551	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	76.5	"AWI"	76.5	2063.5	2848.5	2422.5	0.206185567010309	0.206185567010309	8.24742268041237	0.206185567010309	0.206185567010309	0	1.03092783505155	0	3.71134020618557	0	0	0	0	0	0	0	5.15463917525773	1.23711340206186	0	0	0.206185567010309	0.206185567010309	44.5360824742268	0.824742268041237	0	0	0	0	0	0	0	14.2268041237113	3.71134020618557	1.64948453608247	0	0	0	0	9.69072164948454	0	0	0	0	0	0	0	0	0	0	0	4.74226804123711	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	78.5	"AWI"	78.5	2087	2969	2473	0	0.199600798403194	4.79041916167665	0	0	0	1.19760479041916	0	2.19560878243513	0	0	0	0	0	0	0	2.59481037924152	7.58483033932136	0	0	0	0	49.7005988023952	0.399201596806387	0	0	0	0	0	0	0	12.9740518962076	2.79441117764471	0.998003992015968	0	0	0	0	10.1796407185629	0	0	0	0	0	0.399201596806387	0	0	0	0.199600798403194	0	3.79241516966068	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	80.5	"AWI"	80.5	2150	3024.5	2529.5	0	0	5.98802395209581	0.199600798403194	0	0	0.998003992015968	0	2.19560878243513	0	0	0	0	0	0	0	1.99600798403194	10.3792415169661	0	0	0	0	54.4910179640719	0.598802395209581	0	0	0	0	0	0	0	8.58283433133733	2.59481037924152	1.59680638722555	0	0	0	0	6.58682634730539	0	0	0	0.199600798403194	0.399201596806387	0.199600798403194	0	0	0	0	0.199600798403194	2.79441117764471	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	83	"AWI"	83	2215	3061	2607	0.205761316872428	0	11.522633744856	0.411522633744856	0	0	0.823045267489712	0	2.26337448559671	0	0	0	0	0	0	0	4.93827160493827	5.1440329218107	0	0	0	0	40.5349794238683	0.411522633744856	0	0	0	0.205761316872428	0	0	0	13.9917695473251	2.88065843621399	1.64609053497942	0	0	0	0	9.67078189300411	0	0	0	0.205761316872428	0	1.440329218107	0	0	0	0	0.205761316872428	3.29218106995885	0	0.205761316872428
14604	22894	"Steregoiu"	47.807814	23.540158	85.5	"AWI"	85.5	2265	3112.5	2690.5	0	0	8.40163934426229	0.614754098360656	0.204918032786885	0	1.02459016393443	0	2.25409836065574	0	0	0	0	0	0	0	6.55737704918033	3.89344262295082	0	0	0	0	43.4426229508197	0.409836065573771	0	0	0	0	0	0	0	11.6803278688525	2.86885245901639	2.25409836065574	0	0	0	0	12.0901639344262	0	0	0	0.409836065573771	0	0.409836065573771	0	0	0	0	0.204918032786885	3.07377049180328	0	0.204918032786885
14604	22894	"Steregoiu"	47.807814	23.540158	87.5	"AWI"	87.5	2295	3176	2749.5	0.188679245283019	0.188679245283019	8.86792452830189	0.566037735849057	0.188679245283019	0	0.754716981132076	0	2.26415094339623	0	0	0	0.188679245283019	0	0	0	6.0377358490566	1.50943396226415	0	0	0	0	46.2264150943396	0.188679245283019	0	0	0	0	0	0	0	15.8490566037736	3.39622641509434	1.32075471698113	0	0	0	0	10.377358490566	0	0	0	0	0	0.188679245283019	0	0	0	0.188679245283019	0	1.50943396226415	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	89.5	"AWI"	89.5	2344.5	3235.5	2805	0	0	8.48484848484849	0.202020202020202	0.202020202020202	0	0.606060606060606	0	2.22222222222222	0	0	0	0	0	0	0	3.83838383838384	1.21212121212121	0	0	0	0	43.2323232323232	0.808080808080808	0	0	0	0	0	0	0	16.1616161616162	5.85858585858586	2.62626262626263	0	0	0	0	8.48484848484849	0	0	0	0.202020202020202	0	0.808080808080808	0	0	0	0	0.808080808080808	4.04040404040404	0.202020202020202	0
14604	22894	"Steregoiu"	47.807814	23.540158	92	"AWI"	92	2444	3259	2869	0	0	7.01402805611222	0	0	0	0.400801603206413	0	2.20440881763527	0	0	0	0	0	0	0	4.40881763527054	6.4128256513026	0	0	0	0	50.501002004008	0.200400801603206	0	0	0	0	0	0	0	11.0220440881764	1.60320641282565	1.40280561122244	0	0	0	0	9.81963927855711	0	0	0	0	0	1.00200400801603	0	0	0	0	0	4.00801603206413	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	94.5	"AWI"	94.5	2511	3293.5	2941.5	0	0	9.14179104477612	0.746268656716418	0.186567164179104	0	2.05223880597015	0	2.98507462686567	0	0	0	0	0	0.186567164179104	0	5.03731343283582	1.67910447761194	0	0	0	0	54.1044776119403	0	0	0	0	0	0	0	0	8.3955223880597	0.559701492537313	0.373134328358209	0	0	0	0	11.5671641791045	0	0	0	0	0.186567164179104	0	0	0	0	0.373134328358209	0	2.23880597014925	0	0.186567164179104
14604	22894	"Steregoiu"	47.807814	23.540158	96.5	"AWI"	96.5	2554	3332	3000.5	0	0	13.2530120481928	0.200803212851406	0	0	0	0	1.60642570281124	0	0	0	0	0	0	0	10.8433734939759	10.0401606425703	0	0	0	0	39.9598393574297	0	0	0	0	0	0	0	0	6.42570281124498	2.81124497991968	1.20481927710843	0	0	0	0	10.2409638554217	0	0	0	0	0	0.200803212851406	0	0	0	0	0.401606425702811	2.81124497991968	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	98.5	"AWI"	98.5	2601	3383	3057	0	0.574712643678161	9.96168582375479	0.383141762452107	0.383141762452107	0	1.14942528735632	0	2.10727969348659	0	0	0	0	0	0	0	12.8352490421456	17.6245210727969	0	0	0	0.191570881226054	24.904214559387	0.191570881226054	0	0	0	0.191570881226054	0	0	0	6.51340996168582	4.78927203065134	1.34099616858238	0	0	0	0	8.42911877394636	0	0	0	0	0	0.766283524904214	0	0	0	0	0.383141762452107	6.70498084291188	0.574712643678161	0
14604	22894	"Steregoiu"	47.807814	23.540158	101	"AWI"	101	2746	3415	3123	0	0	8.80626223091977	0.195694716242661	0	0	1.56555772994129	0	1.76125244618395	0	0	0	0	0	0	0	11.1545988258317	6.26223091976517	0	0	0	0	32.6810176125245	0.587084148727984	0	0	0	0	0	0	0	7.6320939334638	6.84931506849315	0.587084148727984	0	0	0	0	12.720156555773	0	0	0	0	0	0.782778864970646	0	0	0	0.195694716242661	0.782778864970646	6.65362035225049	0.782778864970646	0
14604	22894	"Steregoiu"	47.807814	23.540158	103	"AWI"	103	2861	3441	3173	0.202020202020202	0	10.1010101010101	0.606060606060606	0	0	0.202020202020202	0	1.61616161616162	0	0	0	0	0	0	0	7.07070707070707	5.45454545454545	0	0	0	0	35.3535353535354	0.202020202020202	0	0	0	0	0	0	0	9.49494949494949	15.1515151515152	1.41414141414141	0	0	0	0	7.07070707070707	0	0	0	0	0	0	0	0	0	0.202020202020202	0.404040404040404	5.45454545454545	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	105.5	"AWI"	105.5	2980.5	3486	3242	0	0.376647834274953	5.64971751412429	0	0	0.188323917137476	0.564971751412429	0	0.753295668549906	0	0	0	0	0	0.188323917137476	0	4.14312617702448	0.941619585687382	0	0	0	0.188323917137476	33.3333333333333	0.188323917137476	0	0	0	0	0	0	0	9.98116760828625	30.6967984934087	0.564971751412429	0	0	0	0	5.46139359698682	0	0	0	0	0	0.188323917137476	0	0	0	0	1.88323917137476	4.70809792843691	0	0
14604	22894	"Steregoiu"	47.807814	23.540158	108	"AWI"	108	3060	3543	3318	0	0	5.38922155688623	0	0	0	0.598802395209581	0	1.39720558882236	0	0	0	0	0	0	0	10.7784431137725	0.598802395209581	0	0	0	0.199600798403194	37.7245508982036	0.598802395209581	0	0	0	0	0	0	0	10.5788423153693	17.9640718562874	0.598802395209581	0	0	0	0	5.78842315369261	0	0	0	0	0.199600798403194	0	0	0	0	0	1.19760479041916	6.187624750499	0.199600798403194	0
14604	22894	"Steregoiu"	47.807814	23.540158	110	"AWI"	110	3133	3592	3380	0	0	7.45967741935484	0.201612903225806	0.403225806451613	0	1.00806451612903	0	0.806451612903226	0.201612903225806	0	0	0	0	0	0	12.2983870967742	1.61290322580645	0	0	0	0	30.8467741935484	0.604838709677419	0	0	0	0	0	0	0	11.6935483870968	15.3225806451613	0.604838709677419	0	0	0	0	9.2741935483871	0	0	0	0	0	0.201612903225806	0	0	0	0	1.61290322580645	5.64516129032258	0.201612903225806	0
14604	22894	"Steregoiu"	47.807814	23.540158	112.5	"AWI"	112.5	3211.5	3686	3456.5	0	0.174825174825175	4.37062937062937	0.174825174825175	0.524475524475524	0	2.0979020979021	0	2.27272727272727	0	0	0	0	0	0	0	22.7272727272727	1.3986013986014	0	0	0	0	12.5874125874126	1.04895104895105	0	0	0	0	0	0	0	12.2377622377622	18.7062937062937	0.699300699300699	0	0	0	0	7.69230769230769	0	0	0	0.174825174825175	0	0.174825174825175	0	0	0	0.174825174825175	4.02097902097902	8.74125874125874	0	0
