"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Celastraceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	151	"AWI"	151	4647	5146	4897	0	5	0	0	0	0	224	0	0	0	0	1	0	17	0	0	0	0	3	10	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	153	"AWI"	153	4714	5179	4948	0	4	0	0	0	0	173	0	0	0	0	0	0	4	0	0	0	0	1	5	0	0	0	4	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	155	"AWI"	155	4750	5236	5001	0	4	0	0	0	0	204	0	0	0	0	2	0	10	0	0	0	0	1	6	0	1	0	0	258	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	157	"AWI"	157	4834	5264	5050	0	3	0	0	0	0	211	0	0	0	0	1	0	11	0	0	0	0	3	3	1	1	0	3	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	159	"AWI"	159	4884	5300	5105	0	10	0	0	0	0	216	0	0	0	0	0	0	12	0	0	0	0	1	12	0	0	0	2	231	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	161	"AWI"	161	4935	5359	5158	0	10	0	0	0	0	226	0	0	0	0	0	0	18	0	0	0	0	2	20	0	0	0	2	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	163	"AWI"	163	4990	5424	5212	0	5	0	0	0	0	233	0	0	0	0	1	0	15	0	16	0	0	1	18	0	1	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	165	"AWI"	165	5021	5512	5261	0	2	0	0	0	0	202	0	0	0	0	0	0	17	0	0	1	0	1	16	0	0	0	0	263	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	167	"AWI"	167	5078	5549	5311	0	7	0	0	0	0	224	0	0	0	0	1	0	21	0	18	0	0	2	17	0	0	0	5	202	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	169	"AWI"	169	5116	5605	5362	0	4	1	0	1	0	204	0	0	0	0	0	0	17	0	0	0	1	4	19	0	0	0	4	247	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	171	"AWI"	171	5175	5656	5411	0	8	0	0	1	0	225	0	0	0	0	0	0	7	0	0	1	0	1	17	0	0	0	1	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	173	"AWI"	173	5226	5703	5463	0	8	0	0	1	0	180	0	0	0	0	0	0	14	0	0	0	0	5	16	0	0	0	0	262	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	175	"AWI"	175	5272	5765	5514	0	13	0	0	1	0	186	0	0	0	0	2	0	14	0	0	0	0	3	10	0	1	0	1	285	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	2
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	177	"AWI"	177	5351	5795	5561	0	16	0	0	0	0	215	0	0	0	0	0	0	16	0	0	1	0	1	13	0	0	0	1	230	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	179	"AWI"	179	5408	5839	5609	0	5	0	0	1	0	230	0	0	0	0	1	0	9	0	0	0	0	0	14	0	1	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	181	"AWI"	181	5474	5883	5660	0	3	0	0	0	0	132	0	0	0	0	2	0	4	0	0	0	0	3	5	0	0	0	1	335	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	183	"AWI"	183	5512	5940	5716	0	2	0	0	0	0	125	0	0	0	0	1	0	10	0	0	0	0	0	7	0	0	0	1	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	185	"AWI"	185	5556	6012	5768	0	1	0	0	0	0	144	0	0	0	0	1	0	8	0	0	0	0	3	1	0	0	0	3	334	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	187	"AWI"	187	5610	6059	5822	0	15	0	0	1	0	203	0	0	0	0	2	0	10	0	0	0	0	0	6	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	189	"AWI"	189	5644	6137	5873	0	5	0	0	0	0	145	0	0	0	0	0	0	15	0	0	0	0	1	5	0	0	0	2	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	191	"AWI"	191	5703	6169	5926	0	5	0	0	1	0	246	0	0	0	0	0	0	4	0	0	0	0	6	10	0	0	0	1	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	193	"AWI"	193	5741	6219	5980	0	6	0	0	0	0	135	0	0	0	0	0	0	5	0	0	0	0	1	8	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	195	"AWI"	195	5805	6273	6031	0	2	0	0	0	0	190	0	0	0	0	0	0	4	0	0	0	0	2	1	0	0	0	2	299	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	197	"AWI"	197	5876	6317	6085	0	7	0	0	1	0	184	0	0	0	0	1	0	6	0	0	0	0	0	6	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	199	"AWI"	199	5925	6379	6144	0	6	0	0	0	0	216	0	0	0	0	0	0	10	0	0	0	0	1	5	0	0	0	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	201	"AWI"	201	6013	6458	6223	0	9	0	0	0	0	184	0	0	0	0	2	0	10	0	0	0	0	1	14	0	0	0	5	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	203	"AWI"	203	6052	6598	6293	0	6	0	0	1	0	200	0	0	0	0	0	0	14	0	0	0	0	2	10	0	0	0	0	276	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	205	"AWI"	205	6119	6710	6377	0	9	0	0	0	0	131	0	0	0	0	1	0	9	0	0	0	0	1	3	0	0	0	1	347	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	207	"AWI"	207	6169	6843	6467	0	5	0	0	0	0	153	0	0	0	0	0	0	13	0	0	0	0	1	2	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	209	"AWI"	209	6229	7016	6553	0	9	0	0	1	0	110	0	0	0	0	1	0	13	0	0	0	0	4	2	0	0	0	0	349	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	211	"AWI"	211	6300	7082	6650	1	9	0	0	0	0	200	0	0	0	0	2	0	11	0	0	0	0	3	6	0	0	0	1	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	213	"AWI"	213	6351	7186	6750	0	2	0	0	0	0	185	0	0	0	0	0	0	9	0	0	0	0	1	15	0	0	0	2	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	215	"AWI"	215	6442	7258	6843	0	12	0	0	1	0	201	0	0	0	0	0	0	13	0	0	0	0	2	12	0	0	0	2	244	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	217	"AWI"	217	6514	7347	6942	0	8	0	0	1	0	188	0	0	0	0	0	0	6	0	0	0	0	4	12	1	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	219	"AWI"	219	6605	7431	7033	0	7	0	0	0	0	276	0	0	0	0	0	0	10	0	0	0	0	4	10	0	1	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	221	"AWI"	221	6699	7484	7125	0	14	0	0	2	0	221	0	0	0	0	0	0	15	0	0	0	0	3	16	0	0	0	1	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	223	"AWI"	223	6772	7557	7221	0	17	0	0	0	0	249	0	0	0	0	0	0	7	0	0	0	0	1	18	0	0	0	1	210	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	225	"AWI"	225	6957	7603	7304	0	12	0	0	0	0	213	0	0	0	0	0	0	7	0	0	0	0	1	7	0	1	0	0	258	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	227	"AWI"	227	7077	7673	7394	0	6	0	0	1	0	191	0	0	0	0	0	0	6	0	0	0	0	0	11	0	0	0	1	292	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	229	"AWI"	229	7256	7755	7486	0	6	0	2	0	0	240	0	0	0	0	1	0	10	0	0	0	0	3	17	0	0	0	0	225	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	231	"AWI"	231	7394	7848	7593	0	14	0	0	0	0	232	0	0	0	0	0	0	8	0	0	0	0	2	14	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	233	"AWI"	233	7472	8041	7700	0	11	1	0	0	0	204	0	0	0	0	2	0	16	0	0	0	0	0	5	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	235	"AWI"	235	7555	8158	7823	0	14	0	0	0	0	203	0	0	0	0	0	0	10	0	0	0	0	1	21	0	1	0	1	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	237	"AWI"	237	7602	8360	7938	0	11	0	0	1	0	282	0	0	0	0	0	0	5	0	0	0	0	1	24	0	1	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	239	"AWI"	239	7722	8481	8061	0	14	0	0	0	0	251	0	0	0	0	0	0	15	0	0	0	0	3	20	0	1	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	241	"AWI"	241	7806	8577	8195	0	19	0	0	0	0	234	0	0	0	0	0	0	3	0	0	0	0	1	19	0	0	0	0	224	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	243	"AWI"	243	7902	8702	8320	0	10	0	0	1	0	221	0	0	0	0	0	0	12	0	0	0	0	0	18	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	245	"AWI"	245	8092	8765	8440	0	11	1	0	2	0	251	0	0	0	0	0	0	11	0	0	0	0	3	30	0	1	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	247	"AWI"	247	8214	8879	8570	0	9	0	0	1	0	195	0	0	0	0	1	0	13	0	0	1	0	0	17	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	249	"AWI"	249	8359	8948	8651	0	7	0	0	0	0	167	0	0	0	0	0	0	12	0	0	0	1	0	32	2	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	251	"AWI"	251	8462	9008	8733	0	3	1	0	0	0	225	0	0	0	0	0	0	6	0	0	0	0	1	27	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	253	"AWI"	253	8528	9082	8808	0	6	0	0	0	0	235	0	0	0	0	0	0	7	0	0	0	0	3	28	0	1	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	255	"AWI"	255	8584	9119	8859	0	11	0	0	0	0	277	0	0	0	0	0	0	7	0	0	0	0	2	45	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	257	"AWI"	257	8631	9197	8915	0	6	1	0	0	0	263	0	0	0	0	0	0	5	0	0	0	0	1	66	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	259	"AWI"	259	8697	9231	8968	0	2	1	0	0	0	243	0	0	0	0	0	0	11	0	0	0	1	2	43	0	0	0	3	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	261	"AWI"	261	8743	9276	9023	0	6	0	0	0	0	269	0	0	0	0	1	0	5	0	0	0	0	3	55	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	263	"AWI"	263	8811	9320	9072	0	8	0	0	4	0	246	0	0	0	0	0	0	7	0	0	0	0	5	81	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	265	"AWI"	265	8879	9355	9125	0	12	0	0	0	0	222	0	0	0	0	1	0	12	0	0	0	0	3	104	1	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	267	"AWI"	267	8931	9408	9176	0	5	0	0	0	0	294	0	0	0	0	0	0	8	0	0	0	0	3	58	1	0	0	0	149	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	269	"AWI"	269	9006	9440	9237	0	10	0	2	1	0	219	0	0	0	0	1	0	8	0	0	0	0	5	24	1	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	271	"AWI"	271	9051	9492	9295	0	11	0	0	2	0	271	0	0	0	0	1	0	16	0	0	0	0	12	29	0	1	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	273	"AWI"	273	9101	9589	9353	0	9	0	0	0	0	258	0	0	0	0	1	0	14	0	0	0	0	15	18	0	0	0	1	154	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	275	"AWI"	275	9136	9732	9412	0	11	0	0	1	0	226	0	0	0	0	2	0	17	0	0	0	0	3	11	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	277	"AWI"	277	9173	9884	9469	0	6	0	0	0	0	300	0	0	0	0	0	0	10	0	0	0	0	9	7	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	279	"AWI"	279	9221	9972	9532	0	2	0	0	0	0	220	0	0	0	0	2	0	10	0	0	0	0	5	3	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	281	"AWI"	281	9248	10092	9587	0	0	0	0	2	0	314	0	0	0	0	1	0	11	0	0	0	0	5	4	0	0	0	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	283	"AWI"	283	9297	10181	9650	0	0	2	0	3	0	355	0	0	0	0	1	0	14	0	0	0	0	5	3	0	1	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	285	"AWI"	285	9328	10291	9706	0	0	1	0	2	0	330	0	0	0	0	0	0	14	0	0	0	0	1	0	1	0	0	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	287	"AWI"	287	9371	10388	9769	0	0	0	0	2	0	352	0	0	0	0	2	0	15	0	0	0	0	6	6	0	1	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	289	"AWI"	289	9421	10479	9833	0	0	1	0	0	0	304	0	0	0	0	0	0	10	0	0	0	0	8	3	1	0	0	0	15	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0
15733	24155	"Lake Tsuolbmajavri"	68.68811	22.05346	291	"AWI"	291	9456	10587	9893	0	0	0	0	1	0	335	0	0	0	0	0	0	17	0	0	0	0	6	1	3	0	0	0	22	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
