"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3147	4095	"Hockham Mere"	52.5	0.83333	724	"AWI"	724	8740	9290	9020	0	0	0	0	0	3	0	0	46	0	0	0	0	0	0	898	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	139	0	0	0	0	3	0	0	0	0	0	0	0	75	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	732	"AWI"	732	8790	9316	9056	0	0	0	0	0	3	0	0	33	0	0	0	0	0	0	753	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	1	0	0	55	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	740	"AWI"	740	8859	9334	9090	0	0	0	0	0	2	0	0	46	0	0	0	0	0	0	762	0	0	1	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	86	0	0	0	0	1	0	0	0	0	4	0	0	47	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	748	"AWI"	748	8910	9353	9126	0	0	1	0	0	3	1	0	67	0	0	0	0	0	0	907	0	0	5	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	105	0	0	0	0	3	0	0	0	0	0	0	0	71	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	756	"AWI"	756	8950	9374	9164	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	865	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	96	0	0	0	0	1	0	0	0	0	2	0	0	48	0	2
3147	4095	"Hockham Mere"	52.5	0.83333	764	"AWI"	764	8978	9410	9200	0	0	0	0	0	5	0	0	72	0	0	0	0	0	0	755	0	0	3	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	68	0	0	1	0	2	0	0	0	0	0	0	0	51	0	1
3147	4095	"Hockham Mere"	52.5	0.83333	772	"AWI"	772	9038	9422	9235	0	0	0	0	0	0	1	0	84	0	0	0	0	0	0	711	0	0	3	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	75	0	0	0	0	1	0	0	0	0	1	0	0	51	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	780	"AWI"	780	9075	9439	9271	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	739	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	73	0	0	0	0	6	0	0	0	0	0	0	0	71	0	5
3147	4095	"Hockham Mere"	52.5	0.83333	788	"AWI"	788	9102	9467	9309	0	0	0	0	0	3	0	0	61	0	0	0	0	0	0	797	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	115	0	0	0	0	0	1	0	0	71	0	0	0	0	0	0	0	0	0	1	0	0	56	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	796	"AWI"	796	9120	9504	9343	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	764	0	0	2	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	804	"AWI"	804	9158	9525	9378	0	0	0	0	0	3	1	0	73	0	0	0	0	0	0	794	0	0	1	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	102	0	0	0	0	0	2	0	0	74	0	0	0	0	2	0	0	0	0	0	0	0	57	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	812	"AWI"	812	9191	9541	9413	0	0	0	0	0	6	0	0	43	0	0	0	0	0	0	732	0	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	820	"AWI"	820	9215	9572	9445	0	0	0	0	0	4	0	0	44	0	0	0	0	0	0	707	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	55	0	0	1	0	3	0	0	0	0	0	0	0	72	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	828	"AWI"	828	9237	9619	9474	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	678	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	41	0	0	0	0	2	0	0	0	0	0	0	0	57	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	836	"AWI"	836	9259	9667	9496	0	0	0	0	0	0	2	0	116	0	0	0	0	0	0	817	0	0	7	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	127	0	0	0	0	0	4	0	0	42	0	0	0	0	1	0	0	0	0	1	0	0	83	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	844	"AWI"	844	9287	9691	9519	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	700	0	0	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	43	0	0	0	0	4	0	0	0	0	0	0	0	89	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	852	"AWI"	852	9314	9724	9541	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	851	0	0	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	53	0	0	0	0	4	0	0	0	0	0	1	0	65	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	860	"AWI"	860	9335	9769	9563	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	738	0	0	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	35	0	0	0	0	3	0	0	0	0	0	1	0	81	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	868	"AWI"	868	9350	9824	9584	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	807	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	39	0	0	1	0	4	1	0	0	0	1	0	0	69	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	876	"AWI"	876	9380	9839	9606	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	777	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	49	0	0	0	0	3	0	0	0	0	0	0	0	83	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	884	"AWI"	884	9408	9858	9629	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	744	0	0	2	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	43	0	0	0	0	5	0	0	0	0	0	0	0	76	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	892	"AWI"	892	9428	9889	9652	0	0	0	0	0	0	1	0	80	0	0	0	0	0	0	731	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	130	0	0	0	0	0	1	0	0	35	0	0	0	0	4	0	0	0	0	0	0	0	69	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	900	"AWI"	900	9445	9932	9673	0	0	0	0	0	0	1	0	96	0	0	0	0	0	0	824	0	0	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	28	0	0	0	0	7	0	0	0	0	0	0	0	78	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	908	"AWI"	908	9474	9960	9698	0	0	1	0	0	0	0	0	72	0	0	0	0	0	0	702	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	40	0	0	0	0	4	0	0	0	0	0	0	0	88	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	916	"AWI"	916	9513	9985	9722	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	753	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	49	0	0	0	0	2	0	0	0	0	0	0	0	57	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	924	"AWI"	924	9536	10015	9748	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	830	0	0	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	44	0	0	0	0	3	0	0	0	0	0	0	0	72	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	932	"AWI"	932	9557	10051	9771	0	0	0	0	0	0	1	0	54	0	0	0	0	0	0	727	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	44	0	0	0	0	1	0	0	0	0	0	0	0	93	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	940	"AWI"	940	9585	10083	9798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807	0	1	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	32	0	0	0	0	1	0	0	0	0	0	0	0	69	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	948	"AWI"	948	9634	10101	9837	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	711	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	35	0	0	0	0	4	0	0	0	0	0	0	0	72	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	956	"AWI"	956	9668	10116	9876	0	0	0	0	0	0	1	0	113	0	0	0	0	0	0	711	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	38	0	0	0	0	6	0	0	0	0	0	0	0	77	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	964	"AWI"	964	9688	10136	9914	0	0	0	0	0	0	1	0	52	0	0	0	0	0	0	801	0	0	11	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	41	0	0	0	0	4	0	0	0	0	0	0	0	94	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	972	"AWI"	972	9707	10175	9950	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	705	0	0	6	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	41	0	0	0	0	8	0	0	0	0	0	1	0	87	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	980	"AWI"	980	9756	10204	9984	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	772	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	12	0	0	0	0	5	0	0	0	0	0	1	0	120	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	988	"AWI"	988	9797	10226	10025	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	763	0	1	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	30	0	0	0	0	4	0	0	0	0	0	0	0	137	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	996	"AWI"	996	9828	10257	10065	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	701	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	1	0	130	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1004	"AWI"	1004	9850	10306	10104	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	670	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	26	0	0	0	0	2	0	0	0	0	0	0	0	105	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1012	"AWI"	1012	9895	10350	10138	0	0	0	0	0	0	1	0	91	2	0	0	0	0	0	606	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	14	0	0	0	0	5	0	0	0	0	0	1	0	121	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1020	"AWI"	1020	9945	10373	10172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	23	0	0	0	0	5	0	0	0	0	0	0	0	133	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1028	"AWI"	1028	9978	10404	10208	0	0	0	0	0	0	2	0	121	0	0	0	0	0	0	523	0	0	9	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	190	0	0	0	0	0	2	0	0	10	0	0	1	0	4	0	0	0	0	0	0	0	76	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1036	"AWI"	1036	10011	10446	10241	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	548	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	124	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1044	"AWI"	1044	10033	10504	10272	0	0	0	0	0	0	1	0	134	0	0	0	0	0	0	494	0	0	6	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	6	0	0	0	0	7	0	0	0	0	0	0	0	112	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1052	"AWI"	1052	10099	10525	10314	0	0	0	0	0	0	1	0	176	0	0	0	0	0	0	482	0	0	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	108	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1060	"AWI"	1060	10155	10559	10353	0	0	0	1	0	0	2	0	128	0	0	0	0	0	0	620	0	0	4	0	0	0	0	0	0	0	28	1	0	0	0	0	0	0	307	0	0	0	0	0	3	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	97	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1068	"AWI"	1068	10192	10604	10394	0	0	1	0	0	0	2	0	182	0	0	0	0	0	0	685	0	1	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	13	0	0	0	0	4	0	0	0	0	0	0	0	111	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1080	"AWI"	1080	10248	10709	10458	0	0	0	0	0	0	1	0	119	0	0	0	0	0	0	537	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	81	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1084	"AWI"	1084	10318	10736	10501	0	0	1	0	0	0	0	0	314	0	1	0	0	0	0	678	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	7	0	0	1	0	8	0	0	0	2	0	0	0	99	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1088	"AWI"	1088	10380	10775	10544	0	0	1	0	0	0	2	0	251	0	0	0	0	0	0	397	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	6	0	0	1	0	5	0	0	0	0	0	0	0	47	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1090	"AWI"	1090	10406	10797	10567	0	0	0	0	0	0	1	0	297	0	0	0	0	0	0	434	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	2	0	49	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1092	"AWI"	1092	10430	10819	10589	0	0	0	0	0	0	1	0	326	0	0	0	0	0	0	495	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	76	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1093	"AWI"	1093	10442	10831	10599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0	0	14	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	1	0	58	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1094	"AWI"	1094	10455	10843	10610	0	0	1	0	0	0	2	0	468	0	0	0	0	0	0	625	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	577	0	0	0	0	0	0	0	0	15	0	0	0	0	13	0	0	0	2	0	0	0	117	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1095	"AWI"	1095	10467	10855	10620	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	503	0	0	16	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	8	0	0	0	0	20	0	0	0	0	0	0	0	37	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1096	"AWI"	1096	10480	10867	10631	0	0	1	1	0	0	5	0	515	0	0	0	0	1	0	236	0	0	32	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	8	0	0	0	0	15	0	0	0	0	0	0	0	7	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1097	"AWI"	1097	10490	10879	10641	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	226	0	1	29	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	5	0	0	0	0	11	0	0	0	0	0	1	0	1	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1098	"AWI"	1098	10500	10896	10651	0	0	2	0	0	0	5	0	734	0	1	0	0	0	0	191	0	0	18	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	5	0	0	1	0	17	0	0	0	0	0	0	0	3	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1099	"AWI"	1099	10509	10909	10660	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	114	0	0	25	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	4	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1100	"AWI"	1100	10517	10922	10670	0	0	1	0	0	0	1	0	539	0	0	0	0	0	0	67	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	1	8	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1102	"AWI"	1102	10535	10954	10689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	1	5	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1104	"AWI"	1104	10547	10988	10708	0	0	0	0	0	0	5	0	916	0	0	0	0	0	0	18	0	1	27	0	0	0	0	1	0	0	2	3	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	2	0	0	1	0	29	0	0	0	0	0	3	0	1	0	1
3147	4095	"Hockham Mere"	52.5	0.83333	1106	"AWI"	1106	10561	11019	10728	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	10	0	1	18	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	1	0	28	0	0	0	0	0	2	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1107	"AWI"	1107	10566	11036	10738	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0	3	0	0	23	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	0	0	0	2	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1108	"AWI"	1108	10572	11052	10748	0	0	1	3	0	0	28	0	477	0	0	0	0	3	0	1	0	0	86	0	1	0	0	0	0	0	25	13	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	1	0	0	2	0	38	0	0	0	0	0	1	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1110	"AWI"	1110	10581	11084	10768	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	66	0	0	0	0	0	0	0	3	16	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	6	0	63	0	0	0	0	0	4	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1111	"AWI"	1111	10586	11100	10779	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	1	0	0	45	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	2	0	34	0	0	0	0	0	1	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1112	"AWI"	1112	10593	11116	10789	0	0	0	1	0	0	11	0	0	0	0	0	0	4	0	1	0	0	133	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	14	0	72	0	0	0	0	0	5	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1114	"AWI"	1114	10608	11155	10815	0	0	0	1	0	0	12	0	40	0	0	0	0	2	0	0	0	0	42	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	6	0	16	0	0	0	0	0	6	0	0	2	0
3147	4095	"Hockham Mere"	52.5	0.83333	1116	"AWI"	1116	10726	11244	10918	0	0	0	7	0	0	39	0	187	0	0	0	0	11	0	3	0	0	174	0	0	0	0	0	0	0	17	21	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	2	0	0	6	0	30	0	0	0	0	0	5	0	2	1	0
3147	4095	"Hockham Mere"	52.5	0.83333	1120	"AWI"	1120	10928	11435	11131	0	0	0	0	0	0	12	0	88	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	29	0	0	0	1	0	0	0	0	3	0	0	7	0	15	0	0	0	0	0	1	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1124	"AWI"	1124	11120	11649	11346	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	9	0	0	84	0	0	0	0	0	0	0	27	20	0	0	0	0	0	0	40	0	1	0	0	0	1	0	0	1	0	0	2	0	20	0	0	0	0	0	1	0	3	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1128	"AWI"	1128	11293	11874	11555	0	0	1	0	0	0	33	0	182	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	2	0	28	0	0	0	0	0	10	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1132	"AWI"	1132	11455	12136	11761	0	0	1	1	0	0	11	0	106	0	0	0	0	0	0	3	0	0	26	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	4	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1136	"AWI"	1136	11612	12410	11965	1	0	5	0	0	0	13	0	150	0	0	0	0	0	1	3	0	0	26	0	0	0	0	0	0	0	6	1	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	0	2	0	21	0	0	0	0	0	1	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1140	"AWI"	1140	11766	12675	12169	0	0	0	3	0	0	22	0	0	0	0	0	0	0	0	4	0	0	33	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1144	"AWI"	1144	11920	12953	12374	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	6	0	18	0	0	0	0	0	3	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1148	"AWI"	1148	12063	13242	12579	0	0	2	1	0	0	23	0	0	0	0	0	0	0	0	3	0	0	24	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	2	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1152	"AWI"	1152	12369	13432	12838	0	0	0	0	0	0	12	0	100	0	0	0	0	3	0	2	0	0	43	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	36	0	0	0	0	0	3	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1156	"AWI"	1156	12713	13629	13112	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	3	0	0	22	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	1	0	8	0	0	0	0	0	6	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1160	"AWI"	1160	13024	13830	13383	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	19	0	0	0	0	0	1	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1164	"AWI"	1164	13303	14052	13656	0	0	1	1	0	0	67	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	16	2	0	0	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	4	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1168	"AWI"	1168	13543	14321	13933	0	0	0	0	0	0	35	0	0	0	0	0	0	1	0	1	0	0	34	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	18	0	0	0	0	0	4	0	0	0	0
3147	4095	"Hockham Mere"	52.5	0.83333	1172	"AWI"	1172	13764	14606	14207	0	0	3	2	0	0	39	0	100	0	0	0	0	4	0	3	0	0	23	0	0	0	0	0	0	0	5	12	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	6	0	22	0	0	0	0	0	8	0	0	1	0
3147	4095	"Hockham Mere"	52.5	0.83333	1176	"AWI"	1176	13969	14915	14471	0	0	0	1	0	0	35	0	0	0	0	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	34	0	0	0	0	0	5	0	0	0	0
