"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Loranthaceae"	"Lythraceae"	"Melanthiaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
3502	4527	"Vracov"	48.977644	17.199456	72	"AWI"	72	788	1447	1058	9.09090909090909	0.216450216450216	17.5324675324675	3.46320346320346	0	0	0	13.6363636363636	0	0	0	0	0	1.94805194805195	0	0	0	0	0	3.24675324675325	13.6363636363636	0	0	0	0	8.44155844155844	0.432900432900433	0.649350649350649	0	0	0	0	0.216450216450216	0	0	0	0	0	0	0	0	0	3.24675324675325	0	4.76190476190476	0	0	0	0	0	0.216450216450216	0.216450216450216	10.8225108225108	0	0	0	0	1.73160173160173	0	0.432900432900433	0.432900432900433	0	5.19480519480519	0.432900432900433
3502	4527	"Vracov"	48.977644	17.199456	73	"AWI"	73	798	1460	1072	8.82352941176471	0	14.2857142857143	0.420168067226891	0.420168067226891	0	0	13.0252100840336	0	0	0	1.26050420168067	0	0.840336134453782	0	0	0	0	0	1.68067226890756	17.6470588235294	0	0	0	0	20.5882352941176	0.840336134453782	0.840336134453782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52100840336134	0	2.10084033613445	0	0	0	0	0	0	0	7.98319327731092	0	0	0.420168067226891	0	2.10084033613445	0	0.420168067226891	0.840336134453782	0.420168067226891	2.52100840336134	0
3502	4527	"Vracov"	48.977644	17.199456	75	"AWI"	75	820	1485	1102	7.10900473933649	0	18.7203791469194	2.3696682464455	0.23696682464455	0	0	12.7962085308057	0	0	0	0	0	1.65876777251185	0	0	0	0	0	2.3696682464455	10.6635071090047	0	0	0	0	19.6682464454976	0	1.18483412322275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.21327014218009	0	4.97630331753555	0	0	0	0	0	0	0	8.29383886255924	0	0	0	0	1.65876777251185	0	0	0.23696682464455	0	1.8957345971564	0.947867298578199
3502	4527	"Vracov"	48.977644	17.199456	80	"AWI"	80	864	1569	1173	5.9375	0	11.25	1.25	0	0	0	10.9375	0	0	0	0	0	1.25	0	0	0	0	0	2.8125	8.4375	0	0	0	0	35.9375	0	0.9375	0	0	0	0	0	0.3125	0	0	0	0	0	0	0	0	4.6875	0	1.875	0	0	0	0	0	0	0	11.25	0	0	0.3125	0	0.625	0	0.3125	0	0	1.5625	0.3125
3502	4527	"Vracov"	48.977644	17.199456	85	"AWI"	85	942	1622	1254	6.65529010238908	0.341296928327645	7.50853242320819	4.43686006825939	0.170648464163823	0	0	17.9180887372014	0	0	0	0	0	1.70648464163823	0	0	0.170648464163823	0	0	1.5358361774744	14.6757679180887	0	0	0	0	22.1843003412969	0.341296928327645	0.68259385665529	0	0	0	0	0.170648464163823	0	0	0.170648464163823	0	0.170648464163823	0	0	0	0	2.73037542662116	0.170648464163823	4.60750853242321	0	0	0	0	0	0.170648464163823	0.341296928327645	8.53242320819113	0	0	0.341296928327645	0	0.511945392491468	0	0.853242320819113	0	0	2.38907849829352	0.511945392491468
3502	4527	"Vracov"	48.977644	17.199456	90	"AWI"	90	986	1722	1331	2.41758241758242	0	18.021978021978	1.53846153846154	0	0	0	15.1648351648352	0	0	0	0	0	0.21978021978022	0	0	0	0	0	3.07692307692308	3.51648351648352	0	0	0	0	20.4395604395604	0	0.43956043956044	0	0	0	0	0	0.21978021978022	0	0	0	0	0	0	0	0	13.6263736263736	0	1.31868131868132	0	0	0	0	0	0	0	14.5054945054945	0	0	0	0	0.879120879120879	0	0	0	0	1.75824175824176	2.85714285714286
3502	4527	"Vracov"	48.977644	17.199456	95	"AWI"	95	1075	1789	1402	3.79746835443038	0.180831826401447	13.5623869801085	1.44665461121157	0.180831826401447	0	0	19.5298372513562	0	0	0	0	0	0.723327305605787	0	0	0	0	0	2.16998191681736	12.2965641952984	0	0	0	0	21.5189873417722	0.180831826401447	0.904159132007233	0	0	0	0	0.180831826401447	0	0	0	0	0	0	0	0	0	12.6582278481013	0	1.44665461121157	0	0	0	0	0	0.361663652802893	0	5.4249547920434	0	0	0.54249547920434	0	0.54249547920434	0	0.180831826401447	0.54249547920434	0	0.904159132007233	0.723327305605787
3502	4527	"Vracov"	48.977644	17.199456	100	"AWI"	100	1127	1891	1473	1.72043010752688	0.21505376344086	13.5483870967742	0.860215053763441	0	0	0	5.37634408602151	0	0	0	0	0	0	0	0	0	0	0	1.72043010752688	3.2258064516129	0	0	0	0	28.1720430107527	0	2.58064516129032	0	0	0	0	0	0	0	0	0.21505376344086	0	0	0	0	0	8.38709677419355	0	1.50537634408602	0	0	0	0	0	1.0752688172043	0	27.9569892473118	0	0	0	0	0.860215053763441	0	0.43010752688172	0.43010752688172	0	1.50537634408602	0.21505376344086
3502	4527	"Vracov"	48.977644	17.199456	105	"AWI"	105	1234	1958	1541	0.709219858156028	0.236406619385343	14.8936170212766	2.36406619385343	0	0	0	5.20094562647754	0	0	0	0	0	1.6548463356974	0	0	0	0	0	6.38297872340426	12.0567375886525	0	0	0	0	27.1867612293144	0	2.36406619385343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.43735224586288	0	3.07328605200946	0	0	0	0	0	0	0.236406619385343	10.6382978723404	0	0	0.236406619385343	0	3.54609929078014	0	0.236406619385343	0.472813238770686	0	1.89125295508274	1.18203309692671
3502	4527	"Vracov"	48.977644	17.199456	115	"AWI"	115	1410	2103	1674	0.288184438040346	1.15273775216138	21.0374639769452	3.1700288184438	0	0	0	8.93371757925072	0	0	0	0	0	0.288184438040346	0	0	0	0	0	6.62824207492795	18.4438040345821	0	0	0	0	13.2564841498559	0.864553314121038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61095100864553	0	5.47550432276657	0	0	0	0	0	0	0	6.9164265129683	0	0	0	0	0.864553314121038	0	0	1.44092219020173	0	6.05187319884726	0.576368876080692
3502	4527	"Vracov"	48.977644	17.199456	120	"AWI"	120	1482	2181	1741	0.630252100840336	0	17.0168067226891	1.26050420168067	0	0	0	11.5546218487395	0	0	0	0	0	0.420168067226891	0	0	0	0.210084033613445	0	9.2436974789916	28.3613445378151	0	0	0	0	16.1764705882353	0.420168067226891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57142857142857	0	1.68067226890756	0	0	0	0	0	0	0	5.25210084033613	0	0	0	0	1.47058823529412	0	0	0.840336134453782	0	1.68067226890756	0.210084033613445
3502	4527	"Vracov"	48.977644	17.199456	125	"AWI"	125	1698	2285	1842	0.373831775700935	0.747663551401869	15.3271028037383	1.49532710280374	0	0	0	10.2803738317757	0	0	0	0	0	1.86915887850467	0	0	0	0	0	6.16822429906542	15.1401869158879	0	0	0	0	22.803738317757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79439252336449	0	4.85981308411215	0	0	0	0	0	0	0	7.10280373831776	0	0	0.186915887850467	0	0.560747663551402	0	0	1.1214953271028	0	5.79439252336449	0.373831775700935
3502	4527	"Vracov"	48.977644	17.199456	130	"AWI"	130	1750	2448	1955	1.82370820668693	0.911854103343465	10.4863221884498	0.455927051671732	0	0	0	6.53495440729483	0	0	0	0	0	0.60790273556231	0	0	0	0	0	6.83890577507599	27.355623100304	0	0	0	0	21.580547112462	0.303951367781155	1.51975683890578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51975683890578	0	11.3981762917933	0	0	0	0	0	0	0.303951367781155	4.25531914893617	0	0	0	0	1.67173252279635	0	0.303951367781155	0.911854103343465	0	1.21580547112462	0
3502	4527	"Vracov"	48.977644	17.199456	135	"AWI"	135	1882	2908	2243	2.91878172588833	0.634517766497462	11.2944162436548	0	0	0	0	1.90355329949239	0	0	0	0	0	0.761421319796954	0	0	0.126903553299492	0	0	9.77157360406091	39.5939086294416	0	0	0	0	12.9441624365482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03045685279188	0	9.26395939086294	0	0	0	0	0	0	0	2.41116751269036	0	0	0.634517766497462	0	1.26903553299492	0	0.761421319796954	1.52284263959391	0	1.90355329949239	0.253807106598985
3502	4527	"Vracov"	48.977644	17.199456	140	"AWI"	140	1947	3598	2491	0.308166409861325	1.38674884437596	18.7981510015408	0.308166409861325	0	0	0	9.55315870570108	0	0	0	0	0	1.69491525423729	0	0	0	0	0	17.7195685670262	18.7981510015408	0	0	0	0	8.93682588597843	0	0	0.154083204930663	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924499229583975	0	6.77966101694915	0	0	0	0	0	0	0	5.08474576271187	0	0	0	0	0	0	0	4.9306625577812	0	3.54391371340524	1.07858243451464
3502	4527	"Vracov"	48.977644	17.199456	145	"AWI"	145	2092	3813	2848	0.396825396825397	0.396825396825397	15.4761904761905	0	0	0	0	12.5	0	0	0	0	0	0.396825396825397	0	0	0	0	0	13.8888888888889	12.3015873015873	0	0	0	0	11.9047619047619	0.198412698412698	1.78571428571429	0.198412698412698	0	0	0	0	0	0	0	0	0	0.198412698412698	0	0	0	1.19047619047619	0	8.92857142857143	0	0	0	0	0	0	0.198412698412698	11.1111111111111	0	0	0.198412698412698	0	0.198412698412698	0	0.198412698412698	3.57142857142857	0	4.36507936507936	0.396825396825397
3502	4527	"Vracov"	48.977644	17.199456	150	"AWI"	150	2163	4269	3148	0.674536256323777	0.843170320404722	15.8516020236088	1.5177065767285	0.337268128161889	0	0	5.56492411467116	0	0	0	0	0	0.674536256323777	0	0	0	0	0	18.8870151770658	15.3456998313659	0	0	0	0	3.54131534569983	0.168634064080944	1.68634064080944	0	0	0	0	0.168634064080944	0	0	0	0	0	0.168634064080944	0	0	0	1.85497470489039	0	8.76897133220911	0	0	0	0	0	0	0	16.1888701517707	0	0	0	0	0.674536256323777	0	0.674536256323777	2.19224283305228	0	3.87858347386172	0.337268128161889
3502	4527	"Vracov"	48.977644	17.199456	155	"AWI"	155	2420	4484	3504	2.55102040816327	0.340136054421769	12.9251700680272	0.340136054421769	0	0	0	3.06122448979592	0	0	0	0	0	2.55102040816327	0	0	0	0	0	8.16326530612245	36.5646258503401	0	0	0	0	1.19047619047619	0	0.510204081632653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170068027210884	0	15.8163265306122	0	0	0	0	0	0	0	3.74149659863946	0	0	0.340136054421769	0	0.680272108843537	0	0.170068027210884	3.40136054421769	0	6.12244897959184	1.36054421768707
3502	4527	"Vracov"	48.977644	17.199456	160	"AWI"	160	2571	4956	3826	0.15748031496063	0.47244094488189	11.0236220472441	0	0	0	0	5.03937007874016	0	0	0	0	0	1.25984251968504	0	0	0	0	0	13.8582677165354	46.6141732283465	0	0	0	0	2.04724409448819	0	0.31496062992126	0	0	0	0	0.15748031496063	0	0	0	0	0.15748031496063	0	0	0	0	0.78740157480315	0	4.40944881889764	0	0	0	0	0	0	0	2.67716535433071	0	0	0.31496062992126	0	0.47244094488189	0	0.15748031496063	3.1496062992126	0	6.45669291338583	0.47244094488189
3502	4527	"Vracov"	48.977644	17.199456	165	"AWI"	165	2857	5051	4130	0	0.399201596806387	13.7724550898204	0.399201596806387	0	0	0.199600798403194	8.58283433133733	0	0	0	0	0	1.59680638722555	0	0	0	0	0	23.9520958083832	25.5489021956088	0	0	0	0	2.19560878243513	0	0.199600798403194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598802395209581	0	3.39321357285429	0	0	0	0	0	0.199600798403194	0	5.18962075848303	0	0	0.399201596806387	0	0.399201596806387	0	0.798403193612774	4.39121756487026	0	7.38522954091816	0.399201596806387
3502	4527	"Vracov"	48.977644	17.199456	170	"AWI"	170	3057	5273	4421	0.424628450106157	0.212314225053079	14.0127388535032	0.212314225053079	0	0	0	7.00636942675159	0	0	0	0	0	0.849256900212314	0	0	0	0	0	23.3545647558386	23.9915074309979	0	0	0	0	1.69851380042463	0.212314225053079	0.424628450106157	0	0	0	0	0	0.212314225053079	0	0	0	0.424628450106157	0	0	0	0	0.212314225053079	0	9.55414012738854	0	0	0	0	0	0	0	2.33545647558386	0	0	0.424628450106157	0	0.849256900212314	0	0.636942675159236	2.76008492569002	0	9.34182590233546	0.849256900212314
3502	4527	"Vracov"	48.977644	17.199456	175	"AWI"	175	3979	5347	4749	0.28735632183908	0	8.33333333333333	0	0	0	0	4.59770114942529	0	0	0	0	0	0.862068965517241	0	0	0	0	0	25.5747126436782	29.3103448275862	0	0	0	0	0.862068965517241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574712643678161	0	6.32183908045977	0	0	0	0	0	0	0	2.29885057471264	0	0	0	0	1.14942528735632	0	1.4367816091954	5.74712643678161	0	11.7816091954023	0.862068965517241
3502	4527	"Vracov"	48.977644	17.199456	180	"AWI"	180	4516	5482	5156	0.467289719626168	0.233644859813084	5.37383177570093	0	0	0	0	1.16822429906542	0	0	0	0	0	0.233644859813084	0	0	0	0	0	2.33644859813084	72.6635514018692	0	0	0	0	0.233644859813084	0	0.700934579439252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37383177570093	0	0	0	0	0	0	0	0.467289719626168	0	0	0.467289719626168	0	0.233644859813084	0	0.467289719626168	4.4392523364486	0	5.14018691588785	0
3502	4527	"Vracov"	48.977644	17.199456	185	"AWI"	185	5326	5575	5445	0	0	8.30449826989619	0.69204152249135	0	0	0	8.30449826989619	0	0	0	0	0	1.03806228373702	0	0	0	0	0	21.4532871972318	20.4152249134948	0	0	0	0	0	0	1.03806228373702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5328719723183	0	0	0	0	0	0.346020761245675	0.346020761245675	3.46020761245675	0	0	0.346020761245675	0	0.69204152249135	0	3.46020761245675	4.84429065743945	0	10.3806228373702	0.346020761245675
3502	4527	"Vracov"	48.977644	17.199456	190	"AWI"	190	5407	6392	5736	1.04166666666667	0	4.6875	0.520833333333333	0	0	0	5.72916666666667	0	0	0	0	0	0	0	0	0	0	0	33.59375	24.7395833333333	0	0	0	0	0	0.260416666666667	0.260416666666667	0	0	0	0	0	0.520833333333333	0	0	0	0	0	0	0	0	0	0	5.20833333333333	0	0	0	0	0	0	0	6.77083333333333	0	0	0.520833333333333	0	0	0	1.5625	2.34375	0	11.71875	0.520833333333333
3502	4527	"Vracov"	48.977644	17.199456	195	"AWI"	195	5592	6789	6138	0	0	5.27704485488127	0	0	0	0	12.664907651715	0	0	0	0	0	0.527704485488127	0	0	0	0	0	39.5778364116095	12.664907651715	0	0	0	0	0.263852242744063	0	0	0	0	0	0	0	0.79155672823219	0	0	0	0.263852242744063	0	0	0	0	0	0	5.54089709762533	0	0	0	0	0	0	0	3.16622691292876	0	0	1.05540897097625	0	1.31926121372032	0	0.263852242744063	2.11081794195251	0	12.664907651715	1.84696569920844
3502	4527	"Vracov"	48.977644	17.199456	200	"AWI"	200	5673	7698	6459	0	0	10.5	1	0	0	0	23	0	0	0	0	0	2	0	0	0	0	0	25.5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	3.5	0	0	1.5	0	1	0	2	4	0	9.5	0
3502	4527	"Vracov"	48.977644	17.199456	205	"AWI"	205	5938	7894	6895	0	0	4.94505494505495	0.549450549450549	0	0	0	1.64835164835165	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714	58.2417582417582	0	0	0	0	0	0	0	0	0	0	0	0	0.549450549450549	0	0	0	0	0	0	0	0	0	0	12.6373626373626	0	0	0	0	0	0	0	1.0989010989011	0	0	0	0	0	0	0.549450549450549	8.24175824175824	0	4.3956043956044	0
3502	4527	"Vracov"	48.977644	17.199456	210	"AWI"	210	6056	8310	7261	0	0.395256916996047	4.34782608695652	0	0	0	0	1.97628458498024	0	0	0	0	0	0	0	0	0	0	0	9.09090909090909	62.0553359683794	0	0	0	0	0	0	0.395256916996047	0	0	0	0	0	0	0	0	0	0.395256916996047	0	0	0	0	0	0	7.5098814229249	0	0	0	0	0	0	0	0.790513833992095	0	0	0	0	0	0	0	4.34782608695652	0	8.69565217391304	0
3502	4527	"Vracov"	48.977644	17.199456	215	"AWI"	215	6709	8481	7711	0	0	4.32432432432432	0.540540540540541	0	0	0	11.8918918918919	0	0	0	0	0	3.24324324324324	0	0	0	0	0	14.0540540540541	41.6216216216216	0	0	0	0	0.540540540540541	0	0	0	0	0	0	0.540540540540541	0	0	0	0	0	0	0	0	0	0	0	7.56756756756757	0	0	0	0	0	0	0	2.7027027027027	0	0	0.540540540540541	0	1.08108108108108	0	0.540540540540541	4.32432432432432	0	4.86486486486486	1.62162162162162
3502	4527	"Vracov"	48.977644	17.199456	223	"AWI"	223	7594	8867	8391	0.460829493087558	0	5.52995391705069	0.460829493087558	0	0	0	6.91244239631336	0	0	0	0	0	1.84331797235023	0	0	0	0	0	21.1981566820277	35.0230414746544	0	0	0	0	0	0	0.921658986175115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4423963133641	0	0	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0	0.460829493087558	2.76497695852535	0	8.75576036866359	0
