"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cistaceae"	"Coriariaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Olea"	"Oleaceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Ulmus"	"Vitaceae"
3383	4386	"Roquetas de Mar"	36.79444	-2.58889	10	"AWI"	10	707	1319	1098	0	0	0	46.3636363636364	0.454545454545455	37.8787878787879	4.54545454545455	0	0	0	0.151515151515152	0	0	0	0.303030303030303	0	0	0	0.151515151515152	0	0	0	0	1.96969696969697	0	0.454545454545455	6.36363636363636	0	0.757575757575758	0	0	0.151515151515152	0	0	0.454545454545455	0	0
3383	4386	"Roquetas de Mar"	36.79444	-2.58889	20	"AWI"	20	1071	1403	1252	0	0	0	72.0653789004458	0.594353640416048	2.22882615156018	9.21248142644874	0	0	0	0.297176820208024	0	0	0	0.297176820208024	0.594353640416048	0	0	0	0	0	0	0	1.63447251114413	0	0	10.1040118870728	0	1.78306092124814	0	0.148588410104012	0.891530460624071	0	0	0	0.148588410104012	0
3383	4386	"Roquetas de Mar"	36.79444	-2.58889	30	"AWI"	30	1176	1887	1425	0.213675213675214	0	0	90.5982905982906	0	0.427350427350427	2.77777777777778	0	0.213675213675214	0	0	0	0	0	0	0.213675213675214	0.213675213675214	0	0	0.213675213675214	0	0	0	1.28205128205128	0	0.213675213675214	2.35042735042735	0.213675213675214	0	0	0.213675213675214	0.641025641025641	0	0	0	0	0.213675213675214
3383	4386	"Roquetas de Mar"	36.79444	-2.58889	40	"AWI"	40	1294	2209	1636	0	0	0	53.0769230769231	0	5.38461538461539	4.61538461538462	0	0	0	0	0	0	0	0	1.53846153846154	0	0	0	0	0	0	0	1.53846153846154	0	0	28.4615384615385	0	1.53846153846154	0	0	3.84615384615385	0	0	0	0	0
3383	4386	"Roquetas de Mar"	36.79444	-2.58889	50	"AWI"	50	1434	2469	1848	0	0	0	78.6666666666667	0	0.666666666666667	10.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66666666666667	0	0	0	0	1.66666666666667	0	0	0	0	0
3383	4386	"Roquetas de Mar"	36.79444	-2.58889	60	"AWI"	60	1586	2719	2070	0	0	0	91.0714285714286	0.170068027210884	0.425170068027211	0.680272108843537	0	0	0	0	0	0	0	0	1.78571428571429	0.595238095238095	0	0	0	0	0	0	0.255102040816327	0	0	3.14625850340136	0	0.255102040816327	0	0.0850340136054422	1.53061224489796	0	0	0	0	0
3383	4386	"Roquetas de Mar"	36.79444	-2.58889	70	"AWI"	70	1744	2953	2291	0	0	0	82.3089700996678	0.249169435215947	7.22591362126246	0.581395348837209	0	0	0	0	0	0	0	0	0.913621262458472	0.415282392026578	0	0	0	0	0	0	1.578073089701	0.166112956810631	0	4.06976744186047	0	0	0	0.332225913621262	2.15946843853821	0	0	0	0	0
3383	4386	"Roquetas de Mar"	36.79444	-2.58889	80	"AWI"	80	1921	3165	2516	0	0	0	90.1521216973579	0	1.36108887109688	0	0	0	0.0800640512409928	0	0	0	0	0.160128102481986	2.00160128102482	1.68134507606085	0	0	0	0	0	0	0.160128102481986	0	0	2.16172938350681	0	0	1.20096076861489	0.0800640512409928	0.400320256204964	0	0	0	0	0.56044835868695
3383	4386	"Roquetas de Mar"	36.79444	-2.58889	90	"AWI"	90	2110	3369	2724	0	0	0	76.544315129812	0	0.26857654431513	1.43240823634736	0	0	0	0	0	0	0	0	0.26857654431513	1.43240823634736	0.0895255147717099	0	0	0	0	0.0895255147717099	0.984780662488809	0	0	15.129811996419	0	0	0	0.44762757385855	3.31244404655327	0	0	0	0	0
3383	4386	"Roquetas de Mar"	36.79444	-2.58889	100	"AWI"	100	2280	3545	2935	0	0	0	82.7830188679245	0	0.707547169811321	1.29716981132075	0	0	0	0	0	0	0	0	0.235849056603774	1.17924528301887	0.235849056603774	0	0	0	0	0	0.825471698113208	0	0	10.4952830188679	0	0.117924528301887	0	0.235849056603774	1.88679245283019	0	0	0	0	0
