"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Ceratonia"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Datiscaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Laurus"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Olea"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15838	24373	"Lake Xinias"	39.0585	22.24997	150	"AWI"	150	11728	12922	12498	9	0	0	5	0	0	0	0	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	9	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	13	0	0	0	136	0	0	0	370	19	0	0	0	9	0	0	0	0	2	0	0	0	4	10	0	0	2
15838	24373	"Lake Xinias"	39.0585	22.24997	170	"AWI"	170	12952	15312	13747	7	0	0	10	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	12	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	16	0	0	0	202	0	0	0	401	9	0	0	0	0	0	0	0	0	0	0	1	0	8	9	0	0	3
15838	24373	"Lake Xinias"	39.0585	22.24997	185	"AWI"	185	13186	17002	14529	25	0	0	17	0	0	0	0	14	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	19	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	59	54	0	0	0	368	0	0	0	594	18	0	0	0	14	1	0	0	0	0	0	2	0	6	25	0	0	2
15838	24373	"Lake Xinias"	39.0585	22.24997	200	"AWI"	200	13609	18161	15351	5	0	0	8	0	0	0	0	23	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	11	25	0	1	0	304	0	0	0	396	11	0	0	0	14	1	0	0	1	0	0	1	0	3	12	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	210	"AWI"	210	13799	18963	15899	4	1	0	7	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	7	0	1	0	453	0	0	0	254	8	0	0	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	220	"AWI"	220	14251	19559	16457	4	1	0	4	0	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	96	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	225	"AWI"	225	14471	19805	16752	7	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	126	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	45	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	230	"AWI"	230	14629	20163	17028	3	0	0	5	0	0	0	0	40	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	112	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	72	0	0	0	28	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	235	"AWI"	235	14750	20611	17307	2	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	51	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	40	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	240	"AWI"	240	15017	20884	17585	3	0	0	6	0	0	0	0	78	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	335	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	33	1	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	245	"AWI"	245	15259	21112	17877	1	0	0	3	0	0	0	0	29	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	46	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	250	"AWI"	250	15470	21315	18176	1	0	0	3	0	0	0	0	42	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	49	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	255	"AWI"	255	15608	21561	18462	1	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	260	"AWI"	260	15747	21921	18747	1	0	0	2	0	0	0	0	150	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	85	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	265	"AWI"	265	16093	22135	19018	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	270	"AWI"	270	16397	22277	19295	2	2	0	2	0	0	0	0	96	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	64	0	0	0	0	84	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
15838	24373	"Lake Xinias"	39.0585	22.24997	275	"AWI"	275	16629	22495	19583	1	0	0	0	0	0	0	0	101	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	280	"AWI"	280	16779	22777	19865	3	0	0	0	0	0	0	0	185	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	77	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	290	"AWI"	290	17388	23221	20434	5	1	1	4	0	0	0	0	108	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	47	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	300	"AWI"	300	17964	23586	21017	9	2	0	4	0	1	0	0	183	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	44	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	83	0	0	0	0	185	0	0	0	19	1	0	0	0	0	1	0	0	1	0	0	4	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	310	"AWI"	310	18505	24063	21585	9	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	36	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	320	"AWI"	320	19286	24358	22136	5	0	0	4	0	0	0	0	144	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	152	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	269	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	340	"AWI"	340	20631	25109	23228	2	1	0	11	0	0	0	0	241	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	286	0	0	1	34	4	0	0	0	0	2	0	0	0	0	0	6	0	0	3	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	360	"AWI"	360	22022	25717	24247	3	0	0	6	0	0	0	0	271	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	581	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	109	0	0	0	0	437	0	0	0	45	1	0	0	0	0	3	0	0	1	0	0	15	0	0	1	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	380	"AWI"	380	23282	26333	25143	2	0	0	5	0	1	0	0	226	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	542	0	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	72	0	0	0	0	402	0	1	1	40	2	0	0	0	0	3	0	0	0	0	0	12	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	400	"AWI"	400	23754	26977	25614	1	0	0	3	0	1	0	0	160	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	7	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	243	0	0	0	23	1	0	0	0	3	1	0	0	0	0	0	7	0	0	3	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	420	"AWI"	420	24274	27488	26099	1	0	0	4	0	0	0	0	218	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	235	0	0	0	12	0	0	0	0	0	2	0	0	0	1	0	10	0	0	1	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	440	"AWI"	440	24818	27994	26563	1	0	0	4	0	0	0	0	286	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	30	0	0	0	0	526	0	0	0	14	1	0	0	0	10	5	0	0	0	0	0	7	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	460	"AWI"	460	25285	28480	27046	2	1	0	4	0	2	37	0	369	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	9	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	0	546	0	0	0	16	1	0	0	0	11	5	0	0	0	0	0	5	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	480	"AWI"	480	25857	28947	27537	1	0	0	1	0	0	0	0	193	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	266	0	0	0	11	0	0	0	0	5	2	0	0	0	0	0	5	0	0	1	0	0	1
15838	24373	"Lake Xinias"	39.0585	22.24997	500	"AWI"	500	26388	29459	28014	1	0	0	3	0	0	0	0	201	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	385	0	0	0	11	0	0	0	0	0	1	0	0	2	0	0	8	0	0	1	0	0	1
15838	24373	"Lake Xinias"	39.0585	22.24997	520	"AWI"	520	26914	29842	28508	3	0	0	9	0	0	0	0	222	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	336	0	16	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	880	0	0	0	57	1	0	0	0	13	1	0	0	0	0	0	16	0	0	3	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	540	"AWI"	540	27583	30209	28998	2	1	0	4	0	0	0	0	167	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	480	0	0	0	29	0	0	0	0	0	4	0	0	0	1	0	15	0	1	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	560	"AWI"	560	28369	30549	29451	4	1	0	10	0	1	0	0	248	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	244	0	11	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	776	0	0	0	67	1	0	0	0	0	2	0	0	0	0	0	10	0	0	1	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	580	"AWI"	580	28892	31020	29945	1	0	0	4	0	0	0	0	269	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	51	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	332	0	0	1	26	2	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	600	"AWI"	600	29242	31813	30420	0	1	0	2	0	0	0	0	189	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	242	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	620	"AWI"	620	29545	32645	30882	1	0	0	0	0	0	0	0	253	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	293	0	0	0	7	0	0	0	0	0	4	0	0	0	0	0	5	0	1	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	640	"AWI"	640	29837	33415	31353	2	0	0	2	0	0	0	0	101	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	258	0	0	1	10	0	0	0	0	5	3	0	0	0	0	0	2	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	660	"AWI"	660	30170	34110	31847	2	0	0	4	0	0	0	0	240	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	361	0	0	2	24	1	0	0	0	0	2	0	0	0	0	0	10	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	680	"AWI"	680	30528	34801	32335	8	0	0	11	0	0	0	0	375	0	0	0	1	9	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0	126	0	10	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	862	0	0	0	85	2	0	0	0	17	2	0	0	0	0	0	6	0	0	0	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	700	"AWI"	700	30912	35443	32821	2	0	0	2	0	2	0	0	240	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	130	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	317	0	0	0	19	0	0	0	0	0	3	0	0	0	0	0	6	0	0	1	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	720	"AWI"	720	31285	36122	33303	2	0	0	5	0	0	0	0	262	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	320	0	0	0	20	3	0	0	0	3	5	0	0	0	0	0	1	0	0	1	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	740	"AWI"	740	31643	36762	33831	2	0	0	3	0	1	0	0	201	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	3	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	56	0	0	0	0	398	0	0	0	33	2	0	0	0	5	1	0	0	0	0	0	5	0	0	2	0	0	0
15838	24373	"Lake Xinias"	39.0585	22.24997	760	"AWI"	760	32012	37401	34332	5	0	0	9	0	2	0	0	156	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	102	0	3	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	101	0	0	0	0	527	0	0	1	56	1	0	0	0	7	4	0	0	0	0	2	12	0	0	5	0	0	0
