"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Chamaerops"	"Cistaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malvaceae"	"Myrtaceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3399	4404	"San Rafael"	36.77361	-2.60139	200	"AWI"	200	740	1417	1113	0	0	0	2040	8	0	920	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	3	50	1	0	6	0	0	0	0	0	0	0	0	3	0	0	0	2	0	67	5	27	0	0	0	0	17	0	0	0	0	0	0	1	2	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	210	"AWI"	210	847	1450	1161	0	0	0	191	14	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	5	0	0	0	1	0	0	0	0	5	0	0	0	3	0	12	3	12	0	0	0	1	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	220	"AWI"	220	935	1484	1213	0	0	0	292	1	0	912	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	25	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	2	0	58	5	44	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	1	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	230	"AWI"	230	998	1531	1270	0	0	1	1668	5	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	29	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	36	8	35	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	0	0	0	3
3399	4404	"San Rafael"	36.77361	-2.60139	240	"AWI"	240	1117	1592	1331	0	0	0	201	19	0	166	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	14	4	1	3	0	0	0	0	0	0	0	0	14	0	0	0	2	0	9	1	5	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	1	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	250	"AWI"	250	1196	1673	1404	0	0	0	310	1	0	226	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	19	0	1	0	0	0	1	0	0	0	0	8	0	0	0	6	0	8	0	12	0	0	0	1	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	260	"AWI"	260	1244	1809	1482	0	0	0	445	1	0	185	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	2	0	0	0	4	0	2	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	270	"AWI"	270	1278	2006	1546	0	0	0	154	1	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	4	0	0	0	0	3	0	0	0	2	0	5	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	280	"AWI"	280	1312	2195	1612	0	0	0	66	6	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	4	0	0	0	2	0	0	0	0	4	0	0	0	2	0	3	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	290	"AWI"	290	1380	2272	1702	0	0	0	37	20	0	217	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	7	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	3	0	1	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	300	"AWI"	300	1425	2373	1792	0	0	1	98	4	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	1	3	0	0	0	1	0	0	0	0	7	0	0	0	4	0	2	0	10	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	310	"AWI"	310	1458	2517	1874	0	0	0	26	2	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	320	"AWI"	320	1488	2715	1959	0	0	7	111	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	330	"AWI"	330	1539	2866	2045	0	0	0	43	3	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	4	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	340	"AWI"	340	1603	2944	2135	0	0	1	20	0	0	82	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	22	3	0	0	0	0	0	1	0	0	0	0	11	0	0	0	11	0	24	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	350	"AWI"	350	1652	3033	2227	0	0	0	44	7	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	26	0	0	0	14	0	2	0	7	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	360	"AWI"	360	1694	3190	2312	0	0	1	33	1	0	102	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	14	0	0	1	7	1	13	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	370	"AWI"	370	1726	3372	2394	0	0	0	8	1	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	1	0	0	6	0	0	0	4	0	32	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	380	"AWI"	380	1814	3454	2486	0	0	0	6	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	17	0	0	0	0	0	0	0	0	0	0	8	0	0	0	9	0	14	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	390	"AWI"	390	1900	3501	2584	0	0	0	8	1	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	23	0	0	0	0	0	0	0	0	0	0	16	0	0	0	4	0	23	0	4	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	420	"AWI"	420	2038	3828	2866	0	0	0	1	3	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	14	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	470	"AWI"	470	2418	4272	3352	0	0	0	34	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	7	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	490	"AWI"	490	2571	4375	3524	0	0	0	139	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	550	"AWI"	550	3059	4727	4045	0	0	0	18	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	590	"AWI"	590	3553	4934	4404	0	0	0	122	2	0	56	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	4	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	600	"AWI"	600	3626	5006	4495	0	0	0	47	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	3	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	630	"AWI"	630	4141	5114	4734	0	0	0	3	0	0	111	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	640	"AWI"	640	4261	5163	4814	0	0	2	31	3	0	219	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	8	33	0	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0	9	0	3	0	0	0	4	43	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	650	"AWI"	650	4361	5232	4898	0	0	0	56	0	0	259	0	1	0	1	0	1	0	0	0	0	0	0	0	0	5	0	0	21	46	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	16	0	6	0	0	0	3	24	0	0	0	0	0	1	0	0	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	660	"AWI"	660	4414	5278	4946	0	0	0	297	3	0	249	0	0	0	0	0	0	0	0	1	0	0	12	0	0	1	0	5	24	15	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	3	0	0	0	4	49	4	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	670	"AWI"	670	4453	5325	4996	0	0	0	269	9	1	171	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	3	7	10	0	1	0	0	2	2	0	0	0	0	10	0	0	0	4	0	9	10	11	0	1	1	11	48	0	0	0	2	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	680	"AWI"	680	4494	5399	5039	0	0	2	398	2	0	124	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	5	4	19	0	0	0	0	0	1	0	0	0	0	6	0	0	0	1	0	5	14	2	0	0	0	12	88	0	0	0	0	5	0	0	1	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	690	"AWI"	690	4536	5494	5080	0	0	3	544	5	0	48	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	5	1	7	0	0	5	0	10	1	2	0	0	0	10	0	0	0	7	0	20	37	14	0	1	0	28	84	1	0	0	0	5	2	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	720	"AWI"	720	4656	5671	5206	0	0	0	406	3	0	111	0	0	0	0	0	0	0	0	2	0	0	24	0	0	2	0	8	10	7	1	2	0	0	1	1	0	1	0	0	8	0	0	0	3	0	16	8	15	0	1	0	11	91	3	0	0	0	1	0	0	0	0	0	0	1	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	730	"AWI"	730	4683	5742	5246	0	0	1	548	2	3	81	0	0	0	2	0	0	0	0	3	0	0	5	0	1	0	0	10	6	6	0	1	0	0	0	0	0	0	0	0	8	0	0	0	1	0	8	6	11	0	0	0	10	83	0	0	0	0	4	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	740	"AWI"	740	4710	5823	5283	0	0	1	194	5	0	143	29	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	5	6	1	0	3	0	0	0	0	0	0	0	0	14	0	0	0	1	0	2	1	3	0	0	0	2	46	0	0	0	4	0	0	2	2	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	750	"AWI"	750	4753	5877	5324	0	0	4	424	6	1	88	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	4	9	0	1	0	0	2	1	0	1	0	0	13	0	0	0	3	0	13	29	7	0	2	0	23	75	2	1	0	0	1	0	0	1	0	0	0	1	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	760	"AWI"	760	4798	5918	5366	0	0	0	220	8	1	141	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	2	6	9	0	1	0	0	1	1	0	0	0	0	30	0	0	0	3	0	1	17	4	0	0	0	5	64	1	1	0	0	3	1	1	2	0	0	0	0	1	0
3399	4404	"San Rafael"	36.77361	-2.60139	770	"AWI"	770	4828	5962	5407	0	0	2	398	6	0	113	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	4	6	16	0	4	0	0	0	5	0	0	0	0	20	0	0	0	4	0	6	37	9	0	0	0	22	87	0	0	0	0	7	0	1	2	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	780	"AWI"	780	4857	6015	5447	0	0	3	416	3	0	41	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	4	2	11	0	0	0	0	0	1	0	1	0	0	21	0	0	0	5	0	8	32	14	0	0	0	29	65	2	1	2	0	8	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	790	"AWI"	790	4894	6084	5485	1	0	1	457	12	0	38	0	2	0	0	2	0	0	0	1	0	0	6	0	0	0	1	7	6	13	0	4	0	0	4	0	0	0	0	0	49	0	0	0	3	0	9	21	34	0	4	0	67	60	1	0	0	1	2	0	0	4	0	0	1	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	800	"AWI"	800	4950	6133	5529	0	0	3	276	3	0	22	0	2	0	2	0	0	0	0	1	0	0	0	0	0	2	0	3	1	8	1	1	0	0	2	1	1	0	0	0	27	0	0	0	2	0	8	30	7	0	0	0	42	66	0	0	0	0	5	0	1	0	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	810	"AWI"	810	5003	6182	5576	0	0	1	168	12	0	24	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	10	6	1	3	0	0	0	3	0	0	0	0	31	0	0	0	10	0	9	38	4	49	0	0	34	69	3	0	0	0	5	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	820	"AWI"	820	5037	6227	5626	0	0	0	264	3	0	30	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4	4	7	1	1	0	0	0	0	0	0	0	0	23	0	0	0	9	0	6	28	9	0	0	0	22	60	5	0	0	0	3	0	0	2	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	830	"AWI"	830	5077	6281	5667	0	0	1	183	9	0	15	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	5	0	7	0	0	1	0	0	2	1	0	0	0	30	0	0	0	5	0	11	25	11	0	0	0	24	69	4	0	0	0	2	0	0	2	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	840	"AWI"	840	5119	6330	5709	0	0	0	549	7	1	24	0	2	0	4	0	0	0	0	1	0	0	6	0	0	0	0	6	3	12	0	4	0	0	1	1	0	0	0	0	41	0	0	0	2	0	11	13	13	0	0	0	29	112	1	2	0	0	0	0	1	0	0	0	0	0	0	1
3399	4404	"San Rafael"	36.77361	-2.60139	850	"AWI"	850	5167	6369	5755	0	0	0	83	15	0	42	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	6	7	5	0	2	0	0	0	0	0	0	0	0	30	0	0	0	2	0	4	15	1	0	0	0	19	93	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	860	"AWI"	860	5206	6420	5797	0	0	1	197	20	0	36	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	3	6	2	3	0	1	2	1	1	0	0	0	42	0	0	0	5	0	11	21	5	0	0	0	30	107	2	0	0	0	3	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	870	"AWI"	870	5245	6460	5843	0	0	1	205	1	1	19	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	2	5	0	1	0	0	0	0	0	0	0	0	35	0	0	0	3	0	15	49	2	36	0	0	27	47	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	880	"AWI"	880	5271	6522	5887	0	0	0	337	8	0	26	0	2	0	0	2	0	0	0	1	0	0	0	0	0	1	0	14	0	3	0	0	0	0	1	1	0	0	0	0	42	0	0	0	4	0	21	36	0	0	0	0	28	58	2	0	0	0	3	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	890	"AWI"	890	5320	6576	5928	0	0	0	278	12	1	47	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	2	0	0	0	1	0	0	0	0	50	0	0	0	6	0	11	26	1	0	0	0	12	80	0	0	0	0	5	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	900	"AWI"	900	5360	6602	5968	0	0	1	241	1	0	12	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	1	18	2	0	3	0	2	0	0	0	0	0	0	75	0	0	0	10	0	14	33	4	0	0	0	16	56	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	910	"AWI"	910	5389	6646	6013	0	0	4	134	12	0	27	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10	2	6	0	1	0	1	1	0	0	0	0	0	45	0	0	0	3	0	12	15	0	0	0	0	15	70	1	0	0	0	5	0	1	2	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	920	"AWI"	920	5407	6684	6058	0	0	0	205	4	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	5	0	1	0	0	1	2	1	0	0	0	13	0	0	0	1	0	15	31	0	0	0	0	15	49	2	0	0	0	4	0	0	1	0	0	0	0	0	0
3399	4404	"San Rafael"	36.77361	-2.60139	930	"AWI"	930	5439	6749	6097	0	0	0	162	19	1	128	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1	1	4	14	2	0	3	0	0	0	2	0	0	0	0	24	0	0	0	3	0	1	4	0	0	2	0	11	73	0	0	0	0	1	1	0	0	0	0	0	0	0	1
