"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16120	24900	"Port des Lamberts"	46.96083	4.01056	4	"AWI"	4	-116	139	-10	0.735294117647059	0	4.04411764705882	0.735294117647059	0	0.183823529411765	0	0	0	11.2132352941176	0	0.183823529411765	0	0.183823529411765	0	0	0	0	0	6.25	0	0.367647058823529	36.3970588235294	0	0	14.7058823529412	0	0	0	0.183823529411765	0	0	0	0	0	0	0	0	0	4.04411764705882	0	1.10294117647059	9.92647058823529	0	0	0	0	0	0	0	6.80147058823529	0	0	0	1.28676470588235	0.183823529411765	0	0	0	0	0.183823529411765	0	0.735294117647059	0.551470588235294	0	0
16120	24900	"Port des Lamberts"	46.96083	4.01056	10	"AWI"	10	-66	289	71	0.573065902578797	0	8.88252148997135	0.573065902578797	0	0.286532951289398	0	0.286532951289398	0	17.1919770773639	0	0.573065902578797	0	0	0	0	2.00573065902579	0	0	6.30372492836676	0	1.43266475644699	19.7707736389685	0	0	12.8939828080229	0	0.859598853868195	0	0	0	0.286532951289398	0	0.573065902578797	0	0	0	0	0	8.59598853868195	0	0.573065902578797	6.30372492836676	0	0	0	0	0.573065902578797	0	0	10.6017191977077	0	0	0	0.286532951289398	0.286532951289398	0	0	0	0	0	0	0	0.286532951289398	0	0
16120	24900	"Port des Lamberts"	46.96083	4.01056	16	"AWI"	16	-1	385	157	0	0	14.0625	0.9375	0	0.9375	0	0	0	15.625	0	0.3125	0	0.3125	0	0	2.1875	0	0	5.625	0	3.75	23.75	0	0	6.875	0	0.625	0	0.9375	0	0	0	0	0.3125	0	0	0	0	2.1875	0	0.9375	5.3125	0	0	0	0	0	0	0	9.375	0.3125	0	0	2.5	1.875	0	0	0	0	0.625	0	0.625	0	0	0
16120	24900	"Port des Lamberts"	46.96083	4.01056	18	"AWI"	18	21	412	185	0.589970501474926	0	11.2094395280236	0.589970501474926	0	0.589970501474926	0	0	0	14.1592920353982	0	0.884955752212389	0	0	0	0	1.76991150442478	0	0	2.94985250737463	0	8.25958702064897	0	0	0	7.07964601769912	0	0.589970501474926	0	0.294985250737463	0	0	0.294985250737463	0.294985250737463	0	0	0	0	0	1.76991150442478	0	0.884955752212389	7.66961651917404	0	22.1238938053097	0.294985250737463	0	0	0	0	12.094395280236	0.884955752212389	0	0	2.65486725663717	0.589970501474926	0	0	0.589970501474926	0	0.294985250737463	0	0.589970501474926	0	0	0
16120	24900	"Port des Lamberts"	46.96083	4.01056	20	"AWI"	20	37	455	211	0.518134715025907	0	7.7720207253886	1.03626943005181	0	0	0	0.77720207253886	0	8.54922279792746	0	0	0	0.259067357512953	0	0	2.07253886010363	0	0	7.51295336787565	0.518134715025907	5.18134715025907	0	0	0	8.80829015544041	0	0.259067357512953	0	0	0	0	0	0.77720207253886	0	0	0	0	0	1.55440414507772	0	0	9.84455958549223	4.66321243523316	22.7979274611399	0	0	0.259067357512953	0	0	12.1761658031088	0.77720207253886	0	0	3.62694300518135	0.259067357512953	0	0	0	0	0	0	0	0	0	0
16120	24900	"Port des Lamberts"	46.96083	4.01056	24	"AWI"	24	86	508	267	0	0.21505376344086	6.66666666666667	0.21505376344086	0	0.645161290322581	0	0.21505376344086	0	3.44086021505376	0	1.50537634408602	0	0.21505376344086	0	0	3.44086021505376	0	0	3.65591397849462	0	3.2258064516129	24.5161290322581	0	0	4.51612903225806	0.21505376344086	0.21505376344086	0	0	0	0	0	1.0752688172043	0	0	0	0	0	1.72043010752688	0	0.43010752688172	4.51612903225806	0	23.6559139784946	0	0	0	0	0	10.3225806451613	0.645161290322581	0	0	3.01075268817204	1.29032258064516	0	0	0.21505376344086	0	0	0	0.21505376344086	0	0	0
16120	24900	"Port des Lamberts"	46.96083	4.01056	28	"AWI"	28	126	567	322	0	0.174825174825175	5.06993006993007	0.174825174825175	0	0.699300699300699	0	0.174825174825175	0	4.89510489510489	0	0.34965034965035	0	0.699300699300699	0	0	2.97202797202797	0	0	3.4965034965035	0	0.174825174825175	38.2867132867133	0	0	2.27272727272727	0	0.524475524475524	0	0.34965034965035	0	0.174825174825175	0	0.699300699300699	0	0	0.34965034965035	0	0	2.44755244755245	0	0	1.74825174825175	0	24.1258741258741	0	0	0	0	0	7.16783216783217	0.699300699300699	0	0.174825174825175	1.22377622377622	0.524475524475524	0	0	0.34965034965035	0	0	0	0	0	0	0
16120	24900	"Port des Lamberts"	46.96083	4.01056	32	"AWI"	32	173	629	380	0	0.315457413249211	7.88643533123028	0	0	2.20820189274448	0	0	0	6.30914826498423	0	0.315457413249211	0	1.26182965299685	0	0	9.46372239747634	0	0	6.30914826498423	0	5.36277602523659	10.0946372239748	0	0	7.25552050473186	0	1.57728706624606	0	0	0	0	0	0	1.26182965299685	0	0	0	0	2.20820189274448	0.315457413249211	0	4.41640378548896	0	0	0	0	0	0	0	23.9747634069401	1.57728706624606	0	1.26182965299685	2.8391167192429	1.57728706624606	0	0	0	0.630914826498423	0	0	0.630914826498423	0.946372239747634	0	0
16120	24900	"Port des Lamberts"	46.96083	4.01056	36	"AWI"	36	220	686	438	0.549450549450549	0.274725274725275	29.1208791208791	1.0989010989011	0	0.824175824175824	0	0.274725274725275	0	8.24175824175824	0	0.824175824175824	0	0.824175824175824	0	0	4.12087912087912	0	0	3.2967032967033	0	1.64835164835165	5.49450549450549	0	0	15.1098901098901	0	0.274725274725275	0	0	0	0	0	0.549450549450549	0	0	0	0	0	2.1978021978022	0.274725274725275	0	2.47252747252747	0	0	0.549450549450549	0	0	0	0	14.2857142857143	3.2967032967033	0	0.824175824175824	1.92307692307692	0.824175824175824	0	0	0.274725274725275	0	0	0	0.549450549450549	0	0	0
16120	24900	"Port des Lamberts"	46.96083	4.01056	40	"AWI"	40	268	739	492	0	0	8.08080808080808	0.404040404040404	0	1.01010101010101	0	0	0	5.45454545454545	0	0.202020202020202	0	0	0	0	1.01010101010101	0	0	4.44444444444444	0	2.02020202020202	0.808080808080808	0	0	19.3939393939394	0.404040404040404	0.404040404040404	0	0.202020202020202	0.202020202020202	0	0	0.808080808080808	0.606060606060606	0	0	0	0	3.23232323232323	0.202020202020202	0.202020202020202	2.02020202020202	0	33.9393939393939	0.202020202020202	0	0	0	0	10.7070707070707	0.606060606060606	0	0	2.82828282828283	0.202020202020202	0	0	0	0	0.202020202020202	0	0	0.202020202020202	0	0
16120	24900	"Port des Lamberts"	46.96083	4.01056	44	"AWI"	44	321	788	549	0.0977517106549365	0	8.50439882697947	0.488758553274682	0	0.195503421309873	0	0.0977517106549365	0	9.18866080156403	0	0.586510263929619	0	0.293255131964809	0	0	0.782013685239492	0	0	2.63929618768328	0	3.91006842619746	1.85728250244379	0	0	27.0772238514174	0	0	0	0	0	0	0.0977517106549365	0.391006842619746	0	0	0	0	0	1.95503421309873	0.0977517106549365	0.0977517106549365	1.56402737047898	0	21.603128054741	0	0	0	0	0	13.3919843597263	1.36852394916911	0	0.586510263929619	2.73704789833822	0.0977517106549365	0.0977517106549365	0.0977517106549365	0	0	0	0	0	0	0.0977517106549365	0
16120	24900	"Port des Lamberts"	46.96083	4.01056	48	"AWI"	48	379	842	604	0	0	9.80926430517711	0.817438692098093	0	0.272479564032698	0	0.544959128065395	0	6.81198910081744	0	0.272479564032698	0	0.817438692098093	0	0	1.36239782016349	0	0	4.35967302452316	0	7.08446866485014	0	0	0	18.2561307901907	0	0.817438692098093	0	0	0	0	0	0.272479564032698	0.272479564032698	0	0	0	0	1.36239782016349	0	0	0.544959128065395	0	27.7929155313352	0.544959128065395	0	0	0	0	11.4441416893733	0	0	0.272479564032698	1.63487738419619	1.08991825613079	0	0.544959128065395	0	1.08991825613079	0	0	1.08991825613079	0.817438692098093	0	0
