"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Adoxaceae"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15799	24279	"Kulzer Moos"	49.3912	12.4482	20	"AWI"	20	1210	1958	1599	150	0	0	86	1	1	0	2	0	82	1	0	3	0	0	0	0	27	40	0	0	0	0	0	0	138	0	1	0	0	0	0	0	0	0	0	0	0	9	0	47	359	0	21	0	0	0	53	0	0	0	3	0	0	0	0	0	0	0	10	3	3	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	22	"AWI"	22	1507	2129	1843	164	2	0	86	1	0	0	2	0	103	0	0	1	0	0	0	0	33	14	0	0	6	0	0	0	157	0	1	0	0	0	0	0	0	1	0	0	0	12	0	57	558	0	0	0	0	0	53	0	0	1	6	2	0	0	0	0	0	0	4	4	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	24	"AWI"	24	1767	2319	2088	140	0	0	83	0	0	0	7	2	125	0	0	0	0	0	0	0	27	17	0	0	8	0	0	0	129	0	0	0	0	0	0	3	0	0	0	0	0	3	0	21	477	0	0	0	0	0	32	0	0	1	6	2	0	0	0	0	0	0	5	3	4	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	26	"AWI"	26	1979	2532	2339	145	0	0	85	1	0	0	4	0	136	0	0	0	0	0	0	0	39	27	0	0	9	0	0	0	143	0	2	0	0	0	0	0	0	0	0	0	0	2	0	31	385	0	0	0	1	0	46	0	0	0	1	0	0	0	0	0	1	0	8	7	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	28	"AWI"	28	2179	2770	2585	154	2	0	105	1	4	0	2	0	133	0	0	0	0	0	0	0	61	33	0	0	0	0	0	0	140	0	6	0	0	0	0	0	0	0	0	0	0	12	0	42	293	0	0	0	0	0	46	0	0	0	1	2	0	0	0	0	0	0	3	8	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	30	"AWI"	30	2337	3009	2792	137	0	0	110	1	1	0	3	0	128	0	0	0	0	0	0	0	72	31	0	0	3	0	0	0	165	0	1	0	0	0	1	0	0	0	0	0	0	6	0	56	218	7	0	0	0	0	53	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	32	"AWI"	32	2419	3034	2829	145	0	0	125	0	1	1	1	0	134	0	0	0	0	0	0	0	55	42	0	0	0	0	0	0	163	0	5	0	0	0	0	0	0	0	0	0	0	5	0	54	189	8	0	0	1	0	52	0	0	0	2	3	0	0	0	0	0	0	3	13	7	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	34	"AWI"	34	2484	3063	2869	128	0	0	119	1	0	0	3	0	159	0	0	1	0	0	0	0	70	50	0	0	10	0	0	0	161	0	3	0	0	0	0	0	0	0	0	0	0	6	0	54	256	6	0	0	0	0	46	0	0	2	2	1	0	0	0	0	0	0	8	7	5	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	36	"AWI"	36	2542	3098	2905	137	2	0	131	1	2	0	3	0	147	0	1	0	0	0	0	0	72	56	0	0	0	0	0	0	197	0	3	0	0	0	0	6	0	0	0	0	0	7	0	37	143	0	0	0	2	0	52	0	0	0	1	7	0	0	0	0	0	0	6	10	11	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	38	"AWI"	38	2588	3141	2941	124	1	0	142	1	3	0	8	0	144	0	0	0	0	0	0	0	79	43	0	0	5	0	0	0	223	0	6	0	0	0	1	0	0	0	0	0	0	7	0	37	150	6	0	0	1	0	67	0	0	0	3	5	0	0	0	0	0	0	2	11	7	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	40	"AWI"	40	2637	3190	2975	105	2	0	87	1	1	0	2	0	77	0	0	0	0	1	0	0	59	76	0	0	0	0	0	0	178	0	5	0	0	0	1	0	0	0	0	0	0	3	0	29	114	8	0	0	0	0	52	0	0	1	3	9	0	0	0	0	0	0	1	10	5	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	42	"AWI"	42	2675	3252	3012	192	3	0	145	2	5	0	5	2	118	0	0	0	0	2	0	0	114	71	0	0	3	1	0	0	265	1	7	0	0	0	3	0	0	0	0	1	0	4	0	56	162	12	0	0	0	0	119	0	0	1	5	5	0	0	0	0	0	0	2	12	10	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	44	"AWI"	44	2714	3319	3050	171	1	0	104	0	0	0	3	0	112	0	1	0	0	0	0	0	71	50	0	0	0	0	0	0	241	0	4	0	0	0	2	0	0	0	0	0	0	3	0	42	135	7	0	0	1	0	77	0	0	0	3	10	0	0	0	0	0	0	1	7	6	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	46	"AWI"	46	2779	3354	3090	160	0	0	115	1	2	0	8	0	94	0	0	0	0	0	0	0	75	39	0	0	0	0	0	0	192	0	6	0	0	0	0	5	0	0	0	0	0	3	0	27	105	5	0	0	0	0	62	0	0	0	2	5	0	0	0	0	0	0	7	12	12	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	48	"AWI"	48	2851	3382	3131	407	3	0	76	1	2	0	5	0	85	0	0	0	0	0	0	0	73	13	0	0	0	0	1	0	259	0	8	0	0	0	0	0	0	0	0	0	0	3	0	56	96	0	0	0	2	0	70	0	0	0	4	1	0	0	0	0	1	0	4	9	8	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	49	"AWI"	49	2884	3395	3150	374	3	0	95	0	0	0	5	0	75	0	0	0	0	0	0	0	53	22	0	0	3	0	0	0	233	0	8	0	0	0	0	0	0	0	0	0	0	5	0	67	131	7	0	0	1	0	54	0	0	0	2	2	0	0	0	0	0	1	1	12	5	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	50	"AWI"	50	2913	3411	3172	351	4	0	65	1	2	0	3	0	63	0	0	1	0	0	0	0	62	17	0	0	0	0	0	0	232	0	13	0	0	0	0	0	0	0	0	0	0	9	0	42	108	0	0	0	1	0	60	0	0	0	0	2	0	0	0	0	0	0	5	9	6	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	52	"AWI"	52	2960	3457	3214	123	2	0	71	0	0	0	3	0	76	0	0	0	0	0	0	0	49	17	0	0	2	0	0	0	148	0	6	0	0	0	0	2	0	0	0	0	0	3	0	27	95	0	0	0	0	0	35	0	0	0	2	1	0	0	0	0	0	0	3	5	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	54	"AWI"	54	3000	3515	3257	229	0	0	97	1	0	0	3	0	82	0	0	1	0	0	0	0	58	13	0	0	0	0	0	0	195	0	4	0	1	0	0	0	0	0	0	0	0	5	0	73	173	0	0	0	2	0	43	0	0	0	0	1	0	0	0	0	1	0	6	15	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	56	"AWI"	56	3024	3575	3298	238	1	0	131	1	0	0	6	0	105	0	0	0	0	0	0	0	78	17	0	0	0	0	0	0	245	0	4	0	0	0	0	0	0	0	0	0	0	7	0	59	141	0	0	0	0	0	60	0	0	1	0	1	0	0	0	0	0	0	14	13	5	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	58	"AWI"	58	3052	3652	3337	265	2	0	88	1	0	0	1	0	102	0	0	0	0	0	0	0	51	13	0	0	3	0	0	0	171	1	3	0	0	0	1	0	0	0	0	0	0	4	0	36	114	0	0	0	1	0	36	0	0	0	1	2	0	0	0	0	0	0	6	12	3	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	60	"AWI"	60	3100	3718	3384	257	2	0	63	1	0	0	4	0	68	0	0	0	0	0	0	0	48	16	0	0	0	0	0	0	242	0	4	0	0	0	1	0	0	0	0	0	0	7	0	35	55	0	0	0	1	0	26	0	0	0	0	2	0	0	0	0	0	0	8	7	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	62	"AWI"	62	3191	3748	3449	243	3	0	115	1	1	0	1	0	63	0	0	0	0	0	0	0	67	30	0	0	0	0	0	0	227	0	6	0	0	0	0	0	0	0	0	0	0	3	0	40	127	9	0	0	2	0	31	0	0	0	1	5	0	0	0	0	1	0	10	12	5	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	64	"AWI"	64	3272	3787	3512	231	1	0	77	2	1	0	1	0	34	0	0	0	0	0	0	0	75	13	0	0	10	0	0	0	204	0	8	0	0	0	0	0	0	0	0	0	0	5	0	41	96	0	0	0	1	0	37	0	0	0	1	4	0	1	0	0	1	0	15	11	7	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	66	"AWI"	66	3336	3835	3578	297	2	0	85	1	1	0	4	0	36	0	0	1	0	0	0	0	65	14	0	0	0	0	0	0	187	0	9	0	0	0	0	0	0	0	0	0	0	4	0	69	96	0	0	0	1	0	50	0	0	0	0	1	0	0	0	0	2	1	7	14	4	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	68	"AWI"	68	3388	3892	3643	315	2	0	105	0	0	1	0	0	49	0	1	0	0	0	0	0	73	16	0	0	9	0	0	0	212	0	7	0	0	0	0	0	0	0	0	0	0	7	0	63	85	0	0	0	1	0	37	0	0	0	1	1	0	0	0	0	0	1	12	18	3	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	70	"AWI"	70	3428	3964	3708	326	2	0	211	1	0	1	1	0	48	0	0	0	0	2	0	0	103	30	0	0	0	0	0	0	234	0	13	0	0	0	0	0	0	0	0	0	0	12	0	48	71	0	0	0	1	0	43	0	0	1	1	3	0	0	0	0	2	0	9	14	8	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	72	"AWI"	72	3464	4052	3770	379	2	0	123	1	0	0	3	0	43	0	0	1	0	0	0	0	79	36	0	0	15	0	0	0	218	0	9	0	0	1	0	0	0	0	0	0	0	4	0	83	87	0	0	0	0	0	46	0	0	3	0	3	0	0	0	0	0	0	3	12	5	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	74	"AWI"	74	3493	4157	3832	293	1	0	109	1	0	1	1	0	43	0	0	0	0	0	0	0	84	31	0	0	6	0	0	0	218	0	5	0	0	0	0	0	0	0	0	0	0	6	0	52	101	0	0	0	0	0	34	0	0	0	1	2	0	0	0	0	0	0	19	3	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	76	"AWI"	76	3532	4190	3872	405	1	0	111	1	0	0	0	0	53	0	0	0	0	0	0	0	85	67	0	0	0	0	0	0	233	0	8	0	0	0	0	0	0	0	0	0	0	3	0	75	125	0	0	0	0	0	40	0	0	0	0	3	0	0	0	0	0	0	13	7	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	78	"AWI"	78	3565	4228	3909	270	1	0	121	1	0	0	2	0	43	0	0	0	0	0	0	0	82	29	0	0	3	0	0	0	206	0	6	0	1	0	0	0	0	0	0	0	0	4	0	80	96	0	0	0	0	0	47	0	0	0	0	2	0	0	0	0	1	0	10	7	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	80	"AWI"	80	3592	4268	3943	297	3	0	125	0	0	0	0	0	65	0	0	0	0	0	0	0	98	36	0	0	0	0	0	0	235	0	5	0	0	0	0	0	0	0	0	0	0	5	0	82	151	4	0	0	0	0	38	0	0	0	0	0	0	0	0	0	1	0	14	8	5	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	82	"AWI"	82	3619	4318	3978	420	1	0	104	0	1	0	3	0	51	0	0	0	0	0	0	0	115	23	0	0	0	0	0	0	188	0	5	0	0	0	0	0	0	0	0	0	0	2	0	89	134	0	0	0	0	0	47	0	0	1	0	1	0	0	0	0	2	1	11	11	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	84	"AWI"	84	3642	4375	4012	207	0	0	93	0	0	0	1	0	87	0	0	0	0	0	0	0	79	20	0	0	0	0	0	0	134	0	2	0	0	0	0	0	0	0	0	0	0	1	0	79	195	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	1	0	15	11	3	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	86	"AWI"	86	3658	4437	4045	222	2	0	91	0	0	0	3	0	117	0	0	0	0	0	0	0	75	19	0	0	0	0	0	0	123	0	5	0	0	0	0	3	0	0	0	0	0	1	0	97	265	0	0	0	1	0	55	0	0	0	2	0	0	0	0	0	1	0	15	15	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	88	"AWI"	88	3676	4505	4078	199	0	0	95	0	1	0	2	0	87	0	0	0	0	0	0	0	92	20	0	1	16	0	1	0	132	0	6	0	0	0	0	0	0	0	0	0	0	0	0	96	240	0	0	0	0	0	50	0	0	1	0	1	0	0	0	0	1	0	8	11	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	90	"AWI"	90	3706	4557	4110	237	0	0	123	0	0	0	0	0	84	0	0	0	0	0	0	0	87	31	0	0	11	1	0	0	187	0	17	0	0	0	0	0	0	0	0	0	0	2	0	91	203	0	0	0	4	0	56	0	0	0	0	1	0	0	0	0	3	0	13	17	3	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	92	"AWI"	92	3749	4578	4143	246	1	0	87	0	0	0	2	0	68	0	0	1	0	0	0	0	104	28	0	0	0	0	2	0	178	1	12	0	0	0	0	3	0	0	0	0	0	1	0	112	188	0	0	0	0	0	48	0	0	0	0	0	0	0	1	0	2	0	13	12	3	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	94	"AWI"	94	3784	4606	4180	266	3	0	83	0	0	0	2	0	83	1	0	2	0	0	0	0	81	29	0	0	8	0	0	0	157	0	6	0	0	0	0	0	0	0	0	0	0	2	0	130	110	0	0	0	2	0	53	0	0	0	0	2	0	0	0	0	0	1	12	15	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	96	"AWI"	96	3813	4635	4216	236	2	0	102	0	0	0	1	0	113	0	0	0	0	0	0	0	83	46	0	0	0	0	0	0	147	0	7	1	0	0	0	0	0	0	0	0	0	4	0	130	133	2	0	0	3	0	49	0	0	0	0	0	0	0	0	0	1	0	9	17	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	98	"AWI"	98	3838	4673	4254	212	2	0	83	0	2	0	0	0	65	0	0	1	0	0	0	0	84	45	0	0	0	0	0	0	124	0	3	0	0	0	0	0	0	0	0	0	0	0	0	103	122	0	0	0	1	0	45	0	0	1	0	0	0	0	0	0	0	0	5	17	4	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	100	"AWI"	100	3861	4717	4292	209	1	0	98	0	1	0	0	0	75	0	0	0	0	0	0	0	83	33	0	0	8	0	0	0	163	0	6	0	0	0	0	3	0	0	0	0	0	0	0	146	73	0	0	0	0	0	49	0	0	0	2	0	0	0	0	0	0	0	10	32	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	102	"AWI"	102	3881	4766	4326	267	1	0	117	0	3	0	0	0	96	0	0	1	0	0	0	0	102	33	0	0	0	0	4	0	170	0	8	0	0	0	0	3	0	0	0	0	0	2	0	181	95	0	0	0	0	0	55	0	0	0	0	1	0	0	0	0	0	1	13	25	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	104	"AWI"	104	3904	4814	4361	201	2	0	100	0	0	0	2	0	92	1	0	1	0	0	0	0	80	29	0	0	2	0	0	0	185	0	13	0	0	0	0	0	0	0	0	0	0	0	0	117	88	0	0	0	1	0	40	0	0	0	2	0	0	1	0	0	0	1	9	21	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	106	"AWI"	106	3957	4829	4394	224	2	0	117	1	1	0	6	0	80	0	0	0	0	0	0	0	95	8	0	0	0	0	0	0	159	0	8	0	0	0	0	0	0	0	0	1	0	1	0	167	108	0	0	0	0	0	41	0	0	0	0	1	0	0	0	0	1	0	11	21	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	108	"AWI"	108	4010	4847	4427	179	1	0	136	0	0	2	3	0	105	0	0	1	0	0	0	0	88	28	0	0	0	0	0	0	153	4	4	0	0	0	0	0	0	0	0	0	0	0	0	183	141	0	0	0	2	0	43	0	0	0	0	0	0	0	0	0	1	1	3	17	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	110	"AWI"	110	4050	4869	4462	162	0	0	113	0	1	0	1	0	152	0	0	0	0	0	0	0	77	34	0	0	0	0	0	0	157	0	12	0	0	0	0	0	0	0	0	0	0	1	0	136	203	0	0	0	0	0	46	0	0	0	1	3	0	1	0	0	1	0	10	12	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	112	"AWI"	112	4091	4886	4495	182	0	0	92	0	3	0	3	2	190	0	0	0	0	0	0	0	92	27	1	0	0	0	1	0	128	1	2	0	0	0	0	4	0	0	0	0	0	3	0	103	189	0	0	0	4	0	38	0	0	0	0	6	0	1	0	0	0	0	13	8	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	114	"AWI"	114	4116	4913	4531	168	1	0	93	0	3	0	4	0	183	0	0	0	0	0	0	0	105	34	0	0	0	0	0	0	165	0	6	0	0	0	0	2	0	0	0	0	0	1	0	105	154	0	0	0	4	0	33	0	0	0	0	5	0	0	0	0	5	0	9	7	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	116	"AWI"	116	4143	4949	4567	240	1	0	92	0	0	0	1	0	88	0	0	0	0	0	0	0	110	7	0	0	0	0	0	0	197	0	12	0	0	0	0	0	0	0	0	0	0	0	0	169	159	0	0	0	1	0	29	0	0	0	0	1	0	0	0	0	0	0	18	6	5	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	118	"AWI"	118	4172	4990	4603	163	3	0	65	0	0	0	1	0	64	0	0	0	0	0	0	0	112	4	0	0	0	0	0	0	183	0	5	0	0	0	0	2	0	0	0	0	0	1	0	133	104	0	0	0	2	0	52	0	0	0	0	0	0	0	0	0	0	0	21	5	3	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	120	"AWI"	120	4195	5018	4629	154	6	0	72	0	1	0	0	0	79	0	0	0	0	0	0	0	98	11	0	0	0	0	0	0	206	0	4	0	0	0	0	0	0	0	0	0	0	0	0	176	95	0	0	0	2	0	39	0	0	0	0	2	0	0	0	0	0	0	39	7	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	122	"AWI"	122	4223	5033	4650	198	4	0	80	0	0	0	0	0	104	0	0	0	0	0	0	0	108	10	0	0	0	0	0	0	175	0	9	0	0	0	0	0	0	0	0	0	0	1	0	173	72	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	1	0	14	25	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	124	"AWI"	124	4256	5050	4671	247	5	0	107	0	1	1	3	0	110	0	0	0	0	0	0	0	120	10	0	0	0	0	1	0	195	0	25	0	0	0	0	0	0	0	0	0	0	0	0	209	95	0	0	0	0	0	67	0	0	0	0	2	0	0	0	0	1	0	18	36	3	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	126	"AWI"	126	4275	5069	4693	198	3	0	55	0	1	0	3	0	68	0	0	0	0	0	0	0	53	10	0	0	0	0	0	0	156	0	7	0	0	0	0	0	0	0	0	0	0	1	0	177	107	0	0	0	0	0	47	0	0	0	0	1	0	0	0	0	2	0	13	17	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	128	"AWI"	128	4296	5090	4716	247	2	0	75	0	0	0	1	0	95	0	0	0	0	0	0	0	68	52	0	0	0	0	0	0	166	0	20	0	0	0	0	0	0	0	0	0	0	2	0	189	83	0	0	0	0	0	70	0	0	0	0	1	0	0	0	0	2	0	9	27	2	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	130	"AWI"	130	4315	5115	4739	174	3	0	77	0	0	2	2	0	75	0	0	2	0	0	0	0	72	29	0	0	0	0	0	0	150	0	14	0	0	0	0	0	0	0	0	0	0	1	0	122	80	0	0	0	1	0	45	0	0	0	0	1	0	0	0	0	3	0	14	26	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	132	"AWI"	132	4331	5145	4759	209	1	0	81	0	0	0	2	0	102	0	0	1	0	0	0	0	95	18	0	0	0	0	0	0	167	0	13	0	1	0	0	5	0	0	0	0	0	2	0	140	89	0	0	0	2	0	50	0	0	0	1	2	0	1	0	0	1	0	14	24	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	134	"AWI"	134	4352	5172	4779	224	3	0	101	0	0	1	1	0	105	0	0	0	0	0	0	0	99	36	0	0	0	0	0	0	139	0	19	0	0	0	0	2	0	0	0	0	0	1	0	179	104	2	0	0	3	0	46	0	0	0	0	1	0	0	0	0	1	0	24	35	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	136	"AWI"	136	4392	5183	4799	198	3	0	126	0	0	0	1	0	112	0	0	0	0	0	0	0	135	104	0	0	0	0	1	0	179	0	17	0	0	0	0	4	0	0	0	0	0	1	0	177	92	0	0	0	1	0	49	0	0	0	1	1	0	0	0	0	2	0	14	38	3	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	138	"AWI"	138	4423	5200	4819	208	2	0	92	0	0	0	0	0	58	0	0	1	0	1	0	0	120	32	0	0	0	0	0	0	257	0	15	0	0	0	0	5	0	0	0	0	0	2	0	182	75	0	0	0	0	0	47	0	0	0	0	2	0	0	0	0	1	0	14	31	1	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	140	"AWI"	140	4451	5213	4841	175	0	0	103	0	1	0	3	0	116	0	0	0	0	0	0	0	87	15	0	0	0	0	3	0	186	0	13	0	0	0	0	0	0	0	0	0	0	0	0	202	137	0	0	0	0	0	42	0	0	0	0	1	0	0	0	0	4	1	23	23	0	0	0
15799	24279	"Kulzer Moos"	49.3912	12.4482	142	"AWI"	142	4471	5232	4861	170	7	0	104	0	2	0	3	0	142	0	0	0	0	0	0	0	88	13	0	0	3	0	0	0	266	0	26	0	0	0	0	0	0	0	0	0	0	5	0	240	178	0	0	0	2	0	68	0	0	0	0	1	0	0	0	0	1	0	17	33	0	0	0
