"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Ilex"	"Iridaceae"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Tilia"	"Ulmus"	"Vitaceae"
3354	4352	"Place du Commerce"	47.21389	-1.55611	1195	"AWI"	1195	7080	7380	7220	0.760456273764259	0	17.4904942965779	14.0684410646388	0	0.760456273764259	0	0	0.760456273764259	0	0	0	0	0	0	4.18250950570342	1.90114068441065	0	0	0	0	0	0	0	0	0	0	0	0	0.760456273764259	17.8707224334601	0	0	0	0	0	35.7414448669202	0	0	0	0	0	0	4.94296577946768	0.760456273764259	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1220	"AWI"	1220	7155	7431	7288	0.757575757575758	0	12.1212121212121	10.6060606060606	0	0.757575757575758	0	0	0	0	0	0	0	0	0	6.06060606060606	7.95454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0.757575757575758	22.7272727272727	0	0	0	0	0	31.8181818181818	0	0	0	0	0.757575757575758	0	4.92424242424242	0.757575757575758	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1245	"AWI"	1245	7228	7517	7360	0	0	8.33333333333333	15.7894736842105	1.31578947368421	0.87719298245614	0	0	0	0	0	0	0	0.43859649122807	0	10.5263157894737	2.63157894736842	0	0	0	0	0	0	0	0	0.43859649122807	0	0	0	0.87719298245614	15.3508771929825	0	0	0	0	0	37.280701754386	0	0	0	0	0.43859649122807	0	3.50877192982456	2.19298245614035	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1260	"AWI"	1260	7264	7566	7405	0.465116279069767	0	17.2093023255814	21.3953488372093	0	0.465116279069767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.3023255813954	0	0	0	0	0	23.7209302325581	0	0	0	0	0	0	4.65116279069767	2.7906976744186	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1270	"AWI"	1270	7300	7596	7433	0	0.588235294117647	21.1764705882353	27.6470588235294	1.17647058823529	0.588235294117647	0.588235294117647	0	0	0	0	0	0	0	0	0	0.588235294117647	0	0	0	0	0	0	0	0	0	0	0	0.588235294117647	0	18.2352941176471	0	1.76470588235294	0	0	0	7.05882352941176	0.588235294117647	0	0	0	0	0	15.2941176470588	4.11764705882353	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1290	"AWI"	1290	7357	7661	7494	0	0.359712230215827	21.2230215827338	10.0719424460432	0.359712230215827	0.359712230215827	0.359712230215827	1.07913669064748	0	0	0	0	0	0	0	7.55395683453237	1.43884892086331	0	0	0	0	0.359712230215827	0	0	0	0	0	0	0.719424460431655	0.359712230215827	15.1079136690647	0	0	0	0.719424460431655	0	28.4172661870504	0	0	0	0	0.359712230215827	0	8.99280575539568	1.79856115107914	0.359712230215827
3354	4352	"Place du Commerce"	47.21389	-1.55611	1315	"AWI"	1315	7444	7783	7589	0	0.3584229390681	23.2974910394265	7.16845878136201	0.3584229390681	0.716845878136201	1.0752688172043	0	0	0	0	0	0	0	0	4.3010752688172	12.1863799283154	0	0	0	0	0	0	0	0	0	0	0	0	0.3584229390681	11.1111111111111	0	0	0	0	0	29.7491039426523	0	0	0	0	0.716845878136201	0	5.73476702508961	2.8673835125448	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1335	"AWI"	1335	7511	7892	7673	0.352112676056338	0.352112676056338	19.0140845070423	16.1971830985916	0	0.704225352112676	0.352112676056338	0	1.05633802816901	0.352112676056338	0	0	0	0.352112676056338	0	5.28169014084507	1.40845070422535	0	0	0	0	0	0	0	0	0	0	0	0.352112676056338	0	13.7323943661972	0.352112676056338	1.05633802816901	0	0	0	31.6901408450704	0.352112676056338	0	0.352112676056338	0	0	0	4.22535211267606	2.46478873239437	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1360	"AWI"	1360	7585	8008	7765	0	0.617283950617284	16.6666666666667	12.962962962963	0.617283950617284	0	0	0	0.617283950617284	0	0	0	0	0	0	3.7037037037037	8.02469135802469	0	0	0	0	0	0.617283950617284	0	0	0.617283950617284	0	0	0	0	19.1358024691358	0	0	0	0	0	29.0123456790123	0	0	0	0	0	0	5.55555555555556	1.85185185185185	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1380	"AWI"	1380	7627	8077	7824	0.386100386100386	0	28.5714285714286	12.3552123552124	0.772200772200772	0	0	0	0.772200772200772	0	0	0	0	0	0	5.40540540540541	3.08880308880309	0	0	0	0	0	0	0.386100386100386	0	0	0	0	0	0.386100386100386	20.0772200772201	0	0	0	0	0	23.9382239382239	0	0	0	0	0	0	2.7027027027027	1.15830115830116	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1405	"AWI"	1405	7671	8129	7879	0	0.446428571428571	24.1071428571429	12.0535714285714	0.446428571428571	0.892857142857143	0	0	0	0	0	0	0	0	0	7.58928571428571	1.78571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	24.5535714285714	0	0	0	0	0	20.5357142857143	0	0	0	0	0	0	6.69642857142857	0.892857142857143	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1450	"AWI"	1450	7764	8229	7977	0	0.719424460431655	30.9352517985612	15.1079136690647	0	0	0	0	0	0	0	0	0	0	0	7.19424460431655	0	0	0	0	0	0	0	0	0	0	0	0	0.719424460431655	0	25.1798561151079	0	0	0	0	0	15.8273381294964	0	0	0	0	0	0	4.31654676258993	0	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1470	"AWI"	1470	7805	8268	8018	0	0	28.2051282051282	0	0	0	0	0	0	0	0	0	0	0	0	5.12820512820513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.7692307692308	0	0	0	0	0	30.7692307692308	0	0	0	0	0	0	5.12820512820513	0	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1495	"AWI"	1495	7857	8322	8070	0	0	18.1818181818182	8.39160839160839	0	1.3986013986014	0	0	0.699300699300699	0	0	0	0	0	0	4.1958041958042	1.3986013986014	0	0	0	0	0	0	0	0	0	0	0	0	0.699300699300699	34.965034965035	0	0	0	0	0	21.6783216783217	0	1.3986013986014	0	0	0	0.699300699300699	5.59440559440559	0.699300699300699	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1515	"AWI"	1515	7902	8363	8113	0.387596899224806	0	29.0697674418605	8.52713178294574	0	0.775193798449612	0	0	0.775193798449612	0	0	0	0	0	0	6.2015503875969	0.775193798449612	0	0	0	0	0	0	0	0	0	0	0	0	0.387596899224806	19.7674418604651	0	0	0	0	0	24.8062015503876	0.387596899224806	0	0	0	0	0	6.58914728682171	1.55038759689922	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1525	"AWI"	1525	7924	8381	8136	0	0	24.1830065359477	15.6862745098039	0	0.65359477124183	0.326797385620915	0	0.65359477124183	0	0	0	0	0	0	4.90196078431373	6.86274509803922	0	0	0	0	0	0	0	0	0.65359477124183	0	0	0	0.65359477124183	10.7843137254902	0	0	0	0	0	29.4117647058824	0.65359477124183	0	0	0	0	0	4.2483660130719	0.326797385620915	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1540	"AWI"	1540	7959	8415	8167	0.738007380073801	0	23.6162361623616	6.64206642066421	0	0	0	0	0.738007380073801	0	0	0	0	0	0	4.0590405904059	1.1070110701107	0	0	0	0	0.3690036900369	0	0	0	0.3690036900369	0	0.3690036900369	0.3690036900369	0	13.6531365313653	0	0	0	0	0	41.3284132841328	0	0	0	0	0.738007380073801	0	4.7970479704797	0.738007380073801	0.3690036900369
3354	4352	"Place du Commerce"	47.21389	-1.55611	1560	"AWI"	1560	8005	8453	8209	0	0	75.4658385093168	2.48447204968944	0	0.62111801242236	0	1.24223602484472	0	0	0	0	0	0	0	1.24223602484472	0.62111801242236	0	0	0	0	0	0	0	0	0.62111801242236	0	0.31055900621118	0.31055900621118	0	3.41614906832298	0	0	0	0	0	9.00621118012422	0.31055900621118	0	0.31055900621118	0	0.31055900621118	0	2.17391304347826	1.24223602484472	0.31055900621118
3354	4352	"Place du Commerce"	47.21389	-1.55611	1570	"AWI"	1570	8028	8469	8229	0.308641975308642	0	69.1358024691358	0.617283950617284	0	0.308641975308642	0	0	0.308641975308642	0	0	0	0	0	0	4.93827160493827	0.308641975308642	0	0	0	0	0	0	0	0	0	0	0.617283950617284	0	0	3.39506172839506	0	0	0	0	0	13.5802469135802	0.308641975308642	0	0	0	0	0.308641975308642	3.39506172839506	2.16049382716049	0.308641975308642
3354	4352	"Place du Commerce"	47.21389	-1.55611	1585	"AWI"	1585	8057	8503	8263	0	0	46.7261904761905	2.38095238095238	0.297619047619048	0.595238095238095	0	0	1.48809523809524	0	0	0	0	0	0	4.76190476190476	0.595238095238095	0	0	0	0	0	0	0	0	0.297619047619048	0	0	0	0	6.54761904761905	0.297619047619048	0	0	0	0	20.5357142857143	0.595238095238095	0	0	0	0.595238095238095	0	11.6071428571429	2.08333333333333	0.595238095238095
3354	4352	"Place du Commerce"	47.21389	-1.55611	1590	"AWI"	1590	8068	8516	8273	0	0.316455696202532	61.3924050632911	2.21518987341772	0	0.632911392405063	0.316455696202532	0	2.53164556962025	0	0	0	0	0	0	6.32911392405063	0.632911392405063	0	0	0	0	0	0	0	0	1.26582278481013	0.316455696202532	0.316455696202532	0	0	6.64556962025316	0.316455696202532	0	0	0	0.316455696202532	9.81012658227848	0	0	0	0	0	0	4.43037974683544	1.89873417721519	0.316455696202532
3354	4352	"Place du Commerce"	47.21389	-1.55611	1595	"AWI"	1595	8085	8522	8282	0	0	67.986798679868	1.98019801980198	0	0.66006600660066	0.33003300330033	0	0.66006600660066	0	0.33003300330033	0	0	0	0	13.2013201320132	0.33003300330033	0	0	0.33003300330033	0	0	0	0	0	0.33003300330033	0	0	0	0	1.65016501650165	0	0	0	0	0	9.57095709570957	0.66006600660066	0	0	0	0	0	0.66006600660066	0.99009900990099	0.33003300330033
3354	4352	"Place du Commerce"	47.21389	-1.55611	1600	"AWI"	1600	8098	8530	8293	0	0	83.1325301204819	0.602409638554217	0.301204819277108	0.602409638554217	0.301204819277108	0.903614457831325	0.602409638554217	0	0	0	0	0	0	1.80722891566265	0.301204819277108	0	0	0	0	0.301204819277108	0	0	0	0.903614457831325	0	0	0	0	1.80722891566265	0.301204819277108	0	0	0	0	5.12048192771084	0	0	0	0	0.301204819277108	0.301204819277108	1.80722891566265	0.602409638554217	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1610	"AWI"	1610	8121	8546	8314	0	0	58.3333333333333	0.892857142857143	0.595238095238095	0.892857142857143	0.297619047619048	0.892857142857143	0.297619047619048	0	0	0	0	0.297619047619048	0	8.92857142857143	0.595238095238095	0	0	0	0	0.595238095238095	0	0	0	0.297619047619048	0	0	0.297619047619048	0	5.65476190476191	0	0	0	0	0	14.8809523809524	0	0.595238095238095	0	0	0	0.297619047619048	2.67857142857143	2.67857142857143	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1620	"AWI"	1620	8147	8564	8333	0	0	59.5300261096606	1.82767624020888	0.522193211488251	0.783289817232376	0.261096605744125	0	0.783289817232376	0	0	0	0	0.261096605744125	0	11.2271540469974	0.522193211488251	0	0	0	0	0	0	0	0	0.261096605744125	0	0.261096605744125	0	0.261096605744125	3.91644908616188	0	0	0	0	0	9.66057441253264	0.261096605744125	0	0.522193211488251	1.0443864229765	0.261096605744125	0.261096605744125	4.69973890339426	2.61096605744125	0.261096605744125
3354	4352	"Place du Commerce"	47.21389	-1.55611	1630	"AWI"	1630	8176	8580	8352	0	0	79.3604651162791	0.581395348837209	0	0.290697674418605	0.290697674418605	0	1.16279069767442	0	0	0	0	0	0	7.84883720930233	0.290697674418605	0	0	0	0	0	0	0	0.290697674418605	0.290697674418605	0.290697674418605	0.290697674418605	0	0	1.16279069767442	0	0	0	0	0	3.77906976744186	0.290697674418605	0	0	0	0	0	2.61627906976744	0.872093023255814	0.290697674418605
3354	4352	"Place du Commerce"	47.21389	-1.55611	1640	"AWI"	1640	8199	8598	8372	0	0	42.0245398773006	0.920245398773006	0	0.613496932515337	0	0	0	0	0	0	0	0	0	41.4110429447853	0.306748466257669	0	0	0	0	0	0	0	0.306748466257669	0.306748466257669	0	0	0	0	5.21472392638037	0	0	0	0	0	5.52147239263804	0	0	0	0	0	0	2.76073619631902	0.613496932515337	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1650	"AWI"	1650	8228	8629	8400	0	0	24.3243243243243	2.02702702702703	0	0.337837837837838	0	0	0.337837837837838	0	0	0	0	0	0	8.10810810810811	0.337837837837838	0	0	0	0	0	0	0	0	0	0	0	0	0.337837837837838	11.8243243243243	0	0	0	0	0	35.8108108108108	0	0	0	0	0.675675675675676	0	13.5135135135135	1.35135135135135	1.01351351351351
3354	4352	"Place du Commerce"	47.21389	-1.55611	1655	"AWI"	1655	8240	8649	8415	0	0	28.110599078341	1.84331797235023	0.460829493087558	0	0	0	1.38248847926267	0	0	0	0	0	0	8.29493087557604	2.76497695852535	0.460829493087558	0	0	0	0	0	0	0	0	0	0	0	0	15.668202764977	0	0	0	0	0	23.0414746543779	0	0	0.460829493087558	0	0.460829493087558	0	14.7465437788018	1.84331797235023	0.460829493087558
3354	4352	"Place du Commerce"	47.21389	-1.55611	1660	"AWI"	1660	8250	8684	8432	0	0	20.1030927835052	2.06185567010309	0	0	0	0	0	0	0	0	0	0.515463917525773	0	12.3711340206186	1.54639175257732	0	0	0	0	0	0	0	0	0	0	0	0	0.515463917525773	12.3711340206186	0	0	0	0	0	14.9484536082474	0	0	0	0	1.03092783505155	0	32.9896907216495	1.54639175257732	0
