"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Iridaceae"	"Lamiaceae"	"Larix"	"Linaceae"	"Lythraceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
14472	22658	"Waschhorn"	53.61498	8.7375	97	"AWI"	97	3069	3715	3405	0	0	239	2	0	0	1	0	0	452	0	0	0	0	0	0	0	154	18	0	0	1	1	5	0	1	0	0	0	0	1	0	1	0	2	19	0	0	0	0	0	254	0	0	1	3	1	0	0	0	0	0	0	0	14	12	1	1
14472	22658	"Waschhorn"	53.61498	8.7375	101	"AWI"	101	3195	3834	3529	0	0	259	3	0	1	1	0	0	441	0	0	0	0	0	0	0	146	20	0	0	4	1	15	0	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	0	227	0	0	0	4	2	0	0	0	0	0	0	0	22	7	0	1
14472	22658	"Waschhorn"	53.61498	8.7375	105	"AWI"	105	3335	3935	3651	0	0	224	7	0	1	3	0	0	440	0	0	0	0	0	0	0	156	21	0	0	2	0	15	0	1	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	268	0	0	0	8	2	0	0	0	0	0	0	0	24	6	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	109	"AWI"	109	3586	4047	3767	0	1	216	3	2	0	2	0	0	499	0	0	0	0	0	0	0	158	22	0	0	1	0	6	0	0	0	1	0	0	3	0	1	0	1	17	0	0	0	0	0	235	0	0	0	2	0	0	0	0	0	0	0	0	21	2	5	1
14472	22658	"Waschhorn"	53.61498	8.7375	113	"AWI"	113	3752	4464	4032	0	0	73	1	0	0	0	0	0	815	0	0	0	0	0	0	0	60	30	0	0	1	1	6	0	0	0	0	0	0	3	0	0	0	1	12	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	117	"AWI"	117	3920	4953	4370	0	0	209	5	0	0	0	0	0	539	0	0	0	0	0	0	0	163	11	0	0	4	2	3	0	0	0	0	0	0	2	0	0	0	1	22	0	0	0	0	0	204	0	0	0	4	0	0	0	0	0	0	0	0	10	9	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	121	"AWI"	121	4138	5315	4731	0	0	191	1	0	0	0	0	0	558	0	0	0	0	0	0	0	115	15	0	0	1	0	9	0	0	0	0	0	0	4	0	0	0	1	10	0	0	0	0	0	224	0	0	0	4	0	0	0	0	0	0	0	0	4	4	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	125	"AWI"	125	4394	5542	5115	0	0	205	2	0	0	1	0	0	557	0	0	0	0	0	0	0	171	21	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	202	0	0	0	1	0	0	0	0	0	0	0	0	6	8	1	0
14472	22658	"Waschhorn"	53.61498	8.7375	129	"AWI"	129	4949	5634	5450	0	0	168	1	0	0	1	0	0	564	0	0	0	0	0	0	0	211	6	0	0	2	0	5	0	0	0	0	0	0	3	0	1	0	1	14	0	0	0	0	0	232	0	0	0	2	1	0	0	0	0	0	0	0	4	8	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	131	"AWI"	131	5044	5738	5563	0	0	151	3	0	0	0	0	0	672	0	0	0	0	0	0	0	77	10	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	1	16	0	0	0	0	0	141	0	0	0	0	1	0	0	0	0	0	0	0	7	7	1	0
14472	22658	"Waschhorn"	53.61498	8.7375	133	"AWI"	133	5095	5876	5620	0	0	121	0	0	0	1	0	0	668	0	0	0	0	0	0	0	104	36	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	145	0	0	0	3	1	0	0	0	0	0	0	0	19	13	1	0
14472	22658	"Waschhorn"	53.61498	8.7375	137	"AWI"	137	5195	6087	5722	0	0	117	1	0	0	0	0	0	704	0	1	0	0	0	0	0	42	26	0	0	0	0	11	0	0	0	0	0	0	8	0	0	0	1	16	0	0	0	0	0	124	0	0	0	0	2	0	0	0	0	0	0	0	12	13	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	141	"AWI"	141	5293	6267	5829	0	0	108	1	0	1	0	1	0	678	0	0	0	0	0	0	0	49	6	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	23	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	145	"AWI"	145	5384	6452	5940	0	0	185	1	0	0	0	0	0	586	0	0	0	0	0	0	1	99	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	163	0	0	0	1	2	0	1	0	0	0	0	0	17	18	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	149	"AWI"	149	5488	6607	6059	0	0	178	0	0	0	0	0	0	614	0	0	0	0	0	0	0	59	9	0	0	0	9	7	0	0	0	0	0	0	1	0	0	0	1	14	0	0	0	0	0	160	0	0	0	0	6	0	0	0	0	0	0	0	10	10	2	0
14472	22658	"Waschhorn"	53.61498	8.7375	153	"AWI"	153	5599	6749	6172	0	0	145	2	0	0	1	0	0	520	0	0	0	0	0	0	0	57	9	0	0	0	7	11	1	0	0	0	0	0	10	0	0	0	0	23	0	0	0	0	0	269	0	0	0	0	7	0	0	0	0	0	0	0	10	15	1	0
14472	22658	"Waschhorn"	53.61498	8.7375	157	"AWI"	157	5703	6903	6287	0	0	370	1	0	1	1	0	0	250	0	0	0	0	0	0	0	91	8	0	0	1	0	13	0	0	0	0	0	0	0	10	0	0	0	13	0	0	0	0	0	293	0	0	0	2	14	0	0	0	0	0	0	0	19	27	1	0
14472	22658	"Waschhorn"	53.61498	8.7375	161	"AWI"	161	5792	7051	6406	0	0	224	2	0	0	0	0	0	393	0	0	0	0	0	0	1	82	11	0	0	0	0	16	0	0	0	0	0	0	7	0	1	0	0	27	0	0	0	0	0	290	0	0	1	3	38	0	1	0	0	0	1	0	19	22	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	165	"AWI"	165	5887	7213	6524	0	0	170	1	0	0	0	0	0	217	0	0	0	0	0	0	0	67	88	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	30	0	0	0	0	0	239	0	0	6	6	6	0	0	0	0	0	0	0	13	28	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	169	"AWI"	169	5984	7335	6640	0	0	145	0	0	0	0	0	0	150	2	0	0	0	0	0	0	73	31	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	25	0	0	0	0	0	149	0	0	0	0	3	0	0	0	0	0	0	1	8	13	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	177	"AWI"	177	6173	7625	6873	0	0	117	0	0	0	0	0	0	269	0	0	0	0	0	0	0	123	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	66	0	0	0	0	2	0	0	0	0	0	0	0	4	16	0	0
14472	22658	"Waschhorn"	53.61498	8.7375	184	"AWI"	184	6326	7883	7075	0	0	55	1	0	0	0	0	0	332	0	0	0	0	0	0	0	90	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	45	0	0	2	0	1	0	0	0	0	0	0	0	8	1	0	0
