"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"
14565	22835	"Maly Suszek"	53.71617	17.77116	225	"AWI"	225	1248	2422	1912	0	141	0	0	0	2	0	381	0	0	0	0	0	0	0	0	0	48	10	0	0	9	0	0	16	0	9	0	3	0	0	0	0	0	0	63	0	0	244	0	0	0	0	0	92	1	1	0	0	0	1	0	0	0	0	0	6	4	1	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	235	"AWI"	235	1642	2510	2057	0	154	2	0	0	12	0	306	0	0	0	0	0	0	0	0	0	51	4	0	0	6	0	0	24	0	5	0	2	0	0	0	0	0	0	44	0	1	302	8	0	0	0	0	123	0	0	0	0	0	1	0	0	0	0	0	2	2	3	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	245	"AWI"	245	1895	2644	2222	0	159	2	0	0	4	0	332	0	0	0	0	0	0	0	0	0	88	12	0	0	0	0	0	12	0	6	0	2	0	0	1	0	0	0	51	0	0	280	0	0	0	0	0	123	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	255	"AWI"	255	2014	2865	2386	0	191	0	0	0	24	0	362	0	0	0	0	0	0	0	0	0	73	10	0	0	6	0	0	26	0	5	0	3	0	0	0	0	0	0	48	0	2	234	11	0	0	0	0	132	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	265	"AWI"	265	2144	3039	2536	0	152	0	0	0	8	0	290	0	0	0	0	0	0	0	0	0	76	4	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	76	0	1	278	3	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	2	12	8	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	275	"AWI"	275	2236	3172	2688	1	202	0	0	0	4	0	354	0	0	0	0	0	0	0	0	0	46	2	0	0	13	0	0	16	0	10	0	2	0	0	0	0	0	0	71	0	0	331	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	285	"AWI"	285	2296	3350	2835	0	163	0	0	0	1	0	354	0	0	0	0	0	0	0	0	0	52	8	0	0	0	0	0	12	0	0	0	3	0	0	0	0	0	0	60	0	3	286	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	295	"AWI"	295	2351	3583	2980	0	158	0	0	0	4	0	332	1	0	0	0	0	0	0	0	0	38	6	0	0	11	0	0	8	0	8	0	4	0	0	0	0	0	0	84	0	2	274	0	0	0	0	0	97	0	0	0	0	0	1	0	0	0	0	0	12	10	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	305	"AWI"	305	2564	3685	3116	0	191	0	0	0	13	0	330	0	0	0	0	0	0	0	0	0	63	8	0	0	18	0	0	4	0	9	0	3	0	0	0	0	0	0	31	0	1	296	0	0	0	0	1	102	0	0	0	0	0	0	0	0	0	0	0	14	4	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	315	"AWI"	315	2784	3757	3261	0	202	0	0	0	4	0	318	0	0	0	0	0	0	0	0	0	84	8	0	0	22	0	0	2	1	2	0	2	0	0	0	0	0	0	24	0	0	297	0	0	0	0	0	128	0	0	0	0	0	1	0	0	0	0	0	13	8	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	325	"AWI"	325	2940	3851	3421	2	185	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	120	12	0	0	9	0	0	4	0	5	0	1	0	0	0	0	0	3	32	0	0	374	0	0	0	0	0	108	0	0	0	2	0	2	2	0	1	0	0	14	2	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	335	"AWI"	335	3043	4004	3568	0	168	1	2	0	0	0	247	0	0	0	0	0	0	0	0	0	119	10	0	0	0	0	0	4	0	9	0	2	0	0	0	0	0	0	20	0	2	386	0	0	0	0	0	115	0	0	0	0	0	1	0	0	0	0	0	20	6	2	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	345	"AWI"	345	3258	4091	3691	0	146	0	0	0	10	0	285	0	0	0	0	0	0	0	0	0	121	6	0	0	0	0	0	2	0	5	0	4	0	0	0	0	0	0	14	0	4	338	0	0	0	0	0	144	0	0	0	1	0	0	0	0	0	0	1	16	12	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	355	"AWI"	355	3433	4171	3810	0	224	0	0	0	14	0	228	0	0	0	0	0	0	0	0	0	169	2	0	0	11	0	0	0	0	8	0	3	0	0	0	0	0	0	10	0	3	246	0	1	0	0	0	166	0	0	0	0	0	1	0	0	0	0	0	14	12	3	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	365	"AWI"	365	3528	4308	3929	0	208	0	0	0	8	0	333	0	0	0	0	0	0	0	0	0	178	11	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	32	0	1	164	0	0	0	0	0	157	2	0	0	0	0	1	0	0	0	0	1	20	26	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	375	"AWI"	375	3607	4500	4040	0	181	0	0	0	9	0	296	0	0	0	0	0	0	0	0	0	142	0	0	0	5	0	0	0	0	7	0	6	0	0	0	0	0	0	8	0	0	306	0	0	0	0	0	133	0	0	0	1	0	5	0	0	0	0	0	18	20	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	385	"AWI"	385	3721	4580	4139	0	159	0	0	0	2	0	297	0	0	0	0	0	0	0	0	0	128	4	0	0	0	0	0	2	2	9	0	3	0	0	0	0	0	0	6	0	1	286	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	2	18	4	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	395	"AWI"	395	3797	4637	4236	0	182	0	0	0	2	0	311	0	0	0	0	0	0	0	0	0	160	4	0	0	0	0	0	4	0	8	0	4	0	0	0	0	0	0	4	0	1	239	0	0	0	0	0	176	0	0	0	1	0	0	0	0	0	0	0	14	15	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	405	"AWI"	405	3850	4729	4336	0	184	0	0	0	4	0	232	0	0	0	0	0	0	0	0	0	132	6	0	0	9	0	0	2	0	10	0	6	0	0	0	0	0	0	6	0	0	311	0	0	0	0	0	148	0	0	0	0	0	1	0	0	0	0	0	24	9	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	415	"AWI"	415	3894	4860	4427	2	112	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	176	2	0	0	17	0	0	3	0	5	0	2	0	0	0	0	0	0	3	0	1	271	0	0	0	0	0	182	0	0	0	0	0	2	0	0	0	0	0	26	16	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	425	"AWI"	425	4084	4911	4508	1	139	0	0	0	6	0	192	0	0	0	0	0	0	0	0	0	190	2	0	0	11	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	168	0	0	0	1	0	1	1	0	0	0	0	25	16	1	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	435	"AWI"	435	4261	4973	4584	2	159	1	0	0	4	0	180	0	0	0	0	0	0	0	0	0	178	5	0	0	21	0	0	2	0	12	0	5	0	0	0	0	0	0	4	0	0	419	2	0	0	0	0	161	0	0	0	1	0	3	0	0	0	0	0	32	27	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	445	"AWI"	445	4405	5057	4666	0	151	0	0	0	1	0	289	0	0	0	0	0	0	0	0	0	101	10	0	0	14	0	0	2	0	11	0	0	0	0	0	0	0	0	7	0	3	347	0	0	0	0	0	139	2	0	0	0	0	0	0	0	0	0	1	33	24	1	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	455	"AWI"	455	4485	5192	4754	0	154	0	0	0	2	0	320	0	0	0	0	0	0	0	0	0	210	8	0	0	13	0	0	1	0	5	0	14	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	164	0	0	0	0	0	1	0	0	0	0	0	17	20	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	465	"AWI"	465	4609	5275	4895	1	176	1	0	0	2	0	241	0	0	0	0	0	0	0	0	0	176	11	0	0	10	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	2	245	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	23	21	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	475	"AWI"	475	4681	5411	5037	0	205	0	0	0	3	0	251	1	0	0	0	0	0	0	0	0	167	8	0	0	10	0	0	0	5	10	0	6	0	0	0	0	0	0	2	0	0	256	0	0	0	0	0	102	1	0	0	0	0	0	0	0	0	0	2	46	12	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	485	"AWI"	485	4733	5639	5177	0	155	1	0	0	3	0	266	0	0	0	0	0	0	0	0	0	195	6	0	0	13	0	0	1	3	15	0	3	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	28	16	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	495	"AWI"	495	4775	5900	5312	0	179	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	156	10	0	0	17	0	0	0	2	12	0	3	0	0	0	0	0	0	0	0	1	258	0	0	0	0	0	120	1	0	0	0	0	1	0	0	1	0	0	42	14	1	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	505	"AWI"	505	5006	5944	5446	0	211	2	0	0	2	0	257	0	0	0	0	0	0	0	0	0	162	5	0	0	10	0	0	0	5	22	0	0	0	0	0	0	0	0	1	0	1	210	0	0	0	0	0	129	2	0	0	0	0	1	0	0	0	0	0	31	12	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	515	"AWI"	515	5193	5994	5586	0	186	0	0	1	1	0	257	0	0	0	0	0	0	0	0	0	206	4	0	0	5	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	122	0	0	0	2	0	0	1	0	0	0	0	21	10	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	525	"AWI"	525	5329	6069	5738	0	175	2	0	0	3	0	305	0	0	0	0	0	0	0	0	0	161	10	0	0	7	0	0	0	1	10	0	3	0	0	0	0	0	0	2	0	2	201	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	20	14	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	535	"AWI"	535	5431	6192	5881	0	174	2	0	0	2	0	331	0	0	0	0	0	0	0	0	0	152	11	0	0	9	1	0	0	0	13	0	7	0	0	0	0	0	0	0	0	1	195	0	0	0	0	0	149	3	0	0	0	0	2	1	0	0	0	0	17	23	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	545	"AWI"	545	5572	6237	5956	1	183	0	0	2	8	0	302	0	0	0	0	0	0	0	0	0	123	2	0	0	8	0	0	0	2	20	0	2	0	0	0	0	0	0	0	1	0	236	0	0	0	0	0	132	2	0	0	0	0	5	0	0	0	0	0	6	26	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	555	"AWI"	555	5666	6304	6034	0	172	0	0	0	7	0	351	0	0	0	0	0	0	0	0	0	103	7	0	0	19	0	0	0	3	15	0	4	0	0	0	0	0	0	1	0	0	259	0	0	0	0	0	118	1	0	0	0	0	1	0	0	0	0	0	12	24	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	565	"AWI"	565	5736	6421	6108	0	174	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	122	8	0	0	20	0	0	0	0	17	0	3	0	0	0	0	0	0	1	0	0	238	0	0	0	0	0	139	0	0	0	0	0	2	0	0	0	0	0	15	42	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	575	"AWI"	575	5798	6589	6178	0	168	0	0	0	2	0	381	0	0	0	0	0	0	0	0	0	136	4	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	138	0	0	0	0	0	1	1	0	0	0	0	10	40	3	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	585	"AWI"	585	5884	6631	6240	0	234	0	0	0	8	0	342	0	0	0	0	0	0	0	0	0	146	12	0	0	9	0	0	0	0	25	0	2	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	126	0	0	0	1	0	0	1	0	0	0	0	19	28	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	595	"AWI"	595	5945	6682	6307	0	187	1	0	0	8	0	346	0	0	0	0	0	0	0	0	0	89	2	0	0	10	0	0	0	0	15	0	5	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	98	0	0	0	0	0	3	0	0	0	0	0	32	38	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	605	"AWI"	605	5996	6763	6369	0	195	0	0	0	4	0	277	0	0	0	0	0	0	0	0	0	136	4	0	0	11	0	0	0	0	7	0	1	0	0	0	0	0	0	0	1	0	232	0	0	0	0	0	133	3	1	0	0	0	0	1	0	0	0	0	27	34	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	615	"AWI"	615	6046	6858	6429	0	213	0	0	0	5	0	340	0	0	0	0	0	0	0	0	0	106	24	0	0	12	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	112	2	1	0	0	0	1	2	0	0	0	0	13	46	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	625	"AWI"	625	6163	6900	6487	0	201	2	0	0	3	0	316	0	0	0	0	0	0	0	0	0	76	8	0	0	12	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	115	0	0	0	2	0	0	1	0	0	0	0	14	34	1	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	635	"AWI"	635	6265	6953	6548	0	176	0	0	0	2	0	320	0	0	0	0	0	0	0	0	0	102	16	0	0	13	0	0	0	0	16	0	2	0	0	0	0	0	0	1	0	1	281	0	0	0	0	0	109	1	2	0	0	0	0	0	0	0	0	0	17	41	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	645	"AWI"	645	6328	7050	6608	0	162	0	0	0	3	0	344	0	0	0	0	0	0	0	0	0	101	21	0	0	0	0	0	0	0	35	0	3	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	32	58	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	655	"AWI"	655	6396	7149	6685	0	209	0	0	0	3	0	307	0	0	0	0	0	0	0	0	0	84	10	0	0	12	0	0	0	1	15	0	2	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	83	2	0	0	0	0	0	0	0	0	0	0	26	28	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	665	"AWI"	665	6500	7240	6829	0	216	0	0	0	2	0	272	0	0	0	0	0	0	0	0	0	82	8	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	89	0	0	0	1	0	2	0	0	0	0	0	16	54	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	675	"AWI"	675	6555	7403	6969	0	220	0	0	0	6	0	339	0	0	0	0	0	0	0	0	0	110	18	0	0	12	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	101	0	0	0	0	0	3	0	0	0	0	0	28	42	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	685	"AWI"	685	6595	7616	7101	0	291	0	0	0	5	0	292	0	0	0	0	0	0	0	0	0	72	16	0	0	18	0	0	0	0	17	0	3	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	95	0	1	0	0	0	1	0	0	0	0	0	18	24	3	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	695	"AWI"	695	6688	7825	7230	0	272	0	0	0	2	0	306	0	0	0	0	0	0	0	0	0	96	21	0	0	11	0	0	3	0	19	0	1	0	0	0	0	0	0	1	0	0	211	0	0	0	0	0	101	1	0	0	0	0	3	0	0	0	0	0	20	32	1	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	705	"AWI"	705	6932	7871	7366	0	204	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	102	4	0	0	11	0	0	0	0	23	0	0	0	0	0	0	0	0	2	0	0	274	0	0	0	0	0	100	1	0	0	2	0	2	0	0	0	0	0	13	58	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	715	"AWI"	715	7102	7944	7513	0	212	0	0	1	2	0	199	0	0	0	0	0	0	0	0	0	137	10	0	0	9	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	124	1	0	0	0	0	0	0	0	0	0	0	12	30	2	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	725	"AWI"	725	7219	8038	7664	0	246	0	0	0	2	0	276	0	0	0	0	0	0	0	0	0	132	6	0	0	6	0	0	0	0	19	0	4	0	0	0	0	0	0	1	0	0	232	0	0	0	0	0	108	0	1	0	0	0	0	0	0	0	0	2	7	44	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	735	"AWI"	735	7356	8165	7795	0	214	0	0	0	2	0	251	0	0	0	0	0	0	0	0	0	90	14	0	0	12	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	16	41	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	745	"AWI"	745	7558	8231	7894	0	332	0	0	1	4	0	328	0	0	0	0	0	0	0	0	0	71	22	0	0	8	0	0	1	0	24	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	1	79	0	0	0	0	0	5	2	0	0	0	0	10	52	2	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	755	"AWI"	755	7680	8306	8002	0	232	0	0	0	1	0	299	0	0	0	0	0	0	0	0	0	71	19	0	0	20	0	0	0	0	21	0	2	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	77	1	0	0	0	0	5	0	0	0	0	0	18	41	1	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	765	"AWI"	765	7741	8455	8107	0	195	1	0	0	3	0	341	0	0	0	0	0	0	0	0	0	130	14	0	0	0	0	0	0	0	13	0	3	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	70	0	0	0	0	0	3	0	0	0	0	0	11	26	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	775	"AWI"	775	7815	8613	8200	0	237	0	0	0	10	0	405	0	0	0	0	0	0	0	0	0	81	4	0	0	12	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	212	0	0	0	0	1	48	0	0	0	0	0	1	2	0	0	0	0	4	28	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	785	"AWI"	785	7909	8664	8280	0	224	0	0	0	13	0	393	0	0	0	0	0	0	0	0	0	76	19	0	0	9	0	0	0	1	4	0	4	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	43	0	0	0	0	0	5	0	0	0	0	0	10	11	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	795	"AWI"	795	7972	8739	8361	0	212	0	0	0	10	0	394	0	0	0	0	0	0	0	0	0	96	21	0	0	0	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	31	0	0	0	0	0	3	0	0	0	0	0	6	10	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	805	"AWI"	805	8019	8844	8439	0	246	0	0	0	7	0	451	0	0	0	0	0	0	0	0	0	88	12	0	0	0	0	0	0	0	13	0	7	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	56	0	0	0	0	0	2	0	0	0	0	0	9	18	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	815	"AWI"	815	8100	8940	8512	0	203	1	0	0	4	0	306	0	0	0	0	0	0	0	0	0	86	21	0	0	13	0	0	1	0	9	0	8	0	0	0	0	0	0	4	0	0	242	0	0	0	0	1	105	0	0	0	0	0	3	0	0	0	0	0	6	44	1	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	825	"AWI"	825	8236	8988	8586	0	222	0	0	0	3	0	356	0	0	0	0	0	0	0	0	0	122	16	0	0	15	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	94	0	0	0	0	0	2	0	0	0	0	2	8	40	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	835	"AWI"	835	8339	9058	8665	0	202	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	173	12	0	0	9	0	0	0	0	3	0	17	0	0	0	0	0	0	0	0	0	210	0	0	0	0	1	60	1	0	0	0	0	1	1	0	0	0	0	8	34	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	845	"AWI"	845	8410	9151	8744	0	262	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	118	4	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	61	0	0	0	0	0	3	0	0	0	0	0	6	51	0	0	0
14565	22835	"Maly Suszek"	53.71617	17.77116	855	"AWI"	855	8495	9248	8839	0	296	0	0	0	10	0	341	0	0	0	0	0	0	0	0	0	111	8	0	0	4	0	0	0	0	7	0	16	0	0	0	0	0	0	0	0	0	164	0	0	0	0	1	81	2	0	0	0	0	1	1	0	0	0	0	2	52	1	0	0
