"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	45	"AWI"	45	369	703	529	0	4.03225806451613	0	1.61290322580645	0	1.61290322580645	0	1.61290322580645	0	0	0	0	0	0	0.403225806451613	0	0	9.2741935483871	0	14.9193548387097	6.45161290322581	0	0	29.8387096774194	0	0	0	0	0.403225806451613	0	0	0.403225806451613	0	0	0	0	1.61290322580645	0	0	0	0	0	0	17.741935483871	4.83870967741935	0.806451612903226	0	0.403225806451613	2.82258064516129	0	0	0	0	0	0.806451612903226	0	0.403225806451613
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	50	"AWI"	50	415	854	603	0	4.74452554744525	0	3.28467153284672	0	1.45985401459854	0	2.55474452554745	0	0	0	0	0	0	1.09489051094891	0	0	8.02919708029197	0	17.8832116788321	10.9489051094891	0	0	22.992700729927	0	0	0	0	0.72992700729927	0	0	0.364963503649635	0	0.364963503649635	0	0	2.18978102189781	0	2.55474452554745	0	0	0	0	15.6934306569343	2.55474452554745	0.364963503649635	0	0	2.18978102189781	0	0	0	0	0	0	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	55	"AWI"	55	477	968	687	0	5.078125	0	3.125	0	0.78125	1.953125	2.34375	0	0	0	0.390625	0	0	1.953125	0	0	10.15625	0	14.84375	7.03125	0	0	25.390625	0	0	0	0.390625	0.390625	0	0	0	0	0	0	0	0.78125	0.390625	1.953125	0	0	0	0	19.140625	0	0	0	0.390625	0.78125	0.390625	1.5625	0	0	0.390625	0.390625	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	60	"AWI"	60	542	1080	767	0	6.57894736842105	0	1.31578947368421	0	1.97368421052632	0	1.97368421052632	0	0	0	0	0	0	0.657894736842105	0	0	9.21052631578947	0	17.1052631578947	4.93421052631579	0	0	28.2894736842105	0	0	0	0	0.328947368421053	0	1.31578947368421	0.328947368421053	0	0	0.328947368421053	0	0.986842105263158	0	0.657894736842105	0	0	0	0	17.4342105263158	3.28947368421053	0.328947368421053	0	0	1.31578947368421	0	0	0	0	0.328947368421053	1.31578947368421	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	65	"AWI"	65	608	1185	848	0	5.16605166051661	0.3690036900369	1.1070110701107	0	1.4760147601476	0	3.3210332103321	0	0	0	0	0	0	0.3690036900369	0	0	11.4391143911439	0	9.96309963099631	6.27306273062731	0	0	31.3653136531365	0	0.3690036900369	0	0	0.3690036900369	0	0.738007380073801	0.3690036900369	0	0	0	0	1.1070110701107	0	2.2140221402214	0	0	0	0	17.7121771217712	4.4280442804428	0	0	0	0.3690036900369	0	0.738007380073801	0	0	0.3690036900369	0.3690036900369	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	70	"AWI"	70	676	1298	930	0	4.51127819548872	0	1.8796992481203	0	0.75187969924812	0	0.75187969924812	0	0	0	0	0	0	0.37593984962406	0	0	11.6541353383459	0	17.6691729323308	6.39097744360902	0	0	24.0601503759398	0	0.37593984962406	0	0	0.37593984962406	0.75187969924812	0.75187969924812	0	0	0	0	0	1.50375939849624	0	0	0	0	0	0	21.0526315789474	4.88721804511278	0	0	0.37593984962406	0.37593984962406	0.37593984962406	0	0.37593984962406	0	0.37593984962406	0.37593984962406	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	75	"AWI"	75	744	1397	1010	0.373134328358209	4.85074626865672	0	2.61194029850746	0	1.11940298507463	0	2.23880597014925	0	0	0	0.373134328358209	0	0	0.373134328358209	0	0	14.1791044776119	0	12.3134328358209	7.08955223880597	0	0	24.6268656716418	0	0.373134328358209	0	0	0.373134328358209	0	0	0	0	0	0	0	1.86567164179104	0	1.11940298507463	0	0	0	0	19.7761194029851	4.47761194029851	0	0	0	0.373134328358209	0	0.373134328358209	0	0	0	1.11940298507463	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	80	"AWI"	80	832	1492	1093	0	6.57894736842105	0	6.14035087719298	0	0.87719298245614	0	2.19298245614035	0	0	0	0	0	0	0.43859649122807	0	0	13.1578947368421	0	15.3508771929825	4.3859649122807	0	0	27.1929824561404	0.43859649122807	0	0	0	0.43859649122807	0	0.87719298245614	0	0	0	0	0	4.3859649122807	0	0	0	0	0	0	17.1052631578947	0	0	0	0	0.43859649122807	0	0	0	0	0	0	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	85	"AWI"	85	925	1580	1171	0.462962962962963	3.24074074074074	0	5.55555555555556	0	0.925925925925926	0	2.77777777777778	0	0	0	0	0	0	0.462962962962963	0	0	10.6481481481481	0	10.6481481481481	4.62962962962963	0	0.462962962962963	24.537037037037	0	0.462962962962963	0	0	0.462962962962963	0	0.925925925925926	0	0	0	0	0	2.77777777777778	0	2.31481481481481	0	0	0	0	26.3888888888889	0	0.462962962962963	0	0	0.462962962962963	0	0	0	0	0	1.38888888888889	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	90	"AWI"	90	1037	1681	1247	0	5.28169014084507	0	2.8169014084507	0	1.05633802816901	0	2.46478873239437	0	0	0	0	0	0	0.704225352112676	0	0	11.2676056338028	0	13.0281690140845	5.63380281690141	0	0	27.112676056338	0	0	0	0	0	0	0	0	0	0	0	0	3.87323943661972	0	0	0	0	0	0	22.5352112676056	2.11267605633803	0.352112676056338	0	0	0.704225352112676	0	0	0	0	0.352112676056338	0.704225352112676	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	95	"AWI"	95	1160	1810	1335	0	4.61538461538462	0	1.53846153846154	0.384615384615385	0.769230769230769	0	3.46153846153846	0	0	0	0	0	0	0.769230769230769	0	0.384615384615385	14.2307692307692	0	15.7692307692308	6.15384615384615	0	0	23.4615384615385	0.384615384615385	0	0	0	0	0	0	0	0	0	0	0	3.46153846153846	0	1.53846153846154	0	0	0	0	20	0	0	0	0	1.15384615384615	0	0	0	0	0.384615384615385	1.15384615384615	0	0.384615384615385
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	100	"AWI"	100	1254	2048	1509	0	4.0983606557377	0	2.86885245901639	0	0.409836065573771	0	2.04918032786885	0	0	0	0.409836065573771	0	0	0.409836065573771	0	0	15.9836065573771	0	11.4754098360656	6.55737704918033	0	0.409836065573771	23.3606557377049	0	0	0	0	0.409836065573771	0	0.409836065573771	0	0	0	0	0.409836065573771	5.32786885245902	0	0	0	0	0	0	24.5901639344262	0	0	0	0	0.409836065573771	0	0	0	0	0	0.409836065573771	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	105	"AWI"	105	1375	2437	1750	0	1.73010380622837	0	2.7681660899654	0	0.346020761245675	1.03806228373702	3.80622837370242	0	0	0	0	0	0	0	0	0	13.840830449827	0	18.3391003460208	8.30449826989619	0	0	24.2214532871972	0.69204152249135	0	0	0	0	0	0.69204152249135	0.346020761245675	0	0	0	0	3.46020761245675	0	2.07612456747405	0	0	0	0.346020761245675	16.2629757785467	0	0	0	0	0.69204152249135	0.346020761245675	0	0	0	0.346020761245675	0.346020761245675	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	110	"AWI"	110	1518	2780	1997	0	3.48101265822785	0	0.949367088607595	0.316455696202532	0.632911392405063	0	2.84810126582278	0	0	0	0	0	0	0	0	0	14.873417721519	0	10.4430379746835	9.81012658227848	0	0	17.7215189873418	0.316455696202532	0	0	0	0	0	0.632911392405063	0	0	0	0	0	7.59493670886076	0	0	0	0	0	0	24.6835443037975	3.79746835443038	0	0	0	0.316455696202532	0	0.316455696202532	0.316455696202532	0	0.316455696202532	0.632911392405063	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	115	"AWI"	115	1669	3087	2250	0	5	0	1.33333333333333	0	1.33333333333333	0	4.33333333333333	0	0	0	0	0	0	0	0	0	13	0	14	7	0	0	17.3333333333333	0.333333333333333	0	0	0	0	0	1.33333333333333	0	0	0	0	0	4.66666666666667	0	0	0	0	0	0	26	2.66666666666667	0	0	0	0.666666666666667	0.333333333333333	0	0	0	0	0.666666666666667	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	120	"AWI"	120	1826	3376	2499	0	1.31578947368421	0	0.986842105263158	0.328947368421053	0.657894736842105	0	4.60526315789474	0	0	0	0	0	0	0	0	0	13.8157894736842	0	20.0657894736842	3.61842105263158	0	0	16.4473684210526	0	0	0	0	0	0	0.328947368421053	0	0	0	0	0	6.25	0	0	0	0	0	0	30.2631578947368	0	0	0	0	0	0	0	0	0	0.328947368421053	0.986842105263158	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	125	"AWI"	125	1999	3647	2753	0	2.76679841897233	0	0.395256916996047	0	0.790513833992095	0	3.16205533596838	0	0	0	0	0	0	0	0	0	10.6719367588933	0	9.09090909090909	8.300395256917	0	0	15.4150197628458	1.18577075098814	0	0	0.395256916996047	0	0	0.790513833992095	0	0	0	0	0.395256916996047	9.88142292490119	0	0	0	0	0	0.395256916996047	30.8300395256917	3.55731225296443	0.395256916996047	0	0	0	0.395256916996047	0	0	0	0	1.18577075098814	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	130	"AWI"	130	2219	3909	3012	0	1.74927113702624	0	0.583090379008746	0.291545189504373	1.74927113702624	0	2.04081632653061	0	0.291545189504373	0	0	0	0	0	0	0	12.536443148688	0	16.6180758017493	9.32944606413994	0	0	14.2857142857143	0.87463556851312	0	0	0	0	0	0.291545189504373	0.291545189504373	0	0	0	0.291545189504373	6.41399416909621	0.291545189504373	0	0	0	0	0	25.3644314868805	4.3731778425656	0.291545189504373	0	0	0.583090379008746	0.291545189504373	0.291545189504373	0.583090379008746	0	0	0.291545189504373	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	134	"AWI"	134	2388	4104	3208	0	2.5	0	0.3125	0	0.3125	0	4.375	0.3125	0	0	0	0	0	0	0	0	10.9375	0	11.5625	7.1875	0	0.3125	19.6875	0.3125	0.625	0	0	0	0	0	0	0	0	0	0	10.9375	0	0	0	0	0	0	29.0625	0	0	0	0	0	0.3125	0	0	0	0.3125	0.9375	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	138	"AWI"	138	2542	4280	3406	0	2.8125	0	0.3125	0	0.3125	0	3.75	0	0	0	0	0	0	0	0	0	22.8125	0	10.3125	7.1875	0	0	11.5625	1.875	0.625	0	0.3125	0	0	0.625	0.3125	0	0	0	0	6.5625	0	0	0	0	0	0	28.4375	0	0.3125	0	0	0.625	0	0	0	0	0	1.25	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	143	"AWI"	143	2758	4474	3648	0	2.38095238095238	0	0.297619047619048	0.297619047619048	0.595238095238095	0	3.86904761904762	0	0	0	0	0	0	0	0	0	19.9404761904762	0	6.8452380952381	7.73809523809524	0	0	11.6071428571429	1.19047619047619	0	0	0	0	0	0.595238095238095	0.297619047619048	0	0	0	0	8.63095238095238	0.297619047619048	0	0	0	0	0	30.952380952381	2.38095238095238	0	0	0	0.297619047619048	0	0	0.892857142857143	0	0.297619047619048	0.595238095238095	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	148	"AWI"	148	3024	4673	3904	0	3.21543408360129	0	0	0	0	0	4.18006430868167	0	0	0	0	0	0	0	0.321543408360129	0	24.1157556270096	0	7.39549839228296	5.46623794212219	0	0	9.0032154340836	1.60771704180064	0	0	0	0	0	0.964630225080386	0	0	0	0	0	10.9324758842444	0	0	0	0	0	0.643086816720257	30.2250803858521	0	0.321543408360129	0	0	0.321543408360129	0	0	0.643086816720257	0	0.321543408360129	0.321543408360129	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	153	"AWI"	153	3303	4880	4159	0	1.14942528735632	0	0.383141762452107	0	0	0	6.51340996168582	0	0	0	0	0	0	0	0	0	22.2222222222222	0	6.89655172413793	9.19540229885057	0	0	3.83141762452107	0.766283524904214	1.14942528735632	0	0	0	0	1.91570881226054	0	0	0	0	0	7.66283524904215	0	0	0	0	0	0	31.8007662835249	3.44827586206897	0	0	0.383141762452107	0	0.766283524904214	0	0	0	0.383141762452107	1.14942528735632	0	0.383141762452107
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	158	"AWI"	158	3566	5075	4421	0	2.1021021021021	0	0.3003003003003	0	0.900900900900901	0	3.003003003003	0	0	0	0	0	0	0	0	0	28.2282282282282	0	7.80780780780781	6.60660660660661	0	0	1.8018018018018	0.900900900900901	0	0	0	0	0	0.600600600600601	0	0	0	0	0	12.012012012012	0	0	0	0	0	0.3003003003003	32.1321321321321	0	0	0	0.3003003003003	0.3003003003003	0	0	1.2012012012012	0	0	1.5015015015015	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	163	"AWI"	163	3826	5245	4666	0	3.61757105943152	0.258397932816538	0.775193798449612	0	0.775193798449612	0	3.10077519379845	0	0	0	0	0	0	0	0	0	26.3565891472868	0	9.04392764857881	6.45994832041344	0	0.258397932816538	2.32558139534884	1.03359173126615	0.516795865633075	0	0	0	0	0.775193798449612	0	0.516795865633075	0	0	0	6.71834625322997	0.258397932816538	0	0	0	0	0	34.3669250645995	0	0	0	0	0.516795865633075	0	0.258397932816538	0.516795865633075	0	0	1.55038759689922	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	168	"AWI"	168	4168	5366	4905	0.257731958762887	1.28865979381443	0	0	0.257731958762887	0.77319587628866	0	7.7319587628866	0	0	0	0.257731958762887	0	0	0	0.257731958762887	0	27.5773195876289	0	6.70103092783505	3.35051546391753	0	0	1.03092783505155	0.257731958762887	0.515463917525773	0	0	0	0	1.54639175257732	0	0	0	0	0	10.3092783505155	0.257731958762887	0	0	0	0	0	36.0824742268041	0	0.257731958762887	0	0	0	0	0	0.257731958762887	0	0	1.03092783505155	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	173	"AWI"	173	4660	5511	5151	0	0.36101083032491	0	0.36101083032491	0	0.72202166064982	0	15.1624548736462	0	0	0	0	0	0	0	0	0	23.826714801444	0	5.05415162454874	0	0	0	0	0	0.72202166064982	0	0.36101083032491	0	0	4.69314079422383	0	0	0	0	0	14.8014440433213	0	0	0	0	0	0	30.3249097472924	1.80505415162455	0	0	0	0	0.36101083032491	0	0	0	0	1.44404332129964	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	178	"AWI"	178	5791	6759	6439	0	1.05540897097625	0	0	0	0	0	20.5804749340369	0	0.263852242744063	0	0.263852242744063	0	0	0	0	0	20.844327176781	0	5.80474934036939	7.12401055408971	0	0.527704485488127	2.63852242744063	0.79155672823219	0	0	0.263852242744063	0	0	0.79155672823219	0	0	0	0	0	9.23482849604222	0	0	0	0	0	0	27.4406332453826	0	0	0	0	0	0.527704485488127	0	0.263852242744063	0	0.527704485488127	1.05540897097625	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	179	"AWI"	179	6055	7256	6904	0	2.44648318042813	0	0	0	0.611620795107034	0	14.9847094801223	0	0	0	0	0	0	0	0	0	23.8532110091743	0.305810397553517	3.97553516819572	2.44648318042813	0	0	0.305810397553517	0	0.305810397553517	0	0	0	0.305810397553517	2.44648318042813	0	0	0	0	0	14.3730886850153	0	0	0	0	0	0.305810397553517	26.605504587156	4.89296636085627	0	0	0	0	0.611620795107034	0	0.305810397553517	0	0	0.917431192660551	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	180	"AWI"	180	6339	7765	7380	0	0.352112676056338	0.352112676056338	0	0	0.352112676056338	0	40.8450704225352	0	0	0	0.352112676056338	0	0	0	0	0	7.04225352112676	0	3.16901408450704	1.40845070422535	0	0.352112676056338	0	0.352112676056338	0	0	0	0	0	4.22535211267606	0	0	0	0	0	11.6197183098592	0	0	0	0	0	0	25.3521126760563	2.8169014084507	0	0	0	0.352112676056338	0.352112676056338	0	0	0	0	0.704225352112676	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	181	"AWI"	181	6579	8290	7849	0	0	0	1.28205128205128	0	0.32051282051282	0	49.3589743589744	0	0	0	0	0	0	0	0	0	3.2051282051282	0	4.16666666666667	0	0	0	0	0	0	0	0	0	0	6.73076923076923	0	0	0	0	0	9.61538461538462	0	0	0	0	0	0	15.3846153846154	2.24358974358974	0	0	0	0.32051282051282	7.05128205128205	0.32051282051282	0	0	0	0	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	182	"AWI"	182	6873	8693	8220	0	0	0	1.43198090692124	0	0.715990453460621	0	47.9713603818616	0	0	0	0	0	0.238663484486874	0	0	0	0.238663484486874	0.238663484486874	2.86396181384248	0	0	0	0	0.238663484486874	0	0	0	0	0	4.29594272076372	0	0	0	0	0	12.8878281622912	0	0	0	0	0	0.238663484486874	21.9570405727924	0	0.477326968973747	0	0	0.238663484486874	5.96658711217184	0	0	0	0	0	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	183	"AWI"	183	7266	8740	8318	0	0	0	0.564971751412429	0	0.564971751412429	0	44.6327683615819	0	0	0	0.282485875706215	0.564971751412429	0	0	0	0	1.12994350282486	0	0.847457627118644	1.69491525423729	0	0	0	0	0	0	0	0	0	3.67231638418079	0	0	0	0	0	11.864406779661	0	0	0	0	0	0.564971751412429	24.5762711864407	0.847457627118644	0.564971751412429	0	0	0.282485875706215	7.06214689265537	0.282485875706215	0	0	0	0	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	184	"AWI"	184	7621	8796	8415	0	0	0	1.61290322580645	0	1.29032258064516	0	44.5161290322581	0	0.32258064516129	0	0	0	0.32258064516129	0	0	0	0.32258064516129	0	2.58064516129032	1.61290322580645	0	0	0	0	0	0	0	0	0	3.54838709677419	0	0	0	0	0	17.741935483871	0	0	0	0	0	0	17.741935483871	0.967741935483871	0	0	0.32258064516129	0	7.09677419354839	0	0	0	0	0	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	185	"AWI"	185	7908	8884	8524	0	0	0	1.21359223300971	0	0.728155339805825	0	45.1456310679612	0.242718446601942	0	0	0	0	0	0	0	0	0.242718446601942	0.242718446601942	2.42718446601942	0.970873786407767	0	0	0	0	0	0	0	0	0	3.64077669902913	0	0	0	0	0	15.7766990291262	0	0	0	0	0	0.485436893203883	16.747572815534	2.42718446601942	0.242718446601942	0	0	0	8.25242718446602	0.485436893203883	0	0.485436893203883	0	0.242718446601942	0	0
3473	4492	"Puerto de Los Tornos"	43.15	-3.43333	186	"AWI"	186	8081	9038	8641	0	0	0.293255131964809	0.586510263929619	0	1.17302052785924	0	50.4398826979472	0	0.293255131964809	0	0	0	0	0	0	0.586510263929619	0.293255131964809	0	1.46627565982405	1.17302052785924	0	0	0	0	0.293255131964809	0	0	0	0	2.93255131964809	0	0	0	0	0	14.6627565982405	0	0	0	0	0	0	13.1964809384164	3.51906158357771	0.586510263929619	0	0.293255131964809	0	8.21114369501466	0	0	0	0	0	0	0
