"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Grossulariaceae"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Larix"	"Linaceae"	"Lythraceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
14572	22847	"Darzlubie Forest"	54.70555	18.16208	1	"AWI"	1	-69	106	17	0	0.102880658436214	6.79012345679012	0.51440329218107	0	0	0.720164609053498	0	0	0	0.617283950617284	0	0.205761316872428	0	0	0.102880658436214	0	0	1.02880658436214	21.8106995884774	0	0	0	0	0	2.88065843621399	0	0.205761316872428	0	0	0	0.102880658436214	1.74897119341564	0	0	0	0	0	0.102880658436214	0	1.95473251028807	0	1.54320987654321	51.1316872427983	0	0	0	0.51440329218107	0	6.48148148148148	0	0	0	0	0.102880658436214	0	0.617283950617284	0.102880658436214	0	0	0	0	0	0	0	0	0.617283950617284	0	0
14572	22847	"Darzlubie Forest"	54.70555	18.16208	5	"AWI"	5	-24	409	163	0	0	13.2124352331606	0	0.259067357512953	0	1.16580310880829	0	0	0.129533678756477	1.16580310880829	0	0.129533678756477	0	0	0	0	0.129533678756477	1.55440414507772	0	0	0	0	0	0	2.84974093264249	0	0	0	0	0	0	2.2020725388601	0	0	0	0.129533678756477	0.259067357512953	0	0	4.53367875647668	0	0.647668393782383	56.4766839378238	0	0	0	0.906735751295337	0	12.6943005181347	0	0	0	0	0.129533678756477	0	0.518134715025907	0.259067357512953	0	0	0.129533678756477	0	0	0	0	0	0.259067357512953	0.259067357512953	0
14572	22847	"Darzlubie Forest"	54.70555	18.16208	10	"AWI"	10	4	821	346	0	0	8.1651376146789	0.18348623853211	0.275229357798165	0	1.37614678899083	0	0	0	0.275229357798165	0	0.275229357798165	0	0	0	0	0	1.8348623853211	28.5321100917431	0	0	0	0.0917431192660551	0	2.38532110091743	0	0.0917431192660551	0	0	0	0	1.92660550458716	0	0	0	0	0.36697247706422	0	0	3.57798165137615	0.0917431192660551	0.0917431192660551	40.4587155963303	0	0	0	0.458715596330275	0	8.44036697247707	0	0	0	0	0.18348623853211	0	0.36697247706422	0.0917431192660551	0	0	0	0	0	0	0	0	0.18348623853211	0.275229357798165	0
14572	22847	"Darzlubie Forest"	54.70555	18.16208	15	"AWI"	15	227	900	557	0	0	8.78378378378378	0.563063063063063	0	0	1.35135135135135	0	0	0.112612612612613	0.563063063063063	0	0.112612612612613	0	0	0	0	0	2.13963963963964	0	0	0	0	0	0	2.59009009009009	0	0	0	0	0.112612612612613	0.225225225225225	1.46396396396396	0	0	0.112612612612613	0	0	0	0	3.49099099099099	0	0.788288288288288	64.527027027027	0	0	0	0.45045045045045	0	11.1486486486486	0	0	0.112612612612613	0	0.563063063063063	0	0.337837837837838	0	0	0	0	0	0	0	0	0	0.112612612612613	0.337837837837838	0
14572	22847	"Darzlubie Forest"	54.70555	18.16208	20	"AWI"	20	346	1049	779	0	0	9.60384153661465	0.240096038415366	0.240096038415366	0	2.04081632653061	0	0	0	0.120048019207683	0	0.480192076830732	0	0	0	0	0	1.68067226890756	0	0	2.52100840336134	0	0	0	3.12124849939976	0	0.120048019207683	0.120048019207683	0	0	0	1.92076830732293	0	0	0	0	0	0	0	3.12124849939976	0	0.480192076830732	58.5834333733493	0	0	0	0.840336134453782	0	12.484993997599	0	0	0	0	0.120048019207683	0	0.600240096038415	0	0	0	0.360144057623049	0	0	0	0	0.240096038415366	0.120048019207683	0.840336134453782	0
14572	22847	"Darzlubie Forest"	54.70555	18.16208	26	"AWI"	26	748	1125	950	0	0	8.79888268156425	0	0	0	0.558659217877095	0	0	0	0	0	0.139664804469274	0	0	0	0	0	4.32960893854749	0	0	0	0	0	0	6.70391061452514	0	0.558659217877095	0	0	0.279329608938547	0	0	0	0	0	0.139664804469274	0	0	0	20.1117318435754	0	1.11731843575419	35.6145251396648	0	0	0	0.418994413407821	0	19.1340782122905	0	0	0	0	0.139664804469274	0	0.837988826815642	0	0	0	0.279329608938547	0	0	0.139664804469274	0	0	0.418994413407821	0.279329608938547	0
14572	22847	"Darzlubie Forest"	54.70555	18.16208	30	"AWI"	30	868	1274	1072	0	0	15.4639175257732	0	0	0	0.229095074455899	0	0	0	0.229095074455899	0	0.11454753722795	0	0	0	0	0	3.66552119129439	0	0	0	0	0	0	2.97823596792669	0	0.458190148911798	0	0	0	0.687285223367698	0.572737686139748	0	0	0	0	0	0	0	25.3150057273769	0	1.1454753722795	25.7731958762887	0	0	0	0.229095074455899	0	21.0767468499427	0	0	0	0	0	0	0.458190148911798	0.11454753722795	0	0	0	0	0	0	0.229095074455899	0	0.458190148911798	0.801832760595647	0
14572	22847	"Darzlubie Forest"	54.70555	18.16208	35	"AWI"	35	947	1412	1168	0	0	13.3625410733844	0	0	0	0.438116100766703	0	0	0	0	0	0.219058050383352	0	0	0	0	0	2.08105147864184	0	0	0	0	0	0	1.75246440306681	0	0.547645125958379	0	0	0	0.547645125958379	0.219058050383352	0	0	0	0	0	0	0	30.3395399780942	0	0.547645125958379	27.6013143483023	0	0	0	0.109529025191676	0	20.1533406352683	0	0	0	0	0.109529025191676	0	0.657174151150055	0	0	0	0	0	0	0	0	0	1.20481927710843	0.109529025191676	0
14572	22847	"Darzlubie Forest"	54.70555	18.16208	40	"AWI"	40	990	1623	1255	0	0	13.6246786632391	0	0	0	0.25706940874036	0	0	0	0	0	0.12853470437018	0	0	0	0	0	10.1542416452442	0	0	0	0	0	0	0.6426735218509	0	0.6426735218509	0	0	0	1.54241645244216	0	0	0	0	0	0	0	0	14.3958868894602	0	0.38560411311054	37.5321336760925	0	0	0	0	0	19.4087403598972	0	0	0	0	0	0	0.25706940874036	0	0	0	0	0	0	0	0	0	0.77120822622108	0.25706940874036	0
14572	22847	"Darzlubie Forest"	54.70555	18.16208	45	"AWI"	45	1080	1723	1365	0	0	16.6351606805293	0	0	0	0.378071833648393	0	0	0	0	0	0.56710775047259	0	0	0	0	0	6.04914933837429	0	0	0	0	0	0	1.32325141776938	0	0.189035916824197	0	0	0	0	0	0	0	0	0	0	0	0	20.4158790170132	0	0.189035916824197	29.4896030245747	0	0	0	0.378071833648393	0	22.3062381852552	0	0	0	0	0	0	0.189035916824197	0	0	0	0	0	0	0	0	0	1.13421550094518	0.756143667296786	0
