"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Oleaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3235	4201	"Lignin Lake"	44.10417	6.70861	5	"AWI"	5	6451	7482	7009	0.836120401337793	0	0	0.501672240802676	0.501672240802676	0	4.18060200668896	0	0	0	0	0.167224080267559	0	0	1.67224080267559	1.17056856187291	0	0.167224080267559	0	78.9297658862876	0	0	0.501672240802676	0.167224080267559	0.334448160535117	0	0	0	0.501672240802676	0	0.167224080267559	0	0	3.84615384615385	0	0.167224080267559	0.167224080267559	0	0	0	0	0	0.334448160535117	0	0	2.34113712374582	0	0.501672240802676	0	0.501672240802676	0.334448160535117	0.668896321070234	0	0	0.836120401337793	0	0	0.501672240802676	0	0
3235	4201	"Lignin Lake"	44.10417	6.70861	10	"AWI"	10	6584	7575	7128	0.160128102481986	0	0	0.640512409927942	0.0800640512409928	0	2.96236989591673	1.28102481985588	0.0800640512409928	0	0	0.160128102481986	0.0800640512409928	0	0.480384307445957	0.800640512409928	0.0800640512409928	0.240192153722978	0	86.5492393915132	0	0	0.240192153722978	0	0	0	0	0	0	0	0	0	0	1.84147317854283	0	0	0.240192153722978	0	0	0	0	0	0.880704563650921	0	0.0800640512409928	1.28102481985588	0	0.320256204963971	0	0.160128102481986	0.56044835868695	0.400320256204964	0	0.0800640512409928	0.160128102481986	0	0	0.0800640512409928	0	0.0800640512409928
3235	4201	"Lignin Lake"	44.10417	6.70861	15	"AWI"	15	6725	7662	7246	1.04712041884817	0	0	1.57068062827225	0.698080279232112	0	7.32984293193717	0	0	0	0	0	0	0	0.349040139616056	0.87260034904014	0	0.87260034904014	0	31.7626527050611	0	0.349040139616056	1.2216404886562	0	0.174520069808028	0	0	0	1.39616055846422	0	0.349040139616056	0	0	4.88656195462478	0	0	0.87260034904014	35.4275741710297	0	0	0	0	1.39616055846422	0	0	5.75916230366492	0	0.523560209424084	0	0.698080279232112	0.523560209424084	0.523560209424084	0	0.349040139616056	0.87260034904014	0	0	0	0	0.174520069808028
3235	4201	"Lignin Lake"	44.10417	6.70861	20	"AWI"	20	6864	7760	7365	3.52941176470588	0	0	5	1.17647058823529	0	11.1764705882353	0	0	0	0	0	0	0	0.588235294117647	2.64705882352941	0.294117647058824	1.17647058823529	0	49.4117647058824	0	0	1.17647058823529	0	0.294117647058824	0	0	0	0.588235294117647	0	0	0	0	5	0	0	3.52941176470588	0	0	0	0	0	1.76470588235294	0	0	6.76470588235294	0	0.588235294117647	0	0.588235294117647	0.882352941176471	0.882352941176471	0	1.17647058823529	1.76470588235294	0	0	0	0	0
3235	4201	"Lignin Lake"	44.10417	6.70861	50	"AWI"	50	7813	8299	8058	1.81818181818182	0	1.81818181818182	1.51515151515152	0.606060606060606	0	7.27272727272727	5.45454545454545	0	0	0	0.303030303030303	0	0	3.33333333333333	4.54545454545455	0	0.606060606060606	0	17.2727272727273	0	0.606060606060606	0.606060606060606	0.606060606060606	0	0	0	0	0.606060606060606	0	0	0	0	5.45454545454545	0	0.909090909090909	0.606060606060606	0	0	0	0	32.4242424242424	2.12121212121212	0	0	4.24242424242424	0	0	0	0.606060606060606	1.81818181818182	1.81818181818182	0	0.303030303030303	1.51515151515152	0.303030303030303	0	0.909090909090909	0	0
3235	4201	"Lignin Lake"	44.10417	6.70861	55	"AWI"	55	7986	8401	8173	0.819672131147541	0	0	2.45901639344262	2.45901639344262	0	9.83606557377049	0	0.409836065573771	0	0	0	1.22950819672131	0	0.819672131147541	7.78688524590164	0.409836065573771	1.22950819672131	0	45.4918032786885	0	0	1.22950819672131	0	0	0	0	0	1.22950819672131	0	0	0	0	4.91803278688525	0	0.819672131147541	0	0	0	0	0	0	0.819672131147541	0	0	6.55737704918033	0	0.819672131147541	0	1.63934426229508	2.86885245901639	3.27868852459016	0	0.409836065573771	2.04918032786885	0	0	0	0	0.409836065573771
3235	4201	"Lignin Lake"	44.10417	6.70861	60	"AWI"	60	8069	8593	8302	1.0443864229765	0	0	0.522193211488251	0.522193211488251	0	4.17754569190601	0	0	0	0	0.261096605744125	0	0.261096605744125	2.34986945169713	3.91644908616188	0.783289817232376	3.1331592689295	0	27.9373368146214	0	0	0	0	0.261096605744125	0	0.261096605744125	0	0.783289817232376	0	0	0	0.261096605744125	3.1331592689295	0	0.261096605744125	0.261096605744125	0	0	0	0	36.5535248041775	0.783289817232376	0	0	2.87206266318538	0	0.261096605744125	0	0.261096605744125	0.522193211488251	2.34986945169713	0	0.261096605744125	3.1331592689295	0	0	2.61096605744125	0	0.261096605744125
3235	4201	"Lignin Lake"	44.10417	6.70861	65	"AWI"	65	8167	8762	8437	5.74712643678161	0	0	5.74712643678161	1.14942528735632	0	11.4942528735632	0	0	0	0	0	0	0	2.29885057471264	3.44827586206897	0	5.74712643678161	0	36.7816091954023	0	0	0	0	0	0	0	0	2.29885057471264	0	0	0	0	0	0	0	2.29885057471264	0	0	0	0	0	5.74712643678161	0	0	4.59770114942529	0	0	0	2.29885057471264	2.29885057471264	5.74712643678161	0	1.14942528735632	0	0	0	1.14942528735632	0	0
3235	4201	"Lignin Lake"	44.10417	6.70861	75	"AWI"	75	8375	9067	8700	1.46520146520147	0	4.02930402930403	4.76190476190476	4.02930402930403	0	16.4835164835165	5.86080586080586	0.732600732600733	0	0	0	0.732600732600733	0	1.83150183150183	4.76190476190476	1.46520146520147	3.2967032967033	0	11.7216117216117	0	0.366300366300366	1.46520146520147	0.366300366300366	0.366300366300366	0	0.366300366300366	0	0	0	0	0	0	2.56410256410256	0	0.732600732600733	0	0	0	0	0	0	6.22710622710623	0	0	10.989010989011	0	4.76190476190476	0	1.83150183150183	1.83150183150183	6.22710622710623	0	0	0.366300366300366	0	0	0	0	0.366300366300366
3235	4201	"Lignin Lake"	44.10417	6.70861	80	"AWI"	80	8485	9213	8836	4.34782608695652	0	0	1.33779264214047	0	0	6.68896321070234	0	0.334448160535117	0.334448160535117	0	0.334448160535117	0	0	0.334448160535117	1.67224080267559	0.668896321070234	1.67224080267559	0	18.0602006688963	0	1.00334448160535	0.334448160535117	0	0.334448160535117	0	0.334448160535117	0	0.334448160535117	0	0	0.334448160535117	0	0.668896321070234	0	0	0.668896321070234	0	0	0	0	43.1438127090301	1.67224080267559	0	0	7.35785953177258	0	0.334448160535117	0	1.67224080267559	0.668896321070234	2.67558528428094	0.334448160535117	0.334448160535117	2.0066889632107	0	0	0	0	0
