"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	55	"AWI"	55	646	1824	1243	0.186915887850467	0	9.4392523364486	0	0.0934579439252337	0	0	0.0934579439252337	0	1.02803738317757	0	0	0.0934579439252337	0	0	0.280373831775701	0.467289719626168	0	0	0.186915887850467	0	22.2429906542056	0	0	0	0	0	0.747663551401869	0	0	0	0	0	0	0	0	0	0.0934579439252337	0	0.0934579439252337	0	0	0	0.280373831775701	0	0	4.67289719626168	58.9719626168224	0	0	0	0.0934579439252337	0	0	0	0.0934579439252337	0.186915887850467	0.467289719626168	0	0	0	0	0.0934579439252337	0	0	0.0934579439252337	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	60	"AWI"	60	774	1903	1362	0.327868852459016	0	10	0	0	0	0	0.0819672131147541	0	0.983606557377049	0	0	0	0	0	0	0.0819672131147541	0	0	0	0	26.8852459016393	0	0	0.245901639344262	0	0	0.245901639344262	0	0	0	0	0.163934426229508	0	0	0.245901639344262	0	0.245901639344262	0	0	0	0	0	0.409836065573771	0.409836065573771	0	5.9016393442623	51.9672131147541	0	0	0	0.573770491803279	0	0	0	0.163934426229508	0	0.409836065573771	0	0	0	0.0819672131147541	0	0	0.163934426229508	0.0819672131147541	0	0.327868852459016	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	65	"AWI"	65	859	2027	1475	0.0881834215167548	0	7.76014109347443	0.0881834215167548	0	0	0	0.0881834215167548	0	2.38095238095238	0	0	0	0	0	0.0881834215167548	0.264550264550265	0	0	0.264550264550265	0	16.6666666666667	0	0	0.264550264550265	0	0	0.264550264550265	0	0.0881834215167548	0.17636684303351	0	0.0881834215167548	0	0.0881834215167548	0.0881834215167548	0	0.0881834215167548	0	0	0	0	0	0.793650793650794	0	0	4.40917107583774	60.3174603174603	0	4.32098765432099	0	0.17636684303351	0	0	0	0	0.264550264550265	0.529100529100529	0	0	0	0	0.352733686067019	0	0	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	70	"AWI"	70	1004	2102	1583	0.105596620908131	0	7.07497360084477	0	0	0	0	0.105596620908131	0	0.739176346356917	0	0	0.105596620908131	0	0	0	0	0	0	0.105596620908131	0	10.0316789862724	0	0	0.527983104540655	0	0	0.211193241816262	0.105596620908131	0.105596620908131	0	0	0	0	0.105596620908131	0	0	0.633579725448786	0	0.105596620908131	0	0	0	0.633579725448786	0	0	4.75184794086589	73.6008447729673	0	0	0	0.211193241816262	0	0	0.211193241816262	0	0.211193241816262	0.105596620908131	0	0	0	0	0.211193241816262	0	0	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	75	"AWI"	75	1119	2202	1698	0.108459869848156	0	7.59219088937093	0	0	0	0	0.759219088937093	0	1.08459869848156	0	0	0	0	0	0.216919739696312	0.216919739696312	0	0	0.216919739696312	0	7.37527114967462	0	0	0	0	0	1.08459869848156	0.216919739696312	0	0	0	0.216919739696312	0	0.108459869848156	0	0	1.30151843817787	0	0	0	0	0	0.867678958785249	0	0	5.42299349240781	70.824295010846	0	0	0	0.108459869848156	0	0	0	0.108459869848156	0.216919739696312	0.542299349240781	0	0	0	0	0	0	0.216919739696312	0.108459869848156	0	1.08459869848156	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	80	"AWI"	80	1280	2294	1806	0.0656598818122127	0	6.89428759028234	0	0	0	0	0.131319763624425	0	0.787918581746553	0	0	0.0656598818122127	0	0	0.131319763624425	0.0656598818122127	0	0	0.328299409061064	0	46.618516086671	0	0	0	0	0	0.787918581746553	0.0656598818122127	0	0	0	0.0656598818122127	0	0	0	0	0.196979645436638	0	0	0	0	0	0.393959290873276	0	0	4.79317137229153	38.1483913328956	0	0	0	0.131319763624425	0	0	0.131319763624425	0	0.131319763624425	0.0656598818122127	0	0	0	0	0	0	0	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	85	"AWI"	85	1418	2395	1920	0.204708290685773	0	11.7707267144319	0	0	0.204708290685773	0	0	0	2.86591606960082	0	0	0.204708290685773	0	0	0	0.102354145342886	0	0	0.204708290685773	0	10.849539406346	0	0	0.511770726714432	0	0	1.22824974411464	0	0.102354145342886	0	0	0	0	0	0.204708290685773	0	0.818833162743091	0	0	0	0.102354145342886	0	0.204708290685773	0	0	5.32241555783009	63.7666325486182	0	0	0	0.409416581371546	0	0	0	0	0.102354145342886	0.307062436028659	0	0	0.204708290685773	0	0	0	0.307062436028659	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	90	"AWI"	90	1644	2531	2047	0	0	14.070351758794	0	0	0.201005025125628	0	0.301507537688442	0	2.91457286432161	0	0	0	0	0	0	0.100502512562814	0	0	0.402010050251256	0	8.5427135678392	0	0	0	0	0	0.201005025125628	0	0	0	0	0	0	0	0.402010050251256	0	1.10552763819095	0	0	0	0	0	0.703517587939699	0	0	5.0251256281407	64.6231155778895	0	0	0	0.301507537688442	0	0	0	0	0.100502512562814	0.603015075376884	0	0	0.100502512562814	0	0.100502512562814	0	0.100502512562814	0.100502512562814	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	95	"AWI"	95	1936	2683	2217	0.215749730312837	0	14.1316073354908	0.107874865156419	0	0.431499460625674	0	0	0	3.99137001078749	0	0	0.323624595469256	0	0	0.107874865156419	0.323624595469256	0	0.323624595469256	0.539374325782093	0	2.15749730312837	0	0	0.970873786407767	0	0	0.539374325782093	0	0	0	0	0.107874865156419	0	0.107874865156419	0	0	0.323624595469256	0	0	0	0.107874865156419	0	0.862998921251348	0	0	7.01186623516721	66.0194174757282	0	0	0	0.215749730312837	0	0	0	0	0.431499460625674	0.539374325782093	0	0	0	0	0.107874865156419	0	0	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	100	"AWI"	100	2155	3066	2527	0.272975432211101	0.0909918107370337	29.0263876251137	0	0	0.818926296633303	0	0.545950864422202	0	1.81983621474067	0	0	0.727934485896269	0	0	0.0909918107370337	0.181983621474067	0	0.181983621474067	0.454959053685168	0	1.00090991810737	0	0	0	0	0	1.36487716105551	0	0.0909918107370337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3739763421292	49.0445859872611	0	0	0	0.454959053685168	0	0	0	0.181983621474067	0.727934485896269	0.727934485896269	0	0	0	0.454959053685168	0.272975432211101	0	0	0.0909918107370337	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	105	"AWI"	105	2381	4505	3468	0.258620689655172	0	16.4655172413793	0	0	0	0	0	0	6.98275862068965	0	0	0.172413793103448	0	0	0.0862068965517241	0	0.0862068965517241	0	0.948275862068966	0	0.344827586206897	0	0	0	0	0	0.258620689655172	0	0.0862068965517241	0	0	0	0	0	0.0862068965517241	0	0	0	0	0.0862068965517241	0	0	0	0	0	18.1896551724138	54.9137931034483	0	0	0	0.172413793103448	0	0	0	0	0.0862068965517241	0.344827586206897	0	0	0.0862068965517241	0.172413793103448	0.0862068965517241	0	0.0862068965517241	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	110	"AWI"	110	2510	6244	4362	0.0938086303939962	0	16.2288930581614	0	0	0	0	0	0	7.78611632270169	0	0	0.562851782363977	0	0	0	0.0938086303939962	0	0	0.469043151969981	0	6.84803001876173	0	0	0	0	0	0.281425891181989	0	0	0	0	0	0	0	0	0	0.375234521575985	0	0	0	0.75046904315197	0	0.469043151969981	0	0	20.6378986866792	41.6510318949343	0	0	0	0.0938086303939962	0	0	0	0	0.281425891181989	2.5328330206379	0	0	0	0	0.656660412757974	0	0.187617260787992	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	115	"AWI"	115	4308	6415	5322	0.23696682464455	0	8.92575039494471	0	0	0	0	0.0789889415481833	0	19.3522906793049	0	0	0.23696682464455	0	0	0	0.157977883096367	0	0	0.0789889415481833	0	14.8499210110585	0	0	0	0	0	0.0789889415481833	0	0.0789889415481833	0	0	0	0	0	0.157977883096367	0	0	0	0	0.0789889415481833	0.0789889415481833	0	0.0789889415481833	0	0	16.824644549763	37.519747235387	0	0	0	0.157977883096367	0	0	0	0	0.23696682464455	0.552922590837283	0	0	0	0	0.0789889415481833	0.0789889415481833	0.0789889415481833	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	120	"AWI"	120	5807	6721	6300	0.0870322019147084	0.0870322019147084	22.8024369016536	0	0	0	0.0870322019147084	0.0870322019147084	0	27.9373368146214	0	0	0.261096605744125	0	0	0	0	0	0	0.348128807658834	0	2.95909486510009	0	0	0	0	0	0	0	0.0870322019147084	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435161009573542	0	0	14.8825065274151	27.763272410792	0	0	0	0.0870322019147084	0	0	0	0	0.174064403829417	1.56657963446475	0	0	0.174064403829417	0	0.174064403829417	0	0	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	125	"AWI"	125	6335	6968	6678	0	0.0865051903114187	6.40138408304498	0	0	0	0	0.173010380622837	0	28.719723183391	0	0	0.173010380622837	0	0	0	0.0865051903114187	0	0	0.0865051903114187	0	23.7889273356401	0	0	0	0	0	0	0.0865051903114187	0.0865051903114187	0	0	0.0865051903114187	0	0	0.0865051903114187	0	0.259515570934256	0	0	0.173010380622837	0	0	0.778546712802768	0	0	11.5051903114187	25.8650519031142	0	0	0	0.0865051903114187	0	0	0	0	0.0865051903114187	0.865051903114187	0	0	0.0865051903114187	0	0.0865051903114187	0	0.346020761245675	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	130	"AWI"	130	6503	7291	6906	0.088261253309797	0	7.50220653133274	0	0	0	0	0.264783759929391	0	20.3883495145631	0	0	0.176522506619594	0	0	0	0.088261253309797	0	0	0.088261253309797	0	21.4474845542807	0	0	0	0	0	0.088261253309797	0	0	0	0.088261253309797	0	0	0	0	0	0.617828773168579	0.088261253309797	0	0.176522506619594	0.176522506619594	0	0.264783759929391	0	0	10.0617828773169	35.1279788172992	0	0	0	0.264783759929391	0	0	0	0	0.088261253309797	1.41218005295675	0	0	0.088261253309797	0	0.441306266548985	0.088261253309797	0.88261253309797	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	135	"AWI"	135	6680	7526	7089	0	0	12.9647283126787	0	0	0	0	0.190657769304099	0	16.2059103908484	0	0	0.190657769304099	0	0	0	0.285986653956149	0.0953288846520496	0	0.285986653956149	0	12.2974261201144	0	0	0	0	0	0	0	0.0953288846520496	0	0	0	0.476644423260248	0	0.0953288846520496	0	0.0953288846520496	0	0	0	0	0	0.476644423260248	0	0	10.2955195424214	44.5185891325071	0	0	0	0.190657769304099	0	0	0	0	0.0953288846520496	0.476644423260248	0	0	0	0	0.285986653956149	0	0.381315538608198	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	140	"AWI"	140	6806	7625	7262	0.103626943005181	0	14.4041450777202	0.103626943005181	0	0	0	0	0	11.7098445595855	0	0	0.310880829015544	0	0	0	0.310880829015544	0	0	0.932642487046632	0	10.9844559585492	0	0	0	0	0	0.103626943005181	0	0.207253886010363	0	0	0	0	0	0	0	0.518134715025907	0	0	0	0.103626943005181	0	0.414507772020725	0	0	9.01554404145078	48.6010362694301	0	0	0	0.207253886010363	0	0	0	0	0.207253886010363	1.13989637305699	0	0	0	0.103626943005181	0.103626943005181	0	0.414507772020725	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	145	"AWI"	145	6990	7758	7416	0	0.0937207122774133	12.1836925960637	0	0	0	0	0.187441424554827	0	11.6213683223993	0	0	0	0	0	0	0.28116213683224	0	0	0.374882849109653	0	3.28022492970947	0	0	0	0	0	0	0	0.0937207122774133	0	0	0.0937207122774133	0	0	0	0	0.0937207122774133	0.0937207122774133	0	0.0937207122774133	0.0937207122774133	0	0.28116213683224	0	0	6.56044985941893	62.136832239925	0	0	0	0.28116213683224	0	0	0	0	0	0.56232427366448	0	0	0.187441424554827	0	0.656044985941893	0.28116213683224	0.468603561387066	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	150	"AWI"	150	7265	7813	7562	0	0	14.643188137164	0	0	0	0	0.092678405931418	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0.648748841519926	0	13.8090824837813	0	0	0	0	0	0	0	0.092678405931418	0	0	0.092678405931418	0	0	0	0	0.46339202965709	0	0	0	0	0	0.185356811862836	0	0	9.45319740500463	50.7877664504171	0	0	0	0.278035217794254	0	0	0	0	0	0.556070435588508	0	0	0	0	0.46339202965709	0.370713623725672	0.370713623725672	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	155	"AWI"	155	7409	7920	7699	0	0	12.0560747663551	0	0	0	0	0.0934579439252337	0	28.785046728972	0	0	0.280373831775701	0	0	0	0.0934579439252337	0	0	0.280373831775701	0	7.47663551401869	0	0	0	0	0	0.0934579439252337	0	0	0	0	0.0934579439252337	0	0	0	0	0.373831775700935	0	0	0.0934579439252337	0	0	1.02803738317757	0	0	7.28971962616822	39.5327102803738	0	0	0	0.467289719626168	0	0	0	0	0	0.841121495327103	0	0	0	0	0.654205607476636	0	0.467289719626168	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	160	"AWI"	160	7488	8021	7779	0	0	14.6005509641873	0	0	0	0	0.0918273645546373	0	15.702479338843	0	0	0.183654729109275	0	0	0	0.367309458218549	0.0918273645546373	0	0.734618916437098	0	1.65289256198347	0	0	0	0	0	0	0	0.183654729109275	0	0	0.183654729109275	0	0	0.0918273645546373	0	0.0918273645546373	0	0	0	0	0	0.550964187327824	0	0	6.61157024793388	55.7392102846648	0	0	0	0.367309458218549	0	0	0	0	0.183654729109275	1.56106519742883	0	0	0.0918273645546373	0	0.367309458218549	0	0.550964187327824	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	165	"AWI"	165	7538	8194	7851	0	0	14.6919431279621	0	0	0	0	0	0	5.21327014218009	0	0	0.37914691943128	0	0	0	0.0947867298578199	0.0947867298578199	0	0.663507109004739	0	6.72985781990521	0	0	0	0	0	0	0	0.0947867298578199	0	0	0	0	0	0	0	1.04265402843602	0	0	0	0	0	0.4739336492891	0	0	5.87677725118483	62.654028436019	0	0	0	0.18957345971564	0	0	0.28436018957346	0	0.18957345971564	0.4739336492891	0	0	0	0	0.28436018957346	0.0947867298578199	0.4739336492891	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	170	"AWI"	170	7626	8259	7935	0.0959692898272553	0	9.98080614203455	0	0	0	0	0	0	1.72744721689059	0	0	0.191938579654511	0	0	0	0.191938579654511	0.0959692898272553	0	0.959692898272553	0	7.38963531669866	0	0	0.287907869481766	0.0959692898272553	0	0	0	0.0959692898272553	0	0	0.0959692898272553	0	0	0	0	0.767754318618042	0	0	0	0	0	0.479846449136276	0	0	7.67754318618042	67.7543186180422	0	0	0	0.0959692898272553	0	0	0	0	0.0959692898272553	0.671785028790787	0	0	0.0959692898272553	0.191938579654511	0.191938579654511	0.191938579654511	0.575815738963532	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	175	"AWI"	175	7679	8375	8013	0	0	6.26927029804728	0	0	0	0	0	0	3.39157245632066	0	0	0.102774922918808	0	0	0	0.411099691675231	0	0	0.308324768756423	0	10.9969167523124	0	0	0	0	0	0	0	0.308324768756423	0	0	0	0	0	0.205549845837616	0	1.13052415210689	0	0	0	0	0	0.411099691675231	0	0	15.0051387461459	59.7122302158273	0	0	0	0.205549845837616	0	0	0	0.102774922918808	0	0.616649537512847	0	0	0	0	0.102774922918808	0.205549845837616	0.513874614594039	0	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	180	"AWI"	180	7761	8449	8095	0	0.0530222693531283	4.93107104984093	0	0	0.106044538706257	0	0	0	1.16648992576882	0	0	0.106044538706257	0.265111346765642	0	0	0	0	0	0.212089077412513	0	52.2799575821845	0	0	0.31813361611877	0	0	0	0	0	0	0	0	0	0	0.0530222693531283	0	1.37857900318134	0	0	0.106044538706257	0	0	0.371155885471898	0	0	3.92364793213149	33.5100742311771	0	0	0	0.212089077412513	0	0	0	0	0.106044538706257	0.371155885471898	0	0	0	0	0.106044538706257	0.106044538706257	0.265111346765642	0.0530222693531283	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	185	"AWI"	185	7819	8531	8179	0	0	7.24279835390946	0	0	0	0	0.0823045267489712	0	3.86831275720165	0	0	0.164609053497942	0	0	0	0	0	0	1.06995884773663	0	21.4814814814815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56378600823045	0	0	0	0	0	0.823045267489712	0	0	7.73662551440329	54.5679012345679	0	0	0	0.164609053497942	0	0	0	0	0	0.576131687242798	0	0	0.0823045267489712	0	0.0823045267489712	0.246913580246914	0.0823045267489712	0.164609053497942	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	190	"AWI"	190	7913	8605	8260	0	0	5.8766859344894	0	0	0	0	0	0	5.39499036608863	0	0	0.192678227360308	0	0	0	0.192678227360308	0	0	1.34874759152216	0	18.6897880539499	0	0	0	0	0	0	0	0.385356454720617	0	0	0.0963391136801541	0	0	0.289017341040462	0	0.674373795761079	0	0	0	0	0	0.385356454720617	0	0	4.81695568400771	59.8265895953757	0	0	0	0.578034682080925	0	0	0	0	0.289017341040462	0.289017341040462	0	0	0.0963391136801541	0	0	0.192678227360308	0.289017341040462	0.0963391136801541	0	0	0
3522	4549	"Zirbenwaldmoor"	46.85833	11.025	195	"AWI"	195	7990	8680	8343	0	0.0657030223390276	5.25624178712221	0	0	0	0	0	0	2.82522996057819	0	0	0.0657030223390276	0	0	0	0.0657030223390276	0	0	0.328515111695138	0	39.3561103810775	0	0	0	0	0	0	0	0	0	0.0657030223390276	0	0	0	0	0	0.854139290407359	0	0	0	0	0	0.197109067017083	0	0	4.46780551905388	44.8751642575559	0	0	0	0.131406044678055	0	0	0	0	0.0657030223390276	0.919842312746386	0	0	0	0	0.0657030223390276	0.0657030223390276	0.328515111695138	0	0	0	0
