"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Malvaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	415	"AWI"	415	6617	7814	7305	21.1940298507463	0.099502487562189	0	0	0	0	0	0	0	0	0	0.099502487562189	0	22.2885572139303	0.995024875621891	0	0	0	0	0	0.099502487562189	0	0.099502487562189	0	0	0	43.681592039801	0	1.89054726368159	0	0.696517412935323	0	0	3.681592039801	0	0	0	0	0	0.597014925373134	0	0	0	0	0.696517412935323	3.88059701492537	0	0
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	420	"AWI"	420	6932	7976	7525	17.979797979798	0	0.101010101010101	0	3.43434343434343	0	0	0	0	0	0	0	0	25.2525252525253	0.707070707070707	0	0	0	0	0	1.11111111111111	0	0	0	0	0	41.010101010101	0	1.21212121212121	0	2.82828282828283	0	0	2.82828282828283	0	0.101010101010101	0	0	0	0.404040404040404	0	0	0.101010101010101	0	0.909090909090909	2.02020202020202	0	0
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	425	"AWI"	425	7097	8293	7753	17.9399141630901	0.0858369098712446	0	0	0	0	0	0	0	0	0	0	0	25.9227467811159	0.944206008583691	0	0	0	0	0	0.600858369098712	0	0	0.0858369098712446	0	0	41.2875536480687	0	1.80257510729614	0	2.48927038626609	0	0	3.34763948497854	0	0	0	0	0	0.600858369098712	0	0.0858369098712446	0	0	0.257510729613734	4.54935622317597	0	0
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	430	"AWI"	430	7474	8377	7968	15.2682255845942	0	0.137551581843191	0	0.687757909215956	0	0	0	0	0.137551581843191	0	0.137551581843191	0	9.62861072902338	1.37551581843191	0	0	0.687757909215956	0	0	0.275103163686382	0.137551581843191	0	0	0	0	58.0467675378267	0	3.43878954607978	0	2.61348005502063	0	0	1.65061898211829	0	0.137551581843191	0	0	0	1.23796423658872	0	0	0	0	0.275103163686382	3.98899587345254	0	0.137551581843191
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	435	"AWI"	435	7685	8532	8209	18.6141304347826	0	0	0	0	0	0	0	0	0	0	0.135869565217391	0	16.1684782608696	1.22282608695652	0	0	0	0	0	0.135869565217391	0.271739130434783	0	0	0	0	48.9130434782609	0	3.94021739130435	0	3.26086956521739	0	0	1.35869565217391	0.135869565217391	0.135869565217391	0	0	0	1.08695652173913	0	0	0	0	0.135869565217391	4.48369565217391	0	0
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	440	"AWI"	440	8178	8670	8418	17.3740053050398	0	0	0	0.13262599469496	0	0	0	0	0	0	0.397877984084881	0	18.7002652519894	0.663129973474801	0	0	0	0	0	0.13262599469496	0	0	0	0	0	45.6233421750663	0	2.78514588859416	0	5.57029177718833	0	0	1.72413793103448	0	0.13262599469496	0	0	0	1.45888594164456	0	0	0	0	0.397877984084881	4.90716180371353	0	0
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	445	"AWI"	445	8325	9083	8640	23.974358974359	0	0	0	0.256410256410256	0	0	0	0	0	0	0	0	24.3589743589744	0.897435897435897	0	0	0	0	0	0	0	0	0	0	0	35.7692307692308	0	3.33333333333333	0	4.87179487179487	0	0	1.41025641025641	0	0	0	0	0	1.02564102564103	0	0	0	0	0.384615384615385	3.71794871794872	0	0
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	450	"AWI"	450	8503	9309	8873	25.2032520325203	0	0	0	0	0	0	0	0	0	0	0	0	13.9566395663957	1.3550135501355	0	0	0	0	0	0	0	0	0	0	0	46.4769647696477	0	3.5230352303523	0	3.11653116531165	0.13550135501355	0	1.0840108401084	0.2710027100271	0.13550135501355	0	0	0	0.5420054200542	0	0	0	0	0.40650406504065	3.65853658536585	0	0.13550135501355
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	455	"AWI"	455	8573	9760	9077	22.1448467966574	0	0	0	0	0	0	0	0	0	0	0.278551532033426	0	19.7771587743733	0.835654596100279	0	0	0	0	0	0	0	0	0	0	0	45.9610027855153	0	0.974930362116992	0	3.2033426183844	0	0	0.974930362116992	0.278551532033426	0.139275766016713	0	0	0	0.835654596100279	0	0	0	0	0	4.59610027855153	0	0
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	460	"AWI"	460	9140	9918	9402	19.5081967213115	0.163934426229508	0	0	0.163934426229508	0	0	0	0	0	0	0	0	24.9180327868852	0.655737704918033	0	0	0	0	0	0	0	0	0	0	0	45.2459016393443	0	2.78688524590164	0	2.62295081967213	0	0	0.819672131147541	0	0	0	0.163934426229508	0	1.14754098360656	0	0	0	0	0.491803278688525	1.31147540983607	0	0
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	462	"AWI"	462	9288	10023	9520	8.28488372093023	0	0	0	0.145348837209302	0	0	0	0	0	0	0	0	25	0.581395348837209	0	0	0	0	0	0.436046511627907	0	0	0	0	0	55.2325581395349	0	3.19767441860465	0	1.45348837209302	0	0	1.59883720930233	0	0	0	0	0	1.01744186046512	0	0	0	0	0	2.90697674418605	0.145348837209302	0
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	464	"AWI"	464	9375	10139	9676	1.38504155124654	0.277008310249307	0.138504155124654	0	0	0	0	0	0	0.138504155124654	0	0	0	29.6398891966759	0.554016620498615	0	0	0	0	0	0.138504155124654	0	0	0	0	0	56.2326869806094	0	5.95567867036011	0	0.969529085872576	0	0	0.415512465373961	0.415512465373961	0	0	0	0	1.52354570637119	0	0	0	0	0.138504155124654	1.93905817174515	0.138504155124654	0
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	466	"AWI"	466	9560	10291	9881	1.01910828025478	0	0.127388535031847	0.127388535031847	0.509554140127389	0	0	0	0	0	0	0	0	27.3885350318471	0.764331210191083	0	0	0	0	0	0.127388535031847	0	0.254777070063694	0	0	0.127388535031847	59.2356687898089	0	6.36942675159236	0	0	0	0	0.382165605095541	0	0	0	0	0	2.03821656050955	0	0	0	0	0.127388535031847	1.27388535031847	0	0.127388535031847
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	468	"AWI"	468	9858	10431	10136	0.377358490566038	0	0.125786163522013	0	0.377358490566038	0	0	0.125786163522013	0	0	0	0	0	34.9685534591195	0.880503144654088	0	0	0	0	0	0	0	0	0	0	0	49.685534591195	0	10.8176100628931	0	0	0	0	0.251572327044025	0	0	0	0	0	1.13207547169811	0	0	0	0	0.125786163522013	1.0062893081761	0.125786163522013	0
3470	4489	"Åkerhultagöl [Tomtabaken]"	57.48333	14.46667	470	"AWI"	470	10117	10601	10373	0.354609929078014	0	0	0	0.236406619385343	0	0	0	0	0	0	0.118203309692671	0	27.7777777777778	0.472813238770686	0	0	0	0	0	0	0	0	0	0	0	57.4468085106383	0	10.8747044917258	0	0	0	0	0.591016548463357	0	0	0	0	0	0.709219858156028	0	0	0	0	0	1.30023640661939	0	0.118203309692671
