"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Adoxaceae"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13336	19909	"Klotjärnen"	61.82125	16.40472	473	"AWI"	473	-130	39	-51	0	0	3.05711987127916	0	0.241351568785197	0	0	0	0	24.7787610619469	0	0	0	0	0	0.080450522928399	0.482703137570394	0	0	0	0	0	0	0.160901045856798	0	0	0.080450522928399	0.80450522928399	0	0	0	0	0	16.0096540627514	52.6950925181014	0	0	0.080450522928399	0	0	0.160901045856798	0	0	0	0.080450522928399	0.080450522928399	0.241351568785197	0	0	0	0.160901045856798	0.80450522928399	0
13336	19909	"Klotjärnen"	61.82125	16.40472	475	"AWI"	475	-87	154	13	0	0	10.8660130718954	0.0816993464052288	0.163398692810458	0	0	0.245098039215686	0	22.140522875817	0	0	0	0	0	0.0816993464052288	1.55228758169935	0	0	0	0.571895424836601	0	0	0	0	0	0.245098039215686	3.18627450980392	0	0	0	0	0	25.3267973856209	31.2908496732026	0	0	0.163398692810458	0	0	0.0816993464052288	0	0	0	0	3.51307189542484	0.0816993464052288	0	0	0	0.0816993464052288	0.326797385620915	0
13336	19909	"Klotjärnen"	61.82125	16.40472	476	"AWI"	476	-77	234	41	0	0	10.2040816326531	0.0784929356357928	0	0	0	0.313971742543171	0	18.2103610675039	0	0	0.0784929356357928	0	0	0.156985871271586	1.17739403453689	0	0	0	0	0	0	0.0784929356357928	0	0	0.156985871271586	6.82888540031397	0	0	0	0	0	18.5243328100471	42.0722135007849	0	0	0.470957613814757	0	0	0.235478806907378	0	0	0	0	0.941915227629513	0.392464678178964	0	0	0	0	0.0784929356357928	0
13336	19909	"Klotjärnen"	61.82125	16.40472	480	"AWI"	480	-12	454	173	0	0	16.819317235637	0	0	0	0	0.166527893422148	0	18.1515403830142	0.0832639467110741	0	0	0	0	0.166527893422148	1.24895920066611	0	0	0	0	0	0	0.0832639467110741	0.0832639467110741	0	0.249791840133222	1.74854288093256	0	0	0	0	0	12.6561199000833	46.7110741049126	0	0	0	0	0	0.333055786844296	0	0	0	0	1.24895920066611	0	0	0	0	0	0.249791840133222	0
13336	19909	"Klotjärnen"	61.82125	16.40472	481	"AWI"	481	2	499	209	0	0	10.5748757984386	0.14194464158978	0.07097232079489	0	0	0.42583392476934	0	22.7111426543648	0	0	0	0	0	0.14194464158978	1.4194464158978	0	0	0	0	0	0	0	0	0	0.14194464158978	4.82611781405252	0	0	0	0	0	25.4080908445706	31.2278211497516	0	0	0.35486160397445	0	0	0.21291696238467	0	0	0	0	1.77430801987225	0.42583392476934	0	0	0	0.07097232079489	0.07097232079489	0
13336	19909	"Klotjärnen"	61.82125	16.40472	484	"AWI"	484	58	643	306	0	0	13.1254532269761	0	0	0	0	0.145032632342277	0	25.5982596084119	0	0	0	0	0.0725163161711385	0	1.16026105873822	0	0	0	0	0	0	0	0	0	0.0725163161711385	4.13343002175489	0	0	0	0	0	12.4728063814358	39.9564902102973	0	0	1.01522842639594	0	0	0.217548948513416	0	0	0	0	1.08774474256708	0.797679477882524	0	0.0725163161711385	0	0	0.0725163161711385	0
13336	19909	"Klotjärnen"	61.82125	16.40472	486	"AWI"	486	105	698	373	0	0	8.20584144645341	0.0695410292072323	0	0	0	0.0695410292072323	0	21.4881780250348	0	0	0	0	0	0.347705146036161	1.18219749652295	0	0	0.0695410292072323	0	0	0.0695410292072323	0	0	0	0.0695410292072323	3.05980528511822	0	0	0	0	0	12.5173852573018	50.4867872044506	0	0	0.486787204450626	0	0	0.139082058414465	0	0	0	0	0.973574408901252	0.695410292072323	0	0	0	0.0695410292072323	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	488	"AWI"	488	131	780	439	0	0	5.52611657834974	0	0	0	0	0.302800908402725	0	23.4670704012112	0	0	0	0	0.0757002271006813	0.302800908402725	0.378501135503407	0	0	0	0	0	0	0	0	0	0.151400454201363	0.227100681302044	0	0	0	0	0	15.8213474640424	52.4602573807721	0	0	0.227100681302044	0	0	0.302800908402725	0	0	0	0	0.0757002271006813	0.151400454201363	0.151400454201363	0	0.302800908402725	0.0757002271006813	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	492	"AWI"	492	259	884	583	0	0	8.00627943485086	0.0784929356357928	0	0	0	0	0	24.0188383045526	0	0.0784929356357928	0	0	0	0.235478806907378	0.470957613814757	0	0	0	0	0	0	0.156985871271586	0	0	0	1.0989010989011	0	0	0	0	0	13.5007849293564	51.0989010989011	0	0	0.156985871271586	0	0	0.392464678178964	0	0	0	0	0	0.470957613814757	0.235478806907378	0	0	0	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	496	"AWI"	496	400	989	719	0	0	7.94852384557154	0.151400454201363	0	0	0	0.0757002271006813	0	24.0726722180167	0	0.0757002271006813	0	0	0	0.454201362604088	1.05980317940954	0	0	0	0	0	0	0	0	0	0.227100681302044	1.28690386071158	0	0	0	0.227100681302044	0	15.0643451930356	47.7668433005299	0	0	0.302800908402725	0	0	0.454201362604088	0	0	0	0	0.302800908402725	0.151400454201363	0.0757002271006813	0	0	0.302800908402725	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	500	"AWI"	500	572	1078	852	0	0	3.61041141897565	0	0	0	0	0	0	24.7691015952981	0	0	0	0	0	0.671704450041982	1.25944584382872	0	0	0	0	0	0	0.251889168765743	0	0	0	2.85474391267842	0	0	0	0	0	12.0067170445004	52.9806884970613	0	0	0.167926112510495	0	0	0.671704450041982	0	0	0	0	0.0839630562552477	0.251889168765743	0.167926112510495	0	0	0.251889168765743	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	504	"AWI"	504	746	1171	987	0	0	6.22371740958789	0	0	0	0	0	0	18.8393608074012	0	0	0	0	0	0.504625735912532	0.168208578637511	0	0	0	0	0.0841042893187553	0	0.252312867956266	0	0	0	0.336417157275021	0	0	0	0.0841042893187553	0	20.4373423044575	51.3877207737595	0	0	0.252312867956266	0	0	0.588730025231287	0	0	0	0	0.0841042893187553	0.756938603868797	0	0	0	0	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	508	"AWI"	508	969	1240	1102	0	0	1.89075630252101	0	0	0	0	0.140056022408964	0	30.6022408963585	0	0	0	0	0	0.280112044817927	0.210084033613445	0	0	0	0	0.0700280112044818	0.0700280112044818	0	0	0	0	0.210084033613445	0	0	0	0.0700280112044818	0	20.2380952380952	44.187675070028	0	0	0.910364145658263	0	0	0.910364145658263	0	0	0	0	0	0.140056022408964	0	0	0.0700280112044818	0	0	0
13336	19909	"Klotjärnen"	61.82125	16.40472	512	"AWI"	512	1061	1447	1218	0.0819000819000819	0	9.33660933660934	0	0	0	0	0.163800163800164	0	29.1564291564292	0	0	0	0	0	0.982800982800983	0.0819000819000819	0	0	0	0	0.0819000819000819	0.163800163800164	0.327600327600328	0	0	0.0819000819000819	0.40950040950041	0	0	0	0.0819000819000819	0.0819000819000819	20.4750204750205	36.6912366912367	0	0	0.327600327600328	0	0	0.573300573300573	0	0	0	0	0.163800163800164	0.737100737100737	0	0	0	0	0	0
