"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cucurbitaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15771	24238	"Stará Boleslav"	50.198036	14.66948	5	"AWI"	5	43	446	377	1.12517580872011	0.281293952180028	16.3150492264416	2.9535864978903	0	0	4.64135021097046	0	0	5.06329113924051	0	0	0	0.562587904360056	0	0.421940928270042	0	0	0.281293952180028	0.140646976090014	10.5485232067511	0	0	0	0	0.281293952180028	0.140646976090014	0.70323488045007	0	0	0.281293952180028	0	0	0	0	0	0	0.140646976090014	0	0	3.23488045007032	34.8804500703235	0.562587904360056	0	0	0	0	9.28270042194093	0	0	0.70323488045007	4.21940928270042	1.40646976090014	0	0	0	0.140646976090014	0.140646976090014	0	0.281293952180028	1.26582278481013	0
15771	24238	"Stará Boleslav"	50.198036	14.66948	10	"AWI"	10	536	706	609	1.02432778489117	0	6.65813060179257	2.9449423815621	0	0	6.78617157490397	0	0	2.8169014084507	0	0	0	0	0	0	0	0.89628681177977	0.512163892445583	0	1.53649167733675	0	0	0	0	0.128040973111396	0.128040973111396	0.384122919334187	0	0	0.128040973111396	0	0.128040973111396	0	0.128040973111396	0	0	0	0	0	2.17669654289373	44.6862996158771	0	14.4686299615877	0	0	0	5.63380281690141	0	0	0.89628681177977	3.58514724711908	1.92061459667093	0	0	0	0.128040973111396	0	0	0.256081946222791	2.04865556978233	0
15771	24238	"Stará Boleslav"	50.198036	14.66948	15	"AWI"	15	550	739	637	3.06451612903226	0	5.48387096774194	3.38709677419355	0	0	4.19354838709677	0	0	2.90322580645161	0	0	0	0.161290322580645	0	0	0	0	0.32258064516129	0	6.7741935483871	0	0	0	0	0.161290322580645	0.161290322580645	0	0	0.161290322580645	0	0	0.32258064516129	0	0	0	0	0.645161290322581	0	0	4.03225806451613	57.5806451612903	0.483870967741935	0	0	0	0	4.83870967741935	0	0	1.45161290322581	0.806451612903226	1.7741935483871	0	0	0	0	0.161290322580645	0	0.32258064516129	0.806451612903226	0
15771	24238	"Stará Boleslav"	50.198036	14.66948	20	"AWI"	20	569	763	660	5.82655826558266	0	3.11653116531165	1.76151761517615	0	0	7.99457994579946	0	0	4.3360433604336	0	0	0	0.40650406504065	0	0	0	0	0.40650406504065	0.13550135501355	15.1761517615176	0	0	0	0	1.0840108401084	0.2710027100271	0	0	0	0	0	0	0	0	0	0	0.40650406504065	0.2710027100271	0	4.74254742547426	38.0758807588076	0.5420054200542	0	0	0	0	6.63956639566396	0	0	0.677506775067751	1.6260162601626	5.14905149051491	0	0	0	0	0.13550135501355	0	0.2710027100271	0.948509485094851	0
15771	24238	"Stará Boleslav"	50.198036	14.66948	25	"AWI"	25	587	789	684	5.67685589519651	0	3.93013100436681	1.16448326055313	0	0	6.84133915574964	0	0	4.07569141193595	0	0	0	0.145560407569141	0	0	0	0	0.145560407569141	0.291120815138282	13.1004366812227	0	0	0	0	0.727802037845706	0.291120815138282	0.145560407569141	0	0	0	0	0	0	0	0	0	0.291120815138282	0	0	4.65793304221252	41.0480349344978	0.873362445414847	0	0	0	0	8.00582241630277	0	0	0.145560407569141	1.31004366812227	6.40465793304221	0	0	0	0	0.145560407569141	0	0	0.582241630276565	0
15771	24238	"Stará Boleslav"	50.198036	14.66948	30	"AWI"	30	602	815	706	4.75482912332838	0	5.0520059435364	1.1887072808321	0	0	4.90341753343239	0	0	3.12035661218425	0	0	0	0.742942050520059	0	0.445765230312036	0	0	0.148588410104012	0	9.50965824665676	0	0	0	0	2.82317979197623	0.297176820208024	0.297176820208024	0	0	0	0	0	0	0	0	0	0.445765230312036	0	0	3.41753343239227	32.8380386329866	0	0	0	0	0	12.630014858841	0	0	0.594353640416048	2.37741456166419	13.5215453194651	0	0	0	0	0	0	0.594353640416048	0.297176820208024	0
15771	24238	"Stará Boleslav"	50.198036	14.66948	35	"AWI"	35	623	835	730	4.03726708074534	0	13.3540372670807	1.24223602484472	0	0	5.90062111801242	0	0	5.27950310559006	0	0	0	0.15527950310559	0	0	0	0	0.77639751552795	0	3.57142857142857	0	0	0	0	4.34782608695652	0.31055900621118	0.62111801242236	0	0	0	0	0	0	0.15527950310559	0	0	0.46583850931677	0	0	3.26086956521739	27.4844720496894	0.77639751552795	0	0	0	0	7.60869565217391	0	0	0.46583850931677	3.1055900621118	15.6832298136646	0	0	0	0	0	0	0.31055900621118	1.08695652173913	0
15771	24238	"Stará Boleslav"	50.198036	14.66948	40	"AWI"	40	642	856	753	3.16957210776545	0	15.5309033280507	0.63391442155309	0	0	9.03328050713154	0	0	7.76545166402536	0	0	0	0.792393026941363	0	0	0	0	0.792393026941363	0.158478605388273	2.06022187004754	0	0	0	0	6.49762282091918	0.158478605388273	0	0	0	0.158478605388273	0	0.475435816164818	0	0.158478605388273	0	0	1.42630744849445	0	0	2.37717908082409	19.9683042789223	0.950871632329636	0	0	0.158478605388273	0	7.44849445324881	0	0	0.792393026941363	2.06022187004754	14.5800316957211	0	0	0	0	0.158478605388273	0	1.58478605388273	1.10935023771791	0
15771	24238	"Stará Boleslav"	50.198036	14.66948	45	"AWI"	45	663	881	777	4.67571644042232	0	9.04977375565611	1.05580693815988	0	0	11.4630467571644	0	0	7.54147812971342	0	0	0	0.904977375565611	0	0	0	0	0.754147812971342	0.301659125188537	4.67571644042232	1.20663650075415	0	0	0	6.48567119155355	0.301659125188537	0.603318250377074	0	0	0.301659125188537	0	0.150829562594268	0	0	0	0	1.65912518853695	0	0	2.8657616892911	21.1161387631976	0	0	0	0	0	8.74811463046757	0	0	0.754147812971342	1.80995475113122	11.3122171945701	0	0	0	0	0	0.904977375565611	0.904977375565611	0.452488687782805	0
15771	24238	"Stará Boleslav"	50.198036	14.66948	50	"AWI"	50	686	898	801	4.99265785609398	0.146842878120411	5.13950073421439	0.881057268722467	0	0	11.1600587371512	0	0	5.43318649045521	0	0	0	0.440528634361234	0	0	0	0	1.17474302496329	0.146842878120411	4.11160058737151	0.734214390602056	0.146842878120411	0	0	9.10425844346549	0.881057268722467	0.146842878120411	0	0	0	0	0	0	0	0	0	1.17474302496329	0	0	3.37738619676946	25.697503671072	2.49632892804699	0	0	0.146842878120411	0	8.81057268722467	0	0	0.146842878120411	1.76211453744493	10.71953010279	0	0	0	0	0	0	0.293685756240822	0.734214390602056	0
