"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
16516	25839	"Krotenweiher"	47.076712	11.409142	650	"AWI"	650	5718	8647	7034	4	42	1	2	2	0	0	243	0	0	0	0	1	0	0	27	50	0	0	0	0	0	0	0	9	1	0	0	0	0	1	0	383	0	27	0	0	10	1	0	0	0	1	0	5	0	0	1	3	19	0	103	0
16516	25839	"Krotenweiher"	47.076712	11.409142	652.5	"AWI"	652.5	5770.5	9046.5	7224.5	4	43	0	3	2	0	0	230	0	0	0	0	1	0	0	14	56	0	0	0	0	0	1	0	4	0	5	0	0	0	4	0	462	0	28	0	0	26	0	0	0	0	1	1	5	1	0	1	3	44	0	42	0
16516	25839	"Krotenweiher"	47.076712	11.409142	655	"AWI"	655	5971	9253	7425	11	60	1	1	0	0	0	574	0	0	0	0	0	0	0	34	8	0	0	0	0	1	0	0	1	0	2	0	0	0	6	0	174	1	11	0	0	13	1	2	0	0	0	2	2	1	0	1	3	21	0	32	0
16516	25839	"Krotenweiher"	47.076712	11.409142	657.5	"AWI"	657.5	6195	9339	7641.5	5	37	0	5	1	0	0	558	0	0	0	0	0	0	0	17	24	1	0	0	0	1	0	0	0	0	2	0	0	0	9	0	284	0	5	0	0	11	1	0	0	0	0	0	6	0	0	1	0	19	0	37	0
16516	25839	"Krotenweiher"	47.076712	11.409142	660	"AWI"	660	6355	9430	7862	0	68	0	5	2	0	0	415	0	0	1	0	0	0	0	7	88	0	0	0	0	1	3	0	7	0	4	0	0	0	0	0	450	0	24	0	0	10	0	0	0	0	2	0	8	0	0	1	1	23	0	43	3
16516	25839	"Krotenweiher"	47.076712	11.409142	662.5	"AWI"	662.5	6478.5	9560	8106	6	30	0	4	0	0	0	329	0	0	0	0	0	0	0	7	20	0	0	0	0	1	0	0	1	0	7	0	0	0	2	0	547	0	8	0	0	9	0	0	0	0	0	1	2	0	0	1	0	26	0	49	0
16516	25839	"Krotenweiher"	47.076712	11.409142	665	"AWI"	665	6587	9718	8333	0	50	1	3	0	0	0	380	0	0	1	0	0	0	0	4	33	0	0	0	0	1	0	0	3	0	2	0	0	0	0	1	484	0	15	0	2	13	0	0	0	0	0	1	7	0	0	1	1	33	0	35	0
16516	25839	"Krotenweiher"	47.076712	11.409142	667.5	"AWI"	667.5	6707.5	9913	8551.5	3	24	0	4	1	0	0	234	0	2	1	0	0	0	0	8	68	1	0	0	0	0	0	0	2	0	5	0	0	0	3	0	547	0	6	1	0	9	2	0	0	0	0	0	1	2	0	1	1	23	0	34	0
16516	25839	"Krotenweiher"	47.076712	11.409142	670	"AWI"	670	6784	10166	8758	1	44	0	9	3	0	0	268	0	1	1	0	1	0	0	9	50	0	0	0	0	1	0	0	2	0	2	0	0	0	1	0	703	0	12	0	0	13	0	1	0	0	0	2	4	0	0	1	5	25	0	19	0
16516	25839	"Krotenweiher"	47.076712	11.409142	672.5	"AWI"	672.5	7194	10240	8946.5	5	29	0	5	2	0	0	186	0	2	0	0	0	0	0	5	32	0	0	0	0	0	0	0	2	0	4	0	0	0	5	0	716	0	12	0	3	7	1	0	0	0	0	1	4	0	0	0	5	13	0	17	0
16516	25839	"Krotenweiher"	47.076712	11.409142	675	"AWI"	675	7604	10288	9136	1	31	1	7	3	0	0	298	0	0	3	0	1	0	0	2	47	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	709	0	17	0	0	13	0	0	0	0	0	0	3	0	0	3	3	17	0	15	0
16516	25839	"Krotenweiher"	47.076712	11.409142	677.5	"AWI"	677.5	8006	10353.5	9324	0	68	1	6	1	0	0	200	1	0	1	0	0	0	0	5	32	0	0	0	0	1	0	0	2	0	8	0	0	0	1	0	666	0	7	0	0	5	2	0	0	0	0	0	2	0	0	0	1	16	0	12	0
16516	25839	"Krotenweiher"	47.076712	11.409142	680	"AWI"	680	8323	10431	9522	1	34	0	1	1	0	0	127	0	0	1	0	1	0	0	1	71	0	0	0	0	0	2	0	2	0	6	0	0	0	1	0	615	0	15	0	1	11	0	0	0	0	0	1	6	0	0	1	0	1	1	5	0
16516	25839	"Krotenweiher"	47.076712	11.409142	682.5	"AWI"	682.5	8572	10520.5	9728	0	37	0	2	2	0	0	244	0	0	1	0	1	0	0	1	137	0	0	0	0	3	0	0	3	0	2	0	0	0	0	1	681	0	38	0	0	9	0	0	0	0	0	2	2	0	0	0	2	2	0	20	0
16516	25839	"Krotenweiher"	47.076712	11.409142	685	"AWI"	685	8760	10638	9944	0	32	0	17	3	0	0	197	0	0	1	0	1	0	3	0	154	0	0	0	0	2	0	0	10	0	3	0	0	0	0	0	462	0	18	0	1	5	0	1	0	0	0	0	4	0	0	0	7	6	0	13	1
16516	25839	"Krotenweiher"	47.076712	11.409142	687.5	"AWI"	687.5	8929	10799	10132.5	1	45	1	2	2	0	0	164	0	0	1	0	1	0	0	0	146	0	0	0	0	0	0	0	6	0	4	0	0	0	3	0	521	0	25	0	0	3	2	0	0	0	0	3	0	0	0	1	6	4	0	8	0
16516	25839	"Krotenweiher"	47.076712	11.409142	690	"AWI"	690	9140	10836	10206	1	44	1	6	1	0	0	152	0	0	0	0	0	0	0	1	65	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	551	0	29	0	3	5	0	0	0	0	0	2	3	0	0	0	10	1	0	3	1
16516	25839	"Krotenweiher"	47.076712	11.409142	692.5	"AWI"	692.5	9341	10871.5	10282	0	16	0	6	2	0	0	104	0	0	1	0	0	0	2	1	47	0	0	0	0	0	0	1	2	0	6	0	0	0	3	0	708	0	22	1	2	2	2	0	0	0	0	0	4	0	0	2	9	3	0	1	0
16516	25839	"Krotenweiher"	47.076712	11.409142	695	"AWI"	695	9520	10915	10358	1	23	1	7	2	0	0	135	0	0	1	0	1	0	0	0	45	0	0	0	0	2	1	0	15	0	13	0	0	0	1	0	460	0	25	0	2	8	0	0	0	0	0	2	4	0	0	0	4	2	0	4	0
16516	25839	"Krotenweiher"	47.076712	11.409142	697.5	"AWI"	697.5	9662.5	10968.5	10435.5	1	12	0	3	1	0	0	120	0	0	2	0	1	0	0	3	39	0	0	0	0	0	1	0	2	0	4	0	0	0	0	1	661	0	33	2	0	4	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0
16516	25839	"Krotenweiher"	47.076712	11.409142	700	"AWI"	700	9758	11037	10522	0	30	0	13	1	0	0	108	0	0	1	0	1	0	2	2	66	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	608	0	35	1	4	4	0	0	0	0	0	0	3	0	0	2	7	0	0	0	0
16516	25839	"Krotenweiher"	47.076712	11.409142	702.5	"AWI"	702.5	9843.5	11126.5	10604	0	5	0	4	1	1	0	73	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	22	1	1	0	0	0	0	0	958	0	30	0	0	2	3	1	0	0	0	0	2	0	0	0	8	0	0	1	0
16516	25839	"Krotenweiher"	47.076712	11.409142	705	"AWI"	705	9903	11199	10662	0	18	1	4	8	0	0	62	0	1	3	0	1	0	0	0	82	2	0	0	0	0	1	0	14	0	1	0	0	0	0	0	715	0	40	0	2	2	1	0	0	0	1	1	5	0	0	1	13	0	1	0	0
16516	25839	"Krotenweiher"	47.076712	11.409142	707.5	"AWI"	707.5	9944.5	11236	10698	0	9	0	3	2	0	0	44	0	0	2	0	0	0	0	0	97	0	0	0	0	0	0	0	17	0	2	0	0	0	0	0	919	0	37	0	0	0	2	0	0	0	0	0	3	0	0	0	4	0	0	0	0
16516	25839	"Krotenweiher"	47.076712	11.409142	710	"AWI"	710	9986	11283	10737	0	8	0	9	2	0	0	50	0	0	1	0	1	0	2	0	63	3	0	0	0	0	0	0	9	0	3	0	0	0	0	0	767	0	23	0	0	2	0	0	0	0	1	0	2	0	0	0	2	0	1	1	0
16516	25839	"Krotenweiher"	47.076712	11.409142	712.5	"AWI"	712.5	10030	11329.5	10775	0	7	2	6	1	0	0	64	0	0	4	0	2	0	1	0	79	1	0	0	0	0	0	0	45	0	0	0	0	0	0	0	749	0	40	0	0	0	1	0	0	0	0	2	3	0	0	1	3	0	0	0	0
16516	25839	"Krotenweiher"	47.076712	11.409142	715	"AWI"	715	10068	11392	10813	0	8	2	3	11	0	0	91	0	0	0	0	2	0	0	0	199	0	0	0	0	0	1	1	97	0	0	0	1	0	0	0	651	0	84	1	0	0	4	0	0	0	0	0	18	0	0	1	10	0	0	1	0
16516	25839	"Krotenweiher"	47.076712	11.409142	722.5	"AWI"	722.5	10169.5	11582.5	10921	0	1	1	3	2	0	0	18	0	0	1	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	413	0	7	0	0	0	0	0	0	70	0	1	1	0	0	2	3	0	0	0	0
16516	25839	"Krotenweiher"	47.076712	11.409142	725	"AWI"	725	10219	11624	10954	0	6	1	4	12	0	0	43	0	0	0	0	0	1	0	0	32	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	412	0	14	0	0	1	0	0	0	69	1	0	2	0	0	2	3	0	0	0	0
16516	25839	"Krotenweiher"	47.076712	11.409142	727.5	"AWI"	727.5	10273.5	11670.5	10986	0	5	0	4	5	1	0	35	0	0	2	0	1	0	0	0	29	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	459	0	15	0	0	0	0	0	0	71	0	1	0	0	0	2	2	0	0	1	0
16516	25839	"Krotenweiher"	47.076712	11.409142	730	"AWI"	730	10315	11726	11018	0	2	0	3	1	0	0	25	0	0	1	0	0	0	1	0	20	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	291	0	3	0	0	0	0	0	0	46	0	0	0	0	0	1	2	0	0	0	0
16516	25839	"Krotenweiher"	47.076712	11.409142	787.5	"AWI"	787.5	11231	13092	11883.5	0	3	0	3	14	0	0	94	0	0	0	0	2	0	0	0	178	1	0	0	0	0	1	0	92	0	1	0	0	0	0	0	718	0	83	1	0	1	3	0	0	0	0	2	6	0	0	0	10	0	0	0	0
16516	25839	"Krotenweiher"	47.076712	11.409142	785	"AWI"	785	11208	13004	11837	0	7	3	8	19	0	0	156	0	0	0	0	2	0	2	0	181	1	0	0	2	0	0	0	70	0	2	0	0	0	0	0	876	0	59	1	0	3	5	0	0	16	4	2	8	0	0	2	15	1	0	1	0
16516	25839	"Krotenweiher"	47.076712	11.409142	782.5	"AWI"	782.5	11181	12909	11790	0	3	0	9	48	0	0	123	0	0	1	0	1	0	0	0	154	2	0	0	0	0	0	0	52	0	1	0	0	1	0	0	713	0	87	0	0	0	3	0	0	0	0	2	5	0	0	1	20	0	0	1	0
16516	25839	"Krotenweiher"	47.076712	11.409142	780	"AWI"	780	11146	12827	11741	0	8	0	3	10	0	0	93	0	0	2	0	2	0	0	0	116	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	581	0	54	1	0	1	5	0	0	0	0	1	7	0	0	0	7	0	0	0	0
16516	25839	"Krotenweiher"	47.076712	11.409142	777.5	"AWI"	777.5	11100	12756.5	11692.5	0	2	0	7	16	0	0	143	0	0	1	0	0	0	0	0	139	0	0	0	0	0	0	0	68	0	0	0	0	0	1	0	590	0	36	0	0	2	4	0	0	0	0	0	2	0	0	2	6	0	0	0	0
