"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3240	4207	"Ljungsjön"	57.73429	13.33269	834	"AWI"	834	12656	13115	12865	0	1.58259149357072	0	5.83580613254204	0	15.6280909990109	0	0.692383778437191	0.39564787339268	0.19782393669634	15.2324431256182	0	0.0989119683481701	0	0	0	0	0	0	4.35212660731949	0	0.0989119683481701	21.4638971315529	0	21.2660731948566	0	0	0.692383778437191	0.29673590504451	0	0.39564787339268	4.94559841740851	4.84668644906034	0.29673590504451	0.29673590504451	0.692383778437191	0	0	0.692383778437191
3240	4207	"Ljungsjön"	57.73429	13.33269	835	"AWI"	835	12751	13176	12936	0	1.41766630316249	0.763358778625954	14.6128680479826	0	17.7753544165758	0	1.30861504907306	0	0.436205016357688	11.6684841875682	0	0	0	0	0.109051254089422	0	0	0	2.50817884405671	0	0.218102508178844	26.9356597600872	0	14.2857142857143	0	0	0	0.436205016357688	0	0	2.72628135223555	4.03489640130862	0.436205016357688	0	0.327153762268266	0	0	0
3240	4207	"Ljungsjön"	57.73429	13.33269	836	"AWI"	836	12812	13245	13003	0.188323917137476	3.48399246704331	0.0941619585687382	10.4519774011299	0	18.7382297551789	0	0.659133709981168	0.376647834274953	0	11.5819209039548	0	0	0	0.0941619585687382	0.0941619585687382	0	0.0941619585687382	0	2.63653483992467	0	0	24.2937853107345	0	16.195856873823	0	0	0	0	0	0.282485875706215	6.12052730696799	4.04896421845574	0.188323917137476	0	0.376647834274953	0	0	0
3240	4207	"Ljungsjön"	57.73429	13.33269	838	"AWI"	838	12935	13387	13134	0	2.43055555555556	0	8.75	0	8.40277777777778	0	0.277777777777778	0	0	7.91666666666667	0.0694444444444444	0	0	0	0.0694444444444444	0	0.0694444444444444	0.0694444444444444	2.56944444444444	0	0.486111111111111	56.8055555555556	0	9.09722222222222	0	0	0	0	0	0	1.73611111111111	0.694444444444444	0.138888888888889	0	0.416666666666667	0	0	0
3240	4207	"Ljungsjön"	57.73429	13.33269	840	"AWI"	840	13066	13533	13267	0	0	0.206398348813209	3.81836945304438	0	14.1382868937049	0	0	0	0.515995872033024	3.40557275541796	0	0	0	0	0.103199174406605	0	0	0	1.75438596491228	0	0	67.4922600619195	0	5.77915376676987	0	0	0	0.103199174406605	0	0	1.54798761609907	0.722394220846233	0	0	0.412796697626419	0	0	0
3240	4207	"Ljungsjön"	57.73429	13.33269	842	"AWI"	842	13199	13677	13399	0	0.568181818181818	0.189393939393939	2.93560606060606	0	31.9128787878788	0	0.0946969696969697	0	0.0946969696969697	8.04924242424242	0	0	0	0	0	0.0946969696969697	0	0	0.757575757575758	0	0	41.7613636363636	0	8.33333333333333	0	0	0	0	0	0	2.74621212121212	1.32575757575758	0	0	0.378787878787879	0	0	0.757575757575758
3240	4207	"Ljungsjön"	57.73429	13.33269	844	"AWI"	844	13329	13829	13542	0	1.42387732749179	0	4.16210295728368	0	30.4490690032859	0	0.219058050383352	0	0	8.32420591456736	0	0	0	0	0.109529025191676	0	0	0	2.95728368017525	0	0	36.8017524644031	0	9.30996714129244	0.219058050383352	0.109529025191676	0	0	0	0	3.06681270536692	2.19058050383352	0.109529025191676	0	0.547645125958379	0	0	0
3240	4207	"Ljungsjön"	57.73429	13.33269	846	"AWI"	846	13455	13986	13685	0.0798084596967279	1.4365522745411	0.159616919393456	3.59138068635275	0	18.5155626496409	0	0.319233838786911	0	0.0798084596967279	9.01835594573025	0	0	0	0	0.0798084596967279	0	0	0	0.877893056664006	0	0.239425379090184	54.4293695131684	0	6.8635275339186	0	0	0	0.159616919393456	0	0	1.51636073423783	1.9952114924182	0.159616919393456	0	0.399042298483639	0	0.0798084596967279	0
3240	4207	"Ljungsjön"	57.73429	13.33269	848	"AWI"	848	13585	14143	13829	0	0.446927374301676	0.223463687150838	4.02234636871508	0	17.3184357541899	0	0.223463687150838	0	0.893854748603352	6.25698324022346	0	0	0	0	0.223463687150838	0	0	0	1.56424581005587	0	0.446927374301676	50.1675977653631	0.111731843575419	11.9553072625698	0.223463687150838	0	0.223463687150838	0.335195530726257	0	0	2.12290502793296	1.89944134078212	0.446927374301676	0.223463687150838	0.558659217877095	0.111731843575419	0	0
3240	4207	"Ljungsjön"	57.73429	13.33269	850	"AWI"	850	13717	14305	13976	0.175746924428822	2.54833040421793	0	1.84534270650264	0	16.6959578207381	0	0.175746924428822	0	0.878734622144113	5.62390158172232	0.0878734622144112	0	0	0	0	0	0	0	0	0.0878734622144112	0.263620386643234	55.1845342706503	0	12.6537785588752	0	0	0	0.263620386643234	0	0	0.878734622144113	1.5817223198594	0.263620386643234	0.439367311072056	0.263620386643234	0	0.0878734622144112	0
