"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15861	24410	"Bonnecombe"	44.56667	3.125	0	"AWI"	0	570	2684	1731	0	0	2.47678018575851	0	0	0	1.85758513931889	0	4.64396284829721	0.309597523219814	0.309597523219814	0	0	0	0	1.85758513931889	0	0	0	1.85758513931889	0	10.5263157894737	0	0	0	0	8.04953560371517	0	0	0	0	0.619195046439629	0.309597523219814	0	0.309597523219814	0	0	0	0	0.619195046439629	0	0	8.6687306501548	0	0	0	38.6996904024768	0	0	13.312693498452	0.309597523219814	1.23839009287926	0	0	0	3.09597523219814	0.619195046439629	0	0	0	0	0	0	0	0.309597523219814	0	0	0
15861	24410	"Bonnecombe"	44.56667	3.125	5	"AWI"	5	854	2779	1865	0.277777777777778	0	5	0.277777777777778	0	0	0.277777777777778	0	4.44444444444444	0	0	0	0	0	0	0	0	0.555555555555556	0	1.94444444444444	0	10.2777777777778	0	0	0	0	25.2777777777778	0.277777777777778	0	0	0	0.277777777777778	0	0	0	0	0	0	0	0	0	0	4.44444444444444	0	0	0	30.2777777777778	0	0	5.55555555555556	0.555555555555556	1.38888888888889	0	0	0	0.277777777777778	8.61111111111111	0	0	0	0	0	0	0	0	0	0	0
15861	24410	"Bonnecombe"	44.56667	3.125	10	"AWI"	10	1046	2879	2010	1.21951219512195	0	3.65853658536585	0	0	0	0.813008130081301	0	5.28455284552846	0.40650406504065	0	0	0	0	0.40650406504065	0	0	0	0	2.03252032520325	0	8.13008130081301	0	0	0	0	48.780487804878	0	0	0	0	0	0	0	0	0	0	0	0	0.40650406504065	0	0	4.47154471544715	0	0	0	0	0	0	23.1707317073171	0.40650406504065	0.40650406504065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40650406504065
15861	24410	"Bonnecombe"	44.56667	3.125	20	"AWI"	20	1618	3099	2291	3.06122448979592	0	4.08163265306122	1.02040816326531	0	0	0	0	6.12244897959184	0	0	0	0	0	0	0	0	0	0	3.74149659863946	0	0	0	0	0	0	48.2993197278912	1.36054421768707	0	0	0	0	0	0	0	0	0.340136054421769	0	0	0	0	0	2.72108843537415	0.340136054421769	0	0	14.6258503401361	0	0	12.9251700680272	0.680272108843537	0	0	0	0	0	0.340136054421769	0	0	0	0	0	0	0.340136054421769	0	0	0	0
15861	24410	"Bonnecombe"	44.56667	3.125	25	"AWI"	25	1809	3234	2445	5.27704485488127	0	2.9023746701847	0	0	0	0.263852242744063	0	13.1926121372032	0	0	0	0	0	0	0	0	0	0	3.43007915567282	0	1.84696569920844	0	0	0	0	52.7704485488127	0	0	0	0	0	0	0	0	0	0	0	0	0.263852242744063	0	0	4.48548812664908	0	0	0	0	0	0	14.7757255936675	0	0.263852242744063	0	0	0	0	0.263852242744063	0	0	0	0	0	0	0.263852242744063	0	0	0	0
15861	24410	"Bonnecombe"	44.56667	3.125	30	"AWI"	30	1999	3383	2627	2.14723926380368	0	1.53374233128834	0	0	0	0.306748466257669	0	19.3251533742331	0	0	0	0	0	0	0	0	0	0	1.22699386503067	0	5.21472392638037	0	0	0.306748466257669	0	49.6932515337423	0.306748466257669	0	0	0	0.306748466257669	0	0	0.306748466257669	0	0	0	0	2.14723926380368	0	0	0.920245398773006	0	0	0	0	0	0	12.2699386503067	0.613496932515337	1.22699386503067	0	0	0	0.306748466257669	0.613496932515337	0	0	0	0	0	0	1.22699386503067	0	0	0	0
15861	24410	"Bonnecombe"	44.56667	3.125	40	"AWI"	40	2224	4027	2984	2.52100840336134	0	5.46218487394958	0	0	0	0	0	4.6218487394958	0	0	0	0	0	0	0	0	0	0	3.78151260504202	0	9.66386554621849	0	0	0	0	52.5210084033613	1.68067226890756	0	0	0	0	0	0	0.420168067226891	0	0	0	0	0	0	0.420168067226891	1.68067226890756	0	0	0	0	0	0	15.9663865546218	0.840336134453782	0	0	0	0	0	0	0	0	0	0	0	0	0.420168067226891	0	0	0	0
15861	24410	"Bonnecombe"	44.56667	3.125	50	"AWI"	50	2505	4415	3393	2.34375	0	2.34375	0	0	0	0	0	11.71875	0	0	0	0	0	0	0	0	0	0	3.90625	0	9.375	0	0	0	0	42.96875	1.953125	0	0	0	0	0	0	0.390625	0	0	0	0	8.203125	0	0.390625	1.953125	0	0	0	0	0	0	11.328125	0	0	0.390625	0	0	0	2.34375	0	0	0	0	0	0	0.390625	0	0	0	0
15861	24410	"Bonnecombe"	44.56667	3.125	60	"AWI"	60	2830	4794	3795	1.14942528735632	0	4.31034482758621	0	0	0	0	0	6.89655172413793	0	0	0	0	0	0	0	0	0	0	4.31034482758621	0	15.5172413793103	0	0	0	0	45.9770114942529	0	0	0	0	0	0	0	0	0	0	0.28735632183908	0	0	0	0	2.8735632183908	0	0	0	0	0	0	13.2183908045977	0	1.14942528735632	0	0	0	0.574712643678161	3.16091954022989	0	0	0	0	0	0	0.574712643678161	0	0	0	0
15861	24410	"Bonnecombe"	44.56667	3.125	70	"AWI"	70	3193	5171	4197	2.02702702702703	0	3.37837837837838	0	0	0	0.337837837837838	0	4.72972972972973	0.337837837837838	0	0	0	0	0	0	0	0	0	5.40540540540541	0	12.1621621621622	0	0	0	0	47.2972972972973	0	0	0	0	0	0	0	0	0	0	0.337837837837838	0	0	0	0	2.7027027027027	0	0	0	0	0	0	13.8513513513514	0.675675675675676	4.05405405405405	0	0	0	1.01351351351351	0.675675675675676	0	0	0.337837837837838	0	0	0.337837837837838	0.337837837837838	0	0	0	0
