"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Tilia"	"Ulmus"	"Verbenaceae"
15973	24633	"Arzon"	47.53889	-2.89083	82	"AWI"	82	675	922	819	0	0	2.06896551724138	0	1.37931034482759	0	0	0	8.27586206896552	0.689655172413793	0	2.06896551724138	0	0	0	0.689655172413793	0	0	0	0	1.37931034482759	15.1724137931034	0	0	0	0	0	0	0	0	0	0	0	2.06896551724138	0	0	13.7931034482759	0	1.37931034482759	0	0	0	0	0	0	33.7931034482759	0	0	0	0	11.7241379310345	0	0	0	0	0.689655172413793	0	0.689655172413793	0	3.44827586206897	0	0	0	0.689655172413793
15973	24633	"Arzon"	47.53889	-2.89083	85	"AWI"	85	738	941	855	0	0	0.392156862745098	0	2.35294117647059	1.17647058823529	0	0	0	0	0	0.392156862745098	0	0.392156862745098	0	0	0	0	0	0	0	22.7450980392157	0	0	0	0	0	0	0	0	0	0	0	0.392156862745098	0	0	15.6862745098039	0	4.70588235294118	0	0	0	0.392156862745098	0	0	26.2745098039216	0	0	0	0	11.3725490196078	0.392156862745098	0.392156862745098	0	0	3.52941176470588	0	6.66666666666667	0	2.74509803921569	0	0	0	0
15973	24633	"Arzon"	47.53889	-2.89083	87	"AWI"	87	777	959	879	0	0	0	0	4.09556313993174	0	0.341296928327645	0	0	0	0	0.341296928327645	0	0	0	0.341296928327645	0	0	0	0	0	33.4470989761092	0	0	0	0	1.36518771331058	0.341296928327645	0	0	0	0	0.341296928327645	0	0	0	0	0	0.68259385665529	0	0	0	0	0	0	37.8839590443686	0	0	0	0	6.14334470989761	0.341296928327645	0.68259385665529	0	0	1.02389078498294	12.2866894197952	0	0	0.341296928327645	0	0	0	0
15973	24633	"Arzon"	47.53889	-2.89083	90	"AWI"	90	829	992	915	0	0	1.10497237569061	0	1.65745856353591	0.552486187845304	0	0	0	1.65745856353591	0	0	0	0	0	0.552486187845304	0	0	0	0	0.552486187845304	39.7790055248619	0	0	0	0	0.552486187845304	0	0	0	0	0	0	1.10497237569061	0	0	1.65745856353591	0	7.73480662983425	0	0	0	0	0	0	19.3370165745856	0	0	0	0	7.73480662983425	0	0.552486187845304	0	0	1.10497237569061	0	11.0497237569061	0	2.76243093922652	0	0	0.552486187845304	0
15973	24633	"Arzon"	47.53889	-2.89083	92	"AWI"	92	860	1018	938	0	0	1.5748031496063	0	0.78740157480315	0.78740157480315	0	0	0	2.36220472440945	0	0.393700787401575	0	0	0	0	0.393700787401575	0	0	0	0.393700787401575	60.6299212598425	0	0	0	0	2.36220472440945	0	0	0	0	0	0	2.36220472440945	0	0	1.18110236220472	0	0.78740157480315	0	0	0	0	0	0	15.3543307086614	0	0	0	0	5.51181102362205	0.393700787401575	3.54330708661417	0	0	0.78740157480315	0	0	0	0.393700787401575	0	0	0	0
15973	24633	"Arzon"	47.53889	-2.89083	95	"AWI"	95	906	1072	972	0	0	0.647249190938511	0	0.323624595469256	0.647249190938511	0.970873786407767	0	0	0.323624595469256	0	0	0	0	0	0.323624595469256	0	0	0	0	1.29449838187702	77.9935275080906	0	0	0	0	0.970873786407767	0	0	0	0	0	0	0.647249190938511	0	0.323624595469256	0.323624595469256	0	0.970873786407767	0	0	0	0	0	0	8.7378640776699	0	0	0	0	1.61812297734628	0	2.26537216828479	0	0	0.970873786407767	0	0.323624595469256	0	0.323624595469256	0	0	0	0
15973	24633	"Arzon"	47.53889	-2.89083	97	"AWI"	97	921	1112	997	0	0	1.91387559808612	0	0.478468899521531	0	0.478468899521531	0	8.61244019138756	0.478468899521531	0	0.956937799043062	0	0	0	0.478468899521531	0.478468899521531	0	0	0	1.91387559808612	37.799043062201	0	0	0	0	0.478468899521531	0	0	0	0	0	0	1.43540669856459	0	0	0	0	0	0	0	0	0.478468899521531	0	0	23.9234449760766	0	0	0	0	4.30622009569378	0	12.9186602870813	0	0	0.478468899521531	0	0	0	0.478468899521531	1.43540669856459	0	0.478468899521531	0
15973	24633	"Arzon"	47.53889	-2.89083	198	"AWI"	198	1882	2155	2020	0	0	15.2284263959391	0	2.03045685279188	0	1.01522842639594	0	0	12.6903553299492	0	0	0	0	0	0	0	0	0	0	21.3197969543147	6.09137055837564	0	0	0	1.01522842639594	4.06091370558376	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50761421319797	0	1.01522842639594	0	0	11.6751269035533	0	0	0	0	21.3197969543147	0	0	0	0	1.01522842639594	0	0.50761421319797	0	0	0	0	0.50761421319797	0
15973	24633	"Arzon"	47.53889	-2.89083	201	"AWI"	201	1909	2195	2049	0	0	19.620253164557	0	4.43037974683544	0	0.632911392405063	0	0	10.126582278481	0	0	0	0	0	0.632911392405063	0	0	0	0	27.8481012658228	5.69620253164557	0	0	0	0	3.79746835443038	0	0	0	0	0	0	1.26582278481013	0	0	0	0	0	0	0.632911392405063	0	1.26582278481013	0	0	0	0	0	0	0	18.9873417721519	0	0.632911392405063	0	0	0.632911392405063	3.16455696202532	0	0	0	0	0	0.632911392405063	0
15973	24633	"Arzon"	47.53889	-2.89083	204	"AWI"	204	1940	2211	2075	0	0	14.2857142857143	0	2.97619047619048	0.595238095238095	0.595238095238095	0	0	10.7142857142857	0	0	0	0	0	1.19047619047619	0	0	0	0	19.047619047619	9.52380952380952	0	0	0	0	1.78571428571429	0	0	0	0	0	0	0	0	0	0	0.595238095238095	0	0	0	0	2.38095238095238	0	0	16.6666666666667	0	0	0	0	14.8809523809524	0	1.19047619047619	0.595238095238095	1.19047619047619	0	0	0	0	0	0	1.19047619047619	0.595238095238095	0
