"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Gentianaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3384	4387	"Rosle Nowe"	52.12343	18.90654	406	"AWI"	406	13699	15040	14259	0	0	0	0.0991571641051066	0	0.991571641051066	0	0	0	0	0	0	0	2.57808626673277	0	0	0	0	0	0	0.0495785820525533	0	0	0	0.0991571641051066	91.3237481408032	0	3.12345066931086	0	0.743678730788299	0.0495785820525533	0	0	0.0991571641051066	0	0.59494298463064	0	0	0.198314328210213	0	0	0.0495785820525533
3384	4387	"Rosle Nowe"	52.12343	18.90654	408	"AWI"	408	13735	15077	14300	0	0	0.148883374689826	0.0992555831265509	0	1.29032258064516	0	0	0	0	0	0	0	1.04218362282878	0	0	0	0	0	0.595533498759305	0.0496277915632754	0	0	0	0.0496277915632754	93.5483870967742	0	2.28287841191067	0	0	0	0	0	0.0496277915632754	0	0.645161290322581	0	0	0.148883374689826	0	0.0496277915632754	0
3384	4387	"Rosle Nowe"	52.12343	18.90654	410	"AWI"	410	13774	15118	14340	0	0	0	0.078740157480315	0	1.88976377952756	0	22.0472440944882	0	0	0	0	0	2.83464566929134	0	0	0	0	0	0	0.31496062992126	0	0	0	0	68.0314960629921	0	3.77952755905512	0	0	0	0	0	0.236220472440945	0	0.62992125984252	0	0	0.15748031496063	0	0	0
3384	4387	"Rosle Nowe"	52.12343	18.90654	412	"AWI"	412	13814	15161	14380	0	0	0	0	0	1.84782608695652	0	0	0	0	0	0	0	2.39130434782609	0	0	0	0	0	0	0.108695652173913	0	0	0	0	92.6086956521739	0	1.95652173913044	0	0	0	0	0	0.543478260869565	0	0.108695652173913	0	0	0.434782608695652	0	0	0
3384	4387	"Rosle Nowe"	52.12343	18.90654	414	"AWI"	414	13852	15200	14421	0	0	0.207900207900208	0.207900207900208	0	1.59390159390159	0	26.1954261954262	0	0	0	0	0	2.84130284130284	0	0	0	0	0	0	0.138600138600139	0	0	0	0	64.6569646569647	0	3.46500346500346	0	0	0	0	0	0.0693000693000693	0	0.485100485100485	0	0	0.0693000693000693	0	0.0693000693000693	0
3384	4387	"Rosle Nowe"	52.12343	18.90654	416	"AWI"	416	13890	15242	14462	0	0	0	0.338696020321761	0	1.69348010160881	0	0	0	0	0	0	0	2.37087214225233	0	0	0	0	0	0	0.0846740050804403	0	0	0	0	90.5165114309907	0	3.13293818797629	0	0	0	0	0	0.169348010160881	0	1.2701100762066	0	0	0.338696020321761	0.0846740050804403	0	0
3384	4387	"Rosle Nowe"	52.12343	18.90654	418	"AWI"	418	13929	15285	14501	0	0	0	0.102564102564103	0.512820512820513	4.1025641025641	0	0	0	0	0	0	0.102564102564103	8.92307692307692	0	0	0	0	0	1.02564102564103	1.12820512820513	0	0.102564102564103	0	0	69.3333333333333	0	6.76923076923077	0	0	0	0	0	0.41025641025641	0	6.66666666666667	0	0	0.82051282051282	0	0	0
3384	4387	"Rosle Nowe"	52.12343	18.90654	420	"AWI"	420	13968	15322	14540	0	0	0	0.429184549356223	0	3.32618025751073	0	0	0	0	0	0.107296137339056	0	10.7296137339056	1.50214592274678	0.107296137339056	0	0	0	0	1.39484978540773	0	0	0	0	67.9184549356223	0	6.65236051502146	0	0	0.107296137339056	0	0	0.214592274678112	0	6.75965665236052	0	0	0.751072961373391	0	0	0
3384	4387	"Rosle Nowe"	52.12343	18.90654	422	"AWI"	422	14008	15368	14581	0	0	0	0.346020761245675	0.69204152249135	2.59515570934256	0	0	0	0	0	0.173010380622837	0	23.0103806228374	3.80622837370242	0.173010380622837	0	0	0	1.21107266435986	1.90311418685121	0	0	0	0	39.2733564013841	0	12.4567474048443	0	0	0	0	0	0.346020761245675	0	12.9757785467128	0	0	1.03806228373702	0	0	0
3384	4387	"Rosle Nowe"	52.12343	18.90654	424	"AWI"	424	14044	15407	14621	0	0	0.225988700564972	0.338983050847458	0	2.71186440677966	0	0	0	0	0	0.225988700564972	0	17.4011299435028	3.38983050847458	0	0	0.112994350282486	0	0.225988700564972	1.46892655367232	0	0	0.112994350282486	0	55.7062146892655	0	9.03954802259887	0	0	0	0	0	0.564971751412429	0	7.57062146892655	0	0.112994350282486	0.677966101694915	0	0.112994350282486	0
3384	4387	"Rosle Nowe"	52.12343	18.90654	426	"AWI"	426	14084	15453	14662	0	0	0.215749730312837	0.323624595469256	0	3.77562028047465	0	38.0798274002157	0	0	0	0.107874865156419	0	15.9654800431499	7.01186623516721	0	0	0	0	0	1.1866235167206	0	0	0	0	17.4757281553398	0	7.11974110032362	0	0	0	0	0	0.215749730312837	0	7.98274002157497	0	0	0.539374325782093	0	0	0
3384	4387	"Rosle Nowe"	52.12343	18.90654	428	"AWI"	428	14121	15492	14701	0	0	0.230680507497116	0.230680507497116	0	3.69088811995386	0	0	0	0	0	0.230680507497116	0	25.0288350634371	25.4901960784314	0	0	0	0	1.3840830449827	1.15340253748558	0	0	0	0	20.1845444059977	0	9.68858131487889	0	0	0	0	0	0.922722029988466	0	11.6493656286044	0	0	0	0.115340253748558	0	0
3384	4387	"Rosle Nowe"	52.12343	18.90654	430	"AWI"	430	14162	15531	14743	0	0	0.615006150061501	0.861008610086101	0	4.1820418204182	0	0	0	0	0	0.2460024600246	0	25.830258302583	16.7281672816728	0	0	0	0	0.861008610086101	1.3530135301353	0	0	0.1230012300123	0	23.0012300123001	0	9.84009840098401	0	0	0	0	0	0.738007380073801	0	15.2521525215252	0	0	0	0	0.1230012300123	0.2460024600246
3384	4387	"Rosle Nowe"	52.12343	18.90654	435	"AWI"	435	14262	15637	14843	0	0	0	0.111049416990561	0	1.16601887840089	0	6.44086618545253	0	0	0	0	51.082731815658	7.60688506385342	17.5458078845086	0	0	0	0	1.66574125485841	0.388672959466963	0	0	0	0	4.77512493059411	0	5.05274847307052	0	0	0	0	0	0.0555247084952804	0	4.10882842865075	0	0	0	0	0	0
