"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Olea"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"
16246	25163	"Lac du Bouchet"	44.91667	3.78333	0	"AWI"	0	-128	38	-47	1.53256704980843	0	1.53256704980843	0.383141762452107	0.383141762452107	0	1.14942528735632	0	1.14942528735632	0	0	0	0	0	0	2.29885057471264	0	0	1.91570881226054	0.766283524904214	0	0	0.766283524904214	0	0	4.21455938697318	0	1.53256704980843	7.66283524904215	0	0	0	0	0	24.904214559387	0	1.91570881226054	0	0	24.5210727969349	0	13.4099616858238	0.766283524904214	1.14942528735632	0	0	7.27969348659004	0	0	0	0	0	0.766283524904214	0
16246	25163	"Lac du Bouchet"	44.91667	3.78333	5	"AWI"	5	-43	482	170	2.55102040816327	0	1.53061224489796	0.76530612244898	0.255102040816327	0	0.255102040816327	0	2.04081632653061	0.255102040816327	0	0	23.9795918367347	0	0.255102040816327	0.510204081632653	0	0	1.27551020408163	1.53061224489796	0	0	1.78571428571429	0.255102040816327	0	6.12244897959184	0	0.510204081632653	4.08163265306122	0	0	0.255102040816327	0	0	24.4897959183673	0	0	0.255102040816327	0	16.3265306122449	0	6.37755102040816	0.255102040816327	0.76530612244898	0	0	2.29591836734694	0.255102040816327	0	0	0	0	0.76530612244898	0
16246	25163	"Lac du Bouchet"	44.91667	3.78333	10	"AWI"	10	-12	987	386	1.22850122850123	0	1.71990171990172	0.245700245700246	0.491400491400491	0	1.47420147420147	0	3.68550368550369	0.491400491400491	0.491400491400491	0	3.43980343980344	0	0	0.491400491400491	0	0	1.47420147420147	0.737100737100737	0	0	0	0	0.245700245700246	7.12530712530713	0	0.982800982800983	2.7027027027027	0	0	0.245700245700246	0	0	28.009828009828	0.245700245700246	0	0	0	26.5356265356265	0	8.5995085995086	0.737100737100737	0.245700245700246	0	0.245700245700246	6.87960687960688	0.982800982800983	0	0	0	0	0.245700245700246	0
16246	25163	"Lac du Bouchet"	44.91667	3.78333	15	"AWI"	15	16	1504	602	1.81268882175227	0	3.02114803625378	0	0	0	0.302114803625378	0	3.32326283987915	0.302114803625378	0.302114803625378	0	0	0	0	0.302114803625378	0	0	5.13595166163142	0.302114803625378	0	0	0.906344410876133	0.604229607250755	0.302114803625378	16.6163141993958	0.604229607250755	0.302114803625378	0.906344410876133	0	0	0	0.906344410876133	0	14.5015105740181	0	1.51057401812689	0	0	24.773413897281	0	11.178247734139	0.604229607250755	0	0	0.302114803625378	9.66767371601208	0.906344410876133	0	0	0.302114803625378	0.302114803625378	0	0
16246	25163	"Lac du Bouchet"	44.91667	3.78333	20	"AWI"	20	156	1836	825	4.43349753694581	0	3.69458128078818	0.246305418719212	0.492610837438424	0	0	0	4.43349753694581	0	0	0	1.23152709359606	0	0.246305418719212	0	0	0.246305418719212	4.43349753694581	1.97044334975369	0	0	1.72413793103448	0	0.246305418719212	15.7635467980296	0	0	0	0.246305418719212	0	0.246305418719212	0.492610837438424	0	16.256157635468	0	0	0	1.23152709359606	22.1674876847291	0	12.0689655172414	0	0	0	0.246305418719212	6.40394088669951	0.246305418719212	0	0	0	0	0.985221674876847	0.246305418719212
16246	25163	"Lac du Bouchet"	44.91667	3.78333	25	"AWI"	25	345	1948	1081	5.71428571428571	0	1.71428571428571	0.571428571428571	0	0	0.857142857142857	0	2.57142857142857	0.285714285714286	0	0	0	0	0.285714285714286	0	0	0.285714285714286	6	0.285714285714286	0	0	0	0	0	22.8571428571429	6.28571428571429	0	0.285714285714286	0	0	0	0.857142857142857	0	16.2857142857143	0.285714285714286	0	0	0	17.7142857142857	0	10.5714285714286	0	0	0	0	4.85714285714286	0.285714285714286	0	0	0	0.571428571428571	0.571428571428571	0
16246	25163	"Lac du Bouchet"	44.91667	3.78333	30	"AWI"	30	463	2085	1354	6.12813370473538	0	4.73537604456824	0	0.278551532033426	0	0.278551532033426	0	0.835654596100279	0	0.557103064066852	0	0.835654596100279	0	0	0	0	0	4.17827298050139	0.278551532033426	0	0	0	0	0.278551532033426	20.891364902507	0.835654596100279	0	0.278551532033426	0.278551532033426	0	0.278551532033426	0.835654596100279	0	19.7771587743733	0	0	0	0	18.3844011142061	0	15.8774373259053	0	0.278551532033426	0	0	2.78551532033426	0.278551532033426	0	0.278551532033426	0	0.278551532033426	0.278551532033426	0
16246	25163	"Lac du Bouchet"	44.91667	3.78333	35	"AWI"	35	563	2313	1600	4.65116279069767	0	4.41860465116279	0.465116279069767	0	0	0	0	5.34883720930233	0	0	0	0	0	0	0	0	0	3.25581395348837	0	0	0.465116279069767	0	0	0	25.5813953488372	0.930232558139535	0	0.232558139534884	0	0	0	0.465116279069767	0	34.8837209302326	0	0	0.232558139534884	0	6.04651162790698	0	10.6976744186047	0.465116279069767	0	0	0.465116279069767	0.697674418604651	0.232558139534884	0	0	0.232558139534884	0	0.232558139534884	0
16246	25163	"Lac du Bouchet"	44.91667	3.78333	40	"AWI"	40	1080	2443	1834	2.66666666666667	0	3.55555555555556	0.222222222222222	0	0	0.888888888888889	0	5.33333333333333	0	0	0.222222222222222	0	0	0	0	0	0	3.11111111111111	0.222222222222222	0	0	0.888888888888889	0.222222222222222	0.222222222222222	33.3333333333333	0.444444444444444	0	0.444444444444444	0	0	0	0.666666666666667	0	8.66666666666667	0	0	0	0	13.1111111111111	0	18	0.222222222222222	0.222222222222222	0	0.888888888888889	5.55555555555556	0.444444444444444	0	0	0	0	0.222222222222222	0.222222222222222
16246	25163	"Lac du Bouchet"	44.91667	3.78333	45	"AWI"	45	1645	2540	2064	6.38977635782748	0	0.638977635782748	0.319488817891374	0.319488817891374	0	0.638977635782748	0	7.3482428115016	0.319488817891374	0	0	0.319488817891374	0	0	0	0	0	3.51437699680511	0.638977635782748	0	0	1.59744408945687	0	0.319488817891374	31.9488817891374	0.319488817891374	0	0.319488817891374	0	0	0	0	0	11.5015974440895	0	0	0	0	12.4600638977636	0	13.0990415335463	0	0	0	0.638977635782748	5.75079872204473	0.958466453674121	0	0	0	0	0.638977635782748	0
