"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Celtis"	"Ceratonia"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
26045	45170	"Lake Iznik"	40.43389	29.53306	876	"AWI"	876	8131	10047	9218	27	0	1	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	14	6	0	0	0	0	0	31	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	12	0	0	0	10	4	0	0	0	29	0	0	0	301	3	0	0	1	0	0	1	0	0	0	0	0	4	0	0	1
26045	45170	"Lake Iznik"	40.43389	29.53306	904	"AWI"	904	8575	10173	9601	18	0	2	0	0	0	0	1	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	11	2	0	0	2	0	0	25	0	0	0	1	0	1	32	0	0	0	0	0	0	1	0	13	0	0	0	13	4	0	0	0	52	0	0	0	311	0	0	0	1	0	0	0	0	0	0	1	1	8	5	0	1
26045	45170	"Lake Iznik"	40.43389	29.53306	928	"AWI"	928	9102	10244	9817	13	0	9	0	0	1	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	18	3	0	1	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	10	1	0	1	0	56	0	0	0	325	4	0	0	0	0	0	0	0	0	0	1	0	12	15	0	2
26045	45170	"Lake Iznik"	40.43389	29.53306	957	"AWI"	957	9432	10494	10072	17	0	6	0	0	1	0	0	7	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	16	3	0	0	0	0	0	9	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	14	0	0	0	6	4	0	0	0	67	0	0	0	291	2	0	0	0	0	1	0	0	0	0	1	0	4	12	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	980	"AWI"	980	10295	10918	10589	4	1	10	0	0	1	0	0	9	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	11	5	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	4	2	0	0	0	78	0	0	0	288	3	0	0	1	0	1	0	0	0	0	0	0	3	11	0	2
26045	45170	"Lake Iznik"	40.43389	29.53306	1004	"AWI"	1004	10521	12583	11354	10	1	17	0	0	1	0	0	12	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	27	14	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	13	0	0	0	5	1	0	0	0	83	0	1	0	273	0	0	0	1	0	0	0	0	0	0	0	1	3	16	0	2
26045	45170	"Lake Iznik"	40.43389	29.53306	1024.5	"AWI"	1024.5	10634	14216.5	12018	6	1	10	0	0	1	0	0	6	0	7	0	1	0	0	0	0	0	0	0	0	0	2	0	7	4	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	5	0	0	0	10	0	0	0	0	98	0	1	0	300	2	0	0	1	0	2	0	1	0	2	0	1	5	26	0	3
26045	45170	"Lake Iznik"	40.43389	29.53306	1030	"AWI"	1030	10784	14510	12211	1	2	8	0	0	4	0	0	28	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	5	5	0	6	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	119	0	0	0	203	0	0	0	9	0	0	0	0	0	0	0	1	1	15	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1031.5	"AWI"	1031.5	10884	14520.5	12278.5	0	1	9	0	0	5	0	0	37	0	5	0	1	0	0	0	0	0	2	0	0	0	0	0	6	4	0	9	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	1	0	0	0	14	0	0	0	1	137	0	0	0	161	0	0	0	5	0	3	0	0	0	0	1	0	1	12	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1036	"AWI"	1036	11176	14545	12476	9	2	6	0	1	0	0	0	47	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	1	0	0	0	27	1	0	1	0	75	0	0	0	260	3	0	0	2	0	1	0	0	0	0	0	1	2	7	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1039	"AWI"	1039	11379	14561	12601	5	1	16	0	0	0	0	0	44	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	5	5	0	2	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	5	0	0	0	22	0	0	0	0	79	0	0	0	253	0	0	0	1	0	1	0	0	0	0	0	1	1	5	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1044	"AWI"	1044	11711	14599	12813	5	1	22	17	0	0	0	0	45	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	6	8	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	26	0	0	0	0	0	0	0	0	287	1	0	0	3	0	1	0	0	0	0	2	3	1	4	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1054	"AWI"	1054	12370	14678	13246	4	0	12	0	0	0	0	0	70	0	7	0	3	0	0	2	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	1	0	0	0	1	0	1	0	0	0	21	0	0	0	0	0	0	0	0	239	2	0	0	9	0	1	0	0	0	0	0	2	2	2	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1064	"AWI"	1064	13012	14767	13680	5	0	11	0	0	0	0	0	53	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	3	9	9	3	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	1	0	0	1	0	0	1	23	0	0	0	0	0	0	0	0	208	0	0	0	3	0	1	1	0	0	0	0	0	1	3	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1074	"AWI"	1074	13601	14851	14143	7	0	6	0	0	0	0	0	56	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	65	1	0	0	0	106	0	1	0	215	2	0	0	0	0	2	0	0	0	0	0	1	1	4	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1084	"AWI"	1084	14090	14970	14610	7	0	11	0	0	0	0	0	48	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	1	11	0	3	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	133	0	0	0	144	1	0	0	5	3	4	0	0	0	1	0	1	0	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1106	"AWI"	1106	14665	15372	15086	3	1	9	0	0	2	0	0	52	0	25	0	1	0	0	0	0	0	4	0	1	0	0	0	1	12	1	7	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0	76	1	0	0	3	234	1	0	0	55	1	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1120	"AWI"	1120	14893	15647	15332	1	0	6	0	0	1	0	0	71	0	19	0	6	0	0	0	0	0	0	0	0	0	0	0	0	11	6	9	0	0	0	0	0	0	0	0	110	0	17	0	0	0	0	0	0	0	0	0	0	0	1	31	0	0	0	0	210	1	0	0	26	0	0	0	6	0	3	0	1	0	0	0	1	0	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1130	"AWI"	1130	15033	15872	15510	3	0	2	0	0	2	0	0	179	0	11	0	4	0	0	1	0	0	0	0	0	0	0	0	0	4	2	13	0	0	0	0	0	0	0	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	101	0	0	0	21	1	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1150	"AWI"	1150	15214	16346	15865	2	0	3	0	0	1	0	0	199	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	10	8	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	1	0	0	0	36	0	0	0	0	108	0	0	0	16	0	0	0	6	0	1	0	0	0	0	0	2	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1170	"AWI"	1170	15718	16534	16163	2	0	6	0	0	2	0	0	195	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	4	3	0	0	0	1	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	1	0	0	0	28	0	0	0	0	116	1	0	0	10	0	0	0	4	2	1	0	0	1	0	1	3	0	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1200	"AWI"	1200	15953	17364	16598	1	1	2	0	0	3	0	0	196	0	22	0	3	1	0	0	0	0	0	0	0	0	0	0	0	5	6	10	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	52	1	0	0	1	103	1	0	0	7	0	0	0	3	0	2	1	0	0	0	0	3	1	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1221	"AWI"	1221	16141	17747	16859	2	0	4	0	0	2	0	0	190	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	4	2	1	0	0	1	0	0	0	0	0	1	23	0	0	0	0	0	0	1	0	1	0	0	0	29	0	0	0	0	94	0	0	0	23	0	0	0	4	0	3	0	0	0	0	0	3	0	3	0	2
26045	45170	"Lake Iznik"	40.43389	29.53306	1255.5	"AWI"	1255.5	16392.5	17952	17281.5	0	0	1	0	0	2	0	0	214	0	23	0	5	0	0	0	0	0	3	0	1	0	0	0	0	5	4	3	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	1	0	0	0	48	1	0	0	0	105	1	0	0	3	0	0	0	6	0	2	0	0	0	0	1	4	0	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1276	"AWI"	1276	16622	18136	17509	0	0	3	0	0	4	0	0	191	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	12	1	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	103	0	0	0	7	0	0	0	2	0	2	0	0	0	0	1	2	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1305.5	"AWI"	1305.5	17398.5	18293	17831.5	0	0	1	0	0	1	0	0	65	0	2	0	7	0	1	0	0	0	6	0	0	0	0	0	0	2	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	78	0	0	0	1	33	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1329	"AWI"	1329	17756	18576	18153	1	0	0	0	0	1	0	0	127	0	10	0	5	0	1	0	0	0	0	0	0	0	0	0	0	4	33	1	0	0	0	0	0	0	0	1	0	0	5	0	0	1	0	0	1	0	0	1	0	0	1	90	0	0	0	0	86	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1351	"AWI"	1351	19253	19895	19598	0	0	0	41	0	1	0	0	97	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	65	0	0	0	0	0	0	0	0	0	57	0	1	0	1	0	1	0	0	1	0	0	0	0	1	79	0	0	0	0	84	0	0	0	4	0	0	0	2	0	4	0	0	0	0	0	2	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1364	"AWI"	1364	20011	20961	20506	0	0	0	0	0	0	0	0	96	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	4	50	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	86	0	0	0	0	85	3	0	0	7	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1373	"AWI"	1373	20521	21742	21135	0	0	0	0	0	0	0	0	114	0	3	0	5	0	0	1	0	0	0	0	0	0	0	0	0	1	68	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1383	"AWI"	1383	21047	22610	21830	0	1	1	0	0	0	0	0	128	0	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	1	56	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	58	2	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1407	"AWI"	1407	22085	24515	23312	1	1	0	0	0	0	0	0	67	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	102	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	143	0	0	0	1	47	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1425	"AWI"	1425	22346	26286	24283	0	0	0	78	0	0	0	0	70	0	2	0	14	0	0	0	0	0	0	0	0	0	0	0	1	6	66	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	83	0	0	0	0	44	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1435	"AWI"	1435	22462	27349	24808	0	0	0	0	0	1	0	0	79	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	81	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	112	0	0	1	0	66	0	0	0	3	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1
26045	45170	"Lake Iznik"	40.43389	29.53306	1454.5	"AWI"	1454.5	22980.5	29123.5	25851	0	0	1	76	0	1	0	0	100	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	6	39	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	34	0	0	0	0	85	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	3	0	1	0	1
26045	45170	"Lake Iznik"	40.43389	29.53306	1475	"AWI"	1475	25234	29254	27065	0	0	1	0	0	1	0	0	110	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	47	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	1	79	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	4	0	1	0	1
26045	45170	"Lake Iznik"	40.43389	29.53306	1504.5	"AWI"	1504.5	28171	29581	28832.5	2	0	3	0	0	0	0	0	97	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	104	0	0	0	0	80	0	0	0	4	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1529	"AWI"	1529	29029	29912	29459	0	0	3	0	0	0	0	0	72	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	1	5	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	72	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1549	"AWI"	1549	29372	30093	29727	2	0	0	0	0	2	0	0	93	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	54	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	79	0	0	0	0	54	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1579	"AWI"	1579	29751	30678	30193	2	0	0	0	0	1	0	0	128	0	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0	7	24	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	1	73	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1599.25	"AWI"	1599.25	30163	31059	30713	1	1	3	0	0	0	0	0	128	0	21	0	4	0	0	0	0	0	7	0	1	0	0	0	0	8	20	3	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	85	0	0	0	0	91	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1627	"AWI"	1627	30411	32014	31411	4	0	2	0	0	1	0	0	134	0	1	0	4	0	1	0	0	0	0	0	0	0	1	0	0	10	29	4	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	53	0	0	0	0	81	0	0	0	6	0	0	0	0	0	2	0	0	0	0	1	4	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1649.5	"AWI"	1649.5	30579.5	32412	31682	4	1	4	40	0	0	0	0	140	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	9	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	76	0	0	0	0	113	0	0	0	13	0	0	0	6	0	1	0	0	0	0	0	6	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1660	"AWI"	1660	30642	32584	31756	11	1	9	0	0	1	0	0	74	0	4	0	4	0	0	0	0	0	8	0	0	0	0	0	0	12	4	1	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	1	0	0	1	117	0	0	0	0	98	2	0	0	62	2	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1670	"AWI"	1670	30679	32802	31823	8	1	8	0	0	1	1	0	51	0	2	0	5	0	0	0	0	0	0	1	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	1	137	0	0	0	0	122	0	0	0	51	1	0	0	2	0	2	0	0	0	0	0	2	1	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1680	"AWI"	1680	30715	33034	31889	3	0	2	0	1	2	0	0	136	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12	24	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	154	1	0	0	31	1	0	0	5	0	2	0	0	0	0	0	5	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1699.5	"AWI"	1699.5	30834	33390	32022.5	3	0	1	0	0	2	0	0	245	0	21	0	2	0	0	0	0	0	9	0	0	0	0	0	0	6	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	120	0	0	0	4	0	0	0	2	0	1	0	0	0	0	0	3	0	1	0	1
26045	45170	"Lake Iznik"	40.43389	29.53306	1724	"AWI"	1724	31011	33704	32227	0	0	0	0	0	2	0	0	221	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	17	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	101	0	0	0	3	0	0	0	6	0	2	0	0	0	0	0	6	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1744	"AWI"	1744	31110	33988	32411	1	0	2	0	0	2	0	0	187	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	16	4	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	34	0	0	0	0	79	1	0	0	4	0	0	0	8	0	1	0	0	0	0	0	9	0	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1754	"AWI"	1754	31162	34202	32486	14	0	9	21	0	1	0	0	79	0	8	0	4	0	0	0	0	0	0	0	0	0	1	0	0	7	8	2	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	110	0	0	0	0	125	0	0	0	66	0	0	0	7	0	0	0	0	0	0	0	1	2	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1764	"AWI"	1764	31261	34267	32570	12	1	7	0	0	0	0	0	82	0	13	0	4	0	0	0	0	0	0	0	0	0	0	0	0	10	6	2	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	53	0	0	0	0	149	0	0	0	64	0	0	0	8	0	2	0	0	0	0	0	2	0	6	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1774	"AWI"	1774	31348	34358	32654	4	1	5	0	0	1	0	0	197	0	14	0	1	0	0	1	0	0	0	0	0	0	0	0	0	13	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	32	0	0	0	0	122	0	0	0	15	0	0	0	6	0	2	0	0	0	0	0	5	0	1	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1804	"AWI"	1804	31510	34793	32906	4	0	2	0	0	2	0	0	217	0	5	0	2	0	0	0	0	0	0	0	0	0	2	0	0	5	13	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	97	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0
26045	45170	"Lake Iznik"	40.43389	29.53306	1814	"AWI"	1814	31572	34933	32982	2	0	3	79	0	2	0	0	165	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	18	30	4	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	34	0	0	0	0	104	0	0	0	5	0	0	0	8	0	1	0	1	0	0	1	3	0	0	0	0
