"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Malvaceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	0	"AWI"	0	-126	41	-38	0.512820512820513	0	5.12820512820513	0.512820512820513	2.05128205128205	0.512820512820513	0.512820512820513	0	8.71794871794872	0	0.512820512820513	0	0	0	0	0	0.512820512820513	0	0	0	16.9230769230769	0	1.02564102564103	0	0	0	8.71794871794872	8.71794871794872	0	0	0	0	0	0	0	0	0	0	2.05128205128205	0	0	0.512820512820513	23.0769230769231	3.07692307692308	0	0	0.512820512820513	0	11.7948717948718	0.512820512820513	0	0	0	2.05128205128205	1.02564102564103	0	0	0	0	0	0	0	0	1.02564102564103	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	5	"AWI"	5	-82	182	23	3.7037037037037	1.23456790123457	4.93827160493827	0	1.23456790123457	0	1.23456790123457	0	7.40740740740741	0	0	0	0	0	0	0	2.46913580246914	0	0	0	22.2222222222222	0	7.40740740740741	0	0	0	6.17283950617284	4.93827160493827	0	0	1.23456790123457	0	0	0	0	0	0	0	1.23456790123457	0	0	2.46913580246914	18.5185185185185	2.46913580246914	0	0	0	0	6.17283950617284	0	0	0	0	1.23456790123457	0	0	0	2.46913580246914	0	0	0	1.23456790123457	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	6	"AWI"	6	-76	218	35	1.20967741935484	0.403225806451613	4.43548387096774	0.806451612903226	0.806451612903226	0	0	0	4.83870967741935	0	0	0	0	0	0	0	2.01612903225806	0	0	0	11.6935483870968	0	8.46774193548387	0	0	0	14.1129032258065	9.67741935483871	0	0	0.806451612903226	0.806451612903226	0	0	0	0	0.403225806451613	0	0.403225806451613	0	0	0.403225806451613	20.1612903225806	2.41935483870968	0	0	0	0	10.8870967741935	1.20967741935484	0	0	0	2.01612903225806	0.403225806451613	0	0	0.806451612903226	0	0	0	0.806451612903226	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	8	"AWI"	8	-67	293	57	1.55440414507772	0	2.59067357512953	0.518134715025907	0.518134715025907	0	1.03626943005181	0	6.21761658031088	0	0.518134715025907	0	0	0	0	0	1.03626943005181	0.518134715025907	0	0	6.73575129533679	0	17.6165803108808	2.59067357512953	0	0	9.32642487046632	5.18134715025907	0	0	0	1.03626943005181	0	0.518134715025907	0	0	1.55440414507772	0	0.518134715025907	0	0	0.518134715025907	21.7616580310881	4.66321243523316	0	0	0	0	8.29015544041451	0	0	0	0	3.62694300518135	0	0	0	1.03626943005181	0	0	0	0.518134715025907	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	11	"AWI"	11	-50	386	92	0	0	3.87096774193548	0	3.87096774193548	0	0	0	5.80645161290323	0	0.645161290322581	0	0	0	0	0	1.29032258064516	0	0	0	5.80645161290323	0	10.9677419354839	1.29032258064516	1.93548387096774	0	17.4193548387097	1.29032258064516	0	0	0	0	0	0	0	0	0.645161290322581	0	0.645161290322581	0	0	0	17.4193548387097	5.80645161290323	0	0	0	0	20.6451612903226	0	0	0	0	0.645161290322581	0	0	0	0	0	0	0	0	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	16	"AWI"	16	-11	469	163	0.371747211895911	0	3.3457249070632	0.371747211895911	0	0	0	0	3.71747211895911	0	0.743494423791822	0.371747211895911	0	0	0	0	2.60223048327138	0	0	0	4.46096654275093	0	16.3568773234201	1.11524163568773	0	0	7.43494423791822	0.743494423791822	0	0	1.11524163568773	0.743494423791822	0	0	0	0.371747211895911	0.371747211895911	0	0	0	0	0	14.4981412639405	2.60223048327138	23.7918215613383	0	0	0.371747211895911	8.92193308550186	0	0	0	0	4.08921933085502	0	0	0	0	0.371747211895911	0	0	1.11524163568773	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	20	"AWI"	20	9	570	213	1.11524163568773	0	3.71747211895911	0.371747211895911	0	0	0	0	4.83271375464684	0	0.743494423791822	0	0	0	0	0	5.57620817843866	0	0	0	3.71747211895911	0	20.4460966542751	0.743494423791822	0	0	7.0631970260223	1.11524163568773	0	0	1.48698884758364	1.11524163568773	0	0	0	0	1.48698884758364	0	0	0.371747211895911	0	0	6.31970260223048	4.08921933085502	19.7026022304833	0	0	0	9.29368029739777	0	0	0	0	5.94795539033457	0	0	0	0.371747211895911	0	0	0	0	0.371747211895911	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	25	"AWI"	25	60	633	282	0.673400673400673	0.336700336700337	2.02020202020202	0	0.336700336700337	0	1.34680134680135	0	1.01010101010101	0	0	0.336700336700337	0	2.02020202020202	0	0	1.68350168350168	0	0	0	2.35690235690236	0	23.5690235690236	2.69360269360269	0	0	7.40740740740741	0.336700336700337	0	0	1.68350168350168	0.673400673400673	0	0.336700336700337	0	0	1.34680134680135	0	0	0	0	0	6.06060606060606	3.36700336700337	23.9057239057239	0	0	0	8.41750841750842	0.336700336700337	0	0	0	5.72390572390572	0	0	0	1.34680134680135	0	0	0	0.336700336700337	0.336700336700337	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	30	"AWI"	30	94	738	348	0.321543408360129	0	2.57234726688103	0.321543408360129	0	0	0.643086816720257	0	3.21543408360129	0	0	0	0	0.643086816720257	0	0	2.89389067524116	0	0	0	1.92926045016077	0	30.8681672025724	1.60771704180064	0	0	6.43086816720257	1.28617363344051	0	0	1.60771704180064	0	0	0	0	0	0	0	0.321543408360129	0	0	0	7.07395498392283	2.89389067524116	24.1157556270096	0	0.321543408360129	0	6.43086816720257	0.321543408360129	0	0	0	3.53697749196141	0	0	0	0.321543408360129	0	0	0	0	0	0	0.321543408360129
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	35	"AWI"	35	146	801	417	0.325732899022801	0	1.62866449511401	0.325732899022801	0.325732899022801	0	0.977198697068404	0	1.95439739413681	0	0.325732899022801	0	0	2.28013029315961	0	0	5.21172638436482	0	0.325732899022801	0.325732899022801	1.30293159609121	0	22.4755700325733	1.95439739413681	0	0	5.86319218241042	0	0	0	1.30293159609121	0.977198697068404	0	0.325732899022801	0	0.651465798045603	0.651465798045603	0	0.325732899022801	0	0	0	4.56026058631922	2.28013029315961	23.4527687296417	0	0	0	13.6807817589577	0.325732899022801	0	0	0	4.88599348534202	0	0	0	0.651465798045603	0	0	0	0.325732899022801	0	0	0
