"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16138	24937	"Lac de Clairvaux"	46.565	5.74917	20	"AWI"	20	-35	581	179	0.699300699300699	0.34965034965035	10.8391608391608	0.34965034965035	0	0	0.34965034965035	0	6.64335664335664	0	0.34965034965035	1.04895104895105	0	0.34965034965035	0	0	0	0	32.5174825174825	0.34965034965035	0	0	0	8.74125874125874	0	1.74825174825175	0	0	0.34965034965035	0	0	0	0	9.44055944055944	0	2.44755244755245	0	0	0	0	0	0	18.8811188811189	0.699300699300699	0	0	0.34965034965035	2.0979020979021	0.34965034965035	0	0	0	0.34965034965035	0.699300699300699	0	0	0
16138	24937	"Lac de Clairvaux"	46.565	5.74917	25	"AWI"	25	-26	733	234	3.19410319410319	0	14.004914004914	0	0.245700245700246	0	0.491400491400491	0	3.19410319410319	0	0	0	0	0	0	0	0	0	25.3071253071253	0.982800982800983	0	0	0	17.6904176904177	0	1.71990171990172	0	0	0.245700245700246	0.491400491400491	0.491400491400491	0	0	4.17690417690418	0.737100737100737	4.42260442260442	0	0	0	0	0	0	20.6388206388206	0.245700245700246	0	0	0	0	0.491400491400491	0	0	0	0	1.22850122850123	0	0	0
16138	24937	"Lac de Clairvaux"	46.565	5.74917	30	"AWI"	30	-19	886	286	3.43915343915344	0.264550264550265	9.52380952380952	0	0	0	0.793650793650794	0	1.32275132275132	0	0	0	0	0	0	0	0	0	24.0740740740741	0.793650793650794	0.264550264550265	0	0	21.4285714285714	0	1.32275132275132	0	0	0.264550264550265	0.793650793650794	0.264550264550265	0	0	6.08465608465608	0.793650793650794	2.38095238095238	0	1.32275132275132	0	0	0	0	23.015873015873	0.264550264550265	0	0	0	0	0.793650793650794	0	0	0	0	0.529100529100529	0	0	0.264550264550265
16138	24937	"Lac de Clairvaux"	46.565	5.74917	35	"AWI"	35	-12	1037	339	0.495049504950495	0	14.8514851485149	0.247524752475248	0	0	0.247524752475248	0	1.23762376237624	0	0	0.99009900990099	0	0	0	0	0	0	26.2376237623762	1.98019801980198	0.247524752475248	0	0	20.7920792079208	0	1.73267326732673	0	0	0.247524752475248	0.247524752475248	0.495049504950495	0	0	1.23762376237624	0	1.48514851485149	0	0	0	0	0	0	25	0.247524752475248	0	0	0	0.99009900990099	0.495049504950495	0	0	0	0	0.247524752475248	0	0.247524752475248	0
16138	24937	"Lac de Clairvaux"	46.565	5.74917	40	"AWI"	40	36	1115	400	7.06806282722513	0	8.63874345549738	0	0	0	1.04712041884817	0	0.785340314136126	0	0	0.523560209424084	0	0.523560209424084	0	0	0	0	28.7958115183246	0.261780104712042	0.785340314136126	0	0	15.9685863874346	0	0.523560209424084	0	0	0	0	0	0.261780104712042	0	2.35602094240838	0.785340314136126	2.61780104712042	0	0	0	0	0.261780104712042	0	25.6544502617801	0.523560209424084	0	0	0	1.04712041884817	0.785340314136126	0	0	0	0	0.785340314136126	0	0	0
16138	24937	"Lac de Clairvaux"	46.565	5.74917	45	"AWI"	45	81	1152	469	0.265957446808511	0	11.1702127659574	0.531914893617021	0	0	1.06382978723404	0	0.797872340425532	0	0.265957446808511	0.797872340425532	0	0	0	0	0	0	32.9787234042553	1.59574468085106	0	0	0	14.6276595744681	0	1.86170212765957	0	0	0	0	0	0	0	1.32978723404255	0.797872340425532	2.3936170212766	0	1.32978723404255	0	0	0	0	25.7978723404255	1.32978723404255	0.265957446808511	0	0	0	0.265957446808511	0	0	0	0	0.531914893617021	0	0	0
16138	24937	"Lac de Clairvaux"	46.565	5.74917	50	"AWI"	50	113	1195	537	1.20772946859903	0	9.66183574879227	0.241545893719807	0	0	0.72463768115942	0	0.72463768115942	0	0.241545893719807	2.41545893719807	0	0	0	0	0	0	24.8792270531401	1.44927536231884	0	0	0	13.0434782608696	0	1.44927536231884	0	0	0.241545893719807	0.483091787439614	0	0	0	1.69082125603865	0.483091787439614	0.966183574879227	0	0	3.86473429951691	0	0	0	31.1594202898551	1.44927536231884	0	0	0.241545893719807	1.93236714975845	0.72463768115942	0	0.241545893719807	0	0	0.483091787439614	0	0	0
16138	24937	"Lac de Clairvaux"	46.565	5.74917	55	"AWI"	55	142	1242	605	2.96610169491525	0	6.77966101694915	0.423728813559322	0	0.211864406779661	0.211864406779661	0	1.27118644067797	0	0.211864406779661	0.847457627118644	0	0.635593220338983	0	0	0	0	20.1271186440678	0.423728813559322	0.211864406779661	0	0	16.9491525423729	0	0.635593220338983	0	0	0.211864406779661	0	0.423728813559322	0	0	1.48305084745763	0.847457627118644	2.54237288135593	0	0	4.8728813559322	0	0	0.211864406779661	35.1694915254237	0.211864406779661	0	0	0	1.0593220338983	0.211864406779661	0	0	0	0	0.847457627118644	0	0	0
16138	24937	"Lac de Clairvaux"	46.565	5.74917	60	"AWI"	60	164	1295	674	2.43362831858407	0	10.6194690265487	0.221238938053097	0	0	0	0	3.31858407079646	0	0	0.221238938053097	0	0.221238938053097	0	0	0	0	26.1061946902655	0.442477876106195	0	0	0	18.5840707964602	0	0.221238938053097	0	0	0.221238938053097	0	0.221238938053097	0	0	1.32743362831858	0.884955752212389	1.10619469026549	0	0	0	0	0	0	33.1858407079646	0	0	0	0	0.442477876106195	0	0	0	0	0	0.221238938053097	0	0	0
16138	24937	"Lac de Clairvaux"	46.565	5.74917	65	"AWI"	65	187	1366	738	0.930232558139535	0	7.90697674418605	0.232558139534884	0	0	0.465116279069767	0	0.232558139534884	0	0	0.232558139534884	0	0	0	0	0	0	23.953488372093	0.232558139534884	0.465116279069767	0	0	16.046511627907	0	0.465116279069767	0	0	0	0	0	0	0	0.930232558139535	1.3953488372093	0.465116279069767	0	0	0	0	0	0	45.1162790697674	0.232558139534884	0	0	0	0	0.465116279069767	0	0.232558139534884	0	0	0	0	0	0
16138	24937	"Lac de Clairvaux"	46.565	5.74917	70	"AWI"	70	211	1444	800	2.57611241217799	0.234192037470726	9.60187353629976	0.234192037470726	0	0	0.468384074941452	0	2.34192037470726	0	0	0	0	0	0	0	0	0	35.1288056206089	0	0	0	0	19.9063231850117	0	0.234192037470726	0	0	0	0	0	0	0	0.468384074941452	0.702576112412178	1.17096018735363	0	0	0	0	0	0	25.0585480093677	0.468384074941452	0	0	0	0	0.702576112412178	0.234192037470726	0	0	0	0.468384074941452	0	0	0
