"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juniperus"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	100	"AWI"	100	3102	3482	3330	63	0	29	0	0	0	0	0	0	10	0	0	0	0	0	0	0	17	0	0	0	0	0	0	128	0	3	0	0	0	0	0	15	15	0	0	0	0	0	0	28	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	110	"AWI"	110	3301	3579	3455	94	1	50	0	0	0	0	2	0	18	0	0	0	0	0	0	0	24	2	0	0	0	0	0	125	0	6	0	0	0	0	0	20	5	0	0	0	0	0	0	22	2	0	0	0	0	0	0	0	0	0	3	3	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	120	"AWI"	120	3419	3765	3574	89	0	21	0	0	0	1	0	0	9	0	0	0	0	0	0	0	23	3	0	0	3	0	0	146	0	1	0	0	0	0	0	14	3	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	130	"AWI"	130	3505	3842	3676	162	0	29	0	0	0	0	0	0	4	0	0	0	0	0	0	0	25	1	0	0	9	0	0	114	0	3	0	0	0	0	0	17	4	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	140	"AWI"	140	3557	3984	3772	80	2	19	0	0	0	0	0	0	5	0	0	0	0	0	0	0	19	1	0	0	2	0	0	126	0	5	0	0	0	0	0	19	4	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	150	"AWI"	150	3724	4048	3883	108	2	10	0	0	0	0	0	0	6	0	0	0	0	0	0	0	12	0	0	0	0	0	0	90	0	5	0	0	0	0	0	9	4	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	160	"AWI"	160	3789	4179	3995	174	0	19	0	0	0	0	2	0	3	0	0	0	0	0	0	0	56	1	0	0	0	0	0	117	0	1	0	0	0	0	0	11	3	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	170	"AWI"	170	3912	4270	4093	192	1	19	0	0	0	0	0	0	20	0	0	0	0	0	0	0	16	0	0	0	0	0	0	102	0	1	0	0	0	0	0	33	6	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	180	"AWI"	180	4010	4337	4191	244	0	26	0	0	0	1	0	0	6	0	0	0	0	0	0	0	22	1	0	0	0	0	0	74	0	2	0	0	0	0	0	41	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	190	"AWI"	190	4109	4443	4278	203	0	23	0	0	0	0	0	0	11	0	0	0	0	0	0	0	38	1	0	0	0	0	0	113	0	0	0	0	0	0	0	25	4	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	200	"AWI"	200	4208	4532	4377	211	1	29	0	0	0	1	0	0	12	1	0	0	0	0	0	0	40	3	0	0	0	0	0	168	0	1	0	1	0	0	1	27	20	0	0	0	1	0	0	24	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	210	"AWI"	210	4253	4723	4457	286	0	27	0	0	0	0	0	0	7	0	0	0	0	0	0	0	26	0	0	0	0	0	0	74	0	0	0	0	0	0	0	21	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	220	"AWI"	220	4351	4804	4565	206	1	33	0	0	0	0	1	0	7	0	0	0	0	0	0	0	57	0	0	0	0	0	0	98	0	1	0	0	0	0	1	15	9	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	230	"AWI"	230	4410	4941	4661	166	1	23	0	1	0	0	0	0	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	45	0	8	0	0	0	0	0	22	5	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	240	"AWI"	240	4497	5036	4754	367	0	16	0	0	0	0	0	0	26	0	0	0	0	0	0	0	23	1	0	0	0	0	0	77	0	1	0	0	0	0	0	4	10	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	250	"AWI"	250	4565	5101	4837	265	1	18	0	0	0	1	0	0	3	0	0	0	0	0	0	0	28	0	0	0	0	0	0	66	0	2	0	0	0	0	0	13	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	260	"AWI"	260	4672	5201	4922	242	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	25	0	0	0	0	0	0	70	0	8	0	0	0	0	0	2	7	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	4	8	0	1	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	265	"AWI"	265	4772	5221	4966	146	2	41	0	0	0	0	0	0	20	0	0	0	0	0	0	0	45	2	0	0	0	0	0	95	0	7	0	0	0	0	0	4	6	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	1	0	9	11	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	270	"AWI"	270	4852	5250	5011	270	0	14	0	0	0	0	0	0	4	0	0	0	0	0	0	0	19	1	0	0	0	0	0	103	0	4	0	0	0	0	0	5	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	276	"AWI"	276	4898	5326	5074	189	0	27	0	0	0	0	0	0	10	0	0	0	0	0	0	0	36	0	0	0	0	0	0	109	0	11	0	0	0	0	0	4	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	280	"AWI"	280	4918	5404	5125	84	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	290	"AWI"	290	5112	5480	5272	263	0	26	0	0	0	0	0	0	2	0	0	0	0	0	0	0	18	0	0	0	0	0	0	21	0	6	0	0	0	0	0	1	4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	300	"AWI"	300	5226	5626	5411	244	1	28	0	0	0	1	1	0	9	0	0	0	0	0	0	0	26	2	0	0	2	0	0	18	0	5	0	0	0	0	0	6	10	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	310	"AWI"	310	5426	5777	5593	254	0	17	0	0	0	0	0	0	7	0	0	0	0	0	0	0	20	1	0	0	0	0	0	5	0	4	0	0	0	0	0	0	10	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	320	"AWI"	320	5629	5981	5801	78	1	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	30	1	0	0	0	0	0	5	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	325	"AWI"	325	5688	6130	5904	268	1	16	0	0	0	0	3	0	9	0	0	1	0	0	0	0	44	1	0	0	0	0	0	17	0	9	0	1	0	1	1	2	12	0	0	0	0	0	1	31	0	0	0	0	0	0	1	0	0	0	6	8	0	1	1
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	330	"AWI"	330	5802	6208	5995	124	0	27	0	0	0	0	2	0	16	0	0	0	0	0	0	0	71	1	0	0	4	1	0	7	0	12	0	0	0	0	0	2	2	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	12	18	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	340	"AWI"	340	6052	6314	6178	7	2	14	0	0	0	0	0	0	17	0	0	0	0	0	0	0	56	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	5	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	350	"AWI"	350	6174	6573	6358	5	4	31	0	0	0	0	2	0	25	0	0	1	0	0	0	0	30	3	0	0	9	1	0	10	0	27	0	0	0	0	0	0	18	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	1	0	37	20	0	0	1
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	360	"AWI"	360	6311	6673	6476	0	2	36	0	0	0	1	1	0	26	0	0	0	0	0	0	0	90	1	0	0	0	0	0	0	0	41	0	0	0	0	0	0	7	0	0	0	0	0	0	87	0	0	0	0	1	0	0	0	1	0	37	43	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	370	"AWI"	370	6356	6909	6585	1	3	27	0	1	0	1	1	0	22	0	0	0	0	0	0	0	127	1	0	0	0	1	0	3	0	42	0	0	0	0	0	3	14	0	0	0	1	0	0	93	0	0	0	0	0	0	0	0	5	0	36	25	1	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	380	"AWI"	380	6424	7059	6693	1	5	35	0	0	0	0	1	0	28	0	0	0	0	0	0	0	115	2	0	0	13	0	0	4	0	24	0	0	0	0	0	3	4	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	55	0	39	39	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	390	"AWI"	390	6480	7177	6793	4	2	48	0	0	0	1	0	0	39	0	1	0	0	0	0	0	124	1	0	0	0	0	0	5	0	15	0	0	0	0	0	3	19	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	42	42	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	400	"AWI"	400	6546	7336	6885	32	1	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0	17	1	0	0	0	0	0	13	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	410	"AWI"	410	6633	7392	6990	11	6	20	0	0	0	1	0	0	12	0	0	0	0	0	0	0	75	0	0	0	0	0	0	2	0	37	0	0	0	0	0	2	9	0	0	0	0	0	0	81	0	0	0	0	0	1	0	0	0	0	34	31	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	420	"AWI"	420	6692	7501	7089	2	0	22	0	0	0	0	0	0	23	0	0	0	0	0	0	0	74	4	0	0	28	0	0	1	0	14	0	0	0	0	0	0	14	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	40	24	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	430	"AWI"	430	6792	7553	7188	6	0	14	0	0	0	0	2	0	17	0	0	0	0	0	0	0	49	3	0	0	0	0	0	0	0	22	0	0	0	0	0	13	11	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	33	24	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	440	"AWI"	440	6863	7641	7292	2	3	8	0	0	0	0	0	0	24	0	0	0	1	0	0	0	70	13	0	0	0	0	0	0	0	42	0	0	0	0	0	0	9	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	28	26	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	450	"AWI"	450	6993	7713	7392	3	2	15	0	0	0	0	0	0	25	0	2	0	0	0	0	0	90	19	0	0	0	1	0	1	0	48	0	0	0	0	0	0	19	0	0	0	0	0	0	77	0	0	0	0	0	0	1	0	0	0	39	37	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	460	"AWI"	460	7110	7767	7492	2	0	18	0	0	0	0	2	0	20	0	0	0	0	0	0	0	28	22	0	0	0	0	0	1	0	39	0	0	0	0	0	0	18	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	48	45	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	470	"AWI"	470	7266	7848	7599	5	1	13	0	0	0	0	0	0	15	0	0	0	0	0	0	0	71	24	0	0	0	0	0	2	0	20	0	0	0	0	0	0	18	0	0	0	0	1	0	46	0	0	0	0	0	0	1	0	0	0	32	28	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	480	"AWI"	480	7548	7902	7711	0	2	24	0	0	0	1	0	0	23	0	0	1	0	0	0	0	117	18	0	0	0	0	0	0	0	31	0	0	0	0	0	2	24	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	1	42	39	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	490	"AWI"	490	7645	8046	7837	4	4	9	0	0	0	1	0	0	25	0	0	0	0	0	0	0	127	7	0	0	0	0	0	1	0	32	0	0	0	0	0	3	33	0	0	0	0	0	0	94	0	0	0	0	1	0	0	0	0	0	51	50	1	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	500	"AWI"	500	7878	8142	8000	1	3	13	0	0	0	1	0	0	27	0	0	0	0	0	0	0	58	42	0	0	0	0	0	0	0	16	0	0	0	1	0	1	27	0	0	0	0	0	0	103	0	0	0	1	0	0	0	0	0	1	62	12	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	510	"AWI"	510	8003	8375	8160	1	1	19	0	0	0	0	0	0	37	0	0	1	0	0	0	0	191	14	0	0	0	0	0	0	0	21	0	0	1	0	0	1	37	0	0	0	0	0	0	29	0	0	0	0	2	0	0	0	0	1	54	48	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	520	"AWI"	520	8124	8585	8345	0	2	8	0	0	0	0	0	0	26	0	0	0	0	0	0	0	89	35	0	0	0	0	0	1	0	15	0	0	0	0	0	0	23	0	0	0	0	0	0	68	0	0	1	0	1	0	1	0	0	0	43	39	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	530	"AWI"	530	8193	8922	8536	0	2	9	0	0	0	1	1	0	30	0	0	0	0	0	0	0	174	29	0	0	0	0	0	0	0	8	0	0	0	0	0	0	16	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	44	38	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	540	"AWI"	540	8343	9212	8731	0	1	7	0	0	0	1	2	0	72	0	0	2	0	0	0	0	218	21	0	0	0	0	0	0	1	15	0	0	0	0	0	1	42	0	0	0	0	0	0	78	0	0	0	0	0	0	1	0	0	1	40	56	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	550	"AWI"	550	8600	9292	8950	0	2	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	283	13	0	0	11	0	0	0	0	2	0	0	0	0	0	0	18	0	0	0	0	0	0	68	0	0	0	0	0	0	1	0	0	0	56	22	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	560	"AWI"	560	8753	9452	9177	0	0	3	0	0	0	0	0	0	41	0	0	0	0	0	0	0	253	24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	34	0	0	0	0	0	0	55	0	0	0	1	0	0	0	0	0	0	24	46	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	570	"AWI"	570	9166	9595	9428	0	2	6	0	0	0	0	0	0	36	0	0	0	0	0	0	0	324	10	0	0	0	0	0	0	1	1	0	0	0	0	0	0	30	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	15	46	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	580	"AWI"	580	9298	10102	9658	0	0	7	0	0	0	0	1	0	31	0	0	0	0	0	0	0	393	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	62	0	0	0	0	0	1	1	0	0	0	31	35	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	590	"AWI"	590	9589	10334	9894	0	0	4	0	0	0	2	1	0	24	0	0	0	0	0	0	0	278	7	0	0	0	0	0	0	0	2	0	0	0	1	0	0	44	0	0	0	0	0	0	39	0	0	1	0	1	0	0	0	0	0	6	28	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	600	"AWI"	600	9917	10447	10130	0	0	5	0	0	0	0	0	0	56	0	0	0	0	0	0	0	358	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	32	0	0	0	0	1	0	0	0	0	0	2	43	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	610	"AWI"	610	10207	10658	10397	0	0	0	0	0	0	0	1	0	102	0	0	0	0	0	0	0	206	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	620	"AWI"	620	10501	10929	10719	0	0	0	0	0	0	0	2	0	95	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	630	"AWI"	630	10685	11348	11068	0	0	0	0	0	0	0	5	0	52	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	1	0	0	0	455	0	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	640	"AWI"	640	11077	11629	11385	0	0	0	0	0	0	0	4	0	25	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	1	0	0	0	62	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	3	0	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	650	"AWI"	650	11290	12092	11717	0	0	0	2	0	0	0	28	0	66	0	0	0	0	0	0	0	0	38	0	1	0	0	0	0	0	0	2	0	1	0	0	0	67	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	655	"AWI"	655	11386	12323	11861	0	0	0	0	0	0	0	0	0	66	0	1	0	0	0	0	0	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	660	"AWI"	660	11462	12418	11949	0	0	0	0	0	0	0	12	0	87	0	0	0	0	0	0	0	0	58	2	0	0	0	0	0	0	0	0	0	5	0	0	0	190	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	665	"AWI"	665	11508	12597	12026	0	0	0	2	0	0	0	15	0	85	8	0	0	0	0	0	1	0	192	0	0	0	0	0	0	0	0	0	0	2	0	0	0	128	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	670	"AWI"	670	11543	12800	12100	0	0	0	0	0	0	0	3	0	52	0	0	0	0	0	0	0	0	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	300	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	680	"AWI"	680	11653	13213	12253	0	0	0	0	0	0	0	27	0	67	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	13	0	0	0	73	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	685	"AWI"	685	11724	13326	12330	0	0	0	0	0	0	0	1	0	7	0	0	0	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	690	"AWI"	690	11772	13456	12410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	700	"AWI"	700	11854	13780	12564	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
