"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	552	"AWI"	552	1520	2313	1875	23	0	0	0	0	0	0	1	0	0	24	0	0	0	0	0	0	0	0	0	0	0	40	4	0	0	0	0	0	76	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	15	21	0	59	0	0	0	0	96	0	0	0	0	5	0	0	0	0	0	0	0	9	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	554	"AWI"	554	1529	2321	1883	25	0	0	1	0	0	0	3	0	0	14	0	0	0	0	0	0	0	1	0	0	0	29	8	0	0	0	0	0	56	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	27	34	0	0	0	0	0	0	44	0	0	0	0	3	1	0	0	0	0	0	2	3	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	556	"AWI"	556	1537	2331	1893	24	0	0	5	0	0	0	6	0	0	24	0	0	0	0	0	0	0	0	0	0	0	62	3	0	0	0	0	0	60	0	33	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	15	22	0	0	0	0	0	0	84	0	0	0	0	4	1	0	0	0	0	0	0	5	2
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	558	"AWI"	558	1543	2342	1902	7	0	0	3	0	0	0	4	0	0	27	0	0	0	0	3	0	0	0	0	0	0	59	2	0	0	0	0	0	82	0	22	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	4	10	0	0	0	0	0	0	86	0	0	0	1	3	0	1	0	0	0	0	1	10	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	560	"AWI"	560	1547	2353	1910	10	0	0	3	0	0	0	2	0	0	14	0	0	0	0	2	0	0	0	0	0	0	36	4	0	0	0	0	0	46	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	25	0	0	0	0	0	0	167	0	0	0	0	1	1	0	0	0	0	0	0	1	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	562	"AWI"	562	1552	2362	1920	4	0	0	4	0	0	0	3	0	0	37	0	0	0	0	0	0	0	0	0	0	0	54	2	0	0	0	0	0	75	0	8	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	1	30	0	0	0	0	0	0	137	0	0	0	0	1	0	0	0	0	1	0	2	8	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	564	"AWI"	564	1562	2371	1927	5	0	0	0	0	0	0	3	0	0	46	0	0	0	0	0	0	0	1	0	0	0	65	3	0	0	0	0	0	144	0	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	9	26	0	0	0	0	0	0	126	0	0	0	0	4	0	0	0	0	0	0	0	3	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	566	"AWI"	566	1568	2380	1937	1	0	0	2	0	0	0	5	0	0	61	0	0	0	0	0	0	0	0	0	0	0	53	7	0	0	0	0	0	61	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	38	0	0	0	0	0	0	141	0	0	0	0	4	0	0	0	0	0	0	1	4	2
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	568	"AWI"	568	1576	2393	1946	6	2	0	1	0	0	0	5	0	0	52	0	0	0	0	0	0	0	20	0	0	0	71	5	0	0	0	0	0	79	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	24	33	0	0	0	0	0	0	93	0	0	0	0	4	0	0	0	0	0	0	0	1	2
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	570	"AWI"	570	1581	2407	1956	6	0	0	1	0	0	0	5	0	0	48	0	0	0	0	0	0	0	1	0	0	0	39	2	0	0	0	0	0	84	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	4	26	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	2	2	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	572	"AWI"	572	1593	2413	1966	4	0	0	3	0	0	0	9	0	0	33	0	0	0	0	0	0	0	0	0	0	0	30	11	0	0	0	0	0	57	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	22	40	0	0	0	0	0	0	39	0	0	0	0	2	0	0	0	0	1	0	3	5	2
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	574	"AWI"	574	1600	2416	1974	16	1	0	1	0	0	0	2	0	0	21	0	0	0	0	1	0	0	0	0	0	0	35	3	0	0	0	0	0	69	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	41	90	0	0	0	0	0	0	43	0	0	0	0	2	0	0	0	0	0	0	2	8	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	576	"AWI"	576	1610	2424	1983	29	3	0	1	0	0	0	2	0	0	26	0	0	0	0	0	0	0	0	0	0	0	29	1	0	0	0	0	0	68	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	29	132	0	56	0	0	0	0	38	0	0	0	0	0	1	0	0	0	0	1	0	10	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	578	"AWI"	578	1618	2432	1993	22	0	0	1	0	0	0	4	0	0	34	0	0	0	0	0	0	0	0	0	0	0	34	4	0	0	0	0	0	53	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	27	142	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	1	0	1	6	2
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	580	"AWI"	580	1626	2442	2004	8	0	0	1	0	0	0	1	0	0	59	0	0	0	0	0	0	0	0	0	0	0	39	3	0	0	0	0	0	94	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	14	0	0	0	0	0	0	130	0	0	0	0	2	0	0	0	0	0	0	0	4	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	582	"AWI"	582	1634	2451	2013	46	0	0	0	0	0	0	1	0	0	29	0	0	0	0	1	0	0	0	0	0	0	22	3	0	0	0	0	0	60	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	66	118	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	3	10	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	584	"AWI"	584	1641	2464	2021	38	1	0	2	0	0	0	3	0	0	27	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	27	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	57	174	0	58	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	2	6	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	586	"AWI"	586	1646	2474	2030	3	0	0	0	0	0	0	5	0	0	126	0	0	0	0	0	0	0	0	0	0	0	51	1	0	0	0	0	0	53	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	58	0	0	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	1	0	7	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	588	"AWI"	588	1652	2482	2039	21	0	0	0	0	0	0	0	0	0	38	0	0	0	0	1	0	0	0	0	0	0	29	3	0	0	0	0	0	38	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	23	185	0	0	0	0	0	0	27	0	0	0	1	1	0	0	0	0	0	0	2	9	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	590	"AWI"	590	1660	2490	2047	4	0	0	1	0	0	0	3	0	0	113	0	0	0	0	0	0	0	0	0	0	0	61	3	0	0	0	0	0	65	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	28	0	0	0	0	0	0	69	0	0	0	0	0	2	0	0	0	0	0	0	0	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	592	"AWI"	592	1666	2502	2056	6	0	0	0	0	0	0	1	0	0	163	0	0	0	0	0	0	0	0	0	0	0	96	2	0	0	0	0	0	50	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	18	0	0	0	0	0	0	60	0	0	0	1	0	0	0	0	0	1	0	0	7	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	594	"AWI"	594	1674	2512	2064	4	0	0	0	0	0	0	1	0	0	132	0	0	0	0	0	0	0	0	0	0	0	64	4	0	0	0	0	0	37	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	1	4	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	596	"AWI"	596	1684	2519	2073	6	0	0	1	0	0	0	3	0	0	144	0	0	0	0	0	0	0	0	0	0	0	77	3	0	0	0	0	0	45	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	34	0	0	0	0	0	0	48	0	0	0	0	2	1	0	0	0	0	0	0	2	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	598	"AWI"	598	1698	2526	2083	0	1	0	1	0	0	0	6	0	0	195	0	0	0	0	0	0	0	0	0	0	0	48	3	0	0	0	0	0	50	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	18	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	2	6	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	600	"AWI"	600	1705	2533	2094	9	0	0	0	0	0	0	1	0	0	96	0	0	0	0	1	0	0	0	0	0	0	80	2	0	0	0	0	0	34	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	5	19	0	0	0	0	0	0	68	0	0	0	1	1	3	0	0	0	1	0	0	2	2
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	602	"AWI"	602	1714	2541	2104	4	1	0	0	0	0	0	3	0	0	97	0	0	0	0	2	0	0	0	0	0	0	75	8	0	0	0	0	0	40	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	7	12	0	0	0	1	0	0	66	0	0	0	0	1	1	0	0	0	0	0	0	2	4
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	604	"AWI"	604	1721	2547	2113	5	1	0	2	0	0	0	5	0	0	109	0	0	0	0	1	0	0	0	0	0	0	69	2	0	0	0	0	0	57	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	29	0	0	0	0	0	0	90	0	0	0	1	0	0	1	0	0	0	0	2	0	2
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	606	"AWI"	606	1729	2558	2121	10	0	0	4	0	0	0	10	0	0	38	0	0	0	0	0	0	0	0	0	0	0	78	5	0	0	0	0	0	64	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	21	0	0	0	0	0	0	92	0	0	0	2	1	0	1	0	0	0	0	0	3	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	608	"AWI"	608	1739	2568	2130	8	0	0	0	0	0	0	8	0	0	71	0	0	0	0	0	0	0	0	0	0	0	68	3	0	0	0	0	0	88	0	17	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	2	18	0	0	0	0	0	0	122	0	0	0	1	4	2	0	0	0	0	0	1	6	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	610	"AWI"	610	1746	2579	2140	6	0	0	1	0	0	0	9	0	0	24	0	1	1	0	3	0	0	0	0	0	0	48	4	0	0	0	0	0	47	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	19	0	0	0	0	0	0	133	0	0	0	0	9	0	0	0	0	1	0	1	3	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	612	"AWI"	612	1755	2586	2148	2	3	64	1	0	0	0	16	0	0	49	0	0	0	0	0	0	0	0	0	0	0	55	2	0	0	0	0	0	69	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	11	0	0	0	0	0	0	127	0	0	0	1	0	0	0	0	0	0	0	0	2	4
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	614	"AWI"	614	1762	2599	2159	9	0	0	4	0	0	0	5	0	0	40	0	0	0	0	0	0	0	0	0	0	0	48	9	0	0	0	0	0	66	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	20	0	0	0	0	0	0	167	0	0	0	0	1	0	0	0	0	0	0	0	1	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	616	"AWI"	616	1769	2607	2167	3	0	0	5	0	0	0	5	0	0	33	0	0	0	0	0	0	0	0	0	0	0	57	10	0	0	0	0	0	63	0	16	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	12	0	0	0	0	0	0	120	0	0	0	0	2	2	0	0	0	0	0	1	4	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	618	"AWI"	618	1776	2616	2175	15	0	0	1	0	0	0	16	0	0	33	0	0	0	0	0	0	0	0	0	0	0	52	15	0	0	0	0	0	73	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	14	0	0	0	0	0	0	194	0	0	0	4	3	1	0	0	0	0	0	0	2	2
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	620	"AWI"	620	1787	2621	2185	11	1	0	0	0	0	0	7	0	0	40	0	0	0	0	1	0	0	0	0	0	0	52	6	0	0	0	0	0	79	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	24	0	0	0	0	0	0	153	0	0	0	0	5	1	1	0	0	0	0	0	9	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	622	"AWI"	622	1796	2628	2194	8	1	0	2	0	0	0	1	0	0	25	0	0	1	0	1	0	0	0	0	0	0	26	2	0	0	0	0	0	39	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	68	0	0	0	0	1	0	0	0	0	0	0	0	2	2
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	624	"AWI"	624	1809	2638	2202	13	0	0	1	0	0	0	5	0	0	60	0	0	0	0	0	0	0	0	0	0	0	58	2	0	0	0	0	0	75	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	14	0	0	0	0	0	0	135	0	0	0	0	1	2	0	0	0	0	0	0	3	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	626	"AWI"	626	1819	2645	2211	11	0	0	0	0	0	0	6	0	0	56	0	0	0	0	1	0	0	0	0	0	0	61	5	0	0	0	0	0	114	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	172	0	0	0	0	3	2	0	0	0	0	0	2	4	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	628	"AWI"	628	1826	2652	2219	15	1	0	1	0	0	0	5	0	0	50	0	0	0	0	1	0	0	0	0	0	0	55	2	0	0	0	0	0	112	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	14	0	0	0	0	0	0	157	0	0	0	0	1	2	0	0	0	0	0	0	0	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	630	"AWI"	630	1832	2661	2230	15	1	0	0	0	0	0	0	0	0	83	0	0	1	0	0	0	0	0	0	0	0	65	1	0	0	0	0	0	133	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	9	12	0	0	0	0	0	0	61	0	0	0	1	0	0	1	0	0	0	0	0	2	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	632	"AWI"	632	1840	2674	2240	13	2	0	1	0	0	0	1	0	0	63	0	0	0	0	0	0	0	0	0	0	0	59	1	0	0	0	0	0	113	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	11	0	0	0	0	0	1	153	0	0	0	0	3	0	1	0	0	1	0	1	1	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	634	"AWI"	634	1845	2685	2249	23	0	0	0	0	0	0	7	0	0	50	0	0	0	0	0	0	0	0	0	0	0	71	1	0	0	0	0	0	113	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	18	0	0	0	1	0	0	137	0	0	0	0	1	0	0	0	0	0	0	0	1	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	636	"AWI"	636	1851	2698	2260	10	1	0	1	0	0	0	4	0	0	63	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	95	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	6	21	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	7	2
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	638	"AWI"	638	1857	2707	2269	9	1	0	1	0	0	0	2	0	0	69	0	0	0	0	2	0	0	0	0	0	0	73	1	0	0	0	0	0	68	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	20	0	0	0	1	0	0	145	0	0	0	2	0	2	0	0	0	0	0	1	3	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	640	"AWI"	640	1862	2715	2279	9	0	0	0	0	0	1	5	0	0	43	0	0	0	0	1	0	0	0	0	0	0	50	2	0	0	0	0	0	97	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	20	0	0	0	1	0	0	97	0	0	0	0	0	0	0	0	0	1	0	1	5	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	642	"AWI"	642	1870	2724	2289	7	1	0	0	0	0	0	6	0	0	57	0	0	0	0	1	0	0	0	0	0	0	52	5	0	0	0	0	0	112	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	32	0	0	0	0	0	0	107	0	0	0	0	1	1	0	0	0	1	0	1	9	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	644	"AWI"	644	1878	2730	2298	6	0	0	3	0	0	0	8	0	0	71	0	0	0	0	1	0	0	0	0	0	0	77	6	1	0	0	0	0	95	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	6	17	0	0	0	0	0	0	119	0	0	0	1	1	1	1	0	0	1	0	0	10	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	646	"AWI"	646	1888	2740	2306	9	0	0	0	0	0	0	4	0	0	82	0	0	0	0	0	0	0	0	0	0	0	50	3	0	0	0	0	0	200	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	19	0	0	0	0	0	0	121	0	0	0	0	1	0	0	0	0	0	0	2	10	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	648	"AWI"	648	1898	2752	2314	6	0	0	0	0	0	0	7	0	0	71	0	0	0	0	0	0	0	0	0	0	0	75	3	0	0	0	0	0	97	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	11	0	0	0	0	0	0	66	0	0	0	0	0	1	0	0	0	0	0	1	7	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	650	"AWI"	650	1909	2757	2323	11	0	0	0	0	0	0	3	0	0	110	0	0	0	0	0	0	0	0	0	0	0	63	9	0	0	0	0	0	87	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	15	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	1	5	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	652	"AWI"	652	1919	2768	2332	10	0	0	0	0	0	0	2	0	0	85	0	0	0	0	1	0	0	0	0	0	0	63	3	0	0	0	0	0	122	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	11	0	0	0	0	0	0	51	0	0	0	1	0	3	0	0	0	1	0	0	6	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	654	"AWI"	654	1930	2780	2341	8	1	0	0	0	0	0	3	0	0	115	0	0	0	0	0	0	0	0	0	0	0	75	4	0	0	0	0	0	90	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	16	0	0	0	0	0	0	71	0	0	0	0	1	0	0	0	0	0	0	0	6	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	656	"AWI"	656	1939	2790	2352	8	0	0	0	0	0	0	3	0	0	107	0	0	0	0	3	0	0	0	0	0	0	67	1	0	0	0	0	0	95	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	21	0	0	0	0	0	0	69	0	0	0	0	1	0	0	0	0	1	0	2	7	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	658	"AWI"	658	1948	2797	2360	7	1	0	0	0	0	0	3	0	0	138	0	0	0	0	0	0	0	0	0	0	0	52	2	0	0	0	0	0	118	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	9	0	0	0	0	0	0	91	0	0	0	0	1	1	0	0	0	0	0	0	7	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	660	"AWI"	660	1955	2806	2371	8	1	0	0	0	0	0	5	0	0	27	0	0	0	0	0	0	0	0	0	0	0	75	4	0	0	0	0	0	85	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	129	0	0	0	0	2	0	1	0	0	0	0	0	6	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	662	"AWI"	662	1961	2817	2384	3	0	0	0	0	0	0	3	0	0	78	0	0	0	1	0	0	0	0	0	0	0	56	2	0	0	0	0	0	82	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	15	0	0	0	0	0	0	68	0	0	0	0	1	0	0	0	0	0	0	1	11	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	664	"AWI"	664	1967	2835	2394	8	1	0	1	0	0	0	8	0	0	98	0	0	1	0	2	0	0	0	0	0	0	76	4	0	0	0	0	0	93	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	12	0	0	0	0	0	0	48	0	0	0	0	0	2	0	0	0	0	0	3	4	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	666	"AWI"	666	1979	2842	2402	12	0	0	1	0	0	0	3	0	0	112	0	0	0	0	0	0	0	0	0	0	0	63	5	0	0	0	0	0	89	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	8	0	0	0	0	0	0	87	0	0	0	1	2	1	0	0	0	0	0	2	5	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	668	"AWI"	668	1988	2848	2409	6	0	0	0	0	0	0	3	0	0	96	0	0	0	0	1	0	0	0	0	0	0	84	7	0	0	0	0	0	80	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	9	0	0	0	0	0	0	61	0	0	0	0	1	1	0	0	0	1	0	0	11	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	670	"AWI"	670	1997	2855	2419	14	1	0	0	0	0	0	2	0	0	65	0	0	0	0	1	0	0	0	0	0	0	70	3	0	0	0	0	0	73	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	5	10	0	0	0	0	0	0	62	0	0	0	1	1	1	0	0	0	0	0	1	3	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	672	"AWI"	672	2007	2866	2429	10	2	0	0	0	0	0	9	0	0	88	0	0	0	0	0	0	0	0	0	0	0	95	2	0	0	0	0	0	60	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	15	0	0	0	0	0	0	86	0	0	0	1	0	2	0	0	0	0	0	0	9	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	674	"AWI"	674	2019	2879	2438	8	0	0	0	0	0	0	1	0	0	80	0	1	0	0	0	0	0	0	0	0	0	79	4	0	0	0	0	0	97	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	9	17	0	0	0	0	0	0	76	0	0	0	1	0	0	0	0	0	0	0	0	6	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	676	"AWI"	676	2029	2887	2447	13	0	0	0	0	0	0	7	0	0	110	0	0	0	0	0	0	0	0	0	0	0	96	7	0	0	0	0	0	63	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	7	0	0	0	0	0	0	58	0	0	0	0	0	0	1	0	0	0	0	1	10	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	678	"AWI"	678	2037	2895	2456	11	0	0	0	0	0	0	4	0	0	78	0	0	0	0	0	0	0	0	0	0	0	74	4	0	0	0	0	0	82	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	14	0	0	0	0	0	0	63	0	0	0	0	0	2	0	0	0	0	0	0	5	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	680	"AWI"	680	2046	2905	2465	5	0	0	0	0	0	0	2	0	0	94	0	0	0	0	1	0	0	0	0	0	0	83	3	0	0	0	0	0	92	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	15	0	0	0	0	0	0	69	0	0	0	1	0	2	1	0	0	0	0	0	3	1
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	682	"AWI"	682	2050	2917	2474	5	1	0	0	0	0	0	3	0	0	89	0	0	0	0	0	0	0	0	0	0	0	99	4	0	0	0	0	0	76	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	60	0	0	0	0	0	1	1	0	0	1	0	1	6	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	684	"AWI"	684	2057	2927	2485	5	3	0	0	0	0	0	3	0	0	98	0	0	0	0	1	0	0	0	0	0	0	86	2	0	0	0	0	0	87	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	16	0	0	0	0	0	0	73	0	0	0	0	0	2	0	0	0	0	0	1	2	0
24234	42649	"Hornstaad-Hörnle"	47.693686	9.005356	686	"AWI"	686	2066	2940	2493	11	1	0	0	0	0	0	2	0	0	178	0	0	0	0	0	0	0	0	0	0	0	106	2	0	0	0	0	0	80	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	15	0	0	0	0	0	0	50	0	0	0	0	1	0	0	0	0	2	0	1	2	0
