"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Melanthiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15698	24080	"Dossaccio Bormio"	46.469994	10.336228	10	"AWI"	10	-43	468	131	0.444444444444444	0	19.5555555555556	0.444444444444444	0	0	0	1.77777777777778	0	4.44444444444444	0	0	0	0	0.444444444444444	1.33333333333333	0	0	33.3333333333333	0	0	0	1.33333333333333	0	0	0	0.888888888888889	0	0	4	0	0	0	0	0	26.6666666666667	0	0	0	0	0	0	3.11111111111111	0.444444444444444	0	0	0.444444444444444	0.444444444444444	0	0	0	0	0	0.888888888888889	0
15698	24080	"Dossaccio Bormio"	46.469994	10.336228	20	"AWI"	20	-21	956	281	0.980392156862745	0	18.2352941176471	0	0.588235294117647	0	0	1.37254901960784	0	9.2156862745098	0.196078431372549	0.196078431372549	0	0	0.392156862745098	0.784313725490196	0	0	18.4313725490196	0	0	0	4.31372549019608	0	0.392156862745098	0	0.980392156862745	0	0	4.11764705882353	0	0	0	0	0	12.5490196078431	20.3921568627451	0	0	0	0	0	5.09803921568627	0.392156862745098	0	0	0.784313725490196	0.392156862745098	0	0	0	0	0	0.196078431372549	0
15698	24080	"Dossaccio Bormio"	46.469994	10.336228	40	"AWI"	40	111	1598	602	2.05128205128205	0	21.025641025641	0	0	0	0	0.512820512820513	0	9.74358974358974	0	0.512820512820513	0	0	0	0	0	2.56410256410256	5.12820512820513	0	0	0	3.07692307692308	0	0	0	0	0	0	2.56410256410256	0	0	0	0	0	48.7179487179487	0	0	0	0	0	0	3.07692307692308	0	0	0	0	0	0	1.02564102564103	0	0	0	0	0
15698	24080	"Dossaccio Bormio"	46.469994	10.336228	50	"AWI"	50	187	1804	783	0.210084033613445	0.210084033613445	26.0504201680672	0	0.210084033613445	0	0	1.68067226890756	0	19.1176470588235	0.420168067226891	0.210084033613445	0	0	0	0.210084033613445	0	4.6218487394958	3.57142857142857	0	0	0	2.10084033613445	0	0	0	0	0	0	2.73109243697479	0	0	0	0	0	26.2605042016807	7.35294117647059	0	0	0	0	0	3.57142857142857	0.210084033613445	0	0	0.210084033613445	0.210084033613445	0	0	0.210084033613445	0	0.420168067226891	0	0.210084033613445
15698	24080	"Dossaccio Bormio"	46.469994	10.336228	70	"AWI"	70	392	2222	1138	0.326797385620915	0	47.3856209150327	0	1.96078431372549	0	0.326797385620915	1.30718954248366	0	9.80392156862745	0	0.326797385620915	0	0	0	0	0.326797385620915	2.61437908496732	5.55555555555556	0	0	2.94117647058824	0.980392156862745	0.980392156862745	0	0	0	1.96078431372549	0.326797385620915	1.96078431372549	0	0	0	0	0	16.0130718954248	0	0	0	0	0	0	1.63398692810458	0.980392156862745	0	0.65359477124183	0.326797385620915	0.326797385620915	0	0.326797385620915	0	0	0	0.326797385620915	0.326797385620915
15698	24080	"Dossaccio Bormio"	46.469994	10.336228	90	"AWI"	90	587	2604	1528	1.34874759152216	0	21.5799614643545	0.192678227360308	0.770712909441233	0	0	1.15606936416185	0	2.11946050096339	0.385356454720617	0	0	0	0	0	0.192678227360308	0	23.5067437379576	0	0	0	2.89017341040462	0	0	0	0	0.192678227360308	0	3.08285163776493	0	0.192678227360308	0	0	0	34.1040462427746	0	0	0	0	0	0	3.27552986512524	1.73410404624277	0	0	1.73410404624277	0	0.192678227360308	1.15606936416185	0.192678227360308	0	0	0	0
15698	24080	"Dossaccio Bormio"	46.469994	10.336228	110	"AWI"	110	943	2889	1913	1.3671875	0	21.875	0.1953125	0.1953125	0	0	0.9765625	0	8.0078125	0	0.1953125	0	0	0.390625	0	0	1.5625	23.046875	0	0	0	1.3671875	0	0	0	0	0.1953125	0	3.7109375	0	0	0	0	0	33.3984375	0	0	0	0	0	0	2.34375	0.1953125	0	0	0.78125	0	0	0	0	0	0.1953125	0	0
15698	24080	"Dossaccio Bormio"	46.469994	10.336228	130	"AWI"	130	1245	3206	2269	1.0593220338983	0	26.6949152542373	0	0.635593220338983	0.211864406779661	0	0.847457627118644	0	5.50847457627119	0	0	0	0	0.211864406779661	0.211864406779661	0.211864406779661	0.847457627118644	9.74576271186441	0	0	0	1.48305084745763	0.211864406779661	0	0	0	0.211864406779661	0	2.33050847457627	0	0	0.211864406779661	0	0	23.728813559322	15.2542372881356	0	0	0	0	0	4.02542372881356	0.635593220338983	0	0	4.23728813559322	0	0	0	0.211864406779661	0	0	1.27118644067797	0
15698	24080	"Dossaccio Bormio"	46.469994	10.336228	150	"AWI"	150	1512	3442	2646	2.07253886010363	0	19.8186528497409	0.259067357512953	0.906735751295337	0.129533678756477	0	0.77720207253886	0	3.62694300518135	0.129533678756477	0.129533678756477	0	0	0.38860103626943	0	0.129533678756477	1.03626943005181	15.5440414507772	0	0	0.38860103626943	1.6839378238342	0	0	0.129533678756477	0	0.518134715025907	0	1.42487046632124	0	0	0	0	0	31.2176165803109	12.4352331606218	0	0	0	0	0	3.36787564766839	0.647668393782383	0	0	2.59067357512953	0	0	0	0.259067357512953	0	0.259067357512953	0.129533678756477	0
15698	24080	"Dossaccio Bormio"	46.469994	10.336228	170	"AWI"	170	2015	3587	3000	5.21327014218009	0.355450236966825	8.05687203791469	0.118483412322275	0.829383886255924	0	0	0.710900473933649	0	4.38388625592417	0	0	0	0	0	0	0	0.592417061611374	23.696682464455	0	0	0	0.947867298578199	0.23696682464455	0	0.118483412322275	0	0.118483412322275	0	1.30331753554502	0	0	0	0	0	29.6208530805687	18.6018957345972	0	0	0	0	0	4.14691943127962	0.118483412322275	0	0	0.23696682464455	0.118483412322275	0	0	0	0	0.118483412322275	0.118483412322275	0.23696682464455
