"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Tamarix"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	32.5	"AWI"	32.5	1311	1770	1544.5	86	1	18	0	1	0	1	0	16	1	0	0	3	0	0	0	0	0	25	12	2	0	0	0	124	0	1	0	0	0	0	0	0	0	0	5	0	0	95	14	13	0	0	0	0	0	46	0	10	0	0	1	7	1	0	0	1	0	0	1	0	2	0	1	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	35	"AWI"	35	1520	1821	1649	68	2	18	1	2	0	1	0	35	1	1	1	0	0	0	0	0	0	8	2	0	0	0	0	114	0	2	0	0	0	0	0	0	0	0	7	0	0	30	5	0	0	0	0	0	1	46	0	7	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	37.5	"AWI"	37.5	1626	1920.5	1769	71	0	42	1	1	0	1	0	76	1	0	0	2	0	0	0	0	0	24	4	0	0	0	0	83	0	2	0	0	0	0	0	0	0	0	5	0	0	51	8	6	0	0	0	0	1	33	0	8	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	40	"AWI"	40	1667	2098	1884	114	1	5	1	1	0	1	0	30	1	0	0	0	0	0	0	0	0	5	1	0	0	0	0	91	0	2	0	0	0	0	0	0	0	0	2	0	0	119	12	0	0	0	0	0	0	29	0	3	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	42.5	"AWI"	42.5	1772	2119.5	1939.5	142	3	7	1	1	0	3	0	5	0	1	0	1	0	0	0	0	0	5	1	0	0	0	0	77	0	1	0	0	0	0	0	1	0	0	1	0	0	77	3	10	0	0	0	0	0	30	0	2	0	0	1	2	1	0	0	1	0	0	1	0	2	0	1	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	45	"AWI"	45	1850	2154	1999	103	2	15	0	0	0	3	0	11	0	0	0	0	0	0	0	1	0	12	4	0	0	0	0	127	0	4	0	0	0	0	0	0	0	0	5	0	0	60	6	0	0	0	0	0	0	42	0	6	0	0	0	2	1	0	0	0	0	0	0	0	7	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	47.5	"AWI"	47.5	1900	2210	2056	95	0	19	1	1	0	1	0	15	0	0	0	2	0	0	0	0	0	14	4	0	0	0	0	126	0	5	0	2	0	0	0	1	0	0	4	0	0	52	7	0	0	0	0	0	1	43	0	6	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	50	"AWI"	50	1935	2297	2113	119	0	20	0	1	0	1	0	13	0	0	0	0	0	1	0	0	0	13	2	0	0	0	0	124	0	1	0	0	0	0	0	1	0	0	4	0	0	26	3	4	0	0	0	0	0	42	0	7	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	52.5	"AWI"	52.5	1971	2321	2142	97	0	12	0	1	0	2	0	27	0	1	0	1	0	0	0	0	0	27	4	0	0	0	0	122	0	1	0	0	0	0	0	0	0	0	3	0	0	40	11	0	0	0	0	0	0	59	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	55	"AWI"	55	1997	2354	2170	115	0	24	0	2	0	0	0	25	0	0	0	1	0	0	0	0	0	28	4	0	0	0	0	193	0	3	0	0	0	0	0	0	0	0	5	0	0	31	4	0	0	0	0	0	0	42	0	8	0	0	0	3	1	0	0	0	0	0	0	1	6	1	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	57.5	"AWI"	57.5	2014	2401.5	2197.5	71	0	35	0	0	0	2	0	26	0	1	0	2	0	0	0	0	0	30	1	0	0	0	0	116	0	7	0	1	0	0	0	1	0	0	1	0	0	63	13	10	0	0	0	0	0	13	0	6	0	0	1	5	2	0	0	0	0	0	1	0	4	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	60	"AWI"	60	2029	2456	2224	84	1	13	0	1	0	1	0	12	1	0	0	0	0	0	0	0	0	14	3	0	0	0	0	127	0	3	0	0	0	0	0	0	0	0	0	0	0	40	2	5	0	0	0	0	1	19	0	6	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	62.5	"AWI"	62.5	2062.5	2475	2253.5	79	1	22	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	18	4	0	0	0	0	127	0	3	0	0	0	0	0	0	0	0	1	0	0	71	5	0	0	0	0	0	0	18	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	65	"AWI"	65	2089	2501	2283	81	0	20	1	0	0	2	0	5	1	0	0	0	0	1	0	0	0	15	2	0	0	0	0	121	0	4	0	0	0	1	0	0	0	0	1	0	1	49	15	0	0	0	0	0	0	27	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	67.5	"AWI"	67.5	2106	2532	2310	93	1	24	1	1	0	2	0	23	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	162	0	6	0	0	0	0	0	0	0	0	1	0	0	82	2	0	0	0	0	0	1	19	0	2	0	0	0	1	1	0	0	0	0	0	1	0	3	1	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	70	"AWI"	70	2119	2574	2338	222	0	33	1	0	0	2	0	42	0	0	0	2	0	0	0	0	0	11	3	0	0	0	0	223	0	15	0	0	0	0	0	0	0	0	1	0	0	123	5	11	0	0	0	0	0	45	0	3	0	0	0	3	1	0	0	0	0	0	1	0	5	0	0	1
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	72.5	"AWI"	72.5	2161.5	2591	2366.5	86	1	24	1	0	0	1	0	34	0	0	0	1	0	0	0	0	0	16	2	0	0	0	0	119	0	2	0	0	0	0	0	0	0	0	0	0	0	45	6	0	0	0	0	0	0	11	0	6	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	76	"AWI"	76	2205	2618	2410	140	0	12	0	1	0	1	0	6	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	84	0	0	0	1	0	0	0	0	0	0	1	0	0	125	6	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	77.5	"AWI"	77.5	2217.5	2634	2428.5	177	2	28	1	0	0	1	0	9	3	0	0	0	0	0	0	1	0	17	1	0	0	0	0	152	0	5	0	1	0	0	0	0	0	0	4	0	0	79	1	0	0	0	0	0	0	54	0	4	0	0	0	5	1	0	0	1	0	0	0	1	4	1	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	80	"AWI"	80	2239	2669	2458	124	1	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	116	0	3	0	0	0	0	0	0	0	0	2	0	0	48	3	5	0	0	0	0	0	27	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	82.5	"AWI"	82.5	2290.5	2680.5	2484.5	240	0	24	2	1	0	0	0	26	0	1	0	0	0	0	0	0	0	52	1	0	0	0	0	273	0	6	0	1	0	0	0	0	0	0	1	0	0	114	8	0	0	0	0	0	0	43	0	1	0	0	1	0	0	0	1	0	0	0	0	3	2	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	85	"AWI"	85	2335	2694	2515	89	0	25	1	1	0	0	0	20	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	187	0	4	0	1	0	0	0	0	0	0	2	0	0	18	1	0	0	0	0	0	0	18	0	7	0	0	0	1	2	0	0	1	0	0	1	1	1	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	87.5	"AWI"	87.5	2361.5	2713	2546	96	1	28	0	0	0	2	0	32	1	0	0	0	0	0	0	0	0	26	1	0	0	0	0	184	0	3	0	0	0	0	0	0	0	0	1	0	0	30	3	0	0	0	0	0	0	29	0	1	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	90	"AWI"	90	2381	2739	2577	106	1	23	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	171	0	2	0	0	0	0	0	0	0	0	1	0	0	33	2	0	0	0	0	0	1	30	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	91	"AWI"	91	2395	2748	2589	126	0	10	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	7	4	0	0	0	0	168	0	3	0	0	0	0	0	0	0	0	3	0	0	79	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	92.5	"AWI"	92.5	2412	2775	2607	82	1	28	2	1	0	1	0	10	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	145	0	5	0	0	0	0	0	1	0	0	5	0	0	47	2	0	0	0	0	0	0	27	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	95	"AWI"	95	2433	2831	2639	87	0	18	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	212	0	6	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	1	27	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	97.5	"AWI"	97.5	2448.5	2897.5	2668	117	1	26	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	23	1	0	0	0	0	260	0	5	0	0	0	0	0	0	0	0	4	0	0	56	3	0	11	0	0	0	1	45	0	1	0	0	1	1	1	0	0	0	0	0	0	1	3	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	100	"AWI"	100	2461	2974	2693	94	0	15	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	174	0	2	0	0	0	0	0	0	0	0	2	0	0	45	8	0	0	0	0	0	0	28	0	7	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	1
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	102.5	"AWI"	102.5	2491	3006	2725	172	1	21	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	17	5	0	0	0	0	188	0	1	0	0	0	0	0	0	0	0	2	0	0	48	5	0	0	0	0	0	0	32	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	105	"AWI"	105	2511	3044	2757	101	0	17	1	1	0	1	0	17	0	0	0	1	0	1	0	0	0	16	2	0	0	0	0	146	1	1	0	0	0	0	0	0	0	0	2	0	0	39	2	6	0	0	0	0	0	35	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	0	1	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	107.5	"AWI"	107.5	2528	3093.5	2785.5	80	1	10	0	0	0	0	0	8	1	0	0	2	0	0	0	0	0	27	7	0	0	0	0	96	0	3	0	0	0	1	0	0	0	0	5	0	0	43	92	5	0	0	0	0	0	30	0	1	0	0	2	2	0	0	0	1	0	0	0	0	2	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	110	"AWI"	110	2542	3158	2815	99	1	20	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	143	0	4	0	0	0	0	0	0	0	0	0	0	0	36	5	0	9	0	0	0	0	23	0	3	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	112.5	"AWI"	112.5	2574	3187.5	2844	131	2	15	0	1	0	0	0	12	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	161	0	1	0	0	0	0	0	0	0	0	0	0	0	62	3	0	0	0	0	0	2	25	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	115	"AWI"	115	2596	3221	2875	87	2	12	0	1	0	1	0	18	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	173	0	2	0	0	0	0	0	0	0	0	1	0	0	33	2	0	0	0	0	0	0	16	0	9	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	117.5	"AWI"	117.5	2615.5	3269	2908	136	2	27	1	1	0	4	0	16	1	0	0	1	0	0	0	0	0	39	1	0	0	0	0	198	0	6	0	0	0	0	0	0	0	0	2	0	0	59	2	0	0	0	0	0	0	46	0	1	0	0	0	1	1	0	0	0	0	0	0	0	4	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	120	"AWI"	120	2633	3325	2938	172	2	16	0	1	0	1	0	18	0	0	0	0	0	1	0	0	0	21	7	0	0	0	0	105	0	3	0	0	0	0	0	0	0	0	1	0	0	80	5	0	0	0	0	0	0	35	0	1	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	122.5	"AWI"	122.5	2660	3351.5	2968.5	172	4	52	0	0	0	1	0	53	1	0	0	0	0	0	0	0	0	30	2	0	0	0	0	171	0	10	0	0	0	0	0	0	0	0	0	0	0	119	3	0	0	0	0	0	0	27	0	1	1	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	125	"AWI"	125	2683	3384	3000	93	3	38	1	0	0	0	0	27	1	0	0	0	0	0	0	0	0	25	2	0	0	0	0	133	0	2	0	0	0	0	0	0	0	0	1	0	0	39	2	2	0	0	0	0	0	36	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	127.5	"AWI"	127.5	2701	3422.5	3031	121	2	45	1	1	0	4	0	20	0	0	0	0	0	0	0	1	0	24	4	0	0	0	0	226	0	7	0	0	0	0	0	0	0	0	0	0	0	85	1	0	0	0	0	0	0	44	0	7	0	0	0	1	1	0	0	0	0	0	0	1	3	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	130	"AWI"	130	2719	3470	3060	14	1	33	1	1	0	3	0	30	1	0	0	2	0	0	0	0	0	46	14	0	0	0	0	113	0	27	0	0	0	0	0	1	0	0	1	0	0	10	0	0	0	0	0	0	1	73	0	0	0	0	2	5	2	0	0	0	0	0	0	0	5	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	132.5	"AWI"	132.5	2750.5	3492	3090.5	101	1	102	0	0	0	4	0	14	0	0	0	0	0	0	0	1	0	45	7	0	0	0	0	194	0	19	0	0	0	0	0	0	0	0	1	0	0	63	7	0	0	0	0	0	0	24	1	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	135	"AWI"	135	2776	3522	3122	63	5	50	0	2	0	2	0	26	0	0	0	1	0	0	0	0	0	47	1	0	0	0	0	187	0	1	0	6	0	0	0	0	0	0	1	0	0	34	0	7	0	0	0	0	0	31	0	9	0	0	0	1	0	0	0	0	0	0	0	2	6	0	0	1
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	137.5	"AWI"	137.5	2796.5	3561	3152	76	2	26	0	0	0	4	0	16	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	126	0	8	0	0	0	0	0	0	0	0	0	0	0	33	1	0	0	0	0	0	0	39	2	2	0	0	1	4	1	0	0	0	0	0	0	1	4	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	140	"AWI"	140	2815	3604	3184	69	1	29	0	0	0	1	0	19	0	0	0	1	0	0	0	0	0	22	6	0	0	0	0	166	0	6	0	0	0	0	0	0	0	0	0	0	0	23	1	0	0	0	0	0	0	41	0	4	0	0	2	1	2	0	0	0	0	0	1	0	3	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	142.5	"AWI"	142.5	2851.5	3629	3216	85	4	40	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	195	0	7	0	0	0	0	0	0	0	0	0	0	0	71	6	0	0	0	0	0	0	34	3	2	0	0	0	1	1	0	0	0	0	0	1	4	8	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	145	"AWI"	145	2880	3661	3251	96	2	30	0	2	1	1	0	23	0	0	0	0	0	0	0	0	0	30	5	0	0	0	0	207	0	10	0	0	0	0	0	1	0	0	1	0	0	38	3	9	0	0	0	0	0	42	0	11	0	0	0	2	5	0	0	0	0	0	0	2	11	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	147.5	"AWI"	147.5	2902.5	3696.5	3284	74	4	15	2	1	0	1	0	16	1	0	0	0	0	0	0	0	0	24	5	0	0	0	0	154	0	16	0	0	0	0	0	0	0	0	0	0	0	45	1	2	0	0	0	0	1	36	0	3	0	0	0	0	3	0	0	0	0	1	0	2	5	1	1	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	150	"AWI"	150	2921	3739	3315	61	3	25	1	0	1	1	0	22	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	207	0	9	0	0	0	0	0	0	0	0	0	0	0	15	3	0	7	0	0	0	0	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	152.5	"AWI"	152.5	2957	3767	3346.5	57	1	34	0	0	0	1	0	28	0	0	0	0	0	0	0	1	0	23	3	0	0	0	0	239	0	10	0	0	0	0	0	0	0	0	0	0	0	20	3	4	0	0	0	1	1	48	0	3	0	0	0	0	1	0	0	0	0	1	1	1	9	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	155	"AWI"	155	2991	3795	3378	92	1	22	0	0	0	2	0	22	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	146	0	13	0	0	0	0	0	0	0	0	0	0	0	38	1	0	0	0	0	0	0	24	0	3	0	0	0	0	1	0	0	0	0	0	0	2	6	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	157.5	"AWI"	157.5	3015	3826.5	3411	47	2	18	0	1	0	0	0	15	0	1	0	0	0	0	0	0	0	30	15	0	0	0	0	223	0	6	0	0	0	0	0	0	0	0	0	0	0	36	3	0	0	0	0	0	0	44	0	1	0	0	0	0	2	0	0	0	0	1	0	2	8	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	160	"AWI"	160	3038	3874	3444	110	3	21	0	0	0	2	0	13	2	0	0	0	0	0	0	0	0	18	3	0	0	0	0	190	0	14	0	1	0	0	0	0	0	0	0	0	0	35	1	0	0	0	1	0	0	37	0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	165	"AWI"	165	3114	3926	3509	70	2	26	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	201	0	12	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	170	"AWI"	170	3166	4003	3572	42	2	27	0	1	0	0	0	35	0	0	0	0	0	0	0	0	0	40	15	0	0	0	0	150	0	18	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	32	0	1	0	0	0	1	2	0	0	0	0	0	0	2	8	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	175	"AWI"	175	3230	4053	3633	36	2	20	0	2	0	1	0	31	1	1	0	0	0	0	0	0	0	34	8	0	0	0	0	156	0	14	0	0	0	0	0	0	0	0	0	0	0	22	2	0	0	0	0	0	0	42	0	2	0	0	0	3	2	1	0	0	0	0	2	1	9	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	180	"AWI"	180	3276	4115	3696	139	2	22	1	2	0	2	0	17	0	0	0	0	0	0	0	0	0	48	8	0	0	0	0	160	0	19	0	0	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0	42	0	1	0	0	0	1	1	0	0	0	0	0	0	4	8	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	185	"AWI"	185	3357	4160	3762	96	1	15	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	41	14	0	0	0	0	125	0	15	0	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	45	0	2	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	190	"AWI"	190	3412	4225	3828	128	3	20	1	0	0	1	0	14	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	206	0	4	0	0	0	0	0	0	0	0	0	0	0	19	1	0	0	0	0	0	0	28	0	0	0	0	0	1	1	0	0	0	0	0	0	3	5	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	195	"AWI"	195	3485	4270	3889	94	1	29	0	5	0	2	0	23	0	1	0	0	0	0	0	0	0	19	5	0	0	0	0	169	0	10	0	0	0	0	0	0	0	0	0	0	0	20	7	0	0	0	0	0	0	52	0	4	0	0	0	0	4	0	0	0	0	1	0	2	11	0	0	0
