"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3455	4472	"Syrjälänsuo"	61.21667	28.11667	25	"AWI"	25	235	1256	732	0	5.71992110453649	0	0.0986193293885602	0.29585798816568	0	52.0710059171598	0	0	0	0	0	0.591715976331361	0.986193293885602	0	0.394477317554241	0	0	0	0	0	0	0	0	0	1.08481262327416	35.7001972386588	0	0.0986193293885602	0	0	0	0	0	0	0	0	0	0	0	2.36686390532544	0.591715976331361	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	27.5	"AWI"	27.5	270.5	1305	823	0.0977517106549365	5.76735092864125	0.0977517106549365	0	0.0977517106549365	0	51.9061583577713	0	0	0	0	0	0.586510263929619	0.879765395894428	0	1.36852394916911	0	0	0	0	0	0	0	0	0	1.95503421309873	31.7693059628544	0	0	0	0	0.0977517106549365	0	0	0	0	0	0.0977517106549365	0	0	3.71456500488759	1.56402737047898	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	30	"AWI"	30	307	1382	900	0	6.99507389162562	0.0985221674876847	0.0985221674876847	0	0	54.2857142857143	0	0	0	0	0	0.591133004926108	0.591133004926108	0	0.295566502463054	0	0	0	0	0	0	0	0	0	1.47783251231527	31.9211822660099	0	0	0	0	0.295566502463054	0	0	0	0	0	0	0	0	2.66009852216749	0.689655172413793	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	32.5	"AWI"	32.5	504.5	1407.5	990.5	0	8.11078140454995	0	0	0.29673590504451	0	50.9396636993076	0	0	0	0	0	0.0989119683481701	0.39564787339268	0	0.29673590504451	0	0	0	0	0	0	0	0	0.0989119683481701	2.17606330365974	34.7181008902077	0	0	0	0	0.39564787339268	0	0.0989119683481701	0	0	0.0989119683481701	0	0	0	2.07715133531157	0.19782393669634	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	35	"AWI"	35	652	1441	1084	0	5.26829268292683	0	0	0.195121951219512	0	33.4634146341463	0	0	0	0	0	0.292682926829268	0.292682926829268	0	0.292682926829268	0	0	0	0	0	0.0975609756097561	0	0	0	5.26829268292683	53.5609756097561	0	0	0	0	0.292682926829268	0	0	0	0	0	0.0975609756097561	0	0	0.878048780487805	0	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	37.5	"AWI"	37.5	747.5	1479.5	1184.5	0	4.76190476190476	0	0	0.0992063492063492	0	33.531746031746	0	0	0	0	0	0.0992063492063492	0.595238095238095	0	0.198412698412698	0	0	0	0	0	0	0	0.0992063492063492	0	4.26587301587302	55.8531746031746	0	0	0	0	0.297619047619048	0	0	0	0	0.0992063492063492	0	0	0	0.0992063492063492	0	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	40	"AWI"	40	824	1565	1284	0	4.25742574257426	0	0	0.198019801980198	0	25.1485148514851	0	0	0	0	0	0.396039603960396	0.297029702970297	0	0.099009900990099	0	0	0	0	0	0	0	0	0	7.52475247524752	61.6831683168317	0	0	0	0	0.198019801980198	0	0	0	0	0	0	0	0	0.099009900990099	0.099009900990099	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	42.5	"AWI"	42.5	1218.5	1681	1457.5	0	4.33925049309665	0	0.0986193293885602	0.29585798816568	0	33.2347140039448	0	0	0.0986193293885602	0	0	0.394477317554241	0.690335305719921	0	0.0986193293885602	0	0	0	0	0	0	0	0	0	8.28402366863905	51.8737672583826	0	0	0	0	0	0	0	0	0	0.19723865877712	0	0	0	0.0986193293885602	0.29585798816568	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	45	"AWI"	45	1353	2072	1637	0	6.32663070132418	0	0.0490436488474743	0.196174595389897	0	37.5183913683178	0	0	0	0	0	0.735654732712114	0.392349190779794	0	0.0980872976949485	0	0	0	0	0	0	0	0	0	6.81706718979892	47.1309465424228	0	0	0	0	0.147130946542423	0	0	0	0	0.0490436488474743	0	0	0	0.34330554193232	0.196174595389897	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	47.5	"AWI"	47.5	1394	2586.5	1793	0.198216055500496	3.96432111000991	0	0	0.198216055500496	0	41.8235877106046	0	0	0	0	0	0.297324083250743	0.396432111000991	0	0	0	0	0	0	0	0	0	0	0	2.97324083250743	49.3557978196234	0	0	0	0	0.0991080277502478	0	0.0991080277502478	0	0	0.0991080277502478	0	0	0	0.396432111000991	0.0991080277502478	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	50	"AWI"	50	1420	3119	1950	0	10.7283464566929	0	0.0984251968503937	0.0984251968503937	0	42.3228346456693	0	0	0.0984251968503937	0	0	0.295275590551181	0.492125984251969	0	0.196850393700787	0	0	0	0	0	0	0	0	0	3.83858267716535	40.748031496063	0	0	0	0	0.0984251968503937	0	0	0	0	0	0.0984251968503937	0	0	0.492125984251969	0.393700787401575	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	52.5	"AWI"	52.5	1863.5	3178	2287.5	0.0969932104752667	6.6925315227934	0	0	0.0969932104752667	0	47.0417070805044	0	0.0969932104752667	0	0	0	0.5819592628516	0.5819592628516	0	0.387972841901067	0	0.0969932104752667	0	0	0	0	0	0	0	5.33462657613967	38.3123181377304	0	0	0	0	0.193986420950533	0	0	0	0	0	0	0	0	0.484966052376334	0	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	55	"AWI"	55	2276	3232	2630	0.287907869481766	4.60652591170825	0	0	0.0959692898272553	0	43.0902111324376	0	0	0	0	0	0	0.383877159309021	0	0.767754318618042	0	0	0	0	0	0.0959692898272553	0	0	0	8.73320537428023	39.7312859884837	0	0	0	0	0.287907869481766	0	0	0	0	0.0959692898272553	0.0959692898272553	0	0	1.63147792706334	0.0959692898272553	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	57.5	"AWI"	57.5	2649	3301.5	2980.5	0.286806883365201	4.97131931166348	0	0.478011472275335	0.0956022944550669	0	50.6692160611855	0	0	0	0	0	0.956022944550669	0.573613766730402	0	1.1472275334608	0	0	0	0.191204588910134	0	0	0	0	0.191204588910134	5.25812619502868	31.3575525812619	0	0	0	0	0.191204588910134	0	0.0956022944550669	0	0	0	0	0	0	2.96367112810707	0.573613766730402	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	60	"AWI"	60	2944	3500	3313	0.0952380952380952	4.66666666666667	0	0.19047619047619	0.0952380952380952	0	58	0	0	0	0	0	0.19047619047619	0.666666666666667	0	1.33333333333333	0	0	0	0	0	0.0952380952380952	0	0	0	2.28571428571429	28.952380952381	0	0.19047619047619	0	0	0.0952380952380952	0	0	0	0	0.0952380952380952	0	0	0	2.38095238095238	0.571428571428571	0.0952380952380952
3455	4472	"Syrjälänsuo"	61.21667	28.11667	62.5	"AWI"	62.5	3203.5	3854.5	3569.5	0	4.29389312977099	0	0.477099236641221	0	0	53.530534351145	0	0	0	0	0	1.04961832061069	0.572519083969466	0	0.858778625954199	0	0.0954198473282443	0	0.0954198473282443	0	0	0	0	0	1.90839694656489	31.2977099236641	0	0	0	0	0.286259541984733	0	0.0954198473282443	0	0	0	0	0	0	4.48473282442748	0.954198473282443	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	65	"AWI"	65	3328	4336	3850	0.375586854460094	5.16431924882629	0	0.0938967136150235	0	0	48.7323943661972	0	0	0	0	0	0.469483568075117	0.845070422535211	0	1.50234741784038	0	0	0.187793427230047	0	0	0	0	0	0	2.44131455399061	34.3661971830986	0	0	0	0	0.375586854460094	0	0	0.28169014084507	0	0	0.0938967136150235	0	0	4.31924882629108	0.751173708920188	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	67.5	"AWI"	67.5	3382	4838	4141.5	0.292112950340798	5.06329113924051	0	0	0.0973709834469328	0	55.7935735150925	0	0	0	0	0	0.973709834469328	0.486854917234664	0	0.292112950340798	0	0	0	0.0973709834469328	0	0	0	0	0	2.92112950340798	25.8033106134372	0	0	0	0	0.0973709834469328	0	0	0	0.0973709834469328	0	0	0	0	5.45277507302824	2.53164556962025	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	70	"AWI"	70	3423	5340	4427	0.0983284169124877	2.45821042281219	0	0.0983284169124877	0	0	63.8151425762045	0	0	0	0	0	0.786627335299902	0.491642084562439	0	0.491642084562439	0	0	0	0	0	0.0983284169124877	0	0	0	0.688298918387414	24.6804326450344	0	0	0	0	0.294985250737463	0	0	0	0	0	0	0	0	4.8180924287119	1.17994100294985	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	72.5	"AWI"	72.5	3914.5	5397	4688.5	0	4.98046875	0	0.09765625	0.390625	0	56.640625	0	0	0	0	0	0.48828125	0.48828125	0	1.171875	0	0	0	0	0	0	0	0	0	1.5625	26.953125	0	0	0	0	0.09765625	0	0	0	0	0	0.29296875	0	0	5.6640625	1.171875	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	75	"AWI"	75	4386	5466	4946	0	5.55023923444976	0	0	0.0956937799043062	0	54.1626794258373	0	0	0	0	0	1.81818181818182	1.05263157894737	0	1.24401913875598	0	0	0	0	0	0	0	0	0	1.5311004784689	29.377990430622	0	0	0	0	0.0956937799043062	0	0	0	0.191387559808612	0	0.0956937799043062	0	0	3.82775119617225	0.956937799043062	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	77.5	"AWI"	77.5	4779	5580	5197	0.0984251968503937	9.84251968503937	0	0.0984251968503937	0	0	56.9881889763779	0	0	0	0	0	0.492125984251969	0.78740157480315	0	0	0	0	0	0	0	0	0	0	0	0.492125984251969	27.5590551181102	0	0	0	0	0.295275590551181	0	0	0	0	0	0.196850393700787	0	0	2.36220472440945	0.78740157480315	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	80	"AWI"	80	5088	5790	5479	0.0965250965250965	8.59073359073359	0.0965250965250965	0.193050193050193	0	0	46.9111969111969	0	0	0	0	0	0	1.73745173745174	0	0.675675675675676	0	0	0	0	0	0.0965250965250965	0	0	0	0.772200772200772	36.5830115830116	0	0	0	0.0965250965250965	0.193050193050193	0	0	0	0	0.386100386100386	0	0	0	2.8957528957529	0.675675675675676	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	82.5	"AWI"	82.5	5409.5	5872.5	5636.5	0	7.16360116166505	0	0	0	0	43.6592449177154	0.0968054211035818	0	0	0	0	0	1.16166505324298	0	2.80735721200387	0	0	0	0.193610842207164	0	0	0	0	0	0.193610842207164	40.0774443368829	0	0	0	0	0.0968054211035818	0	0.0968054211035818	0	0	0	0.0968054211035818	0	0	3.09777347531462	1.25847047434656	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	85	"AWI"	85	5548	6106	5805	0	7.55813953488372	0	0	0	0	50.3875968992248	0	0	0.193798449612403	0	0	0.678294573643411	1.74418604651163	0	1.16279069767442	0	0	0	0	0	0	0	0	0	0.775193798449612	33.6240310077519	0	0	0	0	0.0968992248062016	0	0	0	0	0	0	0	0	2.22868217054264	1.55038759689922	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	87.5	"AWI"	87.5	5619	6499.5	5963.5	0	10.4406130268199	0.0957854406130268	0	0.191570881226054	0	47.9885057471264	0	0.0957854406130268	0.0957854406130268	0	0	1.34099616858238	1.91570881226054	0	0.766283524904214	0	0	0	0.191570881226054	0	0	0	0	0	0.383141762452107	32.7586206896552	0	0.0957854406130268	0	0	0.0957854406130268	0	0	0	0	0	0.191570881226054	0	0	2.4904214559387	0.862068965517241	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	90	"AWI"	90	5657	6903	6109	0	6.37488106565176	0	0	0.0951474785918173	0	41.9600380589914	0	0	0	0	0	0.190294957183635	0.570884871550904	0	3.71075166508088	0	0	0	0	0	0	0	0	0	0.0951474785918173	45.1950523311132	0	0	0	0	0.190294957183635	0	0	0	0	0	0	0	0	0.951474785918173	0.666032350142721	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	92.5	"AWI"	92.5	5879	6978.5	6310.5	0	8.88450148075025	0	0	0.296150049358342	0	47.9763079960513	0	0	0	0	0	0	0.987166831194472	0	0.987166831194472	0	0	0	0.0987166831194472	0	0	0	0	0	0.296150049358342	38.4995064165844	0	0	0	0	0.197433366238894	0	0	0	0	0	0	0	0	0.592300098716683	1.18460019743337	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	95	"AWI"	95	6046	7045	6520	0	10.0558659217877	0	0	0.279329608938547	0	42.4581005586592	0	0	0	0	0	0.279329608938547	1.86219739292365	0	2.70018621973929	0	0	0	0.0931098696461825	0	0.465549348230912	0	0	0	0.0931098696461825	39.1992551210428	0	0	0	0	0.465549348230912	0	0	0	0	0	0	0	0	0.74487895716946	1.30353817504655	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	97.5	"AWI"	97.5	6167.5	7140.5	6736	0	8.39024390243902	0	0	0	0	48.390243902439	0	0	0	0	0	0.48780487804878	1.17073170731707	0	0.878048780487805	0	0	0	0.195121951219512	0	0.0975609756097561	0	0	0	0.48780487804878	38.0487804878049	0	0.48780487804878	0	0	0	0	0	0	0	0	0	0	0	0.0975609756097561	1.26829268292683	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	100	"AWI"	100	6272	7329	6923	0	9.52380952380952	0	0	0	0	43.4402332361516	0	0	0.0971817298347911	0	0	0.388726919339164	1.84645286686103	0	0.680272108843537	0	0	0	0	0	0	0	0	0	0.291545189504373	42.1768707482993	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485908649173955	1.0689990281827	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	102.5	"AWI"	102.5	6608.5	7354.5	7051.5	0	8.51272015655577	0	0	0	0	46.1839530332681	0	0	0.0978473581213307	0	0	0.293542074363992	1.56555772994129	0	1.07632093933464	0	0	0	0.0978473581213307	0	0	0	0	0	0.391389432485323	38.5518590998043	0	0	0	0	0.391389432485323	0	0.0978473581213307	0	0	0	0.0978473581213307	0	0.0978473581213307	0.684931506849315	1.85909980430528	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	105	"AWI"	105	6914	7391	7187	0	12.9285014691479	0	0	0	0	34.4760039177277	0	0	0.0979431929480901	0	0	0.29382957884427	1.9588638589618	0	1.56709108716944	0	0	0	0	0	0	0	0	0	0.489715964740451	45.7394711067581	0	0	0	0	0.489715964740451	0	0	0	0	0	0	0	0	0.19588638589618	1.76297747306562	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	107.5	"AWI"	107.5	7109	7458	7325.5	0	11.1961722488038	0	0	1.05263157894737	0	49.1866028708134	0	0	0.0956937799043062	0	0	0.76555023923445	0.76555023923445	0	1.91387559808612	0	0	0	0	0	0	0	0	0	0.0956937799043062	33.0143540669856	0	0	0	0	0.382775119617225	0	0	0	0	0	0.0956937799043062	0	0	0.287081339712919	0.956937799043062	0.191387559808612
3455	4472	"Syrjälänsuo"	61.21667	28.11667	110	"AWI"	110	7197	7708	7460	0	14.2017629774731	0	0	0.19588638589618	0	39.8628795298727	0	0	0	0	0	0.587659157688541	2.35063663075416	0	1.07737512242899	0	0	0	0	0	0	0	0	0	0.0979431929480901	38.9813907933399	0	0	0	0	0.19588638589618	0	0	0	0	0	0	0	0	0.0979431929480901	2.35063663075416	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	112.5	"AWI"	112.5	7288	7743	7525	0	15.0537634408602	0	0	0	0	48.0938416422287	0.0977517106549365	0	0.0977517106549365	0	0	0.488758553274682	1.17302052785924	0	0.977517106549365	0	0	0	0	0	0	0	0	0	0	31.7693059628544	0	0	0	0	0.195503421309873	0	0	0	0	0	0	0	0	0	1.95503421309873	0.0977517106549365
3455	4472	"Syrjälänsuo"	61.21667	28.11667	115	"AWI"	115	7359	7792	7596	0	11.253701875617	0	0	0.0987166831194472	0	42.5468904244817	0	0	0	0	0	0.0987166831194472	1.48075024679171	0	0.296150049358342	0	0	0	0	0	0.0987166831194472	0	0	0	0.296150049358342	42.152023692004	0	0	0	0	0.0987166831194472	0	0	0	0	0	0.0987166831194472	0	0	0	1.38203356367226	0.0987166831194472
3455	4472	"Syrjälänsuo"	61.21667	28.11667	117.5	"AWI"	117.5	7395.5	7867.5	7666	0	11.8048780487805	0	0	0.195121951219512	0	46.1463414634146	0	0	0	0	0	0.195121951219512	1.5609756097561	0	1.85365853658537	0	0	0	0	0	0	0	0	0	0	35.7073170731707	0	0	0	0	0.0975609756097561	0	0	0	0	0	0	0	0	0.195121951219512	2.14634146341463	0.0975609756097561
3455	4472	"Syrjälänsuo"	61.21667	28.11667	120	"AWI"	120	7426	7966	7727	0	12.8540305010893	0	0	0	0	45.9694989106754	0.108932461873638	0	0	0	0	0.65359477124183	1.85185185185185	0	0.980392156862745	0	0	0	0.108932461873638	0	0	0	0	0	0.108932461873638	36.2745098039216	0	0	0	0	0.108932461873638	0	0	0	0	0	0	0	0	0	0.980392156862745	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	122.5	"AWI"	122.5	7575	7990.5	7795	0	8.39920948616601	0	0.0988142292490119	0	0	48.2213438735178	0	0	0	0	0	0.889328063241107	0.889328063241107	0	0	0	0	0	0	0	0	0	0	0	0	39.3280632411067	0	0	0	0	0.0988142292490119	0	0	0	0	0	0.197628458498024	0	0	0	1.87747035573123	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	125	"AWI"	125	7701	8029	7863	0	8.69140625	0	0	0.09765625	0	42.48046875	0	0	0	0	0	0.48828125	1.171875	0	0.87890625	0	0	0	0	0	0	0	0	0	0.1953125	44.921875	0	0	0	0	0.09765625	0	0	0	0	0	0.09765625	0	0	0.09765625	0.78125	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	127.5	"AWI"	127.5	7763	8114.5	7941.5	0	5.87102983638114	0	0	0.0962463907603465	0	35.7074109720885	0	0	0.0962463907603465	0	0	0.0962463907603465	0.866217516843118	0	0.481231953801732	0	0.0962463907603465	0	0	0	0	0	0	0	0.0962463907603465	55.5341674687199	0	0	0	0	0.288739172281039	0	0	0	0.0962463907603465	0	0	0	0	0.0962463907603465	0.577478344562079	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	130	"AWI"	130	7809	8219	8007	0	13.4980988593156	0	0	0.0950570342205323	0	43.7262357414449	0	0	0	0	0	0	0.665399239543726	0	1.14068441064639	0	0	0	0	0	0	0	0	0	0.285171102661597	39.0684410646388	0	0	0	0	0.190114068441065	0	0	0	0	0	0.0950570342205323	0	0	0	1.14068441064639	0.0950570342205323
3455	4472	"Syrjälänsuo"	61.21667	28.11667	132.5	"AWI"	132.5	7878	8301	8080	0	9.98043052837573	0.0978473581213307	0	0.0978473581213307	0	48.7279843444227	0	0	0	0	0	0	1.66340508806262	0	0.195694716242661	0	0	0	0	0	0	0	0	0	0	36.986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0.195694716242661	0	2.05479452054794	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	135	"AWI"	135	7918	8443	8149	0	8.25147347740668	0.0982318271119843	0	0	0	54.4204322200393	0	0	0	0	0	0	1.08055009823183	0	0.294695481335953	0	0	0	0	0	0.0982318271119843	0	0	0	0	33.4970530451866	0	0	0	0	0	0	0	0	0	0	0.0982318271119843	0	0	0.0982318271119843	1.96463654223969	0.0982318271119843
3455	4472	"Syrjälänsuo"	61.21667	28.11667	137.5	"AWI"	137.5	7951	8615	8211	0	14.9105367793241	0	0	0.099403578528827	0	43.0417495029821	0	0	0	0	0	0.497017892644135	2.68389662027833	0	0	0	0	0	0	0	0	0	0	0	0.099403578528827	36.8787276341948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78926441351889	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	140	"AWI"	140	7976	8800	8274	0	11.1415525114155	0	0.091324200913242	0.091324200913242	0	35.7990867579909	0	0	0	0	0	0	2.28310502283105	0	0.273972602739726	0	0	0	0	0	0	0	0	0	0.091324200913242	48.310502283105	0	0	0	0	0.091324200913242	0	0	0	0	0	0	0	0	0.091324200913242	1.7351598173516	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	142.5	"AWI"	142.5	8030	8852	8354	0	8.17120622568093	0	0	0	0	43.8715953307393	0	0	0	0	0	0.680933852140078	0.972762645914397	0	0.194552529182879	0	0	0	0	0	0	0	0	0	0.0972762645914397	44.9416342412451	0	0.194552529182879	0	0	0	0	0	0	0	0	0	0	0	0	0.875486381322957	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	145	"AWI"	145	8073	8918	8435	0	14.5792563600783	0	0	0.0978473581213307	0	47.3581213307241	0	0	0.0978473581213307	0	0	1.07632093933464	0.978473581213307	0	0.684931506849315	0	0	0	0.195694716242661	0	0	0	0	0	0.195694716242661	32.7788649706458	0	0.195694716242661	0	0	0.195694716242661	0	0	0	0	0	0.195694716242661	0	0	0	1.36986301369863	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	147.5	"AWI"	147.5	8100	8999.5	8515	0	14.2444658325313	0.0962463907603465	0	0.192492781520693	0	46.5832531280077	0	0	0	0	0	0.962463907603465	2.21366698748797	0	0.384985563041386	0	0	0	0	0	0	0	0	0	0.0962463907603465	33.4937439846006	0	0.0962463907603465	0	0	0	0	0	0	0	0	0.0962463907603465	0	0	0	1.53994225216554	0
3455	4472	"Syrjälänsuo"	61.21667	28.11667	150	"AWI"	150	8126	9089	8585	0	12.4387855044074	0	0.0979431929480901	0	0	43.5847208619001	0	0	0	0	0	0.881488736532811	0.979431929480901	0	0.979431929480901	0	0	0	0	0	0	0	0	0	0.0979431929480901	39.3731635651322	0	0.19588638589618	0	0	0.0979431929480901	0	0	0	0	0	0	0	0	0.0979431929480901	1.07737512242899	0.0979431929480901
