"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Tilia"	"Ulmus"	"Urticaceae"
3388	4392	"Rukatunturi"	66.16667	29.15	2	"AWI"	2	-87	544	72	0.539083557951483	0	0	0.269541778975741	0	18.3288409703504	0	0	0	0.539083557951483	45.0134770889488	1.61725067385445	0	0	0	0	3.77358490566038	29.3800539083558	0	0	0	0	0	0.539083557951483	0	0	0	0	0
3388	4392	"Rukatunturi"	66.16667	29.15	4	"AWI"	4	-23	906	205	0.429184549356223	0	0	0	0	15.450643776824	0	0.429184549356223	0	0.429184549356223	55.793991416309	0	0	0	0	0	1.28755364806867	25.3218884120172	0	0	0	0	0	0.429184549356223	0	0	0	0	0.429184549356223
3388	4392	"Rukatunturi"	66.16667	29.15	6	"AWI"	6	46	1197	330	1.34529147982063	0.448430493273543	0	0.448430493273543	0	25.1121076233184	0	0.448430493273543	0	0.448430493273543	41.7040358744395	0	0	0	0	0	1.79372197309417	28.2511210762332	0	0	0	0	0	0	0	0	0	0	0
3388	4392	"Rukatunturi"	66.16667	29.15	8	"AWI"	8	118	1440	450	1.37254901960784	0.196078431372549	0.196078431372549	0	0	24.1176470588235	0	0	0	0.980392156862745	40.7843137254902	0	0	0	0	0	3.72549019607843	28.0392156862745	0	0	0	0	0	0.588235294117647	0	0	0	0	0
3388	4392	"Rukatunturi"	66.16667	29.15	10	"AWI"	10	191	1687	566	1.27931769722815	0	0	0	0	20.682302771855	0	0	0	0.852878464818763	46.908315565032	0	0	0	0.213219616204691	0	6.82302771855011	23.2409381663113	0	0	0	0	0	0	0	0	0	0	0
3388	4392	"Rukatunturi"	66.16667	29.15	12	"AWI"	12	292	1912	676	1.73160173160173	0.216450216450216	0	0.216450216450216	0	15.3679653679654	0	0	0	0.432900432900433	45.4545454545455	0	0	0	0	0	4.97835497835498	31.3852813852814	0.216450216450216	0	0	0	0	0	0	0	0	0	0
3388	4392	"Rukatunturi"	66.16667	29.15	15	"AWI"	15	438	2275	849	0	0	0	0	0	32.8282828282828	0	0	0.505050505050505	1.01010101010101	0	0	0	0	0	0	15.6565656565657	50	0	0	0	0	0	0	0	0	0	0	0
3388	4392	"Rukatunturi"	66.16667	29.15	20	"AWI"	20	819	3064	1478	1.72744721689059	0	0	0.191938579654511	0	36.468330134357	0	0	0.191938579654511	0.191938579654511	0	0	0	0	1.72744721689059	0	13.0518234165067	46.0652591170825	0	0	0.191938579654511	0	0	0	0	0	0	0.191938579654511	0
3388	4392	"Rukatunturi"	66.16667	29.15	21	"AWI"	21	1049	3210	1814	5.42986425339367	0.226244343891403	0	0.226244343891403	0	33.4841628959276	0	0	0.678733031674208	0.452488687782805	0	0	0	0	1.80995475113122	0	14.2533936651584	42.9864253393665	0	0	0.226244343891403	0	0	0	0.226244343891403	0	0	0	0
3388	4392	"Rukatunturi"	66.16667	29.15	22	"AWI"	22	1176	3425	2166	4.56204379562044	0	0	0.182481751824818	0	39.963503649635	0	0	1.09489051094891	0.72992700729927	0	0	0	0	2.00729927007299	0	10.4014598540146	40.8759124087591	0	0	0.182481751824818	0	0	0	0	0	0	0	0
