"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23673	46280	"Moossee"	47.02139	7.48381	0.5	"AWI"	0.5	-131	-2.5	-66.5	3.17460317460317	0.529100529100529	0	0.529100529100529	0	0	0	1.58730158730159	0	0	0	0	2.11640211640212	0	0	0	0	0	1.05820105820106	0	0	0	12.1693121693122	0	7.40740740740741	0	0	0	0	0	15.8730158730159	0	5.82010582010582	0	0	0	0	0	0	0.529100529100529	1.58730158730159	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	18.5185185185185	0	0	0	0	0	0.529100529100529	0	0	15.3439153439153	0	0	0	0	0.529100529100529	3.17460317460317	4.23280423280423	0	0	0	0	0.529100529100529	0	0	0	0	1.05820105820106	0	0
23673	46280	"Moossee"	47.02139	7.48381	32	"AWI"	32	-72	151	19	0	0	0	4.21052631578947	0	0	0	3.15789473684211	0	0	0	0	1.05263157894737	0	0	0	0	0	1.05263157894737	0	0	0	5.26315789473684	0	5.26315789473684	0	0	0	0	0	13.6842105263158	0	2.10526315789474	0	0	0	0	0	0	3.15789473684211	1.05263157894737	0	0	0	0	0	0	0	0	0	1.05263157894737	0	0	26.3157894736842	0	0	0	0	0	0	0	0	11.5789473684211	0	0	1.05263157894737	0	1.05263157894737	7.36842105263158	5.26315789473684	0	0	0	0	0	0	0	0	2.10526315789474	4.21052631578947	0	0
23673	46280	"Moossee"	47.02139	7.48381	64	"AWI"	64	-6	242	133	0	0	0	2.47933884297521	0.826446280991736	0	0	0	0	0	0	0	0.826446280991736	0	0	0	0	0	1.65289256198347	0	0	0	11.5702479338843	0	12.396694214876	0	0	0	0	0	14.8760330578512	0	3.30578512396694	0	0	0	0	0	0	2.47933884297521	4.13223140495868	0	0	0	0	0	0	0.826446280991736	0	0	3.30578512396694	0	0	11.5702479338843	0	0	0	0	0	0	0	0	9.91735537190083	0	0	0	0	0.826446280991736	11.5702479338843	4.13223140495868	0	0	0	0	0.826446280991736	0	0	0	1.65289256198347	0.826446280991736	0	0
23673	46280	"Moossee"	47.02139	7.48381	96	"AWI"	96	107	331	241	4.47154471544715	0	0	0.813008130081301	0	0	0	1.21951219512195	0	0	0	0	0.40650406504065	0	0	0	0	0	1.21951219512195	0	0	0	13.8211382113821	0	8.53658536585366	0	0	0	0	0	15.8536585365854	0	0.813008130081301	0	0	0	0	0	0	0.40650406504065	5.69105691056911	0	0	0	0	0	0	0.40650406504065	0	0	0.813008130081301	0	0	13.8211382113821	0	0	0	0	0	0	0	0.40650406504065	17.479674796748	0	0	0	0	0	8.13008130081301	2.84552845528455	0	0	0	0	0.40650406504065	0	0	0	0.40650406504065	2.03252032520325	0	0
23673	46280	"Moossee"	47.02139	7.48381	128	"AWI"	128	201	425	344	0.967741935483871	0.967741935483871	0	0.32258064516129	0	0	0	0.645161290322581	0	0	0	0	0.645161290322581	0	0	0	0	0	0.32258064516129	0	0	0	9.03225806451613	0	6.12903225806452	0	0	0	0	0	20.6451612903226	0	0.645161290322581	0	0	0	0	0	0	0.967741935483871	9.67741935483871	0	0	0	0	0	0	0.32258064516129	0	0	0	0	0	6.45161290322581	0	0	0	0	0	0	0	0.32258064516129	32.9032258064516	0	0	0.32258064516129	0	0.645161290322581	4.83870967741935	1.29032258064516	0	0	0	0	0	0	0.32258064516129	0	0.32258064516129	1.29032258064516	0	0
23673	46280	"Moossee"	47.02139	7.48381	160	"AWI"	160	346	499	434	0.859598853868195	0	0	0	0	0	0	0.859598853868195	0	0	0	0	0	0.573065902578797	0	0	0	0	0.573065902578797	0	0	0	13.1805157593123	0	9.45558739255014	0	0	0	0	0	14.0401146131805	0	0	0	0	0	0	0	0	0.573065902578797	8.02292263610315	0	0	0	0	0	0	0	0	0	0.573065902578797	0	0	2.86532951289398	0	0	0	0	0	0.286532951289398	0	0.286532951289398	39.541547277937	0	0	0	0	0.286532951289398	3.43839541547278	1.43266475644699	0	0	0	0	0.286532951289398	0	0	0	0.286532951289398	2.57879656160458	0	0
23673	46280	"Moossee"	47.02139	7.48381	192	"AWI"	192	495	587	530	0.337837837837838	0	0	0.337837837837838	0	0	0	1.68918918918919	0	0	0	0	0.675675675675676	0.337837837837838	0	0	0	0	0.337837837837838	0	0	0	28.3783783783784	0	7.43243243243243	0	0	0	0	0	10.8108108108108	0	0	0	0	0	0	0	0	1.35135135135135	11.1486486486486	0	0	0	0	0	0	0	0	0	1.35135135135135	0	0	3.04054054054054	0	0	0	0	0	0	0	0	26.6891891891892	0	0	0	0	0	2.36486486486486	1.68918918918919	0	0	0	0	0	0	0.675675675675676	0	0	1.35135135135135	0	0
23673	46280	"Moossee"	47.02139	7.48381	208	"AWI"	208	568	746	648	1.19047619047619	0	0	0	0	0	0	1.78571428571429	0	0	0	0	1.78571428571429	0	0	0	0	0	2.38095238095238	0	0	0	19.047619047619	0	16.6666666666667	0	0	0	0	0	9.52380952380952	0	1.19047619047619	0	0	0	0	0	0	2.38095238095238	4.16666666666667	0	0	0	0	0	0	0	0	0	1.78571428571429	0	0	3.57142857142857	0	0	0	0	0	0	0	0	22.0238095238095	0	0	0	0	0	5.35714285714286	2.38095238095238	0	0	0	0	0	0	0	0	0.595238095238095	4.16666666666667	0	0
23673	46280	"Moossee"	47.02139	7.48381	240	"AWI"	240	918	1028	943	3	0	0	0.5	0	0	0	6.5	0	0	0	0	2.5	0	0	0	0	0	1	0	0	0	13	0	15.5	0	0	0	0	0	15	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0.5	0	0	20	0	0	0	0	0	3	4.5	0	0	0	0	0	0	0	0	0	6.5	0	0
23673	46280	"Moossee"	47.02139	7.48381	256	"AWI"	256	970	1117	1020	1.68350168350168	0	0	0	0	0	0	3.36700336700337	0	0	0	0	1.34680134680135	0	0	0	0	0	0.336700336700337	0	0	0	14.1414141414141	0	9.09090909090909	0	0	0	0	0	21.5488215488215	0	2.35690235690236	0	0	0	0	0	0	1.34680134680135	2.02020202020202	0	0	0	0	0	0	0	0	0	1.34680134680135	0	0	3.36700336700337	0	0	0	0	0	0	0	0	25.2525252525253	0	0	0	0	0	4.37710437710438	1.34680134680135	0	0	0	0	0	0	0	0	0.673400673400673	6.3973063973064	0	0
