"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Myrica"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Solanaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"
23869	41380	"Little Cheyne Court Walland marsh"	50.96278	0.83	216	"AWI"	216	680	1080	897	6.46551724137931	6.03448275862069	0	0	0	0	6.46551724137931	0.431034482758621	0	0	0	0	12.0689655172414	19.8275862068966	0	0	5.60344827586207	0	0	0.431034482758621	0	0	0	34.051724137931	0.431034482758621	0	6.46551724137931	1.29310344827586	0	0	0.431034482758621	0	0	0	0	0	0	0	0
23869	41380	"Little Cheyne Court Walland marsh"	50.96278	0.83	218	"AWI"	218	779	1118	938	2.71186440677966	3.05084745762712	0	0	0.338983050847458	0	2.3728813559322	1.01694915254237	0	0	0	0	8.13559322033898	5.42372881355932	38.6440677966102	0	1.01694915254237	0	0	0.677966101694915	0.338983050847458	0	1.01694915254237	25.4237288135593	0	0	8.8135593220339	0.338983050847458	0	0	0	0	0	0	0	0	0.338983050847458	0.338983050847458	0
23869	41380	"Little Cheyne Court Walland marsh"	50.96278	0.83	220	"AWI"	220	834	1176	989	8.60215053763441	0.537634408602151	0	0	0.537634408602151	0	4.3010752688172	0	0.537634408602151	0	0	0	11.2903225806452	27.4193548387097	0	0	1.0752688172043	0	0.537634408602151	0	0	0	0	34.4086021505376	0	0	9.67741935483871	0	0	0	0	0	0	0	0	0	0	0.537634408602151	0.537634408602151
23869	41380	"Little Cheyne Court Walland marsh"	50.96278	0.83	224	"AWI"	224	912	1329	1098	9.28270042194093	0.843881856540084	0	0	1.26582278481013	0	8.43881856540084	0.421940928270042	0	0	0	0	22.7848101265823	17.2995780590717	0	0	5.06329113924051	0	1.26582278481013	0	0	0.421940928270042	0	22.7848101265823	0	0	9.70464135021097	0	0	0	0	0	0	0	0	0	0	0	0.421940928270042
23869	41380	"Little Cheyne Court Walland marsh"	50.96278	0.83	228	"AWI"	228	990	1498	1203	13.0769230769231	0.769230769230769	0	0	0.384615384615385	0	6.15384615384615	0.384615384615385	0	0	0	0	32.6923076923077	14.6153846153846	0	0	3.46153846153846	0	0.384615384615385	1.15384615384615	0	0.384615384615385	0	20.7692307692308	0	0	3.46153846153846	1.53846153846154	0	0	0	0	0	0.384615384615385	0	0	0	0	0.384615384615385
23869	41380	"Little Cheyne Court Walland marsh"	50.96278	0.83	232	"AWI"	232	1055	1664	1308	17.9039301310044	0	0.436681222707424	0.436681222707424	0.436681222707424	0	9.1703056768559	0	0	0	0	0	32.3144104803493	13.5371179039301	0	0	1.74672489082969	0	0.873362445414847	0.436681222707424	0	0	0	9.60698689956332	0	0	12.2270742358079	0	0	0	0	0	0	0	0	0	0	0.873362445414847	0
23869	41380	"Little Cheyne Court Walland marsh"	50.96278	0.83	236	"AWI"	236	1124	1805	1420	10.0401606425703	0	0	0	0.401606425702811	0	8.83534136546185	0	0	0	0	0	20.0803212851406	25.7028112449799	0	0	0.401606425702811	0	0.401606425702811	0	0	0	0	25.3012048192771	0	0	7.2289156626506	0	0	0	0	0	0.401606425702811	0	0	0	0.401606425702811	0.803212851405622	0
23869	41380	"Little Cheyne Court Walland marsh"	50.96278	0.83	240	"AWI"	240	1216	1907	1534	17.3333333333333	0	0	0	0.666666666666667	0	12.6666666666667	0	0	0	0	0	26	11.3333333333333	0	0	1.33333333333333	0	0	0	0	0.666666666666667	0	20	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
23869	41380	"Little Cheyne Court Walland marsh"	50.96278	0.83	244	"AWI"	244	1307	2016	1642	5.84192439862543	0.343642611683849	0	0	0.343642611683849	0	9.27835051546392	0	0	0	0	0	5.15463917525773	22.680412371134	13.4020618556701	0	0	0	0	3.78006872852234	0	0	0	31.9587628865979	0	0	4.81099656357388	1.03092783505155	0	0	0.343642611683849	0	0.343642611683849	0	0	0	0	0	0.687285223367698
23869	41380	"Little Cheyne Court Walland marsh"	50.96278	0.83	248	"AWI"	248	1397	2115	1754	6.96864111498258	0.348432055749129	0	0	0.348432055749129	0	3.83275261324042	0	0	0	0	0	5.22648083623693	9.75609756097561	39.3728222996516	0	0	0	0	0.348432055749129	0	2.09059233449477	0	21.2543554006969	0	0	10.1045296167247	0	0	0	0	0	0.348432055749129	0	0	0	0	0	0
