"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juniperus"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	562	"AWI"	562	-145	19	-59	0	2.51396648044693	0	0.558659217877095	0	0.558659217877095	0	3.07262569832402	0	0	0	0	16.7597765363128	0.279329608938547	0	12.5698324022346	0	0	0	0	0	0	1.67597765363128	1.67597765363128	0	0	5.8659217877095	0	0	41.0614525139665	0	0.279329608938547	3.07262569832402	0.837988826815642	2.51396648044693	0	4.74860335195531	0.837988826815642	0	0	0.279329608938547	0	0	0	0.558659217877095	0.279329608938547
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	570	"AWI"	570	-97	216	21	0	2.98804780876494	0	0	0	0	1.19521912350598	4.9800796812749	0.199203187250996	0	0	0	12.9482071713147	0	0	7.17131474103586	24.5019920318725	0	0.199203187250996	0	0.597609561752988	0	3.78486055776892	3.58565737051793	0	0	0	0	0	31.2749003984064	0	0	1.39442231075697	0	0	0	3.58565737051793	0.597609561752988	0	0	0	0	0	0	0.99601593625498	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	578	"AWI"	578	-45	353	108	0	5.29100529100529	0	0.264550264550265	0	0	0	3.96825396825397	0.264550264550265	0	0	0	22.7513227513227	0.793650793650794	0	10.5820105820106	0	0	0.264550264550265	0	0	0	2.91005291005291	1.58730158730159	0	0	0	0	0	39.4179894179894	0	0.264550264550265	1.32275132275132	0.529100529100529	3.43915343915344	0	4.76190476190476	0.264550264550265	0	0	0	0	0	0	1.32275132275132	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	586	"AWI"	586	11	483	199	0	2.74390243902439	0	0	0	0	1.21951219512195	6.40243902439024	0	0	0	0	19.2073170731707	0	0	16.1585365853659	0	0	0.304878048780488	0	0	0	3.65853658536585	1.52439024390244	0	0	0	0	0	36.280487804878	0	0	3.65853658536585	0.609756097560976	0	0	3.96341463414634	0.609756097560976	0	0	0.304878048780488	0	0	0	3.35365853658537	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	594	"AWI"	594	68	609	294	0	7.69230769230769	0	0	0	0.307692307692308	0	4.92307692307692	0	0	0	0	22.7692307692308	0.307692307692308	0	9.84615384615385	0	0	0.307692307692308	0	0	0	9.84615384615385	0.615384615384615	0	0	0	0	0	33.8461538461538	0	0	3.38461538461538	0	3.07692307692308	0	0.923076923076923	0.923076923076923	0	0	0	0.307692307692308	0	0	0.923076923076923	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	602	"AWI"	602	123	728	390	0	5.37313432835821	0	0	0.298507462686567	0	0.597014925373134	5.07462686567164	0.298507462686567	0	0	0	21.7910447761194	0	0	17.0149253731343	0	0	0	0	0	0	1.7910447761194	3.88059701492537	0	0	0	0	0	32.8358208955224	0	0	2.6865671641791	0	0	0	2.98507462686567	1.49253731343284	0	0.298507462686567	0.298507462686567	0	0	0	3.28358208955224	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	610	"AWI"	610	198	812	490	0	4.375	0	0	0	0.3125	0	7.1875	0	0	0	0.3125	16.5625	0	0	18.125	0	0	0	0.3125	0	0	4.6875	1.25	0	0	0	0	0	36.5625	0	0	2.1875	0.3125	3.4375	0	1.875	0.625	0	0	0	0	0	0	1.5625	0.3125
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	618	"AWI"	618	280	907	583	0	6.33608815426997	0.275482093663912	0	0	0	0	6.33608815426997	0	0	0	0.275482093663912	16.8044077134986	0	0	11.0192837465565	38.0165289256198	0	1.10192837465565	0	0.826446280991736	0	4.95867768595041	2.20385674931129	0	0	0	0	0	0	0	0	5.78512396694215	0	0	0	2.75482093663912	1.10192837465565	0	0	0	0	0.275482093663912	0	1.92837465564738	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	626	"AWI"	626	356	990	674	0	4.76190476190476	0	0	0	0	0	5.60224089635854	0.280112044817927	0	0	0	21.2885154061625	0	0	17.6470588235294	0	0	0.280112044817927	0	0	0	5.04201680672269	3.92156862745098	0	0	0	0	0	31.6526610644258	0	0	4.48179271708683	0	0	0.280112044817927	1.40056022408964	1.96078431372549	0	0	0	0	0	0	1.12044817927171	0.280112044817927
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	634	"AWI"	634	439	1067	763	0	7.45614035087719	0	0	0	0.43859649122807	0	3.94736842105263	0.43859649122807	0	0	0	33.7719298245614	0	0	28.0701754385965	0	0	0	0	0	0	8.33333333333333	4.3859649122807	0	0	0	0	0	0	0	0	6.57894736842105	0	0	0	1.75438596491228	0.43859649122807	0	0	0	0	0	0.43859649122807	3.94736842105263	0
