"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	0	"AWI"	0	3156	4488	3947	0.93167701863354	0	0.93167701863354	0.31055900621118	0	0	0	0	1.24223602484472	2.17391304347826	0	0	0	0	0	0	0	5.90062111801242	0.31055900621118	13.9751552795031	0	0	0	0	12.7329192546584	0	0.62111801242236	0	0	0	0.31055900621118	0	0	0	0	0	1.5527950310559	0.31055900621118	42.5465838509317	0	2.79503105590062	0	0	0	0.31055900621118	0	11.1801242236025	1.24223602484472	0	0	0	0	0	0	0	0	0	0	0	0.31055900621118	0.31055900621118	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	10	"AWI"	10	3338	4551	4078	0.332778702163062	0	1.99667221297837	0.831946755407654	0.332778702163062	0.166389351081531	0.332778702163062	0	0.998336106489185	0.332778702163062	0	0	0	0.166389351081531	0	0	0	15.4742096505824	0	16.1397670549085	0	0.332778702163062	0	0	7.65391014975042	0	0	0	0	0	0.665557404326123	0	0	0	0	0	0.332778702163062	0.499168053244592	30.2828618968386	0	6.32279534109817	0	0	0	0	0	14.9750415973378	0.166389351081531	0	0	0	0	0.499168053244592	0	0	0	0.332778702163062	0	0	0.332778702163062	0.166389351081531	0.332778702163062	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	15	"AWI"	15	3405	4597	4149	0	0	12.1052631578947	0.263157894736842	0.526315789473684	0	0.263157894736842	2.89473684210526	2.10526315789474	0	0	0	0	0.526315789473684	0	0	0	45.7894736842105	0	4.73684210526316	0	1.57894736842105	0	0	5.26315789473684	0	0	0	0.263157894736842	0	0.263157894736842	0	0	0	0	0	0	0	1.05263157894737	0	14.2105263157895	0	0	0	0	0	5	1.84210526315789	0	0	0	0	0.789473684210526	0	0	0	0	0	0	0.263157894736842	0.263157894736842	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	20	"AWI"	20	3484	4642	4218	1.11111111111111	0	6.66666666666667	0.555555555555556	0	0.277777777777778	0.833333333333333	0	1.11111111111111	0	0	0	0	0.277777777777778	0	0	0	21.9444444444444	0	5.27777777777778	0	0	0	0	10.5555555555556	0	0.277777777777778	0	0	0	0	0.277777777777778	0	0	0	0	0.277777777777778	0	9.44444444444444	0	5.55555555555556	0	0	0	0	0	34.1666666666667	0.277777777777778	0	0	0	0.277777777777778	0	0	0	0	0	0	0	0.277777777777778	0.555555555555556	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	25	"AWI"	25	3618	4668	4277	0.176678445229682	0.353356890459364	7.24381625441696	0.88339222614841	0.353356890459364	0.176678445229682	0.88339222614841	1.9434628975265	2.47349823321555	0.353356890459364	0	0	0.353356890459364	0.176678445229682	0	0	0	23.6749116607774	0	3.53356890459364	0	0	0	0	9.71731448763251	0	0.176678445229682	0	0	0	0	0.176678445229682	0.353356890459364	0	0	0	0.176678445229682	0	1.06007067137809	0	18.5512367491166	0	0	0	0.176678445229682	0	22.791519434629	1.76678445229682	0	0	0.88339222614841	0.176678445229682	0.353356890459364	0	0	0	0	0	0	0.353356890459364	0.176678445229682	0	0	0.530035335689046
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	30	"AWI"	30	3708	4696	4335	0.215982721382289	0	4.96760259179266	0.215982721382289	0	0	0.215982721382289	0	4.75161987041037	0.215982721382289	0	0	0	0	0	0	0	17.92656587473	0	12.3110151187905	0	0.647948164146868	0	0	11.0151187904968	0	0	0	0	0	0	0	0.215982721382289	0	0	0	0	0	2.15982721382289	0	17.0626349892009	0	0	0	0	0	26.3498920086393	0.863930885529158	0	0	0.215982721382289	0.215982721382289	0.215982721382289	0	0	0	0	0	0	0.215982721382289	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	35	"AWI"	35	3792	4733	4404	0.180831826401447	0	7.05244122965642	1.08499095840868	0.180831826401447	0	1.08499095840868	0	3.25497287522604	0	0	0	0	0	0.180831826401447	0	0	16.8173598553345	0	16.2748643761302	0	0	0	0	4.88245931283906	0	0	0	0	0	0	0.180831826401447	0.361663652802893	0	0	0	0	0	2.16998191681736	0	10.6690777576854	0	0	0.180831826401447	0	0	31.2839059674503	0.723327305605787	0	0	0.361663652802893	0.361663652802893	0.54249547920434	0	0	0	0	0	0.180831826401447	0.723327305605787	0.904159132007233	0	0.361663652802893	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	40	"AWI"	40	3932	4777	4468	0.189753320683112	0.189753320683112	6.26185958254269	1.32827324478178	0.569259962049336	0	0.189753320683112	0	2.08728652751423	0	0	0	0	0	0.189753320683112	0	0	25.8064516129032	0	22.7703984819734	0	0.759013282732448	0	0	7.77988614800759	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0.189753320683112	0	25.426944971537	0.189753320683112	0	0	0.94876660341556	0	0	0.189753320683112	0	0	0	0	0	1.13851992409867	0.379506641366224	0	0.189753320683112	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	45	"AWI"	45	4133	4793	4529	1.12359550561798	0	4.49438202247191	1.96629213483146	0.280898876404494	0	0	0	2.24719101123596	0	0	0	0	0	0	0	0	31.1797752808989	0	14.3258426966292	0	0	0	0	8.14606741573034	0	0	0	0	0	0	0	0.561797752808989	0	0	0.280898876404494	0	0	4.49438202247191	0	0	0	0	0	0.280898876404494	0	27.5280898876405	0.842696629213483	0	0	0.280898876404494	0	0	0	0	0	0.280898876404494	0	0	1.68539325842697	0	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	50	"AWI"	50	4303	4812	4600	0.440528634361234	0	3.74449339207048	0.220264317180617	1.76211453744493	0.220264317180617	0.440528634361234	0	0.66079295154185	0	0	0	0	0	0	0	0	32.15859030837	0	1.10132158590308	0	0	0	0	2.42290748898678	0	0.220264317180617	0	0	0	0	0	0.220264317180617	0	0	0	0	0	4.18502202643172	0	0	0	0	0	0	0	46.6960352422907	0.440528634361234	0	0	0.220264317180617	0.220264317180617	0.220264317180617	0	0	0	0	0	0	3.74449339207048	0.440528634361234	0.220264317180617	0	0
