"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cucurbitaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Linaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Pseudotsuga"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
15923	24524	"Malingue"	48.43889	-0.575	2.5	"AWI"	2.5	-102.5	49.5	-16.5	0.392927308447937	0	0.785854616895874	0.392927308447937	0.392927308447937	0.589390962671906	0	0	3.33988212180747	0.392927308447937	0	0	0	0.392927308447937	0	3.1434184675835	0.392927308447937	0	0	0.392927308447937	0	0	0.392927308447937	0	0	0.589390962671906	0	0.589390962671906	0.196463654223969	0	0	0	0.589390962671906	0	0.196463654223969	0	0.196463654223969	0.392927308447937	0	0	0	0.392927308447937	0	0.589390962671906	5.89390962671906	0.785854616895874	15.3241650294695	0	0	0	0	0.392927308447937	0.392927308447937	48.3300589390963	0.392927308447937	0.589390962671906	0	0	0	0.785854616895874	10.2161100196464	0	0.392927308447937	1.37524557956778	0.196463654223969	0	0	0.196463654223969	0	0	0	0
15923	24524	"Malingue"	48.43889	-0.575	5	"AWI"	5	-94	60	-8	1.27877237851662	0	0.51150895140665	0.51150895140665	0	0.51150895140665	0.255754475703325	0	4.85933503836317	0.255754475703325	0	0	0	0	0.255754475703325	3.58056265984655	0	0	0	0.51150895140665	0.255754475703325	0	1.0230179028133	1.0230179028133	0	0	0	0.51150895140665	0.51150895140665	0	0	0	1.0230179028133	0	0	0	0	0.255754475703325	0	0	0	0.51150895140665	0	0.767263427109974	12.5319693094629	0.51150895140665	12.0204603580563	0	0	0	0	0.255754475703325	0	46.8030690537084	0.51150895140665	0.51150895140665	0.255754475703325	0	0	0	7.16112531969309	0	0.51150895140665	0	0	0	0	0.255754475703325	0	0.255754475703325	0	0
15923	24524	"Malingue"	48.43889	-0.575	10	"AWI"	10	-77	93	7	1.34680134680135	0	0.673400673400673	0	0	0.336700336700337	0.673400673400673	0	3.7037037037037	0	0	0	0.336700336700337	0	0.336700336700337	2.69360269360269	0	0	0	4.71380471380471	0	0	5.38720538720539	11.4478114478114	0	0	8.41750841750842	1.34680134680135	0.336700336700337	0	0	0	0.336700336700337	0	0.336700336700337	0	0	0	0	0	0	0.336700336700337	0	0.336700336700337	29.6296296296296	2.02020202020202	0	0	0	0.673400673400673	0	0	0	19.8653198653199	0	0.673400673400673	0.336700336700337	0	0	0	2.35690235690236	0	0	0	0	0	0	0.673400673400673	0	0.673400673400673	0	0
15923	24524	"Malingue"	48.43889	-0.575	15	"AWI"	15	-67	137	21	0.790513833992095	0	0.790513833992095	0.790513833992095	0.790513833992095	0	0	0	1.18577075098814	1.18577075098814	0	0.395256916996047	1.58102766798419	0	0.395256916996047	5.53359683794466	0	0	0	3.95256916996047	0	0	11.0671936758893	17.7865612648221	0	0	0	1.18577075098814	0.395256916996047	0	0	0	0	0	0.395256916996047	2.37154150197628	0.395256916996047	0.395256916996047	0	0.395256916996047	0	0	0	0	11.4624505928854	4.34782608695652	0	0	0	3.95256916996047	0	0	0	23.7154150197628	0	1.58102766798419	0	0	0.395256916996047	0	0.395256916996047	0	0.790513833992095	0	0	0	0	0.790513833992095	0.395256916996047	0	0	0.395256916996047
15923	24524	"Malingue"	48.43889	-0.575	20	"AWI"	20	-47	167	36	2.24215246636771	0	1.79372197309417	0	0.448430493273543	0	0	0	2.24215246636771	0.896860986547085	0	0	7.17488789237668	0	0	4.03587443946188	0	0	0	2.69058295964126	0	0	15.695067264574	11.6591928251121	0	0	0	3.1390134529148	0.896860986547085	0	0	0	0	0	1.34529147982063	0	0.896860986547085	0	0	0.448430493273543	0	0	0	0	6.2780269058296	8.07174887892377	0	0	0	0.448430493273543	0	0	0	26.9058295964126	0	0	0.448430493273543	0	0	0	1.79372197309417	0	0	0	0	0	0	0.448430493273543	0	0	0	0
15923	24524	"Malingue"	48.43889	-0.575	25	"AWI"	25	-24	192	52	0	0	1.49253731343284	0.497512437810945	0.995024875621891	0	0.497512437810945	0	1.49253731343284	0.497512437810945	0	0	3.98009950248756	0	0	6.46766169154229	0	0	0	0.995024875621891	0	0	15.4228855721393	26.865671641791	0	0	2.98507462686567	0.995024875621891	0	0	0	0	0	0	0.995024875621891	0	0.995024875621891	0.497512437810945	0	0	0	0.995024875621891	0	0	0.497512437810945	8.95522388059701	0	0	0	6.96517412935323	0	0	0	13.4328358208955	0	0.497512437810945	0	0	0	0	0	0	0.995024875621891	0.995024875621891	0	0	0	0.995024875621891	0	0	0	0
15923	24524	"Malingue"	48.43889	-0.575	30	"AWI"	30	-7	218	72	0	0	0.869565217391304	0	0	0.434782608695652	0.434782608695652	0	1.30434782608696	1.30434782608696	0	0	4.78260869565217	0	0.434782608695652	4.78260869565217	0	0	0	3.47826086956522	0	0	26.0869565217391	15.6521739130435	0	0	0	2.17391304347826	0	0	0	0	0	0	0.434782608695652	0.434782608695652	0	0	0	0	0	0	0	0	2.17391304347826	4.78260869565217	0	0	0	0.434782608695652	0	0.434782608695652	0	26.9565217391304	0	0	0	0	0	0	0.434782608695652	0	0.434782608695652	0.434782608695652	0	0	0	0.869565217391304	0.434782608695652	0	0	0
15923	24524	"Malingue"	48.43889	-0.575	32.5	"AWI"	32.5	2	232.5	81.5	0	0	1.43540669856459	0	0	0.478468899521531	0	0	3.34928229665072	1.43540669856459	0	0	6.2200956937799	0	0	2.39234449760766	0	0	0	4.78468899521531	0	0	27.7511961722488	13.3971291866029	0	0	0	1.91387559808612	0.478468899521531	0	0	0	0	0	0.478468899521531	0	0	0	0	0	0	0.956937799043062	0	0	1.43540669856459	5.74162679425837	0	0	0	0.478468899521531	0	0	0	22.9665071770335	0	0.956937799043062	0	0	0	0	0.956937799043062	0	0	0	0	0	0	1.43540669856459	0.956937799043062	0	0	0
15923	24524	"Malingue"	48.43889	-0.575	35	"AWI"	35	27	237	94	0	0	1.58730158730159	0	0	0	0	0	0.793650793650794	0.793650793650794	0	0	4.36507936507936	0	0	3.17460317460317	0	0	0	0.793650793650794	0	0	45.2380952380952	10.7142857142857	0	0	0	1.19047619047619	0	0	0	0	0.793650793650794	0	0.396825396825397	0	0.396825396825397	0	0	0	0	0	0	0.396825396825397	1.19047619047619	5.55555555555556	0	0	0	0	0	0	0	17.4603174603175	0	1.19047619047619	0	0	0.396825396825397	0	1.19047619047619	0	0	1.19047619047619	0	0	0	0	1.19047619047619	0	0	0
15923	24524	"Malingue"	48.43889	-0.575	37.5	"AWI"	37.5	38.5	242	105	0	0	0.4149377593361	0.829875518672199	0.829875518672199	0	0	0	1.2448132780083	0.4149377593361	0.4149377593361	0	6.63900414937759	0	0	4.149377593361	0	0	0	1.2448132780083	0	0	11.2033195020747	24.896265560166	0	0	17.4273858921162	2.0746887966805	0	0	0	0	0	0	0.4149377593361	0	0.4149377593361	0	0	0	0	0	0	0	0.829875518672199	5.39419087136929	0	0	0	0.4149377593361	0	0	0	16.597510373444	0	1.2448132780083	0	0	0.829875518672199	0	0	0	0	0.829875518672199	0	0	0	0.4149377593361	0.829875518672199	0	0	0
