"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
2966	3866	"Aholammi"	61.8947	25.21692	1050	"AWI"	1050	-144	24	-65	0	5.03455083909181	0	0	0.0987166831194472	0	37.1174728529121	0	0	0	0	0.394866732477789	0.197433366238894	0	0	0	0	0.0987166831194472	0.197433366238894	0	0	0	0.0987166831194472	6.61401776900296	47.8775913129319	0	0	0.789733464955577	0.69101678183613	0	0	0	0	0.592300098716683	0	0.0987166831194472	0.0987166831194472
2966	3866	"Aholammi"	61.8947	25.21692	1052.5	"AWI"	1052.5	-57	742	193	0	5.70048309178744	0.0966183574879227	0	0.193236714975845	0	41.9323671497585	0.0966183574879227	0	0	0.0966183574879227	0.966183574879227	0.193236714975845	0	0	0	0	0	0.386473429951691	0.869565217391304	0	0	0.483091787439614	6.28019323671498	39.8067632850242	0.0966183574879227	0	1.83574879227053	0.193236714975845	0	0	0	0	0	0.0966183574879227	0.676328502415459	0
2966	3866	"Aholammi"	61.8947	25.21692	1055	"AWI"	1055	-23	1541	447	0	7.6320939334638	0	0	0.195694716242661	0	30.4305283757339	0	0	0	0	0.684931506849315	0.489236790606654	0	0	0	0	0	0.293542074363992	1.36986301369863	0	0	0.293542074363992	14.0900195694716	43.7377690802348	0.0978473581213307	0	0.489236790606654	0.195694716242661	0	0	0	0	0	0	0	0
2966	3866	"Aholammi"	61.8947	25.21692	1057.5	"AWI"	1057.5	161.5	1817.5	794.5	0	8.70406189555126	0.0967117988394584	0	0.193423597678917	0	37.9110251450677	0.193423597678917	0	0	0	0.967117988394584	0.676982591876209	0	0	0	0	0	0.773694390715667	2.03094777562863	0	0	0	10.2514506769826	35.4932301740812	0	0	1.35396518375242	1.06382978723404	0	0	0	0	0	0	0.290135396518375	0
2966	3866	"Aholammi"	61.8947	25.21692	1060	"AWI"	1060	275	2234	1111	0	5.64356435643564	0	0	0.198019801980198	0	28.6138613861386	0	0	0.099009900990099	0	0.396039603960396	0	0	0	0	0	0	0.099009900990099	0.594059405940594	0	0	0	17.3267326732673	46.2376237623762	0	0	0	0.594059405940594	0	0	0	0	0.099009900990099	0	0.099009900990099	0
2966	3866	"Aholammi"	61.8947	25.21692	1062.5	"AWI"	1062.5	557	2476	1443.5	0	6.89990281827017	0	0	0.0971817298347911	0	32.7502429543246	0.0971817298347911	0	0	0	0.291545189504373	0.388726919339164	0	0	0	0.0971817298347911	0	0.388726919339164	0.777453838678328	0	0.194363459669582	0	9.13508260447036	46.8415937803693	0	0	0.87463556851312	0.485908649173955	0	0	0	0	0.291545189504373	0.0971817298347911	0.291545189504373	0
2966	3866	"Aholammi"	61.8947	25.21692	1065	"AWI"	1065	690	2888	1774	0	7.80952380952381	0.0952380952380952	0.0952380952380952	0.380952380952381	0	31.6190476190476	0.0952380952380952	0	0	0	0.285714285714286	0.19047619047619	0	0	0	0	0.0952380952380952	0.380952380952381	1.9047619047619	0	0	0.380952380952381	12.6666666666667	41.4285714285714	0	0	1.33333333333333	0.952380952380952	0	0	0	0	0.0952380952380952	0	0.19047619047619	0
2966	3866	"Aholammi"	61.8947	25.21692	1067.5	"AWI"	1067.5	995.5	3069	2111.5	0.09765625	6.640625	0.09765625	0.09765625	0.09765625	0	43.45703125	0.09765625	0	0	0	1.3671875	0.48828125	0	0	0	0	0	0	0.9765625	0	0	0.09765625	10.83984375	33.0078125	0	0	0.5859375	0.87890625	0	0	0	0	0.390625	0.09765625	0.68359375	0
2966	3866	"Aholammi"	61.8947	25.21692	1070	"AWI"	1070	1161	3385	2447	0	8.43840931134821	0	0.0969932104752667	0.0969932104752667	0	33.5596508244423	0	0	0	0	0.775945683802134	0.387972841901067	0	0	0	0	0	0.193986420950533	2.3278370514064	0	0	0.0969932104752667	14.4519883608147	37.3423860329777	0	0	1.26091173617847	0.5819592628516	0	0	0	0	0.0969932104752667	0	0.2909796314258	0
2966	3866	"Aholammi"	61.8947	25.21692	1072.5	"AWI"	1072.5	1671	3504	2772	0	6.89320388349515	0.194174757281553	0	0.194174757281553	0	36.2135922330097	0	0	0	0	1.84466019417476	0.679611650485437	0	0	0	0	0	0.194174757281553	1.6504854368932	0	0	0.0970873786407767	8.7378640776699	40.9708737864078	0	0	0.58252427184466	0.776699029126214	0	0	0	0	0.194174757281553	0.194174757281553	0.58252427184466	0
