"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"	"Vitaceae"
16298	25273	"Lac du Lauzon"	44.67528	5.79333	40	"AWI"	40	413	1089	753	1.67597765363128	0	2.23463687150838	0.558659217877095	1.11731843575419	0	1.11731843575419	0	1.11731843575419	0	0	0	0	0	0	0.558659217877095	0	0	67.5977653631285	0.558659217877095	0	0	0	0.558659217877095	0	0	0	0	0	0	0	0.558659217877095	0	0	0	0	0.558659217877095	8.93854748603352	0	0	0	0	0	5.58659217877095	6.14525139664804	0	0.558659217877095	0	0	0	0	0	0	0	0	0	0.558659217877095
16298	25273	"Lac du Lauzon"	44.67528	5.79333	50	"AWI"	50	620	1240	964	11.7370892018779	0	1.87793427230047	0.469483568075117	1.40845070422535	0	1.87793427230047	0	0	0	0	0	0.469483568075117	0	0	0.938967136150235	1.40845070422535	0	27.6995305164319	0	0	0	0	4.69483568075117	0	0	0	0	0	0.938967136150235	1.40845070422535	0.938967136150235	0	0.469483568075117	0	0	0.938967136150235	25.8215962441315	0	0	7.981220657277	0	0	5.63380281690141	0.469483568075117	0	0	1.40845070422535	0	0	0.938967136150235	0	0	0	0	0	0.469483568075117
16298	25273	"Lac du Lauzon"	44.67528	5.79333	64	"AWI"	64	1019	1428	1250	3.00353356890459	0	0.88339222614841	0.706713780918728	0.176678445229682	0	0.706713780918728	0	0.353356890459364	0.353356890459364	0	0	1.06007067137809	0	0	1.41342756183746	0.176678445229682	0	56.5371024734982	0.176678445229682	0	0	0.530035335689046	1.9434628975265	0	0	0	0	0	0.176678445229682	0.706713780918728	0.353356890459364	0	0	0	0	1.06007067137809	18.7279151943463	0	0	7.42049469964664	0	0	1.9434628975265	0.176678445229682	0	0.706713780918728	0.176678445229682	0	0	0	0	0	0	0.530035335689046	0	0
16298	25273	"Lac du Lauzon"	44.67528	5.79333	69	"AWI"	69	1171	1489	1342	7.50670241286863	0	1.60857908847185	0.268096514745308	1.60857908847185	0	2.81501340482574	0	0.134048257372654	0.402144772117962	0	0.402144772117962	1.7426273458445	0	0.402144772117962	1.60857908847185	1.20643431635389	0	34.8525469168901	0.134048257372654	0	0	1.20643431635389	3.35120643431635	0.134048257372654	0	0	0	0	0.804289544235925	0.536193029490617	0.536193029490617	0	0.268096514745308	0	0	0.804289544235925	18.3646112600536	0	0	13.6729222520107	0	0.268096514745308	2.68096514745308	0.402144772117962	0.804289544235925	0.268096514745308	0.268096514745308	0.134048257372654	0.134048257372654	0	0	0	0	0.670241286863271	0	0
16298	25273	"Lac du Lauzon"	44.67528	5.79333	74	"AWI"	74	1303	1567	1420	10.8695652173913	0	8.69565217391304	0	0.434782608695652	0	2.60869565217391	0	0	0	0	0	0.869565217391304	0	0	2.60869565217391	3.91304347826087	0	25.6521739130435	0	0	0	0.869565217391304	12.1739130434783	0	0	0	0	0	0	0	0	0	0	0	0	0.869565217391304	19.5652173913043	0	0	0	0	0	6.95652173913043	1.30434782608696	0	0	1.73913043478261	0	0	0	0.434782608695652	0	0.434782608695652	0	0	0
16298	25273	"Lac du Lauzon"	44.67528	5.79333	78	"AWI"	78	1338	1646	1475	8.18713450292398	0.584795321637427	2.92397660818713	0	0.584795321637427	0	0.584795321637427	0	0	0	0	1.16959064327485	0.584795321637427	0	1.16959064327485	0.584795321637427	1.75438596491228	0	38.5964912280702	0	0	0	0.584795321637427	8.18713450292398	0	0	0	0	0	0	1.75438596491228	1.16959064327485	0	0	0	0	0.584795321637427	21.0526315789474	0	0	0	0	0	5.84795321637427	1.16959064327485	1.16959064327485	0.584795321637427	0	0	0	0	0	0	0	1.16959064327485	0	0
16298	25273	"Lac du Lauzon"	44.67528	5.79333	84	"AWI"	84	1377	1782	1546	4.27350427350427	0.284900284900285	3.13390313390313	0	1.42450142450142	0	1.13960113960114	0	0	0.854700854700855	0	0	0.854700854700855	0	0	0.284900284900285	0.854700854700855	0	31.6239316239316	0	0	0	0.56980056980057	5.98290598290598	0	0	0	0	0	0	0.284900284900285	0	0	0	0	0	0.56980056980057	22.2222222222222	0	0	15.3846153846154	0	0.284900284900285	4.55840455840456	1.70940170940171	0.854700854700855	0.854700854700855	1.42450142450142	0	0	0	0.284900284900285	0	0.284900284900285	0	0	0
16298	25273	"Lac du Lauzon"	44.67528	5.79333	89	"AWI"	89	1416	1879	1608	5.15463917525773	0.515463917525773	4.12371134020619	0	2.06185567010309	0.515463917525773	2.06185567010309	0	0	0	0	0	0	0	1.03092783505155	1.54639175257732	5.67010309278351	0	27.8350515463918	0	0	0	0.515463917525773	10.3092783505155	0	0	0	0	0	0.515463917525773	0	0.515463917525773	0	0	0	0.515463917525773	0	8.76288659793814	0	0	17.0103092783505	0	0	8.24742268041237	0	0	1.03092783505155	1.54639175257732	0	0.515463917525773	0	0	0	0	0	0	0
16298	25273	"Lac du Lauzon"	44.67528	5.79333	94	"AWI"	94	1458	1965	1671	2.42914979757085	0	1.21457489878543	0.809716599190283	1.21457489878543	0	2.83400809716599	0	0	0.809716599190283	0	0	2.02429149797571	0	0	0.809716599190283	2.42914979757085	0.404858299595142	30.7692307692308	0	0	0	0	2.42914979757085	0	0	0	0	0	0.809716599190283	0.404858299595142	0.404858299595142	0	0	0	0	0	16.1943319838057	0	0	25.1012145748988	0	0	3.23886639676113	1.61943319838057	0	1.21457489878543	2.02429149797571	0	0	0	0	0	0	0.809716599190283	0	0
16298	25273	"Lac du Lauzon"	44.67528	5.79333	99	"AWI"	99	1505	2055	1734	5.36130536130536	0	0	0.699300699300699	0.699300699300699	0	0	0	0.233100233100233	0.466200466200466	0	0	0.932400932400932	0	0.699300699300699	1.16550116550117	0.233100233100233	1.3986013986014	52.4475524475524	0	0	0	0	2.33100233100233	0	0	0	0.233100233100233	0	1.16550116550117	0	0.466200466200466	0	0	0	0	0.466200466200466	25.8741258741259	0	0	0	0	0.233100233100233	3.96270396270396	0	0	0.233100233100233	0.233100233100233	0	0	0	0	0.233100233100233	0	0	0	0.233100233100233
